Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,601021.SH,20210305,30.167,,3.8038,5553764.0408
1,601021.SH,20210304,32.2279,,4.0636,5933179.604
2,601021.SH,20210303,32.0835,,4.0454,5906602.1853
3,601021.SH,20210302,30.1371,,3.8,5548265.2645
4,601021.SH,20210301,30.2317,,3.8119,5565678.056
5,601021.SH,20210226,30.6648,,3.8665,5645410.3121
6,601021.SH,20210225,32.432,,4.0894,5970754.5752
7,601021.SH,20210224,31.7401,,4.0021,5843366.2581
8,601021.SH,20210223,31.8048,,4.0103,5855280.2734
9,601021.SH,20210222,30.6548,,3.8653,5643577.3867
10,601021.SH,20210219,31.76,,4.0046,5847032.1089
11,601021.SH,20210218,32.0636,,4.0429,5902936.3344
12,601021.SH,20210210,31.8595,,4.0172,5865361.3632
13,601021.SH,20210209,32.0786,,4.0448,5905685.7226
14,601021.SH,20210208,31.4613,,3.967,5792044.3462
15,601021.SH,20210205,31.2074,,3.9349,5745304.7478
16,601021.SH,20210204,31.3916,,3.9582,5779213.8682
17,601021.SH,20210203,30.0774,,3.7925,5537267.7119
18,601021.SH,20210202,30.9635,,3.9042,5700398.0749
19,601021.SH,20210201,31.0332,,3.913,5713228.5528
20,601021.SH,20210129,29.3655,,3.7027,5406213.544
21,601021.SH,20210128,29.1216,,3.6719,5361306.8711
22,601021.SH,20210127,29.4651,,3.7153,5424542.7982
23,601021.SH,20210126,29.1166,,3.6713,5360390.4083
24,601021.SH,20210125,26.5728,,3.3506,4892077.962
25,601021.SH,20210122,24.8405,,3.1321,4573148.9379
26,601021.SH,20210121,24.5667,,3.0976,4522743.4887
27,601021.SH,20210120,25.2686,,3.1861,4651964.7312
28,601021.SH,20210119,25.6967,,3.2401,4730780.5245
29,601021.SH,20210118,25.5722,,3.2244,4707868.9567
30,601021.SH,20210115,28.0812,,3.5408,5169766.164
31,601021.SH,20210114,25.5274,,3.2188,4699620.7923
32,601021.SH,20210113,26.5778,,3.3512,4892994.4247
33,601021.SH,20210112,26.7371,,3.3713,4922321.2315
34,601021.SH,20210111,26.4086,,3.3299,4861834.6925
35,601021.SH,20210108,27.4091,,3.456,5046043.6978
36,601021.SH,20210107,27.8074,,3.5062,5119360.7148
37,601021.SH,20210106,27.6282,,3.4836,5086368.0572
38,601021.SH,20210105,28.5441,,3.5991,5254997.1963
39,601021.SH,20210104,28.5143,,3.5954,5249498.4201
40,601021.SH,20201231,27.5933,,3.4792,5079952.8182
41,601021.SH,20201230,27.2698,,3.4384,5020382.7418
42,601021.SH,20201229,25.8859,,3.2639,4765606.1076
43,601021.SH,20201228,25.8361,,3.2577,4756441.4805
44,601021.SH,20201225,25.6121,,3.2294,4715200.6584
45,601021.SH,20201224,25.0695,,3.161,4615306.2227
46,601021.SH,20201223,24.94,,3.1447,4591478.1921
47,601021.SH,20201222,24.8654,,3.1353,4577731.2514
48,601021.SH,20201221,26.6824,,3.3644,4912240.1417
49,601021.SH,20201218,26.757,,3.3738,4925987.0824
50,601021.SH,20201217,26.533,,3.3455,4884746.2603
51,601021.SH,20201216,26.8815,,3.3895,4948898.6502
52,601021.SH,20201215,25.4428,,3.2081,4684040.9261
53,601021.SH,20201214,25.2288,,3.1811,4644633.0295
54,601021.SH,20201211,24.94,,3.1447,4591478.1921
55,601021.SH,20201210,25.2487,,3.1836,4648298.8803
56,601021.SH,20201209,24.9948,,3.1516,4601559.282
57,601021.SH,20201208,25.7415,,3.2457,4739028.6889
58,601021.SH,20201207,25.6818,,3.2382,4728031.1364
59,601021.SH,20201204,25.5872,,3.2263,4710618.3448
60,601021.SH,20201203,25.6569,,3.2351,4723448.8228
61,601021.SH,20201202,25.7415,,3.2457,4739028.6889
62,601021.SH,20201201,26.0253,,3.2815,4791267.0636
63,601021.SH,20201130,25.2885,,3.1886,4655630.582
64,601021.SH,20201127,25.9157,,3.2677,4771104.8839
65,601021.SH,20201126,25.7963,,3.2527,4749109.7788
66,601021.SH,20201125,25.9854,,3.2765,4783935.3619
67,601021.SH,20201124,26.1945,,3.3029,4822426.7958
68,601021.SH,20201123,25.5623,,3.2231,4706036.0313
69,601021.SH,20201120,26.0053,,3.279,4787601.2127
70,601021.SH,20201119,25.8859,,3.2639,4765606.1076
71,601021.SH,20201118,25.4677,,3.2112,4688623.2397
72,601021.SH,20201117,25.1392,,3.1698,4628136.7007
73,601021.SH,20201116,24.6115,,3.1033,4530991.6531
74,601021.SH,20201113,23.4715,,2.9595,4321121.6918
75,601021.SH,20201112,23.0484,,2.9062,4243222.3612
76,601021.SH,20201111,22.9488,,2.8936,4224893.1069
77,601021.SH,20201110,23.4765,,2.9602,4322038.1545
78,601021.SH,20201109,22.8592,,2.8823,4208396.7781
79,601021.SH,20201106,21.4056,,2.699,3940789.6659
80,601021.SH,20201105,21.6894,,2.7348,3993028.0405
81,601021.SH,20201104,21.6446,,2.7292,3984779.8761
82,601021.SH,20201103,21.4206,,2.7009,3943539.054
83,601021.SH,20201102,20.7933,,2.6218,3828064.7522
84,601021.SH,20201030,21.2165,67.5401,2.7362,3905964.0828
85,601021.SH,20201029,21.6844,69.0297,2.7966,3992111.5778
86,601021.SH,20201028,21.1965,67.4767,2.7337,3902298.232
87,601021.SH,20201027,21.0323,66.9537,2.7125,3872054.9624
88,601021.SH,20201026,20.8979,66.5258,2.6951,3847310.4692
89,601021.SH,20201023,20.9676,66.7477,2.7041,3860140.9472
90,601021.SH,20201022,21.6695,68.9821,2.7947,3989362.1897
91,601021.SH,20201021,22.4311,71.4067,2.8929,4129580.9848
92,601021.SH,20201020,22.1025,70.3608,2.8505,4069094.4457
93,601021.SH,20201019,22.1075,70.3767,2.8512,4070010.9084
94,601021.SH,20201016,22.2469,70.8204,2.8691,4095671.8644
95,601021.SH,20201015,22.0627,70.234,2.8454,4061762.744
96,601021.SH,20201014,22.0627,70.234,2.8454,4061762.744
97,601021.SH,20201013,22.7995,72.5794,2.9404,4197399.2255
98,601021.SH,20201012,22.2718,70.8996,2.8723,4100254.178
99,601021.SH,20201009,22.0777,70.2816,2.8473,4064512.1322
100,601021.SH,20200930,22.4012,71.3116,2.889,4124082.2085
101,601021.SH,20200929,22.4062,71.3275,2.8897,4124998.6712
102,601021.SH,20200928,22.4958,71.6127,2.9012,4141495.0
103,601021.SH,20200925,22.3266,71.0739,2.8794,4110335.2678
104,601021.SH,20200924,22.2419,70.8045,2.8685,4094755.4017
105,601021.SH,20200923,23.0285,73.3084,2.9699,4239556.5103
106,601021.SH,20200922,23.0484,73.3718,2.9725,4243222.3612
107,601021.SH,20200921,23.8946,76.0658,3.0816,4399021.0224
108,601021.SH,20200918,24.3526,77.5237,3.1407,4483335.592
109,601021.SH,20200917,24.3327,77.4603,3.1381,4479669.7411
110,601021.SH,20200916,24.6961,78.6171,3.185,4546571.5192
111,601021.SH,20200915,24.4572,77.8565,3.1542,4502581.309
112,601021.SH,20200914,23.9444,76.2242,3.0881,4408185.6495
113,601021.SH,20200911,23.7801,75.7013,3.0669,4377942.38
114,601021.SH,20200910,23.4317,74.592,3.0219,4313789.9901
115,601021.SH,20200909,23.5014,74.8138,3.0309,4326620.4681
116,601021.SH,20200908,23.9494,76.2401,3.0887,4409102.1122
117,601021.SH,20200907,23.9494,76.2401,3.0887,4409102.1122
118,601021.SH,20200904,23.8897,76.0499,3.081,4398104.5597
119,601021.SH,20200903,23.4815,74.7505,3.0283,4322954.6172
120,601021.SH,20200902,22.3763,71.2324,2.8858,4119499.8949
121,601021.SH,20200901,22.0876,70.3133,2.8486,4066345.0576
122,601021.SH,20200831,21.9632,69.9171,2.8325,4043433.4898
123,601021.SH,20200828,22.0976,35.7123,2.8154,4068177.983
124,601021.SH,20200827,20.9078,33.7895,2.6638,3849143.3946
125,601021.SH,20200826,21.2065,34.2722,2.7018,3904131.1574
126,601021.SH,20200825,21.555,34.8354,2.7462,3968283.5473
127,601021.SH,20200824,21.6097,34.9239,2.7532,3978364.6371
128,601021.SH,20200821,21.9184,35.4227,2.7925,4035185.3253
129,601021.SH,20200820,21.774,35.1894,2.7741,4008607.9067
130,601021.SH,20200819,22.2519,35.9617,2.835,4096588.3271
131,601021.SH,20200818,22.1722,35.833,2.8249,4081924.9237
132,601021.SH,20200817,22.1125,35.7364,2.8173,4070927.3711
133,601021.SH,20200814,22.1324,35.7686,2.8198,4074593.222
134,601021.SH,20200813,21.764,35.1733,2.7729,4006774.9812
135,601021.SH,20200812,21.3957,34.5779,2.7259,3938956.7405
136,601021.SH,20200811,21.0372,33.9987,2.6803,3872971.4251
137,601021.SH,20200810,21.1766,34.2239,2.698,3898632.3811
138,601021.SH,20200807,20.2358,32.7034,2.5781,3725420.9283
139,601021.SH,20200806,19.8425,32.0679,2.528,3653020.374
140,601021.SH,20200805,19.7479,31.915,2.516,3635607.5825
141,601021.SH,20200804,19.9719,32.277,2.5445,3676848.4046
142,601021.SH,20200803,19.8375,32.0598,2.5274,3652103.9113
143,601021.SH,20200731,19.728,31.8828,2.5135,3631941.7316
144,601021.SH,20200730,19.504,31.5208,2.4849,3590700.9095
145,601021.SH,20200729,19.6932,31.8265,2.509,3625526.4926
146,601021.SH,20200728,19.3945,31.3438,2.471,3570538.7298
147,601021.SH,20200727,19.514,31.5369,2.4862,3592533.835
148,601021.SH,20200724,19.3298,31.2392,2.4627,3558624.7146
149,601021.SH,20200723,20.5643,33.2344,2.62,3785907.4674
150,601021.SH,20200722,20.1113,32.5023,2.5623,3702509.3605
