Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600027.SH,20210305,9.5534,7.1906,0.6896,3254782.2955
1,600027.SH,20210304,9.6113,7.2342,0.6937,3274508.2488
2,600027.SH,20210303,9.4376,7.1035,0.6812,3215330.3889
3,600027.SH,20210302,9.3797,7.0599,0.677,3195604.4356
4,600027.SH,20210301,9.2929,6.9945,0.6708,3166015.5056
5,600027.SH,20210226,9.2639,6.9727,0.6687,3156152.529
6,600027.SH,20210225,9.3508,7.0381,0.6749,3185741.4589
7,600027.SH,20210224,9.2639,6.9727,0.6687,3156152.529
8,600027.SH,20210223,9.2929,6.9945,0.6708,3166015.5056
9,600027.SH,20210222,9.3797,7.0599,0.677,3195604.4356
10,600027.SH,20210219,9.235,6.9509,0.6666,3146289.5523
11,600027.SH,20210218,9.0613,6.8202,0.654,3087111.6924
12,600027.SH,20210210,8.9165,6.7112,0.6436,3037796.8091
13,600027.SH,20210209,8.8586,6.6677,0.6394,3018070.8558
14,600027.SH,20210208,8.7718,6.6023,0.6331,2988481.9259
15,600027.SH,20210205,8.8007,6.6241,0.6352,2998344.9025
16,600027.SH,20210204,8.7718,6.6023,0.6331,2988481.9259
17,600027.SH,20210203,8.8297,6.6459,0.6373,3008207.8792
18,600027.SH,20210202,9.0323,6.7984,0.652,3077248.7157
19,600027.SH,20210201,9.1481,6.8856,0.6603,3116700.6223
20,600027.SH,20210129,9.3218,7.0163,0.6728,3175878.4823
21,600027.SH,20210128,9.3508,7.0381,0.6749,3185741.4589
22,600027.SH,20210127,9.4666,7.1253,0.6833,3225193.3655
23,600027.SH,20210126,9.4087,7.0817,0.6791,3205467.4122
24,600027.SH,20210125,9.4376,7.1035,0.6812,3215330.3889
25,600027.SH,20210122,9.4376,7.1035,0.6812,3215330.3889
26,600027.SH,20210121,9.5534,7.1906,0.6896,3254782.2955
27,600027.SH,20210120,9.6113,7.2342,0.6937,3274508.2488
28,600027.SH,20210119,9.7271,7.3214,0.7021,3313960.1554
29,600027.SH,20210118,9.6403,7.256,0.6958,3284371.2254
30,600027.SH,20210115,9.6403,7.256,0.6958,3284371.2254
31,600027.SH,20210114,9.7271,7.3214,0.7021,3313960.1554
32,600027.SH,20210113,9.6403,7.256,0.6958,3284371.2254
33,600027.SH,20210112,9.4666,7.1253,0.6833,3225193.3655
34,600027.SH,20210111,9.4376,7.1035,0.6812,3215330.3889
35,600027.SH,20210108,9.6403,7.256,0.6958,3284371.2254
36,600027.SH,20210107,9.5245,7.1688,0.6875,3244919.3188
37,600027.SH,20210106,9.6692,7.2778,0.6979,3294234.2021
38,600027.SH,20210105,9.5824,7.2124,0.6917,3264645.2721
39,600027.SH,20210104,9.7561,7.3431,0.7042,3323823.1321
40,600027.SH,20201231,9.8429,7.4085,0.7105,3353412.062
41,600027.SH,20201230,9.814,7.3867,0.7084,3343549.0854
42,600027.SH,20201229,9.785,7.3649,0.7063,3333686.1087
43,600027.SH,20201228,10.0745,7.5828,0.7272,3432315.8752
44,600027.SH,20201225,10.0166,7.5393,0.723,3412589.9219
45,600027.SH,20201224,9.6692,7.2778,0.6979,3294234.2021
