Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,603993.SH,20210305,70.7175,59.0913,3.2529,13132338.2745
1,603993.SH,20210304,74.0905,61.9097,3.4081,13758716.2514
2,603993.SH,20210303,79.3246,66.2833,3.6488,14730682.0776
3,603993.SH,20210302,77.9288,65.117,3.5846,14471491.1906
4,603993.SH,20210301,82.116,68.6158,3.7772,15249063.8516
5,603993.SH,20210226,77.9288,65.117,3.5846,14471491.1906
6,603993.SH,20210225,84.9075,70.9484,3.9056,15767445.6256
7,603993.SH,20210224,85.1401,71.1428,3.9163,15810644.1068
8,603993.SH,20210223,86.8848,72.6006,3.9966,16134632.7155
9,603993.SH,20210222,88.3969,73.8641,4.0661,16415422.8431
10,603993.SH,20210219,82.9302,69.2962,3.8147,15400258.5357
11,603993.SH,20210218,84.2096,70.3652,3.8735,15637850.1821
12,603993.SH,20210210,76.5331,63.9507,3.5204,14212300.3036
13,603993.SH,20210209,74.3232,62.1041,3.4188,13801914.7325
14,603993.SH,20210208,70.7175,59.0913,3.2529,13132338.2745
15,603993.SH,20210205,66.7629,55.7868,3.071,12397964.0946
16,603993.SH,20210204,71.648,59.8688,3.2957,13305132.1991
17,603993.SH,20210203,77.2309,64.5339,3.5525,14341895.7471
18,603993.SH,20210202,71.7643,59.966,3.3011,13326731.4397
19,603993.SH,20210201,69.3217,57.925,3.1887,12873147.3875
20,603993.SH,20210129,70.4849,58.8969,3.2422,13089139.7933
21,603993.SH,20210128,68.9728,57.6334,3.1727,12808349.6657
22,603993.SH,20210127,74.0905,61.9097,3.4081,13758716.2514
23,603993.SH,20210126,73.0437,61.035,3.3599,13564323.0861
24,603993.SH,20210125,77.9288,65.117,3.5846,14471491.1906
25,603993.SH,20210122,75.7189,63.2704,3.483,14061105.6195
26,603993.SH,20210121,73.3927,61.3266,3.376,13629120.8079
27,603993.SH,20210120,72.1132,60.2575,3.3171,13391529.1615
28,603993.SH,20210119,68.5076,57.2446,3.1512,12721952.7034
29,603993.SH,20210118,72.5785,60.6463,3.3385,13477926.1238
30,603993.SH,20210115,73.9742,61.8126,3.4027,13737117.0108
31,603993.SH,20210114,72.9274,60.9379,3.3546,13542723.8455
32,603993.SH,20210113,74.9047,62.5901,3.4455,13909910.9355
33,603993.SH,20210112,80.0224,66.8664,3.6809,14860277.5211
34,603993.SH,20210111,78.6267,65.7001,3.6167,14601086.6341
35,603993.SH,20210108,86.0706,71.9203,3.9591,15983438.0314
36,603993.SH,20210107,85.6054,71.5315,3.9377,15897041.0691
37,603993.SH,20210106,78.5104,65.603,3.6114,14579487.3935
38,603993.SH,20210105,74.0905,61.9097,3.4081,13758716.2514
39,603993.SH,20210104,75.9515,63.4648,3.4937,14104304.1007
40,603993.SH,20201231,72.6948,60.7435,3.3439,13499525.3644
41,603993.SH,20201230,68.1586,56.9531,3.1352,12657154.9816
42,603993.SH,20201229,66.414,55.4952,3.0549,12333166.3729
43,603993.SH,20201228,69.2054,57.8278,3.1834,12851548.1469
44,603993.SH,20201225,62.9246,52.5796,2.8944,11685189.1554
45,603993.SH,20201224,57.2253,47.8173,2.6323,10626826.3668
46,603993.SH,20201223,56.7601,47.4285,2.6109,10540429.4045
47,603993.SH,20201222,56.1785,46.9426,2.5841,10432433.2016
48,603993.SH,20201221,60.2494,50.3442,2.7714,11188406.622
49,603993.SH,20201218,58.8537,49.1779,2.7072,10929215.735
50,603993.SH,20201217,59.5516,49.7611,2.7393,11058811.1785
51,603993.SH,20201216,54.0849,45.1931,2.4878,10043646.8711
52,603993.SH,20201215,54.8991,45.8735,2.5253,10194841.5552
53,603993.SH,20201214,53.9686,45.096,2.4825,10022047.6305
54,603993.SH,20201211,50.1303,41.8887,2.3059,9309272.6913
55,603993.SH,20201210,50.9445,42.569,2.3434,9460467.3754
56,603993.SH,20201209,52.6892,44.0269,2.4236,9784455.9841
57,603993.SH,20201208,52.2239,43.6381,2.4022,9698059.0218
58,603993.SH,20201207,53.0381,44.3184,2.4397,9849253.7058
59,603993.SH,20201204,54.2012,45.2903,2.4932,10065246.1117
60,603993.SH,20201203,52.6892,44.0269,2.4236,9784455.9841
61,603993.SH,20201202,54.0849,45.1931,2.4878,10043646.8711
62,603993.SH,20201201,53.6197,44.8044,2.4664,9957249.9088
63,603993.SH,20201130,53.3871,44.61,2.4557,9914051.4276
64,603993.SH,20201127,53.1544,44.4156,2.445,9870852.9464
65,603993.SH,20201126,53.2707,44.5128,2.4504,9892452.187
66,603993.SH,20201125,53.8523,44.9988,2.4771,10000448.3899
67,603993.SH,20201124,56.5275,47.2341,2.6002,10497230.9233
68,603993.SH,20201123,55.8296,46.651,2.5681,10367635.4798
69,603993.SH,20201120,55.0154,45.9707,2.5306,10216440.7958
70,603993.SH,20201119,53.1544,44.4156,2.445,9870852.9464
71,603993.SH,20201118,53.1544,44.4156,2.445,9870852.9464
