Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,688036.SH,20210305,81.6371,55.4848,14.1001,14640000.0
1,688036.SH,20210304,78.0861,53.0714,13.4868,14003200.0
2,688036.SH,20210303,82.5516,56.1064,14.258,14804000.0
3,688036.SH,20210302,83.0111,56.4187,14.3374,14886400.0
4,688036.SH,20210301,85.7635,58.2894,14.8128,15380000.0
5,688036.SH,20210226,87.7085,59.6113,15.1487,15728800.0
6,688036.SH,20210225,86.9903,59.1232,15.0247,15600000.0
7,688036.SH,20210224,82.6631,56.1822,14.2773,14824000.0
8,688036.SH,20210223,89.5911,60.8908,15.4739,16066400.0
9,688036.SH,20210222,86.455,58.7594,14.9322,15504000.0
10,688036.SH,20210219,99.9273,67.9159,17.2591,17920000.0
11,688036.SH,20210218,102.1579,69.4318,17.6444,18320000.0
12,688036.SH,20210210,111.0799,75.4958,19.1854,19920000.0
13,688036.SH,20210209,109.3847,74.3436,18.8926,19616000.0
14,688036.SH,20210208,100.0166,67.9765,17.2745,17936000.0
15,688036.SH,20210205,99.0351,67.3095,17.105,17760000.0
16,688036.SH,20210204,91.7859,67.2757,16.9255,16460000.0
17,688036.SH,20210203,86.3479,63.2898,15.9228,15484800.0
18,688036.SH,20210202,86.4461,63.3618,15.9409,15502400.0
19,688036.SH,20210201,83.4839,61.1906,15.3946,14971200.0
20,688036.SH,20210129,91.8975,67.3574,16.9461,16480000.0
21,688036.SH,20210128,82.6185,60.5563,15.235,14816000.0
22,688036.SH,20210127,84.7598,62.1258,15.6299,15200000.0
23,688036.SH,20210126,87.8825,64.4146,16.2057,15760000.0
24,688036.SH,20210125,92.5711,67.8512,17.0703,16600800.0
25,688036.SH,20210122,85.2059,62.4528,15.7122,15280000.0
26,688036.SH,20210121,85.6788,62.7994,15.7994,15364800.0
27,688036.SH,20210120,78.9604,57.8751,14.5605,14160000.0
28,688036.SH,20210119,69.1997,50.7208,12.7606,12409600.0
29,688036.SH,20210118,73.4912,53.8663,13.5519,13179200.0
30,688036.SH,20210115,72.5365,53.1666,13.3759,13008000.0
31,688036.SH,20210114,70.7566,51.862,13.0477,12688800.0
32,688036.SH,20210113,65.8673,48.2783,12.1461,11812000.0
33,688036.SH,20210112,65.5684,48.0592,12.091,11758400.0
34,688036.SH,20210111,67.2948,49.3246,12.4093,12068000.0
35,688036.SH,20210108,65.6219,48.0984,12.1008,11768000.0
36,688036.SH,20210107,67.3617,49.3737,12.4217,12080000.0
37,688036.SH,20210106,71.2473,52.2216,13.1382,12776800.0
38,688036.SH,20210105,72.7284,53.3072,13.4113,13042400.0
39,688036.SH,20210104,71.2027,52.1889,13.1299,12768800.0
40,688036.SH,20201231,67.8703,49.7464,12.5154,12171200.0
41,688036.SH,20201230,64.6851,47.4118,11.9281,11600000.0
42,688036.SH,20201229,63.3022,46.3982,11.6731,11352000.0
43,688036.SH,20201228,62.4992,45.8096,11.525,11208000.0
44,688036.SH,20201225,61.5579,45.1197,11.3514,11039200.0
45,688036.SH,20201224,58.8857,43.1611,10.8587,10560000.0
46,688036.SH,20201223,60.3579,44.2401,11.1301,10824000.0
47,688036.SH,20201222,60.5542,44.384,11.1663,10859200.0
48,688036.SH,20201221,58.9571,43.2134,10.8718,10572800.0
49,688036.SH,20201218,56.111,41.1273,10.347,10062400.0
50,688036.SH,20201217,57.2709,41.9774,10.5609,10270400.0
51,688036.SH,20201216,57.8374,42.3927,10.6653,10372000.0
52,688036.SH,20201215,59.8493,43.8674,11.0364,10732800.0
53,688036.SH,20201214,60.8932,44.6325,11.2288,10920000.0
54,688036.SH,20201211,61.7676,45.2734,11.3901,11076800.0
55,688036.SH,20201210,59.6174,43.6973,10.9936,10691200.0
56,688036.SH,20201209,60.1348,44.0766,11.089,10784000.0
57,688036.SH,20201208,63.7394,46.7186,11.7537,11430400.0
58,688036.SH,20201207,60.9914,44.7044,11.2469,10937600.0
59,688036.SH,20201204,64.2925,47.1241,11.8557,11529600.0
60,688036.SH,20201203,65.5104,48.0167,12.0803,11748000.0
61,688036.SH,20201202,64.9394,47.5982,11.975,11645600.0
62,688036.SH,20201201,65.2606,47.8336,12.0342,11703200.0
63,688036.SH,20201130,61.4776,45.0608,11.3366,11024800.0
64,688036.SH,20201127,62.236,45.6167,11.4765,11160800.0
65,688036.SH,20201126,62.2181,45.6036,11.4732,11157600.0
66,688036.SH,20201125,61.9282,45.3911,11.4197,11105600.0
67,688036.SH,20201124,61.897,45.3682,11.4139,11100000.0
68,688036.SH,20201123,64.6851,47.4118,11.9281,11600000.0
69,688036.SH,20201120,63.0479,46.2118,11.6262,11306400.0
70,688036.SH,20201119,64.6851,47.4118,11.9281,11600000.0
71,688036.SH,20201118,59.5549,43.6515,10.9821,10680000.0
72,688036.SH,20201117,62.3654,45.7115,11.5003,11184000.0
73,688036.SH,20201116,64.2702,47.1077,11.8516,11525600.0
74,688036.SH,20201113,63.3468,46.4309,11.6813,11360000.0
75,688036.SH,20201112,57.9177,42.4515,10.6802,10386400.0
76,688036.SH,20201111,57.592,42.2128,10.6201,10328000.0
77,688036.SH,20201110,60.6657,44.4657,11.1869,10879200.0
78,688036.SH,20201109,60.001,43.9785,11.0643,10760000.0
79,688036.SH,20201106,57.1058,41.8564,10.5304,10240800.0
80,688036.SH,20201105,58.2211,42.6739,10.7361,10440800.0
81,688036.SH,20201104,56.4768,41.3954,10.4144,10128000.0
82,688036.SH,20201103,56.3697,41.3169,10.3947,10108800.0
83,688036.SH,20201102,56.3608,41.3104,10.3931,10107200.0
84,688036.SH,20201030,54.447,39.9077,10.0402,9764000.0
85,688036.SH,20201029,52.9972,38.845,9.7728,9504000.0
86,688036.SH,20201028,47.2424,34.627,8.7116,8472000.0
87,688036.SH,20201027,41.8446,36.3096,8.4916,7504000.0
88,688036.SH,20201026,40.8051,35.4076,8.2807,7317600.0
89,688036.SH,20201023,41.1754,35.7289,8.3558,7384000.0
90,688036.SH,20201022,42.6743,37.0296,8.66,7652800.0
91,688036.SH,20201021,42.5985,36.9637,8.6446,7639200.0
92,688036.SH,20201020,43.3167,37.587,8.7904,7768000.0
93,688036.SH,20201019,43.9279,38.1173,8.9144,7877600.0
94,688036.SH,20201016,42.9688,37.285,8.7198,7705600.0
95,688036.SH,20201015,43.6558,37.8812,8.8592,7828800.0
96,688036.SH,20201014,43.9056,38.0979,8.9099,7873600.0
97,688036.SH,20201013,44.9138,38.9728,9.1145,8054400.0
98,688036.SH,20201012,44.4097,38.5354,9.0122,7964000.0
99,688036.SH,20201009,45.7971,39.7392,9.2937,8212800.0
100,688036.SH,20200930,43.1918,37.4786,8.765,7745600.0
101,688036.SH,20200929,39.7033,34.4515,8.0571,7120000.0
102,688036.SH,20200928,39.2482,34.0567,7.9648,7038400.0
103,688036.SH,20200925,38.9984,33.8399,7.9141,6993600.0
104,688036.SH,20200924,40.7516,35.3612,8.2698,7308000.0
105,688036.SH,20200923,41.9338,36.387,8.5097,7520000.0
106,688036.SH,20200922,43.4059,37.6644,8.8085,7784000.0
107,688036.SH,20200921,43.8476,38.0476,8.8981,7863200.0
108,688036.SH,20200918,43.6111,37.8425,8.8501,7820800.0
109,688036.SH,20200917,42.5137,36.8902,8.6274,7624000.0
110,688036.SH,20200916,43.0624,37.3663,8.7388,7722400.0
111,688036.SH,20200915,45.0431,39.085,9.1407,8077600.0
112,688036.SH,20200914,46.3056,40.1805,9.3969,8304000.0
113,688036.SH,20200911,47.8134,41.4889,9.7029,8574400.0
114,688036.SH,20200910,47.6841,41.3766,9.6767,8551200.0
115,688036.SH,20200909,43.4952,37.7418,8.8266,7800000.0
116,688036.SH,20200908,43.7762,37.9857,8.8836,7850400.0
117,688036.SH,20200907,42.0989,36.5302,8.5432,7549600.0
118,688036.SH,20200904,43.2453,37.525,8.7759,7755200.0
119,688036.SH,20200903,42.429,36.8167,8.6102,7608800.0
120,688036.SH,20200902,42.6877,37.0412,8.6627,7655200.0
121,688036.SH,20200901,46.6937,40.5173,9.4757,8373600.0
122,688036.SH,20200831,49.8432,43.2502,10.1148,8938400.0
123,688036.SH,20200828,49.6737,43.1031,10.0804,8908000.0
124,688036.SH,20200827,49.5354,42.9831,10.0524,8883200.0
125,688036.SH,20200826,47.5993,48.1033,10.5175,8536000.0
126,688036.SH,20200825,45.1547,45.6328,9.9773,8097600.0
127,688036.SH,20200824,44.8825,45.3578,9.9172,8048800.0
128,688036.SH,20200821,42.8037,43.2569,9.4579,7676000.0
129,688036.SH,20200820,40.8631,41.2958,9.0291,7328000.0
130,688036.SH,20200819,42.826,43.2795,9.4628,7680000.0
131,688036.SH,20200818,43.5085,43.9692,9.6136,7802400.0
132,688036.SH,20200817,43.3747,43.834,9.584,7778400.0
133,688036.SH,20200814,43.2052,43.6627,9.5466,7748000.0
134,688036.SH,20200813,42.1613,42.6077,9.3159,7560800.0
135,688036.SH,20200812,43.3836,43.843,9.586,7780000.0
136,688036.SH,20200811,45.4803,45.9619,10.0493,8156000.0
137,688036.SH,20200810,45.8015,46.2865,10.1203,8213600.0
138,688036.SH,20200807,46.8276,47.3234,10.347,8397600.0
139,688036.SH,20200806,52.8633,53.4231,11.6806,9480000.0
140,688036.SH,20200805,52.6403,53.1977,11.6313,9440000.0
141,688036.SH,20200804,47.2647,47.7652,10.4436,8476000.0
142,688036.SH,20200803,46.4841,46.9763,10.2711,8336000.0
143,688036.SH,20200731,44.655,45.1279,9.8669,8008000.0
144,688036.SH,20200730,44.8335,45.3082,9.9064,8040000.0
145,688036.SH,20200729,46.0424,46.5299,10.1735,8256800.0
146,688036.SH,20200728,45.7703,46.2549,10.1134,8208000.0
147,688036.SH,20200727,45.4982,45.9799,10.0532,8159200.0
148,688036.SH,20200724,43.1829,43.6401,9.5416,7744000.0
149,688036.SH,20200723,46.8008,47.2964,10.3411,8392800.0
150,688036.SH,20200722,43.9279,44.393,9.7063,7877600.0
151,688036.SH,20200721,43.2275,43.6852,9.5515,7752000.0
152,688036.SH,20200720,38.6326,39.0417,8.5362,6928000.0
153,688036.SH,20200717,39.4713,39.8893,8.7215,7078400.0
154,688036.SH,20200716,37.6824,38.0814,8.3263,6757600.0
155,688036.SH,20200715,42.9375,43.3922,9.4874,7700000.0
156,688036.SH,20200714,44.9227,45.3984,9.9261,8056000.0
157,688036.SH,20200713,41.9338,42.3778,9.2656,7520000.0
158,688036.SH,20200710,36.643,37.031,8.0966,6571200.0
159,688036.SH,20200709,36.6028,36.9904,8.0877,6564000.0
160,688036.SH,20200708,37.049,37.4413,8.1863,6644000.0
