Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,002271.SZ,20210305,54.4108,33.0857,8.544,11240965.8908
1,002271.SZ,20210304,53.8085,32.7194,8.4494,11116535.8172
2,002271.SZ,20210303,54.6608,33.2377,8.5833,11292616.11
3,002271.SZ,20210302,56.5927,34.4124,8.8866,11691731.4403
4,002271.SZ,20210301,56.8199,34.5506,8.9223,11738686.185
5,002271.SZ,20210226,53.6721,32.6365,8.428,11088362.9704
6,002271.SZ,20210225,54.0585,32.8715,8.4887,11168186.0364
7,002271.SZ,20210224,53.7517,32.6849,8.4405,11104797.131
8,002271.SZ,20210223,54.604,42.8903,8.5744,11280877.4238
9,002271.SZ,20210222,57.195,44.9254,8.9812,11816161.5138
10,002271.SZ,20210219,62.3883,49.0047,9.7967,12889077.4311
11,002271.SZ,20210218,63.7747,50.0937,10.0144,13175501.374
12,002271.SZ,20210210,63.7065,50.0401,10.0037,13161414.9506
13,002271.SZ,20210209,64.2065,50.4329,10.0822,13264715.3891
14,002271.SZ,20210208,63.0474,49.5224,9.9002,13025246.1909
15,002271.SZ,20210205,58.82,46.2019,9.2364,12151887.9387
16,002271.SZ,20210204,60.8428,47.7907,9.554,12569785.1669
17,002271.SZ,20210203,58.1609,45.6841,9.1329,12015719.179
18,002271.SZ,20210202,58.7746,46.1662,9.2293,12142496.9898
19,002271.SZ,20210201,57.9677,45.5324,9.1026,11975807.6459
20,002271.SZ,20210129,55.1153,43.2919,8.6547,11386525.5995
21,002271.SZ,20210128,54.2062,42.5778,8.5119,11198706.6205
22,002271.SZ,20210127,55.8995,43.9078,8.7778,11548519.4688
23,002271.SZ,20210126,55.6835,43.7382,8.7439,11503912.4613
24,002271.SZ,20210125,58.8427,46.2197,9.24,12156583.4132
25,002271.SZ,20210122,60.2632,47.3355,9.463,12450050.5678
26,002271.SZ,20210121,54.7858,43.0331,8.6029,11318441.2196
27,002271.SZ,20210120,54.263,42.6225,8.5208,11210445.3067
28,002271.SZ,20210119,53.8312,42.2833,8.453,11121231.2917
29,002271.SZ,20210118,54.7744,43.0241,8.6011,11316093.4823
30,002271.SZ,20210115,54.8653,43.0956,8.6154,11334875.3802
31,002271.SZ,20210114,54.7744,43.0241,8.6011,11316093.4823
32,002271.SZ,20210113,58.5814,46.0144,9.1989,12102585.4567
33,002271.SZ,20210112,57.6268,45.2646,9.049,11905375.5288
34,002271.SZ,20210111,52.388,41.1497,8.2264,10823068.6626
35,002271.SZ,20210108,51.7061,40.6141,8.1193,10682204.4284
36,002271.SZ,20210107,53.2971,41.8637,8.3691,11010887.6415
37,002271.SZ,20210106,50.5698,39.7215,7.9409,10447430.7047
38,002271.SZ,20210105,47.3143,37.1644,7.424,9774873.4304
39,002271.SZ,20210104,44.8923,35.2619,7.0439,9274501.3947
40,002271.SZ,20201231,44.1191,34.6546,6.9226,9114758.2096
41,002271.SZ,20201230,43.3686,34.0651,6.8048,8959713.3534
42,002271.SZ,20201229,43.9144,34.4938,6.8905,9072473.2488
43,002271.SZ,20201228,43.9485,34.5206,6.8958,9079520.7423
44,002271.SZ,20201225,43.231,33.957,6.7734,8931290.0317
45,002271.SZ,20201224,43.1398,33.8854,6.7591,8912452.6153
46,002271.SZ,20201223,41.7037,32.7574,6.5341,8615763.3077
47,002271.SZ,20201222,41.6696,32.7305,6.5288,8608699.2765
48,002271.SZ,20201221,40.6324,31.9159,6.3663,8394423.6654
49,002271.SZ,20201218,40.4158,31.7458,6.3323,8349684.8016
50,002271.SZ,20201217,39.9143,31.3519,6.2538,8246079.0116
51,002271.SZ,20201216,40.0055,31.4235,6.2681,8264916.428
52,002271.SZ,20201215,39.2989,30.8684,6.1573,8118926.4512
53,002271.SZ,20201214,38.729,30.4208,6.068,8001192.5989
54,002271.SZ,20201211,39.3217,30.8863,6.1609,8123635.8053
55,002271.SZ,20201210,40.0169,31.4324,6.2698,8267271.105
56,002271.SZ,20201209,40.2221,31.5936,6.302,8309655.2918
57,002271.SZ,20201208,40.9401,32.1576,6.4145,8457999.9456
58,002271.SZ,20201207,40.8375,32.077,6.3984,8436807.8522
59,002271.SZ,20201204,40.0055,31.4235,6.2681,8264916.428
60,002271.SZ,20201203,39.3217,30.8863,6.1609,8123635.8053
61,002271.SZ,20201202,40.0055,31.4235,6.2681,8264916.428
62,002271.SZ,20201201,39.1735,30.7699,6.1377,8093025.0037
63,002271.SZ,20201130,38.9797,30.6177,6.1073,8052995.4939
64,002271.SZ,20201127,39.0481,30.6715,6.1181,8067123.5562
65,002271.SZ,20201126,39.5268,31.0475,6.1931,8166019.9921
66,002271.SZ,20201125,40.1081,31.504,6.2841,8286108.5214
67,002271.SZ,20201124,41.3276,32.462,6.4752,8538058.9652
68,002271.SZ,20201123,42.6497,33.5005,6.6824,8811201.5024
69,002271.SZ,20201120,42.9917,33.769,6.7359,8881841.8137
70,002271.SZ,20201119,42.627,33.4826,6.6788,8806492.1483
71,002271.SZ,20201118,42.0799,33.0528,6.5931,8693467.6501
72,002271.SZ,20201117,43.4248,34.1092,6.8038,8971319.5415
73,002271.SZ,20201116,43.9947,34.5569,6.8931,9089053.3937
74,002271.SZ,20201113,44.9521,35.3089,7.0431,9286846.2655
75,002271.SZ,20201112,45.0774,35.4074,7.0627,9312747.713
76,002271.SZ,20201111,44.4848,34.9418,6.9699,9190304.5066
77,002271.SZ,20201110,44.5076,34.9597,6.9734,9195013.8607
78,002271.SZ,20201109,43.402,34.0913,6.8002,8966610.1874
79,002271.SZ,20201106,41.5784,32.6589,6.5145,8589861.8602
80,002271.SZ,20201105,42.5928,33.4557,6.6734,8799428.1172
81,002271.SZ,20201104,42.1027,33.0707,6.5966,8698177.0042
82,002271.SZ,20201103,42.3762,33.2856,6.6395,8754689.2533
83,002271.SZ,20201102,43.0829,33.8407,6.7502,8900679.2301
84,002271.SZ,20201030,42.2508,33.1871,6.6199,8728787.8058
85,002271.SZ,20201029,43.0487,33.8138,6.7449,8893615.199
86,002271.SZ,20201028,40.9857,32.1934,6.4216,8467418.6538
87,002271.SZ,20201027,41.282,32.4262,6.4681,8528640.257
88,002271.SZ,20201026,38.4554,35.3593,6.6146,7944680.3498
89,002271.SZ,20201023,37.9767,34.9192,6.5323,7845783.9139
90,002271.SZ,20201022,38.8657,35.7366,6.6852,8029448.7235
91,002271.SZ,20201021,39.8915,36.6798,6.8616,8241369.6593
92,002271.SZ,20201020,42.8397,39.3906,7.3688,8850446.1217
93,002271.SZ,20201019,42.9385,39.4814,7.3857,8870853.3227
94,002271.SZ,20201016,42.7789,39.3347,7.3583,8837887.8441
95,002271.SZ,20201015,43.6147,40.1032,7.5021,9010564.1608
96,002271.SZ,20201014,46.221,42.4997,7.9504,9549000.3119
97,002271.SZ,20201013,45.1952,41.5565,7.7739,9337079.3778
98,002271.SZ,20201012,43.8199,40.2919,7.5374,9052948.3476
99,002271.SZ,20201009,43.364,39.8727,7.4589,8958761.2658
100,002271.SZ,20200930,40.9553,37.6579,7.0446,8461139.5168
101,002271.SZ,20200929,41.0921,37.7837,7.0681,8489395.6414
102,002271.SZ,20200928,42.171,38.7758,7.2537,8712305.0684
103,002271.SZ,20200925,41.7531,38.3915,7.1819,8625966.91
104,002271.SZ,20200924,43.3108,39.8238,7.4498,8947772.7729
105,002271.SZ,20200923,43.9795,40.4386,7.5648,9085913.8262
106,002271.SZ,20200922,44.2302,40.6692,7.6079,9137716.7212
107,002271.SZ,20200921,44.6557,41.0604,7.6811,9225624.6643
108,002271.SZ,20200918,44.5265,40.9416,7.6589,9198938.3244
109,002271.SZ,20200917,42.1179,38.7269,7.2446,8701316.5755
110,002271.SZ,20200916,42.7333,39.2928,7.3505,8828469.1359
111,002271.SZ,20200915,42.1407,38.7478,7.2485,8706025.9296
112,002271.SZ,20200914,41.7911,38.4264,7.1884,8633815.8335
113,002271.SZ,20200911,41.7227,38.3636,7.1766,8619687.7712
114,002271.SZ,20200910,40.8945,37.602,7.0342,8448581.2393
115,002271.SZ,20200909,40.2942,37.0501,6.9309,8324568.2482
116,002271.SZ,20200908,41.8063,38.4404,7.191,8636955.4029
117,002271.SZ,20200907,43.6451,40.1312,7.5073,9016843.2996
118,002271.SZ,20200904,45.5143,41.8499,7.8288,9403010.335
119,002271.SZ,20200903,46.7301,42.9678,8.0379,9654175.8866
120,002271.SZ,20200902,46.3502,42.6184,7.9726,9575686.6517
121,002271.SZ,20200901,46.1982,42.4787,7.9464,9544290.9578
122,002271.SZ,20200831,45.5447,41.8778,7.834,9409289.4738
123,002271.SZ,20200828,44.481,44.4027,8.3643,9189519.6162
124,002271.SZ,20200827,42.475,42.4003,7.987,8775096.4562
125,002271.SZ,20200826,41.624,41.5508,7.827,8599280.5702
126,002271.SZ,20200825,43.5464,43.4698,8.1885,8996436.0985
127,002271.SZ,20200824,43.5312,43.4546,8.1857,8993296.5291
128,002271.SZ,20200821,42.7029,42.6278,8.0299,8822189.9971
129,002271.SZ,20200820,41.4264,41.3536,7.7899,8558466.168
130,002271.SZ,20200819,42.7789,42.7037,8.0442,8837887.8441
131,002271.SZ,20200818,41.5024,41.4294,7.8042,8574164.015
132,002271.SZ,20200817,40.1575,40.0869,7.5513,8296312.1236
133,002271.SZ,20200814,40.3854,40.3144,7.5941,8343405.6646
134,002271.SZ,20200813,39.5952,39.5256,7.4455,8180148.0561
135,002271.SZ,20200812,39.9903,39.92,7.5198,8261776.8603
136,002271.SZ,20200811,41.8367,41.7631,7.867,8643234.5417
137,002271.SZ,20200810,42.0571,41.9831,7.9085,8688758.2979
138,002271.SZ,20200807,41.8671,41.7935,7.8727,8649513.6805
139,002271.SZ,20200806,42.6421,42.5672,8.0185,8809631.7196
140,002271.SZ,20200805,43.3944,43.3181,8.1599,8965040.4046
141,002271.SZ,20200804,41.6468,41.5735,7.8313,8603989.9243
142,002271.SZ,20200803,41.662,41.5887,7.8342,8607129.4937
143,002271.SZ,20200731,41.6544,41.5811,7.8327,8605559.709
144,002271.SZ,20200730,41.3352,41.2625,7.7727,8539628.7517
145,002271.SZ,20200729,40.279,40.2082,7.5741,8321428.6788
146,002271.SZ,20200728,39.1317,39.0629,7.3584,8084391.1896
147,002271.SZ,20200727,38.7518,38.6836,7.2869,8005901.9547
148,002271.SZ,20200724,39.4888,39.4194,7.4255,8158171.0703
149,002271.SZ,20200723,42.551,42.4761,8.0013,8790794.3032
150,002271.SZ,20200722,41.9583,41.8845,7.8899,8668351.0968
151,002271.SZ,20200721,42.1331,42.059,7.9228,8704456.1449
152,002271.SZ,20200720,41.5632,41.4901,7.8156,8586722.2926
153,002271.SZ,20200717,39.8535,39.7835,7.4941,8233520.7358
154,002271.SZ,20200716,37.6956,37.6293,7.0883,7787701.8818
155,002271.SZ,20200715,37.8704,37.8038,7.1212,7823806.9298
156,002271.SZ,20200714,37.3081,37.2425,7.0155,7707642.8623
157,002271.SZ,20200713,37.688,37.6217,7.0869,7786132.0971
158,002271.SZ,20200710,36.3887,36.3247,6.8426,7517698.9139
159,002271.SZ,20200709,37.0041,36.9391,6.9583,7644851.4744
160,002271.SZ,20200708,35.3325,35.2704,6.644,7299498.8411
161,002271.SZ,20200707,34.8082,34.747,6.5454,7191183.697
162,002271.SZ,20200706,35.3325,35.2704,6.644,7299498.8411
163,002271.SZ,20200703,33.4329,33.3741,6.2868,6907052.6668
164,002271.SZ,20200702,33.9496,33.8899,6.3839,7013798.0262
165,002271.SZ,20200701,32.3463,32.2894,6.0824,6682573.4551
166,002271.SZ,20200630,30.8722,30.818,5.8053,6378035.2239
167,002271.SZ,20200629,30.8267,30.7724,5.7967,6368616.5157
168,002271.SZ,20200624,30.7583,30.7042,5.7838,6354488.4535
169,002271.SZ,20200623,30.6291,30.5752,5.7595,6327802.1136
170,002271.SZ,20200622,30.5911,30.5373,5.7524,6319953.1901
171,002271.SZ,20200619,31.6549,31.5992,5.9524,6539723.0477
172,002271.SZ,20200618,31.2142,31.1593,5.8696,6448675.5353
173,002271.SZ,20200617,31.3813,31.3262,5.901,6483210.7986
174,002271.SZ,20200616,31.822,31.7661,5.9839,6574258.311
175,002271.SZ,20200615,30.971,30.9166,5.8238,6398442.425
176,002271.SZ,20200612,31.4573,31.402,5.6721,6498908.6456
177,002271.SZ,20200611,30.9786,30.9241,5.5858,6400012.2097
178,002271.SZ,20200610,30.9482,30.8938,5.5803,6393733.0709
179,002271.SZ,20200609,28.9651,28.9141,5.2228,5984019.265
180,002271.SZ,20200608,28.5851,28.5349,5.1543,5905530.0301
181,002271.SZ,20200605,29.0562,29.0051,5.2392,6002856.6813
182,002271.SZ,20200604,29.6717,29.6195,5.3502,6130009.2418
183,002271.SZ,20200603,29.4058,29.354,5.3022,6075066.7774
184,002271.SZ,20200602,29.2082,29.1568,5.2666,6034252.3753
185,002271.SZ,20200601,29.6413,29.5892,5.3447,6123730.103
186,002271.SZ,20200529,29.2918,29.2403,5.2817,6051520.0069
187,002271.SZ,20200528,28.114,28.0646,5.0693,5808203.3789
188,002271.SZ,20200527,28.0077,27.9584,5.0501,5786226.3931
189,002271.SZ,20200526,28.6459,28.5955,5.1652,5918088.3077
190,002271.SZ,20200525,28.6079,28.5576,5.1584,5910239.3842
191,002271.SZ,20200522,27.6581,27.6095,4.9871,5714016.2971
192,002271.SZ,20200521,28.5319,28.4818,5.1447,5894541.5372
193,002271.SZ,20200520,28.8511,28.8003,5.2022,5960472.4945
194,002271.SZ,20200519,28.8739,28.8231,5.2063,5965181.8486
195,002271.SZ,20200518,29.0182,28.9672,5.2323,5995007.7578
196,002271.SZ,20200515,27.9849,27.9356,5.046,5781517.0391
197,002271.SZ,20200514,28.266,28.2163,5.0967,5839599.0728
198,002271.SZ,20200513,29.3374,29.2858,5.2899,6060938.7151
199,002271.SZ,20200512,29.5273,29.4754,5.3241,6100183.3325
200,002271.SZ,20200511,29.6185,29.5664,5.3406,6119020.7489
201,002271.SZ,20200508,29.5349,29.483,5.3255,6101753.1172
202,002271.SZ,20200507,29.5425,29.4906,5.3269,6103322.9019
203,002271.SZ,20200506,29.0182,28.9672,5.2323,5995007.7578
204,002271.SZ,20200430,29.3602,29.3085,5.294,6065648.0692
205,002271.SZ,20200429,30.1504,30.0974,5.4365,6228905.6777
206,002271.SZ,20200428,30.9558,30.9558,5.7291,6395302.8556
207,002271.SZ,20200427,30.9634,30.9634,5.7305,6396872.6403
208,002271.SZ,20200424,29.4741,29.4741,5.4549,6089194.8397
209,002271.SZ,20200423,40.3629,29.1957,5.7293,6087625.055
210,002271.SZ,20200422,41.1331,29.7528,5.8386,6203789.1225
211,002271.SZ,20200421,41.2828,29.861,5.927,6226352.3015
212,002271.SZ,20200420,40.2248,29.0957,5.7751,6066782.4686
213,002271.SZ,20200417,38.9697,28.1879,5.5949,5877488.8434
214,002271.SZ,20200416,39.312,28.4355,5.6441,5929114.3775
215,002271.SZ,20200415,39.7165,28.7281,5.7021,5990126.3725
216,002271.SZ,20200414,40.3285,29.1707,5.79,6082426.5699
217,002271.SZ,20200413,38.4199,27.7902,5.516,5794575.1067
218,002271.SZ,20200410,37.2167,26.9199,5.3432,5613103.5321
219,002271.SZ,20200409,37.642,27.2275,5.4043,5677244.3473
220,002271.SZ,20200408,38.0673,27.5351,5.4653,5741385.1624
221,002271.SZ,20200407,37.4034,27.055,5.37,5641262.9144
222,002271.SZ,20200403,34.0012,24.5941,4.8816,5128136.393
223,002271.SZ,20200402,34.7169,25.1117,4.9843,5236080.6917
224,002271.SZ,20200401,33.4395,24.1878,5.7393,5043423.3755
225,002271.SZ,20200331,33.5678,24.2805,5.7613,5062763.9371
226,002271.SZ,20200330,32.897,23.7954,5.6462,4961597.9225
227,002271.SZ,20200327,32.7293,23.6741,5.6174,4936306.4189
228,002271.SZ,20200326,32.4038,23.4386,5.5615,4887211.1471
229,002271.SZ,20200325,33.0943,23.9381,5.68,4991352.6327
230,002271.SZ,20200324,33.2423,24.0451,5.7054,5013668.6653
231,002271.SZ,20200323,32.2065,23.2959,5.5277,4857456.4369
232,002271.SZ,20200320,32.1572,23.2602,5.5192,4850017.7593
233,002271.SZ,20200319,30.4803,22.0473,5.2314,4597102.7228
234,002271.SZ,20200318,30.6184,22.1472,5.2551,4617931.0199
235,002271.SZ,20200317,30.0068,21.7048,5.1501,4525691.4184
236,002271.SZ,20200316,29.3262,21.2125,5.0333,4423037.6683
237,002271.SZ,20200313,31.082,22.4825,5.3347,4687854.5889
238,002271.SZ,20200312,30.9735,22.404,5.316,4671489.4983
239,002271.SZ,20200311,31.9205,23.089,5.4786,4814312.1071
240,002271.SZ,20200310,32.8773,23.7811,5.6428,4958622.4515
241,002271.SZ,20200309,31.1905,22.561,5.3533,4704219.6795
242,002271.SZ,20200306,32.3052,23.3672,5.5446,4872333.792
243,002271.SZ,20200305,34.0215,24.6087,5.8392,5131199.7705
244,002271.SZ,20200304,34.3766,24.8656,5.9001,5184758.2489
245,002271.SZ,20200303,33.4001,24.1592,5.7325,5037472.4335
246,002271.SZ,20200302,33.2225,24.0308,5.702,5010693.1943
247,002271.SZ,20200228,30.6381,22.1614,5.2585,4620906.491
248,002271.SZ,20200227,31.5456,22.8179,5.4142,4757778.1578
249,002271.SZ,20200226,29.9772,21.6834,5.145,4521228.2119
250,002271.SZ,20200225,30.9735,22.404,5.316,4671489.4983
251,002271.SZ,20200224,31.2201,22.5824,5.3584,4708682.886
252,002271.SZ,20200221,30.5592,22.1043,5.2449,4609004.6069
253,002271.SZ,20200220,29.6221,21.4265,5.0841,4467669.7335
254,002271.SZ,20200219,28.9612,20.9485,4.9707,4367991.4544
255,002271.SZ,20200218,28.616,20.6987,4.9114,4315920.7116
256,002271.SZ,20200217,28.6554,20.7273,4.9182,4321871.6536
257,002271.SZ,20200214,28.5272,20.6345,4.8962,4302531.092
258,002271.SZ,20200213,28.8823,20.8914,4.9571,4356089.5704
259,002271.SZ,20200212,28.7541,20.7986,4.9351,4336749.0087
260,002271.SZ,20200211,28.1129,21.6326,4.8251,4240046.2007
261,002271.SZ,20200210,27.7183,21.329,4.7573,4180536.7803
262,002271.SZ,20200207,26.0414,20.0386,4.4695,3927621.7438
263,002271.SZ,20200206,26.2782,20.2208,4.5102,3963327.396
264,002271.SZ,20200205,26.2387,20.1904,4.5034,3957376.4539
265,002271.SZ,20200204,26.2288,20.1829,4.5017,3955888.7184
266,002271.SZ,20200203,24.6604,18.976,4.2325,3719338.7725
267,002271.SZ,20200123,26.801,20.6231,4.5999,4042177.378
268,002271.SZ,20200122,27.8762,21.4504,4.7844,4204340.5484
269,002271.SZ,20200121,27.7874,21.3821,4.7692,4190950.9289
270,002271.SZ,20200120,28.5371,21.959,4.8979,4304018.8275
271,002271.SZ,20200117,27.7479,21.3518,4.7624,4184999.9868
272,002271.SZ,20200116,27.7085,21.3214,4.7556,4179049.0448
273,002271.SZ,20200115,26.288,20.2284,4.5119,3964815.1315
274,002271.SZ,20200114,26.2584,20.2056,4.5068,3960351.925
275,002271.SZ,20200113,26.5346,20.4182,4.5542,4002008.5192
276,002271.SZ,20200110,26.9292,20.7218,4.6219,4061517.9396
277,002271.SZ,20200109,26.4261,20.3347,4.5356,3985643.4286
278,002271.SZ,20200108,26.4163,20.3271,4.5339,3984155.6931
279,002271.SZ,20200107,26.3867,20.3043,4.5288,3979692.4866
280,002271.SZ,20200106,26.4952,20.3878,4.5474,3996057.5772
281,002271.SZ,20200103,26.0907,20.0766,4.478,3935060.4213
282,002271.SZ,20200102,26.2189,20.1752,4.5,3954397.7508
283,002271.SZ,20191231,25.9526,19.9703,4.4543,3914228.9249
284,002271.SZ,20191230,25.5679,19.6743,4.3883,3856207.2875
285,002271.SZ,20191227,25.1339,19.3403,4.3138,3790746.9786
286,002271.SZ,20191226,24.6308,18.9532,4.2274,3714872.5296
287,002271.SZ,20191225,23.9107,18.3991,4.1038,3606267.9262
288,002271.SZ,20191224,24.0291,18.4902,4.1242,3624120.7377
289,002271.SZ,20191223,23.5754,18.141,4.0463,3555684.9603
290,002271.SZ,20191220,23.24,17.8829,3.9887,3505101.9943
291,002271.SZ,20191219,23.457,18.0499,4.026,3537832.1488
292,002271.SZ,20191218,23.9896,18.4598,4.1174,3618169.8006
293,002271.SZ,20191217,24.7492,19.0443,4.2478,3732725.3411
294,002271.SZ,20191216,24.108,18.5509,4.1377,3636022.6121
295,002271.SZ,20191213,23.5852,18.1486,4.048,3557172.6946
296,002271.SZ,20191212,23.0624,17.7463,3.9583,3478322.777
297,002271.SZ,20191211,23.013,17.7083,3.9684,3470869.9902
298,002271.SZ,20191210,23.5049,18.0868,4.0532,3545065.4813
299,002271.SZ,20191209,23.5246,18.102,4.0566,3548033.3051
300,002271.SZ,20191206,23.6132,18.1701,4.0719,3561388.512
301,002271.SZ,20191205,23.4853,18.0717,4.0498,3542097.6576
302,002271.SZ,20191204,22.8851,17.6099,3.9463,3451579.0329
303,002271.SZ,20191203,23.1016,17.7764,3.9836,3484225.0942
304,002271.SZ,20191202,23.318,17.943,4.021,3516871.1556
305,002271.SZ,20191129,23.6132,18.1701,4.0719,3561388.512
306,002271.SZ,20191128,24.292,18.6925,4.1889,3663778.4317
307,002271.SZ,20191127,24.2429,18.6547,4.1804,3656358.8723
308,002271.SZ,20191126,24.538,18.8818,4.2313,3700876.2287
309,002271.SZ,20191125,24.9414,19.1922,4.3009,3761716.6158
310,002271.SZ,20191122,23.623,18.1777,4.0735,3562872.4239
311,002271.SZ,20191121,23.9906,18.4605,4.116,3618313.2836
312,002271.SZ,20191120,23.9411,18.4225,4.1075,3610852.8438
313,002271.SZ,20191119,24.3764,18.7574,4.1822,3676504.7137
314,002271.SZ,20191118,23.9807,18.4529,4.1143,3616821.1956
315,002271.SZ,20191115,23.3476,17.9657,4.0057,3521327.5667
316,002271.SZ,20191114,23.5949,18.156,4.0481,3558629.7655
317,002271.SZ,20191113,23.6938,18.2322,4.0651,3573550.645
318,002271.SZ,20191112,23.3574,17.9733,4.0074,3522819.6547
319,002271.SZ,20191111,23.4267,18.0266,4.0193,3533264.2703
320,002271.SZ,20191108,24.0005,18.4682,4.1177,3619805.3716
321,002271.SZ,20191107,24.5149,18.864,4.206,3697393.9451
322,002271.SZ,20191106,24.05,18.5062,4.1262,3627265.8113
323,002271.SZ,20191105,24.1885,18.6128,4.15,3648155.0426
324,002271.SZ,20191104,24.327,18.7194,4.1737,3669044.274
325,002271.SZ,20191101,24.1984,18.6204,4.1517,3649647.1306
326,002271.SZ,20191031,23.1992,17.8515,3.9802,3498946.2474
327,002271.SZ,20191030,23.0112,17.7069,3.948,3470596.5764
328,002271.SZ,20191029,22.9222,17.6384,3.9327,3457167.7848
329,002271.SZ,20191028,22.2099,18.5503,4.1906,3349737.4522
330,002271.SZ,20191025,21.9625,18.3437,4.1439,3312435.2534
331,002271.SZ,20191024,21.2206,17.724,4.0039,3200528.657
332,002271.SZ,20191023,21.6558,18.0876,4.0861,3266180.5269
333,002271.SZ,20191022,21.6855,18.1124,4.0917,3270656.7908
334,002271.SZ,20191021,21.5668,18.0132,4.0693,3252751.7354
335,002271.SZ,20191018,21.3887,17.8645,4.0357,3225894.1522
336,002271.SZ,20191017,22.3978,18.7073,4.226,3378087.1233
337,002271.SZ,20191016,22.0318,18.4016,4.157,3322879.8691
