Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,000961.SZ,20210305,7.1604,5.3389,1.214,2980929.7393
1,000961.SZ,20210304,7.3164,5.4552,1.2404,3045898.7208
2,000961.SZ,20210303,7.5276,5.6126,1.2762,3133797.9311
3,000961.SZ,20210302,7.3073,5.4484,1.2389,3042077.016
4,000961.SZ,20210301,7.4817,5.5784,1.2684,3114689.4071
5,000961.SZ,20210226,7.3991,5.5168,1.2544,3080294.064
6,000961.SZ,20210225,7.959,5.9343,1.3494,3313418.0564
7,000961.SZ,20210224,7.5092,5.599,1.2731,3126154.5215
8,000961.SZ,20210223,7.5827,5.6537,1.2855,3156728.1598
9,000961.SZ,20210222,7.7204,5.7564,1.3089,3214053.7318
10,000961.SZ,20210219,7.5,5.5921,1.2715,3122332.8167
11,000961.SZ,20210218,7.3532,5.4826,1.2466,3061185.54
12,000961.SZ,20210210,7.041,5.2499,1.1937,2931247.577
13,000961.SZ,20210209,7.142,5.3252,1.2108,2973286.3297
14,000961.SZ,20210208,7.0686,5.2704,1.1984,2942712.6914
15,000961.SZ,20210205,7.0594,5.2636,1.1968,2938890.9866
16,000961.SZ,20210204,6.9768,5.202,1.1828,2904495.6434
17,000961.SZ,20210203,6.9768,5.202,1.1828,2904495.6434
18,000961.SZ,20210202,7.0043,5.2225,1.1875,2915960.7578
19,000961.SZ,20210201,7.0502,5.2567,1.1953,2935069.2818
20,000961.SZ,20210129,7.1053,5.2978,1.2046,2957999.5106
21,000961.SZ,20210128,7.0686,5.2704,1.1984,2942712.6914
22,000961.SZ,20210127,7.1053,5.2978,1.2046,2957999.5106
23,000961.SZ,20210126,7.1879,5.3594,1.2186,2992394.8537
24,000961.SZ,20210125,7.2705,5.421,1.2326,3026790.1968
25,000961.SZ,20210122,7.4266,5.5373,1.2591,3091759.1783
26,000961.SZ,20210121,7.5,5.5921,1.2715,3122332.8167
27,000961.SZ,20210120,7.6745,5.7222,1.3011,3194945.2078
28,000961.SZ,20210119,7.7295,5.7632,1.3104,3217875.4365
29,000961.SZ,20210118,7.5735,5.6469,1.284,3152906.4551
30,000961.SZ,20210115,7.3623,5.4894,1.2482,3065007.2448
31,000961.SZ,20210114,7.2087,5.3749,1.2221,3001033.3731
32,000961.SZ,20210113,7.3085,5.4493,1.2391,3042609.4022
33,000961.SZ,20210112,6.9817,5.2056,1.1837,2906542.3979
34,000961.SZ,20210111,6.8546,5.1109,1.1621,2853627.4518
35,000961.SZ,20210108,7.0089,5.2259,1.1883,2917881.3149
36,000961.SZ,20210107,6.9726,5.1989,1.1821,2902762.7589
37,000961.SZ,20210106,7.245,5.4019,1.2283,3016151.9292
38,000961.SZ,20210105,7.3539,5.4832,1.2468,3061507.5973
39,000961.SZ,20210104,7.4538,5.5576,1.2637,3103083.6264
40,000961.SZ,20201231,8.0167,5.9773,1.3591,3337421.2449
41,000961.SZ,20201230,7.8079,5.8216,1.3237,3250489.5477
42,000961.SZ,20201229,7.935,5.9164,1.3453,3303404.4939
43,000961.SZ,20201228,7.8624,5.8623,1.333,3273167.3818
44,000961.SZ,20201225,7.8351,5.8419,1.3283,3261828.4648
45,000961.SZ,20201224,7.7625,5.7878,1.316,3231591.3527
46,000961.SZ,20201223,7.9895,5.957,1.3545,3326082.3279
47,000961.SZ,20201222,7.9895,5.957,1.3545,3326082.3279
48,000961.SZ,20201221,8.2074,6.1195,1.3915,3416793.6641
49,000961.SZ,20201218,8.2074,6.1195,1.3915,3416793.6641
50,000961.SZ,20201217,8.28,6.1736,1.4038,3447030.7762
51,000961.SZ,20201216,8.2346,6.1398,1.3961,3428132.5812
52,000961.SZ,20201215,8.2709,6.1669,1.4022,3443251.1372
53,000961.SZ,20201214,8.3526,6.2278,1.4161,3477267.8883
54,000961.SZ,20201211,8.3345,6.2143,1.413,3469708.6103
55,000961.SZ,20201210,8.4616,6.309,1.4345,3522623.5564
56,000961.SZ,20201209,8.4979,6.3361,1.4407,3537742.1124
57,000961.SZ,20201208,8.6431,6.4444,1.4653,3598216.3366
58,000961.SZ,20201207,8.7249,6.5053,1.4792,3632233.0876
59,000961.SZ,20201204,8.9972,6.7084,1.5254,3745622.2579
60,000961.SZ,20201203,9.0245,6.7287,1.53,3756961.1749
61,000961.SZ,20201202,9.0699,6.7626,1.5377,3775859.37
62,000961.SZ,20201201,8.9337,6.661,1.5146,3719164.7849
63,000961.SZ,20201130,8.9791,6.6949,1.5223,3738062.9799
64,000961.SZ,20201127,9.0063,6.7152,1.5269,3749401.8969
65,000961.SZ,20201126,8.9881,6.7016,1.5238,3741842.6189
66,000961.SZ,20201125,8.861,6.6069,1.5023,3688927.6728
67,000961.SZ,20201124,8.8883,6.6272,1.5069,3700266.5898
68,000961.SZ,20201123,9.0063,6.7152,1.5269,3749401.8969
69,000961.SZ,20201120,9.0245,6.7287,1.53,3756961.1749
70,000961.SZ,20201119,9.2333,6.8844,1.5654,3843892.8722
71,000961.SZ,20201118,9.0699,6.7626,1.5377,3775859.37
72,000961.SZ,20201117,8.9337,6.661,1.5146,3719164.7849
73,000961.SZ,20201116,8.4343,6.2887,1.4299,3511284.6394
74,000961.SZ,20201113,8.3345,6.2143,1.413,3469708.6103
75,000961.SZ,20201112,8.516,6.3496,1.4438,3545301.3904
76,000961.SZ,20201111,8.5342,6.3632,1.4469,3552860.6685
77,000961.SZ,20201110,8.3526,6.2278,1.4161,3477267.8883
78,000961.SZ,20201109,8.2709,6.1669,1.4022,3443251.1372
79,000961.SZ,20201106,8.3708,6.2413,1.4192,3484827.1663
80,000961.SZ,20201105,8.2981,6.1872,1.4068,3454590.0542
81,000961.SZ,20201104,7.9441,5.9232,1.3468,3307184.1329
82,000961.SZ,20201103,8.0893,6.0315,1.3714,3367658.357
83,000961.SZ,20201102,8.1347,6.0653,1.3791,3386556.5521
84,000961.SZ,20201030,8.1892,6.1059,1.3884,3409234.3861
85,000961.SZ,20201029,8.1529,6.926,1.4918,3394115.8301
86,000961.SZ,20201028,8.0712,6.8566,1.4768,3360099.079
87,000961.SZ,20201027,8.1983,6.9646,1.5001,3413014.0251
88,000961.SZ,20201026,8.4253,7.1574,1.5416,3507505.0004
89,000961.SZ,20201023,8.3799,7.1189,1.5333,3488606.8053
90,000961.SZ,20201022,8.2255,6.9877,1.5051,3424352.9422
91,000961.SZ,20201021,8.1801,6.9492,1.4968,3405454.7471
92,000961.SZ,20201020,8.2346,6.9955,1.5067,3428132.5812
93,000961.SZ,20201019,8.516,7.2345,1.5582,3545301.3904
94,000961.SZ,20201016,8.4071,7.142,1.5383,3499945.7223
95,000961.SZ,20201015,8.3799,7.1189,1.5333,3488606.8053
96,000961.SZ,20201014,8.398,7.1343,1.5366,3496166.0833
97,000961.SZ,20201013,8.5342,7.25,1.5615,3552860.6685
98,000961.SZ,20201012,8.6522,7.3502,1.5831,3601995.9756
99,000961.SZ,20201009,8.4434,7.1728,1.5449,3515064.2784
100,000961.SZ,20200930,8.3254,7.0726,1.5233,3465928.9713
101,000961.SZ,20200929,8.4162,7.1497,1.54,3503725.3613
102,000961.SZ,20200928,8.5614,7.2731,1.5665,3564199.5855
103,000961.SZ,20200925,8.3799,7.1189,1.5333,3488606.8053
104,000961.SZ,20200924,8.4525,7.1806,1.5466,3518843.9174
105,000961.SZ,20200923,8.7249,7.4119,1.5964,3632233.0876
106,000961.SZ,20200922,8.9064,7.5662,1.6297,3707825.8678
107,000961.SZ,20200921,9.1062,7.7359,1.6662,3790977.926
108,000961.SZ,20200918,9.0426,7.6819,1.6546,3764520.453
109,000961.SZ,20200917,8.743,7.4274,1.5998,3639792.3657
110,000961.SZ,20200916,8.7067,7.3965,1.5931,3624673.8096
111,000961.SZ,20200915,8.4071,7.142,1.5383,3499945.7223
112,000961.SZ,20200914,8.3254,7.0726,1.5233,3465928.9713
113,000961.SZ,20200911,8.3435,7.088,1.5267,3473488.2493
114,000961.SZ,20200910,8.5887,7.2963,1.5715,3575538.5025
115,000961.SZ,20200909,8.2618,7.0186,1.5117,3439471.4982
116,000961.SZ,20200908,8.3435,7.088,1.5267,3473488.2493
117,000961.SZ,20200907,8.2709,7.0263,1.5134,3443251.1372
118,000961.SZ,20200904,8.5433,7.2577,1.5632,3556640.3075
119,000961.SZ,20200903,8.7158,7.4042,1.5948,3628453.4486
120,000961.SZ,20200902,8.6795,7.3734,1.5881,3613334.8926
121,000961.SZ,20200901,8.7158,7.4042,1.5948,3628453.4486
122,000961.SZ,20200831,8.8429,7.5122,1.618,3681368.3948
123,000961.SZ,20200828,9.0245,7.6665,1.6513,3756961.1749
124,000961.SZ,20200827,8.9518,7.6048,1.638,3726724.0629
125,000961.SZ,20200826,8.8792,7.5431,1.6247,3696486.9508
126,000961.SZ,20200825,9.0699,7.705,1.6596,3775859.37
127,000961.SZ,20200824,9.0789,8.7846,1.7921,3779639.009
128,000961.SZ,20200821,9.1516,8.8549,1.8064,3809876.1211
129,000961.SZ,20200820,9.3331,9.0306,1.8422,3885468.9013
130,000961.SZ,20200819,9.1879,8.89,1.8136,3824994.6771
131,000961.SZ,20200818,9.2605,8.9603,1.8279,3855231.7892
132,000961.SZ,20200817,9.5056,9.1975,1.8763,3957282.0424
133,000961.SZ,20200814,9.2514,8.9515,1.8261,3851452.1502
134,000961.SZ,20200813,8.9337,8.6441,1.7634,3719164.7849
135,000961.SZ,20200812,8.9246,8.6353,1.7616,3715385.1458
136,000961.SZ,20200811,8.9064,8.6177,1.674,3707825.8678
137,000961.SZ,20200810,9.1879,8.89,1.7269,3824994.6771
138,000961.SZ,20200807,8.5614,8.2839,1.6092,3564199.5855
139,000961.SZ,20200806,8.5524,8.2751,1.6075,3560419.9465
140,000961.SZ,20200805,8.4616,8.1873,1.5904,3522623.5564
141,000961.SZ,20200804,8.6344,8.3545,1.6229,3594590.2011
142,000961.SZ,20200803,8.6164,8.337,1.6195,3587062.2635
143,000961.SZ,20200731,8.544,8.267,1.6059,3556950.5132
144,000961.SZ,20200730,8.6344,8.3545,1.6229,3594590.2011
145,000961.SZ,20200729,8.6706,8.3895,1.6297,3609646.0763
146,000961.SZ,20200728,8.5531,8.2758,1.6076,3560714.482
147,000961.SZ,20200727,8.5802,8.302,1.6127,3572006.3884
148,000961.SZ,20200724,8.8786,8.5907,1.6688,3696217.3587
149,000961.SZ,20200723,9.1588,8.8619,1.7215,3812900.3914
150,000961.SZ,20200722,9.4843,9.1768,1.7826,3948403.2681
151,000961.SZ,20200721,9.4934,9.1856,1.7843,3952167.2369
152,000961.SZ,20200720,9.3849,9.0806,1.7639,3906999.6113
153,000961.SZ,20200717,9.0051,8.7132,1.6926,3748912.9218
154,000961.SZ,20200716,9.2221,8.9231,1.7334,3839248.1729
155,000961.SZ,20200715,9.3577,9.0544,1.7588,3895707.7049
156,000961.SZ,20200714,9.4934,9.1856,1.7843,3952167.2369
157,000961.SZ,20200713,9.5838,9.2731,1.8013,3989806.9248
158,000961.SZ,20200710,9.5747,9.2643,1.7996,3986042.956
159,000961.SZ,20200709,9.7827,9.4655,1.8387,4072614.2384
160,000961.SZ,20200708,9.7827,9.4655,1.8387,4072614.2384
161,000961.SZ,20200707,9.6832,9.3693,1.82,4031210.5816
162,000961.SZ,20200706,10.081,9.7542,1.8948,4196825.2087
163,000961.SZ,20200703,9.3306,9.0281,1.7538,3884415.7985
164,000961.SZ,20200702,9.2492,8.9494,1.7385,3850540.0793
165,000961.SZ,20200701,8.6344,8.3545,1.6229,3594590.2011
166,000961.SZ,20200630,8.0468,7.7859,1.5124,3349932.2293
167,000961.SZ,20200629,8.0196,7.7596,1.5073,3338640.3229
168,000961.SZ,20200624,8.0196,7.7596,1.5073,3338640.3229
169,000961.SZ,20200623,7.7484,7.4972,1.4564,3225721.259
170,000961.SZ,20200622,7.6309,7.3835,1.4343,3176789.6647
171,000961.SZ,20200619,7.7032,7.4535,1.4479,3206901.415
172,000961.SZ,20200618,7.7574,7.5059,1.4581,3229485.2278
173,000961.SZ,20200617,7.441,7.1998,1.3986,3097746.3199
174,000961.SZ,20200616,7.5043,7.261,1.4105,3124094.1015
175,000961.SZ,20200615,7.441,7.1998,1.3986,3097746.3199
176,000961.SZ,20200612,7.45,7.2085,1.4003,3101510.2887
177,000961.SZ,20200611,7.3867,7.1473,1.3884,3075162.5071
178,000961.SZ,20200610,7.3506,7.1123,1.3816,3060106.632
179,000961.SZ,20200609,7.4048,7.1648,1.3918,3082690.4447
180,000961.SZ,20200608,7.4229,7.1823,1.3952,3090218.3823
181,000961.SZ,20200605,7.3596,7.121,1.3833,3063870.6008
182,000961.SZ,20200604,7.45,7.2085,1.4003,3101510.2887
183,000961.SZ,20200603,7.6118,7.365,1.4307,3168843.2531
184,000961.SZ,20200602,7.5937,7.3475,1.4273,3161316.3095
185,000961.SZ,20200601,7.2954,7.0589,1.3712,3037121.7402
186,000961.SZ,20200529,7.1146,6.8839,1.3372,2961852.3042
187,000961.SZ,20200528,7.0874,6.8577,1.3321,2950561.8888
188,000961.SZ,20200527,6.9157,6.6915,1.2998,2879055.9247
189,000961.SZ,20200526,6.8072,6.5865,1.2795,2833894.2631
190,000961.SZ,20200525,6.7439,6.5253,1.2676,2807549.9606
191,000961.SZ,20200522,6.6897,6.4728,1.2574,2784969.1298
192,000961.SZ,20200521,6.8705,6.6477,1.2914,2860238.5657
193,000961.SZ,20200520,7.0061,6.7789,1.3168,2916690.6427
194,000961.SZ,20200519,7.1959,6.9626,1.3525,2995723.5504
195,000961.SZ,20200518,7.1959,6.9626,1.3525,2995723.5504
196,000961.SZ,20200515,7.0874,6.8577,1.3321,2950561.8888
197,000961.SZ,20200514,7.2321,6.9976,1.3593,3010777.4376
198,000961.SZ,20200513,7.3134,7.0763,1.3746,3044648.6838
199,000961.SZ,20200512,7.2773,7.0414,1.3678,3029594.7966
200,000961.SZ,20200511,7.4129,7.1726,1.3933,3086046.8735
