Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600150.SH,20210305,173.5902,149.0555,1.5248,7026185.5788
1,600150.SH,20210304,172.7062,148.2964,1.517,6990406.1488
2,600150.SH,20210303,172.7062,148.2964,1.517,6990406.1488
3,600150.SH,20210302,171.8223,147.5374,1.5093,6954626.7187
4,600150.SH,20210301,173.1482,148.676,1.5209,7008295.8638
5,600150.SH,20210226,171.4908,147.2528,1.5064,6941209.4324
6,600150.SH,20210225,174.6952,150.0043,1.5345,7070909.8664
7,600150.SH,20210224,176.2421,151.3326,1.5481,7133523.869
8,600150.SH,20210223,176.1316,151.2377,1.5471,7129051.4403
9,600150.SH,20210222,173.7007,149.1504,1.5258,7030658.0076
10,600150.SH,20210219,175.5792,150.7633,1.5423,7106689.2965
11,600150.SH,20210218,168.8389,144.9757,1.4831,6833871.1422
12,600150.SH,20210210,160.5516,137.8597,1.4103,6498438.9854
13,600150.SH,20210209,162.4301,139.4727,1.4268,6574470.2743
14,600150.SH,20210208,159.8886,137.2904,1.4044,6471604.4128
15,600150.SH,20210205,164.9715,141.6549,1.4491,6677336.1357
16,600150.SH,20210204,155.8003,133.7799,1.3685,6306124.5488
17,600150.SH,20210203,160.1096,137.4802,1.4064,6480549.2703
18,600150.SH,20210202,168.3969,144.5962,1.4792,6815981.4272
19,600150.SH,20210201,167.2919,143.6474,1.4695,6771257.1396
20,600150.SH,20210129,176.5736,151.6172,1.551,7146941.1553
21,600150.SH,20210128,182.4299,156.6458,1.6024,7383979.8795
22,600150.SH,20210127,189.8332,163.0028,1.6675,7683632.6062
23,600150.SH,20210126,189.6122,162.813,1.6655,7674687.7487
24,600150.SH,20210125,192.3746,165.185,1.6898,7786498.4677
25,600150.SH,20210122,196.5735,168.7904,1.7267,7956450.7605
26,600150.SH,20210121,203.3138,174.578,1.7859,8229268.9147
27,600150.SH,20210120,204.6398,175.7166,1.7975,8282938.0598
28,600150.SH,20210119,203.2033,174.4832,1.7849,8224796.486
29,600150.SH,20210118,207.1812,177.8988,1.8199,8385803.9213
30,600150.SH,20210115,202.9823,174.2934,1.783,8215851.6284
31,600150.SH,20210114,206.8497,177.6142,1.8169,8372386.635
32,600150.SH,20210113,212.043,182.0735,1.8626,8582590.7866
33,600150.SH,20210112,209.1701,179.6066,1.8373,8466307.6389
34,600150.SH,20210111,200.9934,172.5856,1.7655,8135347.9108
35,600150.SH,20210108,200.6619,172.3009,1.7626,8121930.6245
36,600150.SH,20210107,206.1867,177.0449,1.8111,8345552.0624
37,600150.SH,20210106,204.5293,175.6217,1.7966,8278465.6311
38,600150.SH,20210105,201.4354,172.9651,1.7694,8153237.6258
39,600150.SH,20210104,201.7669,173.2497,1.7723,8166654.9121
40,600150.SH,20201231,195.4685,167.8416,1.717,7911726.4729
41,600150.SH,20201230,192.1536,164.9952,1.6879,7777553.6102
42,600150.SH,20201229,194.3636,166.8928,1.7073,7867002.1853
43,600150.SH,20201228,192.9271,165.6594,1.6947,7808860.6115
44,600150.SH,20201225,195.8,168.1262,1.7199,7925143.7592
45,600150.SH,20201224,198.3415,170.3085,1.7422,8028009.6206
46,600150.SH,20201223,196.905,169.075,1.7296,7969868.0468
47,600150.SH,20201222,194.4741,166.9877,1.7082,7871474.6141
48,600150.SH,20201221,198.8939,170.7829,1.7471,8050371.7644
49,600150.SH,20201218,198.6729,170.5931,1.7451,8041426.9069
50,600150.SH,20201217,198.7834,170.688,1.7461,8045899.3356
51,600150.SH,20201216,196.905,169.075,1.7296,7969868.0468
52,600150.SH,20201215,198.01,170.0238,1.7393,8014592.3343
53,600150.SH,20201214,200.8829,172.4907,1.7645,8130875.482
54,600150.SH,20201211,204.4188,175.5268,1.7956,8273993.2023
55,600150.SH,20201210,207.2917,177.9937,1.8208,8390276.35
56,600150.SH,20201209,212.3745,182.3581,1.8655,8596008.0729
57,600150.SH,20201208,207.6232,178.2783,1.8237,8403693.6363
58,600150.SH,20201207,210.2751,180.5554,1.847,8511031.9265
59,600150.SH,20201204,210.3856,180.6503,1.848,8515504.3552
60,600150.SH,20201203,207.9547,178.563,1.8267,8417110.9226
61,600150.SH,20201202,210.8276,181.0298,1.8519,8533394.0703
62,600150.SH,20201201,213.2585,183.1172,1.8732,8631787.5029
63,600150.SH,20201130,212.5955,182.5479,1.8674,8604952.9304
64,600150.SH,20201127,213.9215,183.6865,1.8791,8658622.0755
65,600150.SH,20201126,215.0265,184.6352,1.8888,8703346.3631
66,600150.SH,20201125,201.7669,173.2497,1.7723,8166654.9121
67,600150.SH,20201124,207.4022,178.0886,1.8218,8394748.7788
68,600150.SH,20201123,206.9602,177.7091,1.8179,8376859.0637
69,600150.SH,20201120,205.8552,176.7603,1.8082,8332134.7762
70,600150.SH,20201119,207.9547,178.563,1.8267,8417110.9226
71,600150.SH,20201118,204.3083,175.4319,1.7946,8269520.7735
72,600150.SH,20201117,199.6674,171.447,1.7539,8081678.7657
73,600150.SH,20201116,201.5459,173.06,1.7704,8157710.0546
74,600150.SH,20201113,198.01,170.0238,1.7393,8014592.3343
75,600150.SH,20201112,196.684,168.8853,1.7277,7960923.1892
76,600150.SH,20201111,199.4464,171.2573,1.7519,8072733.9082
77,600150.SH,20201110,200.4409,172.1112,1.7607,8112985.767
78,600150.SH,20201109,201.9878,173.4395,1.7742,8175599.7696
79,600150.SH,20201106,199.6674,171.447,1.7539,8081678.7657
80,600150.SH,20201105,196.7945,168.9802,1.7286,7965395.618
81,600150.SH,20201104,196.5735,168.7904,1.7267,7956450.7605
82,600150.SH,20201103,195.0266,167.4621,1.7131,7893836.7579
83,600150.SH,20201102,189.5017,162.7181,1.6646,7670215.32
84,600150.SH,20201030,196.905,161.5014,1.7253,7969868.0468
85,600150.SH,20201029,199.5569,163.6765,1.7486,8077206.3369
86,600150.SH,20201028,201.4354,165.2172,1.765,8153237.6258
87,600150.SH,20201027,203.0928,166.5766,1.7796,8220324.0572
88,600150.SH,20201026,200.6619,164.5828,1.7583,8121930.6245
89,600150.SH,20201023,202.2088,165.8516,1.7718,8184544.6271
90,600150.SH,20201022,202.0983,165.7609,1.7708,8180072.1984
91,600150.SH,20201021,202.4298,166.0328,1.7738,8193489.4847
92,600150.SH,20201020,206.6287,169.4767,1.8105,8363441.7775
93,600150.SH,20201019,206.0762,169.0236,1.8057,8341079.6337
94,600150.SH,20201016,207.4022,170.1112,1.8173,8394748.7788
95,600150.SH,20201015,207.6232,170.2924,1.8193,8403693.6363
96,600150.SH,20201014,210.6066,172.7394,1.8454,8524449.2127
97,600150.SH,20201013,212.927,174.6426,1.8657,8618370.2167
98,600150.SH,20201012,212.8165,174.552,1.8648,8613897.7879
99,600150.SH,20201009,208.0652,170.6549,1.8231,8421583.3513
100,600150.SH,20200930,203.9768,167.3016,1.7873,8256103.4873
101,600150.SH,20200929,203.8663,167.211,1.7863,8251631.0585
102,600150.SH,20200928,200.2199,164.2203,1.7544,8104040.9095
103,600150.SH,20200925,203.2033,166.6672,1.7805,8224796.486
104,600150.SH,20200924,202.5403,166.1235,1.7747,8197961.9134
105,600150.SH,20200923,209.5016,171.8331,1.8357,8479724.9252
106,600150.SH,20200922,210.1646,172.3769,1.8415,8506559.4977
107,600150.SH,20200921,214.474,175.9114,1.8793,8680984.2193
108,600150.SH,20200918,210.9381,173.0113,1.8483,8537866.499
109,600150.SH,20200917,207.7337,170.383,1.8202,8408166.065
110,600150.SH,20200916,208.9491,171.38,1.8309,8457362.7814
111,600150.SH,20200915,212.8165,174.552,1.8648,8613897.7879
112,600150.SH,20200914,211.1591,173.1926,1.8502,8546811.3565
113,600150.SH,20200911,211.822,173.7363,1.8561,8573645.9291
114,600150.SH,20200910,213.811,175.3677,1.8735,8654149.6467
115,600150.SH,20200909,222.0982,182.1648,1.9461,8989581.8036
116,600150.SH,20200908,219.3358,179.8991,1.9219,8877771.0846
117,600150.SH,20200907,217.3469,178.2678,1.9045,8797267.367
118,600150.SH,20200904,224.3082,183.9774,1.9655,9079030.3787
119,600150.SH,20200903,223.2032,183.0711,1.9558,9034306.0912
120,600150.SH,20200902,227.2916,186.4244,1.9916,9199785.9552
121,600150.SH,20200901,232.5954,190.7746,2.0381,9414462.5356
122,600150.SH,20200831,230.8275,189.3246,2.0314,9342903.6755
123,600150.SH,20200828,233.2584,234.1012,2.0528,9441297.1081
124,600150.SH,20200827,229.5015,230.3307,2.0197,9289234.5304
125,600150.SH,20200826,228.949,229.7762,2.0148,9266872.3866
126,600150.SH,20200825,233.0374,233.8794,2.0508,9432352.2506
127,600150.SH,20200824,242.0981,242.9728,2.1306,9799091.4088
128,600150.SH,20200821,241.6561,242.5292,2.1267,9781201.6937
129,600150.SH,20200820,244.0871,244.969,2.1481,9879595.1264
130,600150.SH,20200819,251.9323,252.8426,2.2171,10197137.5682
131,600150.SH,20200818,255.4682,256.3912,2.2482,10340255.2885
132,600150.SH,20200817,259.5566,260.4944,2.2842,10505735.1525
133,600150.SH,20200814,256.2417,257.1675,2.255,10371562.2898
134,600150.SH,20200813,247.402,248.2958,2.1772,10013767.9892
135,600150.SH,20200812,246.96,247.8522,2.1733,9995878.2741
136,600150.SH,20200811,260.6616,261.6033,2.2939,10550459.4401
137,600150.SH,20200810,244.8605,245.7452,2.1549,9910902.1277
138,600150.SH,20200807,246.96,247.8522,2.1733,9995878.2741
139,600150.SH,20200806,240.8827,241.753,2.1199,9749894.6924
140,600150.SH,20200805,234.4739,235.321,2.0635,9490493.8245
141,600150.SH,20200804,233.2584,234.1012,2.0528,9441297.1081
142,600150.SH,20200803,239.3357,240.2004,2.1062,9687280.6898
143,600150.SH,20200731,216.0244,216.8049,2.0737,8743737.8604
144,600150.SH,20200730,219.8838,220.6783,2.1107,8899951.4292
145,600150.SH,20200729,221.97,222.772,2.1308,8984391.196
146,600150.SH,20200728,221.8657,222.6673,2.1298,8980169.2077
147,600150.SH,20200727,220.4054,221.2017,2.1158,8921061.3709
148,600150.SH,20200724,232.4009,233.2406,2.2309,9406590.0304
149,600150.SH,20200723,226.5596,227.3782,2.1748,9170158.6832
150,600150.SH,20200722,217.0675,217.8517,2.0837,8785957.7439
151,600150.SH,20200721,216.1287,216.9096,2.0747,8747959.8488
152,600150.SH,20200720,223.2217,224.0282,2.1428,9035055.0562
153,600150.SH,20200717,208.0969,208.8487,1.9976,8422866.7463
154,600150.SH,20200716,204.2374,204.9753,1.9606,8266653.1776
155,600150.SH,20200715,214.6684,215.444,2.0607,8688852.012
156,600150.SH,20200714,225.2036,226.0172,2.1618,9115272.8347
157,600150.SH,20200713,221.0312,221.8298,2.1218,8946393.3009
158,600150.SH,20200710,214.877,215.6533,2.0627,8697295.9886
159,600150.SH,20200709,229.2716,230.1,2.2009,9279930.3801
160,600150.SH,20200708,216.0244,216.8049,2.0737,8743737.8604
161,600150.SH,20200707,196.4142,197.1239,1.8855,7950004.0518
162,600150.SH,20200706,196.6229,197.3333,1.8875,7958448.0284
163,600150.SH,20200703,188.0695,188.749,1.8054,7612244.9842
164,600150.SH,20200702,186.7135,187.3881,1.7923,7557359.1358
165,600150.SH,20200701,183.5842,184.2475,1.7623,7430699.4854
166,600150.SH,20200630,181.9153,182.5725,1.7463,7363147.6719
167,600150.SH,20200629,181.1851,181.8397,1.7393,7333593.7535
168,600150.SH,20200624,182.7497,183.41,1.7543,7396923.5787
169,600150.SH,20200623,184.523,185.1897,1.7713,7468697.3805
170,600150.SH,20200622,187.235,187.9115,1.7973,7578469.0775
171,600150.SH,20200619,186.5049,187.1787,1.7903,7548915.1591
172,600150.SH,20200618,186.7135,187.3881,1.7923,7557359.1358
173,600150.SH,20200617,188.904,189.5865,1.8134,7646020.891
174,600150.SH,20200616,187.3393,188.0162,1.7983,7582691.0658
175,600150.SH,20200615,187.1307,187.8068,1.7963,7574247.0891
176,600150.SH,20200612,187.8609,188.5396,1.8033,7603801.0075
177,600150.SH,20200611,185.4618,186.1318,1.7803,7506695.2756
178,600150.SH,20200610,186.4006,187.074,1.7893,7544693.1707
179,600150.SH,20200609,187.6523,188.3303,1.8013,7595357.0309
180,600150.SH,20200608,188.0695,188.749,1.8054,7612244.9842
181,600150.SH,20200605,189.1126,189.7959,1.8154,7654464.8677
182,600150.SH,20200604,189.8428,190.5287,1.8224,7684018.7861
183,600150.SH,20200603,190.9902,191.6802,1.8334,7730460.6579
184,600150.SH,20200602,192.6591,193.3552,1.8494,7798012.4714
185,600150.SH,20200601,191.4074,192.099,1.8374,7747348.6112
