Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,601155.SH,20210305,8.3964,7.779,2.6594,10624810.5342
1,601155.SH,20210304,8.7555,8.1116,2.7731,11079190.7294
2,601155.SH,20210303,9.1467,8.4741,2.897,11574261.6883
3,601155.SH,20210302,8.9681,8.3086,2.8404,11348201.8897
4,601155.SH,20210301,8.8895,8.2358,2.8155,11248735.5783
5,601155.SH,20210226,9.102,8.4327,2.8829,11517746.7387
6,601155.SH,20210225,8.9788,8.3185,2.8438,11361765.4776
7,601155.SH,20210224,8.1624,7.5622,2.5852,10328672.198
8,601155.SH,20210223,8.1338,7.5357,2.5762,10292502.6303
9,601155.SH,20210222,8.1999,7.5969,2.5971,10376144.7557
10,601155.SH,20210219,8.2213,7.6168,2.6039,10403271.9316
11,601155.SH,20210218,8.057,7.4645,2.5519,10195296.9169
12,601155.SH,20210210,7.8604,7.2824,2.4896,9946631.1384
13,601155.SH,20210209,7.7336,7.1649,2.4494,9786128.6814
14,601155.SH,20210208,7.9176,7.3354,2.5156,10018970.274
15,601155.SH,20210205,7.8069,7.2328,2.4804,9878813.1988
16,601155.SH,20210204,7.7372,7.1682,2.4583,9790649.8774
17,601155.SH,20210203,7.8186,7.2437,2.4841,9893663.2978
18,601155.SH,20210202,7.8025,7.2288,2.479,9873361.6631
19,601155.SH,20210201,7.9505,7.3659,2.526,10060587.8496
20,601155.SH,20210129,7.5316,6.9778,2.3929,9530489.6109
21,601155.SH,20210128,8.1252,7.5277,2.5815,10281650.0938
22,601155.SH,20210127,8.3748,7.7589,2.6608,10597453.2998
23,601155.SH,20210126,8.2981,7.6879,2.6365,10500456.6008
24,601155.SH,20210125,8.2108,7.607,2.6087,10389925.4787
25,601155.SH,20210122,7.9238,7.3411,2.5175,10026751.7918
26,601155.SH,20210121,7.6653,7.1016,2.4354,9699669.8998
27,601155.SH,20210120,7.1661,6.6392,2.2768,9068063.4877
28,601155.SH,20210119,7.1483,6.6227,2.2712,9045506.1159
29,601155.SH,20210118,6.528,6.0479,2.0741,8260509.5751
30,601155.SH,20210115,6.3943,5.9241,2.0316,8091329.2862
31,601155.SH,20210114,6.3479,5.8811,2.0169,8032680.1193
32,601155.SH,20210113,6.3034,5.8399,2.0027,7976286.6897
33,601155.SH,20210112,6.2891,5.8266,1.9982,7958240.7922
34,601155.SH,20210111,6.257,5.7969,1.988,7917637.5229
35,601155.SH,20210108,6.0823,5.6351,1.9325,7696575.2786
36,601155.SH,20210107,6.0324,5.5888,1.9166,7633414.6374
37,601155.SH,20210106,6.0894,5.6417,1.9347,7705598.2274
38,601155.SH,20210105,6.1857,5.7309,1.9653,7827408.0354
39,601155.SH,20210104,5.9878,5.5475,1.9025,7577021.2078
40,601155.SH,20201231,6.2089,5.7523,1.9727,7856732.6188
41,601155.SH,20201230,6.0253,5.5822,1.9143,7624391.6887
