Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600809.SH,20210305,139.7229,100.1745,29.6196,27085355.4507
1,600809.SH,20210304,135.6496,97.2541,28.7561,26295750.8418
2,600809.SH,20210303,142.3035,102.0247,30.1667,27585612.6754
3,600809.SH,20210302,138.8417,99.5427,29.4328,26914535.9106
4,600809.SH,20210301,139.606,100.0907,29.5948,27062695.7158
5,600809.SH,20210226,140.7659,100.9223,29.8407,27287550.0085
6,600809.SH,20210225,151.5111,108.626,32.1186,29370502.5642
7,600809.SH,20210224,155.8046,111.7043,33.0288,30202812.0582
8,600809.SH,20210223,167.2466,119.9077,35.4543,32420851.4952
9,600809.SH,20210222,171.4862,122.9473,36.3531,33242702.65
10,600809.SH,20210219,190.5398,136.6077,40.3922,36936239.4413
11,600809.SH,20210218,205.012,146.9836,43.4601,39741688.9296
12,600809.SH,20210210,199.4101,142.9673,42.2726,38655764.7102
13,600809.SH,20210209,181.2828,129.9709,38.4298,35141762.7417
14,600809.SH,20210208,177.5872,127.3213,37.6464,34425366.507
15,600809.SH,20210205,178.0367,127.6437,37.7417,34512519.3336
16,600809.SH,20210204,176.0406,126.2125,37.3185,34125560.7835
17,600809.SH,20210203,181.6514,130.2352,38.508,35213228.0595
18,600809.SH,20210202,181.1839,129.9,38.4089,35122589.1198
19,600809.SH,20210201,169.5845,121.5838,35.9499,32874046.1935
20,600809.SH,20210129,168.3346,120.6877,35.685,32631761.3356
21,600809.SH,20210128,160.9524,115.395,34.12,31200711.9228
22,600809.SH,20210127,163.2003,117.0067,34.5966,31636476.0558
23,600809.SH,20210126,165.2235,118.4572,35.0254,32028663.7755
24,600809.SH,20210125,175.8293,126.061,37.2737,34084598.955
25,600809.SH,20210122,168.3976,120.7328,35.6983,32643962.7313
26,600809.SH,20210121,169.9442,121.8417,36.0262,32943768.4548
27,600809.SH,20210120,162.3012,116.362,34.406,31462170.4026
28,600809.SH,20210119,160.9524,115.395,34.12,31200711.9228
29,600809.SH,20210118,167.921,120.3912,35.5973,32551580.7351
30,600809.SH,20210115,167.0713,119.782,35.4172,32386861.8928
31,600809.SH,20210114,174.9795,125.4518,37.0936,33919880.1127
32,600809.SH,20210113,178.4863,127.966,37.837,34599672.1602
33,600809.SH,20210112,179.2776,128.5333,38.0048,34753061.135
34,600809.SH,20210111,174.7997,125.3229,37.0555,33885018.9821
35,600809.SH,20210108,185.2256,132.7978,39.2657,35906093.0309
36,600809.SH,20210107,190.4858,136.569,40.3808,36925781.1022
37,600809.SH,20210106,177.5872,127.3213,37.6464,34425366.507
38,600809.SH,20210105,173.3835,124.3075,36.7553,33610487.5783
39,600809.SH,20210104,167.9795,120.4331,35.6097,32562910.6026
40,600809.SH,20201231,168.7258,120.9681,35.7679,32707584.2947
41,600809.SH,20201230,163.596,117.2903,34.6804,31713170.5432
42,600809.SH,20201229,161.8516,116.0397,34.3106,31375017.576
43,600809.SH,20201228,161.0873,115.4917,34.1486,31226857.7708
44,600809.SH,20201225,147.2445,105.5671,31.2141,28543422.2398
45,600809.SH,20201224,143.2431,102.6983,30.3659,27767762.083
46,600809.SH,20201223,146.6106,105.1126,31.0797,28420536.7543
47,600809.SH,20201222,147.4018,105.6799,31.2475,28573925.7291
48,600809.SH,20201221,144.4301,103.5493,30.6175,27997845.5453
49,600809.SH,20201218,148.5168,106.4793,31.4838,28790064.739
50,600809.SH,20201217,145.8283,104.5518,30.9139,28268890.836
51,600809.SH,20201216,134.8763,96.6997,28.5922,26145847.98
52,600809.SH,20201215,132.6284,95.0881,28.1157,25710083.847
53,600809.SH,20201214,132.9026,95.2847,28.1738,25763247.0712
54,600809.SH,20201211,131.2796,94.1211,27.8297,25448625.3672
55,600809.SH,20201210,125.6957,90.1177,26.646,24366187.2608
56,600809.SH,20201209,122.2429,87.6422,25.9141,23696853.5525
57,600809.SH,20201208,119.1857,85.4503,25.266,23104214.3317
58,600809.SH,20201207,117.3784,84.1546,24.8828,22753859.9687
59,600809.SH,20201204,118.2146,84.7541,25.0601,22915964.2262
60,600809.SH,20201203,115.6969,82.949,24.5264,22427908.3972
61,600809.SH,20201202,112.1407,80.3994,23.7725,21738529.5388
62,600809.SH,20201201,112.316,80.5251,23.8097,21772519.1412
63,600809.SH,20201130,108.2068,77.579,22.9386,20975942.3061
64,600809.SH,20201127,115.2114,82.6009,24.4235,22333783.3445
65,600809.SH,20201126,114.7123,82.2431,24.3177,22237043.707
66,600809.SH,20201125,114.9101,82.385,24.3596,22275390.9507
67,600809.SH,20201124,119.4869,85.6663,25.3298,23162606.7255
68,600809.SH,20201123,119.9995,86.0338,25.4385,23261960.9478
69,600809.SH,20201120,120.9391,86.7074,25.6377,23444110.3554
70,600809.SH,20201119,116.8613,83.7839,24.7732,22653634.2181
71,600809.SH,20201118,116.4342,83.4777,24.6827,22570839.0329
72,600809.SH,20201117,119.95,85.9983,25.428,23252374.1369
73,600809.SH,20201116,122.8319,88.0645,26.0389,23811023.7554
74,600809.SH,20201113,112.4419,80.6153,23.8364,21796921.9327
75,600809.SH,20201112,114.6449,82.1948,24.3034,22223970.783
76,600809.SH,20201111,113.0938,81.0827,23.9746,21923293.5312
77,600809.SH,20201110,112.307,80.5186,23.8078,21770776.0847
78,600809.SH,20201109,105.8734,75.9061,22.4439,20523619.136
79,600809.SH,20201106,105.5362,75.6643,22.3724,20458254.5161
80,600809.SH,20201105,105.289,75.487,22.32,20410320.4615
81,600809.SH,20201104,104.0706,74.6135,22.0617,20174136.3014
82,600809.SH,20201103,101.6023,72.8439,21.5385,19695667.2833
83,600809.SH,20201102,103.2164,74.0011,21.8807,20008545.9308
84,600809.SH,20201030,101.2112,72.5635,21.4556,19619844.3242
85,600809.SH,20201029,103.6749,85.4026,24.2643,20097441.814
86,600809.SH,20201028,100.4829,82.7731,23.5172,19478656.7451
87,600809.SH,20201027,93.8604,77.3179,21.9673,18194895.6093
88,600809.SH,20201026,91.4911,75.3661,21.4127,17735600.2131
89,600809.SH,20201023,93.5142,77.0327,21.8862,18127787.9328
90,600809.SH,20201022,95.6678,78.8067,22.3902,18545249.9722
91,600809.SH,20201021,95.8296,78.94,22.4281,18576624.9898
92,600809.SH,20201020,96.2118,79.2548,22.5176,18650704.8924
93,600809.SH,20201019,93.6221,77.1216,21.9115,18148704.6112
94,600809.SH,20201016,97.084,79.9733,22.7217,18819781.376
95,600809.SH,20201015,99.6826,82.1139,23.3299,19323524.7138
96,600809.SH,20201014,99.5162,81.9769,23.2909,19291278.1679
97,600809.SH,20201013,98.5946,81.2176,23.0752,19112614.8734
98,600809.SH,20201012,97.3582,80.1992,22.7859,18872944.6002
99,600809.SH,20201009,89.8007,73.9736,21.0171,17407905.5851
100,600809.SH,20200930,89.1038,73.3996,20.854,17272818.7039
101,600809.SH,20200929,88.4249,72.8403,20.6951,17141217.9357
102,600809.SH,20200928,88.3889,72.8107,20.6867,17134245.7096
103,600809.SH,20200925,88.5418,72.9366,20.7225,17163877.6706
104,600809.SH,20200924,89.1263,73.4181,20.8593,17277176.3452
105,600809.SH,20200923,89.1577,73.444,20.8666,17283277.043
106,600809.SH,20200922,88.3845,72.807,20.6856,17133374.1813
107,600809.SH,20200921,89.1488,73.4366,20.8645,17281533.9865
108,600809.SH,20200918,89.4365,73.6736,20.9319,17337311.7955
109,600809.SH,20200917,88.924,73.2514,20.8119,17237957.5732
110,600809.SH,20200916,93.5098,77.029,21.8852,18126916.4045
111,600809.SH,20200915,94.346,77.7178,22.0809,18289020.662
112,600809.SH,20200914,95.1328,78.366,22.265,18441538.1086
113,600809.SH,20200911,94.4224,77.7808,22.0988,18303836.6425
114,600809.SH,20200910,88.4204,72.8366,20.6941,17140346.4074
115,600809.SH,20200909,84.5585,69.6553,19.7902,16391703.6269
116,600809.SH,20200908,84.491,69.5998,19.7744,16378630.7029
117,600809.SH,20200907,85.5341,70.459,20.0185,16580825.2607
118,600809.SH,20200904,87.1661,71.8034,20.4005,16897190.0212
119,600809.SH,20200903,89.0229,73.3329,20.8351,17257131.1951
120,600809.SH,20200902,88.2001,72.6552,20.6425,17097641.5224
121,600809.SH,20200901,87.6696,72.2182,20.5183,16994801.187
122,600809.SH,20200831,88.6677,73.0403,20.7519,17188280.4621
123,600809.SH,20200828,86.9413,71.6182,20.3479,16853613.6079
124,600809.SH,20200827,85.633,70.5405,20.0417,16599998.8825
125,600809.SH,20200826,84.5675,69.6627,19.7923,16393446.6835
126,600809.SH,20200825,83.8751,69.0924,19.6303,16259231.3305
127,600809.SH,20200824,79.9322,67.786,19.6325,15494901.0412
