Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600637.SH,20210305,15.3422,15.3672,1.071,3134511.1845
1,600637.SH,20210304,15.3088,15.3337,1.0687,3127682.1841
2,600637.SH,20210303,15.3422,15.3672,1.071,3134511.1845
3,600637.SH,20210302,15.0581,15.0826,1.0512,3076464.6811
4,600637.SH,20210301,15.125,15.1496,1.0558,3090122.6819
5,600637.SH,20210226,14.423,14.4465,1.0068,2946713.6735
6,600637.SH,20210225,14.5567,14.5804,1.0162,2974029.6751
7,600637.SH,20210224,14.5902,14.6139,1.0185,2980858.6755
8,600637.SH,20210223,14.5902,14.6139,1.0185,2980858.6755
9,600637.SH,20210222,14.7072,14.7311,1.0267,3004760.1769
10,600637.SH,20210219,14.7406,14.7646,1.029,3011589.1773
11,600637.SH,20210218,14.3395,14.3628,1.001,2929641.1725
12,600637.SH,20210210,14.0888,14.1117,0.9835,2878423.6694
13,600637.SH,20210209,14.0387,14.0615,0.98,2868180.1688
14,600637.SH,20210208,13.905,13.9276,0.9707,2840864.1672
15,600637.SH,20210205,13.8381,13.8606,0.966,2827206.1664
16,600637.SH,20210204,13.905,13.9276,0.9707,2840864.1672
17,600637.SH,20210203,14.2559,14.2791,0.9952,2912568.6715
18,600637.SH,20210202,14.4732,14.4967,1.0103,2956957.1741
19,600637.SH,20210201,14.4565,14.48,1.0092,2953542.6739
20,600637.SH,20210129,14.5735,14.5972,1.0173,2977444.1753
21,600637.SH,20210128,14.9244,14.9487,1.0418,3049148.6795
22,600637.SH,20210127,14.7907,14.8148,1.0325,3021832.6779
23,600637.SH,20210126,14.6737,14.6976,1.0243,2997931.1765
24,600637.SH,20210125,14.7072,14.7311,1.0267,3004760.1769
25,600637.SH,20210122,14.8743,14.8985,1.0383,3038905.1789
26,600637.SH,20210121,15.1584,15.1831,1.0582,3096951.6823
27,600637.SH,20210120,15.1417,15.1663,1.057,3093537.1821
28,600637.SH,20210119,15.242,15.2668,1.064,3114024.1833
29,600637.SH,20210118,15.1751,15.1998,1.0593,3100366.1825
