Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,601108.SH,20210305,22.7634,18.9577,1.8217,4263732.0
1,601108.SH,20210304,21.997,18.3194,1.7604,4120172.0
2,601108.SH,20210303,22.2461,18.5268,1.7803,4166829.0
3,601108.SH,20210302,21.403,17.8247,1.7128,4008913.0
4,601108.SH,20210301,21.6329,18.0162,1.7312,4051981.0
5,601108.SH,20210226,21.518,17.9204,1.722,4030447.0
6,601108.SH,20210225,22.1503,18.447,1.7726,4148884.0
7,601108.SH,20210224,21.9395,18.2715,1.7558,4109405.0
8,601108.SH,20210223,21.8054,18.1598,1.745,4084282.0
9,601108.SH,20210222,21.9203,18.2555,1.7542,4105816.0
10,601108.SH,20210219,22.3994,18.6545,1.7926,4195541.0
11,601108.SH,20210218,21.4413,17.8566,1.7159,4016091.0
12,601108.SH,20210210,21.3647,17.7928,1.7098,4001735.0
13,601108.SH,20210209,21.6138,18.0002,1.7297,4048392.0
14,601108.SH,20210208,19.6402,16.3566,1.5717,3678725.0
15,601108.SH,20210205,19.6402,16.3566,1.5717,3678725.0
16,601108.SH,20210204,20.1958,16.8193,1.6162,3782806.0
17,601108.SH,20210203,21.0581,17.5374,1.6852,3944311.0
18,601108.SH,20210202,20.809,17.33,1.7016,3897654.0
19,601108.SH,20210201,20.7323,17.2662,1.6954,3883298.0
20,601108.SH,20210129,21.0006,17.4896,1.6806,3933544.0
21,601108.SH,20210128,21.0772,17.5534,1.6867,3947900.0
22,601108.SH,20210127,21.0581,16.4917,1.8125,3944311.0
23,601108.SH,20210126,20.8473,16.3267,1.7943,3904832.0
24,601108.SH,20210125,21.3647,16.7318,1.8389,4001735.0
25,601108.SH,20210122,21.8245,17.092,1.8784,4087871.0
26,601108.SH,20210121,22.3036,17.4671,1.9197,4177596.0
27,601108.SH,20210120,22.0545,17.2721,1.8982,4130939.0
28,601108.SH,20210119,22.2461,17.4221,1.9147,4166829.0
29,601108.SH,20210118,22.5335,17.6472,1.9395,4220664.0
30,601108.SH,20210115,22.5718,17.6772,1.9427,4227842.0
31,601108.SH,20210114,22.8976,17.9323,1.9708,4288855.0
32,601108.SH,20210113,22.8017,17.8573,1.9625,4270910.0
33,601108.SH,20210112,23.7981,18.6376,2.0483,4457538.0
34,601108.SH,20210111,22.9934,18.0074,1.979,4306800.0
35,601108.SH,20210108,23.9514,18.7577,2.0615,4486250.0
36,601108.SH,20210107,23.8364,18.6676,2.0516,4464716.0
37,601108.SH,20210106,23.7598,18.6076,2.045,4450360.0
38,601108.SH,20210105,23.9323,18.7427,2.0598,4482661.0
39,601108.SH,20210104,24.0855,18.8627,2.073,4511373.0
40,601108.SH,20201231,24.2388,18.9828,2.0862,4540085.0
41,601108.SH,20201230,23.4149,18.3375,2.0153,4385758.0
42,601108.SH,20201229,23.0317,18.0374,1.9823,4313978.0
43,601108.SH,20201228,22.3802,17.5272,1.9263,4191952.0
