Unnamed: 0,ts_code,trade_date,pe,pe_ttm,pb,total_mv
0,600009.SH,20210305,23.2451,,4.0023,11692783.8625
1,600009.SH,20210304,22.9961,,3.9594,11567531.5633
2,600009.SH,20210303,23.1264,,3.9818,11633048.1506
3,600009.SH,20210302,22.8735,,3.9383,11505868.893
4,600009.SH,20210301,23.4367,,4.0352,11789131.7849
5,600009.SH,20210226,23.7048,399.7873,4.0088,11924018.8762
6,600009.SH,20210225,24.1492,407.2817,4.0839,12147546.0562
7,600009.SH,20210224,23.3486,393.7789,3.9485,11744811.7406
8,600009.SH,20210223,23.0191,388.2227,3.8928,11579093.314
9,600009.SH,20210222,23.3332,393.5204,3.9459,11737103.9068
10,600009.SH,20210219,23.3447,393.7142,3.9479,11742884.7821
11,600009.SH,20210218,23.1762,390.8715,3.9194,11658098.6104
12,600009.SH,20210210,22.2874,375.8827,3.7691,11211044.2505
13,600009.SH,20210209,22.4024,377.821,3.7885,11268853.0039
14,600009.SH,20210208,21.1842,357.276,3.5825,10656080.2174
15,600009.SH,20210205,22.364,377.1749,3.782,11249583.4194
16,600009.SH,20210204,22.2989,376.0766,3.771,11216825.1258
17,600009.SH,20210203,22.7165,383.1187,3.8416,11426863.5966
18,600009.SH,20210202,24.5131,413.4193,4.1455,12330607.1088
19,600009.SH,20210201,27.2368,459.3548,4.6061,13700674.5653
20,600009.SH,20210129,30.2631,510.3942,5.1179,15222971.7392
21,600009.SH,20210128,29.0372,489.72,4.9106,14606345.0358
22,600009.SH,20210127,29.3054,494.2425,4.9559,14741232.1272
23,600009.SH,20210126,27.6505,466.3324,4.6761,13908786.0777
24,600009.SH,20210125,27.5854,465.234,4.665,13876027.784
25,600009.SH,20210122,27.2636,459.8071,4.6106,13714163.2744
26,600009.SH,20210121,27.1678,458.1919,4.5944,13665989.3132
27,600009.SH,20210120,27.1219,457.4166,4.5867,13642865.8118
28,600009.SH,20210119,27.4475,462.9082,4.6417,13806657.2799
29,600009.SH,20210118,27.6582,466.4616,4.6774,13912639.9946
30,600009.SH,20210115,27.5586,464.7818,4.6605,13862539.0749
31,600009.SH,20210114,28.0681,473.3745,4.7467,14118824.5485
32,600009.SH,20210113,29.723,501.2847,5.0265,14951270.598
33,600009.SH,20210112,28.2404,476.2818,4.7758,14205537.6787
34,600009.SH,20210111,28.1217,474.279,4.7557,14145801.9668
35,600009.SH,20210108,29.1062,490.883,4.9222,14641030.2879
36,600009.SH,20210107,29.0564,490.0431,4.9138,14615979.8281
37,600009.SH,20210106,29.6846,500.6386,5.0201,14932001.0136
38,600009.SH,20210105,29.6119,499.4111,5.0077,14895388.803
39,600009.SH,20210104,29.6846,500.6386,5.0201,14932001.0136
40,600009.SH,20201231,28.9836,488.8156,4.9015,14579367.6176
41,600009.SH,20201230,28.0642,473.3099,4.746,14116897.59
42,600009.SH,20201229,27.9455,471.3071,4.7259,14057161.8782
43,600009.SH,20201228,27.39,461.9391,4.632,13777752.9032
44,600009.SH,20201225,27.9033,470.5964,4.7188,14035965.3352
45,600009.SH,20201224,27.0797,456.7059,4.5795,13621669.2689
46,600009.SH,20201223,28.0029,472.2762,4.7357,14086066.2549
47,600009.SH,20201222,27.7271,467.6245,4.689,13947325.2466
48,600009.SH,20201221,28.2711,476.7987,4.781,14220953.3462
49,600009.SH,20201218,28.9721,488.6217,4.8996,14573586.7422
50,600009.SH,20201217,29.1522,491.6583,4.93,14664153.7893
51,600009.SH,20201216,28.8764,487.0066,4.8834,14525412.781
52,600009.SH,20201215,28.9989,489.074,4.9041,14587075.4514
53,600009.SH,20201214,29.1905,492.3043,4.9365,14683423.3738
