,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601162.SH,20210219,136311,7154.72
1,601162.SH,20210218,54881,2864.16
2,601162.SH,20210210,-35520,-1771.5
3,601162.SH,20210209,91762,4668.65
4,601162.SH,20210208,-73081,-3624.3
5,601162.SH,20210205,-65808,-3263.89
6,601162.SH,20210204,-164198,-8300.16
7,601162.SH,20210203,-7602,-359.95
8,601162.SH,20210202,-7551,-363.73
9,601162.SH,20210201,-106063,-5546.9
10,601162.SH,20210129,-88852,-4751.8
11,601162.SH,20210128,-16107,-837.82
12,601162.SH,20210127,-5906,-297.55
13,601162.SH,20210126,-159812,-8675.83
14,601162.SH,20210125,-204426,-11339.44
15,601162.SH,20210122,-373430,-21158.98
16,601162.SH,20210121,122889,7177.2
17,601162.SH,20210120,-207974,-11908.55
18,601162.SH,20210119,-29561,-1630.71
19,601162.SH,20210118,-20614,-1156.44
20,601162.SH,20210115,-94689,-5379.99
21,601162.SH,20210114,-41425,-2345.28
22,601162.SH,20210113,-219714,-12732.21
23,601162.SH,20210112,233484,13815.09
24,601162.SH,20210111,-237303,-13722.79
25,601162.SH,20210108,-166837,-9841.91
26,601162.SH,20210107,-136383,-7955.72
27,601162.SH,20210106,-429241,-25736.21
28,601162.SH,20210105,220077,13802.25
29,601162.SH,20210104,-71052,-4180.03
30,601162.SH,20201231,453682,27498.98
31,601162.SH,20201230,40476,2515.84
32,601162.SH,20201229,112121,6716.67
33,601162.SH,20201228,-169920,-9513.25
34,601162.SH,20201225,78922,4602.86
35,601162.SH,20201224,-181792,-10432.1
36,601162.SH,20201223,-113699,-6560.06
37,601162.SH,20201222,-340078,-20089.35
38,601162.SH,20201221,10185,668.07
39,601162.SH,20201218,-91110,-5443.45
40,601162.SH,20201217,160811,9807.33
41,601162.SH,20201216,-123991,-7347.9
42,601162.SH,20201215,16170,1003.7
43,601162.SH,20201214,-47577,-2812.9
44,601162.SH,20201211,-314763,-18796.64
45,601162.SH,20201210,-131577,-7942.0
46,601162.SH,20201209,-222127,-13643.38
47,601162.SH,20201208,71624,4581.03
48,601162.SH,20201207,-334374,-20974.14
49,601162.SH,20201204,-459571,-29242.69
50,601162.SH,20201203,271604,18655.06
51,601162.SH,20201202,683690,44060.26
52,601162.SH,20201201,646067,40124.83
53,601162.SH,20201130,75099,4881.98
54,601162.SH,20201127,15507,972.17
55,601162.SH,20201126,-45560,-2692.15
56,601162.SH,20201125,-254888,-15334.74
57,601162.SH,20201124,-122519,-7437.21
58,601162.SH,20201123,168147,10405.36
59,601162.SH,20201120,-10880,-636.68
60,601162.SH,20201119,128539,7779.72
61,601162.SH,20201118,66089,3984.41
62,601162.SH,20201117,-126010,-7452.07
63,601162.SH,20201116,3903,251.3
64,601162.SH,20201113,-50563,-2982.02
65,601162.SH,20201112,-88835,-5284.36
66,601162.SH,20201111,-161876,-9732.29
67,601162.SH,20201110,-218896,-13387.25
68,601162.SH,20201109,325193,20013.09
69,601162.SH,20201106,-47453,-2798.27
70,601162.SH,20201105,-14933,-854.36
71,601162.SH,20201104,-36618,-2180.5
72,601162.SH,20201103,96529,5808.27
73,601162.SH,20201102,-6773,-346.32
74,601162.SH,20201030,-223831,-13399.33
75,601162.SH,20201029,24906,1566.27
76,601162.SH,20201028,-7590,-431.05
77,601162.SH,20201027,-21758,-1314.27
78,601162.SH,20201026,-37892,-2287.96
79,601162.SH,20201023,-69990,-4341.99
80,601162.SH,20201022,95534,5982.16
81,601162.SH,20201021,-53455,-3285.46
82,601162.SH,20201020,-60597,-3700.71
83,601162.SH,20201019,-362607,-22801.43
84,601162.SH,20201016,-14087,-897.04
85,601162.SH,20201015,-54073,-3498.28
86,601162.SH,20201014,-117261,-7679.45
87,601162.SH,20201013,-275287,-18308.47
88,601162.SH,20201012,128671,8751.41
89,601162.SH,20201009,87591,5811.63
90,601162.SH,20200930,-198914,-12954.96
91,601162.SH,20200929,-190348,-12522.78
92,601162.SH,20200928,298448,20437.27
93,601162.SH,20200925,106960,7085.85
94,601162.SH,20200924,-16425,-1013.7
95,601162.SH,20200923,-101823,-6646.27
96,601162.SH,20200922,215484,14427.44
97,601162.SH,20200921,-106887,-6979.83
98,601162.SH,20200918,280476,18156.53
99,601162.SH,20200917,-64540,-4002.81
100,601162.SH,20200916,8541,588.45
101,601162.SH,20200915,-52484,-3289.03
102,601162.SH,20200914,-32116,-2001.59
103,601162.SH,20200911,15688,1019.53
104,601162.SH,20200910,-124408,-7961.89
105,601162.SH,20200909,-124249,-8081.16
106,601162.SH,20200908,-4119,-207.5
107,601162.SH,20200907,-243327,-16261.35
108,601162.SH,20200904,-199109,-13486.39
109,601162.SH,20200903,-40853,-2775.01
110,601162.SH,20200902,44863,3187.82
111,601162.SH,20200901,-146350,-9969.31
112,601162.SH,20200831,-1639,32.59
113,601162.SH,20200828,149777,10323.36
114,601162.SH,20200827,-49795,-3323.2
115,601162.SH,20200826,-210965,-14424.15
116,601162.SH,20200825,-149135,-10367.98
117,601162.SH,20200824,-84109,-5866.77
118,601162.SH,20200821,10854,838.36
119,601162.SH,20200820,-198576,-13835.83
120,601162.SH,20200819,-104881,-7371.08
121,601162.SH,20200818,-155862,-11134.38
122,601162.SH,20200817,476659,34473.07
123,601162.SH,20200814,74790,5278.56
124,601162.SH,20200813,-73755,-5029.94
125,601162.SH,20200812,-133467,-9116.4
126,601162.SH,20200811,-609734,-43138.52
127,601162.SH,20200810,99500,7400.95
128,601162.SH,20200807,-242131,-17317.68
129,601162.SH,20200806,-54826,-3533.16
130,601162.SH,20200805,-173668,-12593.48
131,601162.SH,20200804,-204335,-14990.99
132,601162.SH,20200803,520010,38791.38
133,601162.SH,20200731,103769,7648.27
134,601162.SH,20200730,-147199,-10351.17
135,601162.SH,20200729,218244,15510.55
136,601162.SH,20200728,-23761,-1559.48
137,601162.SH,20200727,-155630,-10607.3
138,601162.SH,20200724,-71951,-4203.17
139,601162.SH,20200723,-102143,-7099.18
140,601162.SH,20200722,-16292,-914.03
141,601162.SH,20200721,-270527,-19773.11
142,601162.SH,20200720,299998,22342.95
143,601162.SH,20200717,-143988,-10268.37
144,601162.SH,20200716,-156580,-11461.51
145,601162.SH,20200715,-525232,-41195.68
146,601162.SH,20200714,-429124,-34032.67
147,601162.SH,20200713,-13656,-404.04
148,601162.SH,20200710,620303,51191.86
149,601162.SH,20200709,-465840,-36120.88
150,601162.SH,20200708,936648,73650.03
151,601162.SH,20200707,-682626,-50792.41
152,601162.SH,20200706,229964,18805.74
153,601162.SH,20200703,593035,42789.03
154,601162.SH,20200702,1130234,72766.1
155,601162.SH,20200701,82188,5276.26
156,601162.SH,20200630,68308,4326.8
157,601162.SH,20200629,-565001,-33950.59
158,601162.SH,20200624,-549117,-34487.81
159,601162.SH,20200623,38060,2745.56
160,601162.SH,20200622,-93963,-5641.76
161,601162.SH,20200619,996600,63088.65
162,601162.SH,20200618,364488,22612.21
163,601162.SH,20200617,-483200,-29231.13
164,601162.SH,20200616,-22213,-1216.9
165,601162.SH,20200615,287680,17963.26
166,601162.SH,20200612,1102547,66855.39
167,601162.SH,20200611,124161,7781.76
168,601162.SH,20200610,-223415,-13188.42
169,601162.SH,20200609,268716,16372.4
170,601162.SH,20200608,-530412,-31682.42
171,601162.SH,20200605,468297,28986.85
172,601162.SH,20200604,248226,15449.04
173,601162.SH,20200603,-153970,-8908.75
174,601162.SH,20200602,324649,19781.31
175,601162.SH,20200601,430518,24904.86
176,601162.SH,20200529,-148006,-7936.06
177,601162.SH,20200528,320018,17697.75
178,601162.SH,20200527,-433335,-23317.28
179,601162.SH,20200526,-867,46.77
180,601162.SH,20200525,-715318,-39381.36
