,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000961.SZ,20210219,56520,4612.45
1,000961.SZ,20210218,115693,9140.25
2,000961.SZ,20210210,-46624,-3584.68
3,000961.SZ,20210209,45074,3533.56
4,000961.SZ,20210208,-23415,-1804.84
5,000961.SZ,20210205,23678,1852.66
6,000961.SZ,20210204,-1104,-36.02
7,000961.SZ,20210203,-14872,-1110.23
8,000961.SZ,20210202,-47570,-3618.63
9,000961.SZ,20210201,-28218,-2152.64
10,000961.SZ,20210129,18721,1480.01
11,000961.SZ,20210128,18270,1426.57
12,000961.SZ,20210127,22937,1826.73
13,000961.SZ,20210126,-31503,-2425.54
14,000961.SZ,20210125,-51682,-3987.81
15,000961.SZ,20210122,-70273,-5634.56
16,000961.SZ,20210121,-67499,-5535.25
17,000961.SZ,20210120,14738,1247.36
18,000961.SZ,20210119,110950,9386.97
19,000961.SZ,20210118,44729,3697.76
20,000961.SZ,20210115,105714,8565.45
21,000961.SZ,20210114,23699,1927.21
22,000961.SZ,20210113,15281,1308.35
23,000961.SZ,20210112,84981,6483.3
24,000961.SZ,20210111,-107402,-8094.48
25,000961.SZ,20210108,53693,4210.5
26,000961.SZ,20210107,-144412,-11202.23
27,000961.SZ,20210106,-43844,-3452.6
28,000961.SZ,20210105,-22089,-1735.3
29,000961.SZ,20210104,-157631,-12942.52
30,000961.SZ,20201231,66516,5887.13
31,000961.SZ,20201230,-35696,-3073.76
32,000961.SZ,20201229,32903,2888.29
33,000961.SZ,20201228,38387,3341.45
34,000961.SZ,20201225,42580,3675.73
35,000961.SZ,20201224,-49466,-4272.51
36,000961.SZ,20201223,7464,676.07
37,000961.SZ,20201222,-73080,-6490.69
38,000961.SZ,20201221,-52705,-4748.04
39,000961.SZ,20201218,-64529,-5814.44
40,000961.SZ,20201217,-10423,-918.54
41,000961.SZ,20201216,-25315,-2291.4
42,000961.SZ,20201215,-27500,-2494.36
43,000961.SZ,20201214,-24362,-2203.63
44,000961.SZ,20201211,-40062,-3668.24
45,000961.SZ,20201210,-24572,-2282.83
46,000961.SZ,20201209,-11003,-1020.08
47,000961.SZ,20201208,-3186,-296.55
48,000961.SZ,20201207,-83068,-8035.31
49,000961.SZ,20201204,9722,1046.99
50,000961.SZ,20201203,-51657,-5033.79
51,000961.SZ,20201202,29288,3055.78
52,000961.SZ,20201201,-30012,-2893.14
53,000961.SZ,20201130,37686,4097.17
54,000961.SZ,20201127,42843,4259.11
55,000961.SZ,20201126,20109,2040.76
56,000961.SZ,20201125,-43602,-4214.37
57,000961.SZ,20201124,-37403,-3640.33
58,000961.SZ,20201123,-30371,-2904.52
59,000961.SZ,20201120,-12821,-1261.48
60,000961.SZ,20201119,143628,14578.36
61,000961.SZ,20201118,94642,9478.09
62,000961.SZ,20201117,351051,34141.26
63,000961.SZ,20201116,5201,603.33
64,000961.SZ,20201113,-121375,-11088.02
65,000961.SZ,20201112,-15836,-1456.94
66,000961.SZ,20201111,150335,14160.22
67,000961.SZ,20201110,45318,4181.95
68,000961.SZ,20201109,-33266,-3015.59
69,000961.SZ,20201106,58734,5484.94
70,000961.SZ,20201105,125636,11346.26
71,000961.SZ,20201104,-44766,-3917.49
72,000961.SZ,20201103,-59641,-5267.29
73,000961.SZ,20201102,-32788,-2868.27
74,000961.SZ,20201030,61631,5693.77
75,000961.SZ,20201029,-21619,-1882.76
76,000961.SZ,20201028,-98057,-8691.96
77,000961.SZ,20201027,-30372,-2745.38
78,000961.SZ,20201026,46129,4340.61
79,000961.SZ,20201023,30764,2816.94
80,000961.SZ,20201022,17596,1613.8
81,000961.SZ,20201021,-82693,-7374.12
82,000961.SZ,20201020,-164401,-14893.4
83,000961.SZ,20201019,60091,5785.44
84,000961.SZ,20201016,5916,566.27
85,000961.SZ,20201015,-12148,-1079.88
86,000961.SZ,20201014,-35694,-3290.15
87,000961.SZ,20201013,-79383,-7392.94
88,000961.SZ,20201012,1727,163.71
89,000961.SZ,20201009,-13423,-1240.59
90,000961.SZ,20200930,-38429,-3521.93
91,000961.SZ,20200929,-38839,-3617.31
92,000961.SZ,20200928,11134,1058.75
93,000961.SZ,20200925,-19889,-1833.33
94,000961.SZ,20200924,-52236,-4920.05
95,000961.SZ,20200923,-48298,-4678.35
96,000961.SZ,20200922,-14723,-1426.11
97,000961.SZ,20200921,-18207,-1781.36
98,000961.SZ,20200918,79671,7936.29
99,000961.SZ,20200917,-33914,-3247.25
100,000961.SZ,20200916,101288,9631.13
101,000961.SZ,20200915,780,111.07
102,000961.SZ,20200914,-58199,-5250.66
103,000961.SZ,20200911,-127145,-11627.96
104,000961.SZ,20200910,91400,8863.76
105,000961.SZ,20200909,-12123,-1081.92
106,000961.SZ,20200908,-29179,-2651.13
107,000961.SZ,20200907,-69780,-6469.04
108,000961.SZ,20200904,-37192,-3494.3
109,000961.SZ,20200903,-46860,-4483.73
110,000961.SZ,20200902,-24150,-2294.03
111,000961.SZ,20200901,-93110,-8888.47
112,000961.SZ,20200831,-116560,-11414.6
113,000961.SZ,20200828,22444,2257.54
114,000961.SZ,20200827,-6592,-605.07
115,000961.SZ,20200826,-53894,-5254.54
116,000961.SZ,20200825,-768,164.71
117,000961.SZ,20200824,-52010,-5182.74
118,000961.SZ,20200821,-44922,-4480.02
119,000961.SZ,20200820,19250,2033.57
120,000961.SZ,20200819,-61742,-6279.57
121,000961.SZ,20200818,-132617,-13557.26
122,000961.SZ,20200817,14202,1646.69
123,000961.SZ,20200814,85023,8636.03
