,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601155.SH,20210219,-2500,-1097.55
1,601155.SH,20210218,981,447.75
2,601155.SH,20210210,14115,6194.67
3,601155.SH,20210209,-12023,-5207.59
4,601155.SH,20210208,-517,-216.97
5,601155.SH,20210205,-6913,-3002.81
6,601155.SH,20210204,3167,1377.91
7,601155.SH,20210203,-3297,-1437.52
8,601155.SH,20210202,7870,3497.5
9,601155.SH,20210201,-2111,-960.1
10,601155.SH,20210129,9655,4294.04
11,601155.SH,20210128,16335,7528.33
12,601155.SH,20210127,9642,4555.34
13,601155.SH,20210126,30534,14354.31
14,601155.SH,20210125,4577,2162.04
15,601155.SH,20210122,20222,8888.03
16,601155.SH,20210121,41707,17669.5
17,601155.SH,20210120,15690,6394.83
18,601155.SH,20210119,82640,32172.03
19,601155.SH,20210118,29791,10866.9
20,601155.SH,20210115,12255,4424.58
21,601155.SH,20210114,5999,2153.64
22,601155.SH,20210113,8644,3068.49
23,601155.SH,20210112,5716,2025.43
24,601155.SH,20210111,29283,10353.23
25,601155.SH,20210108,14049,4815.36
26,601155.SH,20210107,-3340,-1116.98
27,601155.SH,20210106,4952,1741.48
28,601155.SH,20210105,5064,1858.89
29,601155.SH,20210104,-19898,-6698.83
30,601155.SH,20201231,19719,6791.52
31,601155.SH,20201230,-10345,-3502.9
32,601155.SH,20201229,3796,1310.81
33,601155.SH,20201228,-6956,-2345.82
34,601155.SH,20201225,3986,1351.84
35,601155.SH,20201224,-18797,-6381.62
36,601155.SH,20201223,-22449,-7688.69
37,601155.SH,20201222,194,91.06
38,601155.SH,20201221,-12688,-4415.2
39,601155.SH,20201218,-16634,-5900.31
40,601155.SH,20201217,13570,4864.89
41,601155.SH,20201216,-5274,-1845.55
42,601155.SH,20201215,-798,-269.12
43,601155.SH,20201214,8528,3003.0
44,601155.SH,20201211,-10766,-3716.14
45,601155.SH,20201210,12720,4440.74
46,601155.SH,20201209,-10717,-3733.19
47,601155.SH,20201208,8755,3102.82
48,601155.SH,20201207,-8291,-2932.1
49,601155.SH,20201204,2605,928.51
50,601155.SH,20201203,1771,659.15
51,601155.SH,20201202,18459,6704.28
52,601155.SH,20201201,1471,578.2
53,601155.SH,20201130,24584,8894.88
54,601155.SH,20201127,6772,2354.23
55,601155.SH,20201126,-10653,-3600.17
56,601155.SH,20201125,-7189,-2446.32
57,601155.SH,20201124,-8197,-2818.33
58,601155.SH,20201123,-665,-210.31
59,601155.SH,20201120,-9916,-3436.28
60,601155.SH,20201119,-8706,-3043.39
61,601155.SH,20201118,10130,3579.35
62,601155.SH,20201117,25066,8751.45
63,601155.SH,20201116,-9556,-3250.77
64,601155.SH,20201113,-8984,-3100.37
65,601155.SH,20201112,2044,732.71
66,601155.SH,20201111,30597,10857.08
67,601155.SH,20201110,55792,19460.28
68,601155.SH,20201109,-13740,-4710.62
69,601155.SH,20201106,4289,1502.99
70,601155.SH,20201105,31489,10841.18
71,601155.SH,20201104,5056,1700.58
72,601155.SH,20201103,-2746,-894.05
73,601155.SH,20201102,11196,3593.84
74,601155.SH,20201030,-11743,-3848.04
75,601155.SH,20201029,-4135,-1339.44
76,601155.SH,20201028,-7045,-2304.74
77,601155.SH,20201027,-25244,-8294.87
78,601155.SH,20201026,-48668,-16269.92
79,601155.SH,20201023,-1894,-639.99
80,601155.SH,20201022,-9547,-3248.32
81,601155.SH,20201021,-5551,-1881.29
82,601155.SH,20201020,-15582,-5285.09
83,601155.SH,20201019,-7953,-2715.02
84,601155.SH,20201016,3431,1181.71
85,601155.SH,20201015,-19900,-6755.48
86,601155.SH,20201014,-21731,-7451.12
87,601155.SH,20201013,-12076,-4200.89
88,601155.SH,20201012,1074,383.36
89,601155.SH,20201009,-16545,-5723.72
90,601155.SH,20200930,-15037,-5280.23
91,601155.SH,20200929,8758,3135.17
92,601155.SH,20200928,9401,3348.67
93,601155.SH,20200925,12830,4506.85
94,601155.SH,20200924,9010,3256.51
95,601155.SH,20200923,-9190,-3330.17
96,601155.SH,20200922,85794,31412.51
97,601155.SH,20200921,70416,24984.68
98,601155.SH,20200918,16848,5843.05
99,601155.SH,20200917,-554,-182.26
100,601155.SH,20200916,5963,2056.63
101,601155.SH,20200915,7447,2581.64
102,601155.SH,20200914,9969,3366.5
103,601155.SH,20200911,-4817,-1595.4
104,601155.SH,20200910,-2313,-769.35
105,601155.SH,20200909,-11932,-3955.6
106,601155.SH,20200908,-11664,-3970.71
107,601155.SH,20200907,1980,702.79
108,601155.SH,20200904,-9026,-3107.66
109,601155.SH,20200903,-1881,-647.19
110,601155.SH,20200902,-9466,-3282.23
111,601155.SH,20200901,-22999,-8141.46
112,601155.SH,20200831,-1904,-623.61
113,601155.SH,20200828,18147,6543.12
114,601155.SH,20200827,-13067,-4659.42
115,601155.SH,20200826,6863,2515.4
116,601155.SH,20200825,10719,3883.02
117,601155.SH,20200824,-3514,-1207.6
118,601155.SH,20200821,8249,3008.27
119,601155.SH,20200820,1778,641.92
120,601155.SH,20200819,-2511,-868.98
121,601155.SH,20200818,-14633,-5231.14
122,601155.SH,20200817,21626,7729.0
123,601155.SH,20200814,33192,11581.95
124,601155.SH,20200813,-10875,-3742.75
125,601155.SH,20200812,2274,796.72
126,601155.SH,20200811,3287,1164.22
127,601155.SH,20200810,42109,14465.17
128,601155.SH,20200807,-1939,-629.78
129,601155.SH,20200806,-688,-215.81
130,601155.SH,20200805,-14646,-4940.52
131,601155.SH,20200804,2324,836.37
132,601155.SH,20200803,-11221,-3833.11
133,601155.SH,20200731,8188,2806.63
134,601155.SH,20200730,4048,1324.54
135,601155.SH,20200729,-2417,-790.51
136,601155.SH,20200728,-15366,-4974.69
137,601155.SH,20200727,-12701,-4100.0
138,601155.SH,20200724,-11775,-3893.68
139,601155.SH,20200723,-7515,-2504.68
140,601155.SH,20200722,12829,4403.14
141,601155.SH,20200721,-4803,-1618.58
142,601155.SH,20200720,20700,6987.98
143,601155.SH,20200717,-16960,-5483.21
144,601155.SH,20200716,-14614,-4771.66
145,601155.SH,20200715,-5027,-1684.37
146,601155.SH,20200714,-36043,-12442.67
147,601155.SH,20200713,1384,510.18
148,601155.SH,20200710,-8295,-3072.47
149,601155.SH,20200709,-3952,-1462.88
150,601155.SH,20200708,-15112,-5653.44
151,601155.SH,20200707,-31332,-11824.56
152,601155.SH,20200706,36732,13617.59
153,601155.SH,20200703,25784,8923.13
154,601155.SH,20200702,58003,19655.81
155,601155.SH,20200701,86818,28314.85
156,601155.SH,20200630,16218,5054.88
157,601155.SH,20200629,-49411,-15294.76
158,601155.SH,20200624,41234,13148.56
159,601155.SH,20200623,-12130,-3787.71
160,601155.SH,20200622,-5901,-1870.56
161,601155.SH,20200619,576,224.37
162,601155.SH,20200618,979,324.01
163,601155.SH,20200617,238,135.78
164,601155.SH,20200616,7793,2474.57
165,601155.SH,20200615,-11261,-3513.19
166,601155.SH,20200612,-12132,-3828.38
167,601155.SH,20200611,-24734,-7928.72
168,601155.SH,20200610,-18813,-6136.97
169,601155.SH,20200609,-7374,-2419.62
170,601155.SH,20200608,12243,4053.14
171,601155.SH,20200605,-9336,-3014.49
172,601155.SH,20200604,-11735,-3836.95
173,601155.SH,20200603,-7015,-2290.62
174,601155.SH,20200602,37101,12098.74
175,601155.SH,20200601,31885,10207.15
176,601155.SH,20200529,-14216,-4415.66
177,601155.SH,20200528,20947,6652.14
178,601155.SH,20200527,-5341,-1651.54
179,601155.SH,20200526,-345,-101.42
180,601155.SH,20200525,12151,3772.48
181,601155.SH,20200522,-19459,-5977.03
182,601155.SH,20200521,-13185,-4123.75
183,601155.SH,20200520,-9077,-2835.86
184,601155.SH,20200519,-14501,-4594.27
185,601155.SH,20200518,1722,553.81
186,601155.SH,20200515,-2004,-623.64
187,601155.SH,20200514,-25141,-7941.17
188,601155.SH,20200513,-505,-128.17
189,601155.SH,20200512,-25928,-8286.39
190,601155.SH,20200511,6410,2089.1
191,601155.SH,20200508,45168,14463.0
192,601155.SH,20200507,-16980,-5281.4
193,601155.SH,20200506,-8313,-2552.24
194,601155.SH,20200430,-49006,-15621.88
195,601155.SH,20200429,48741,15601.21
196,601155.SH,20200428,6774,2060.66
197,601155.SH,20200427,-15037,-4536.1
198,601155.SH,20200424,13995,4273.65
199,601155.SH,20200423,1076,336.42
200,601155.SH,20200422,20852,6336.45
201,601155.SH,20200421,-22571,-6957.07
202,601155.SH,20200420,-21004,-6540.93
203,601155.SH,20200417,577,197.23
204,601155.SH,20200416,-13172,-4087.44
205,601155.SH,20200415,-28563,-8978.81
206,601155.SH,20200414,10105,3238.37
207,601155.SH,20200413,-1935,-598.85
208,601155.SH,20200410,5387,1723.67
209,601155.SH,20200409,-6715,-2101.44
210,601155.SH,20200408,-22011,-6919.8
211,601155.SH,20200407,-17956,-5725.77
212,601155.SH,20200403,1023,338.6
213,601155.SH,20200402,5249,1655.36
214,601155.SH,20200401,-3125,-957.46
215,601155.SH,20200331,-1319,-365.43
216,601155.SH,20200330,29091,9165.62
217,601155.SH,20200327,18215,5657.2
218,601155.SH,20200326,28974,8778.7
219,601155.SH,20200325,34692,10297.45
220,601155.SH,20200324,-10177,-2777.79
221,601155.SH,20200323,-41607,-11429.22
222,601155.SH,20200320,15410,4462.69
223,601155.SH,20200319,7371,2081.77
224,601155.SH,20200318,-38908,-11015.35
225,601155.SH,20200317,-23183,-6717.73
226,601155.SH,20200316,-38640,-11998.48
227,601155.SH,20200313,-20335,-6420.77
228,601155.SH,20200312,-18476,-6197.62
229,601155.SH,20200311,4236,1543.97
230,601155.SH,20200310,-9301,-3081.08
231,601155.SH,20200309,-40201,-13301.65
232,601155.SH,20200306,-35334,-12151.38
233,601155.SH,20200305,7676,2696.51
234,601155.SH,20200304,46654,16062.93
235,601155.SH,20200303,-45900,-15323.83
236,601155.SH,20200302,41309,13797.31
237,601155.SH,20200228,-28899,-9340.05
238,601155.SH,20200227,-29527,-9793.02
239,601155.SH,20200226,-8483,-2889.63
240,601155.SH,20200225,-14874,-4937.13
241,601155.SH,20200224,-4115,-1351.58
242,601155.SH,20200221,-31280,-10519.85
243,601155.SH,20200220,-1152,-347.39
244,601155.SH,20200219,-21017,-7146.31
245,601155.SH,20200218,-49492,-17058.84
246,601155.SH,20200217,-18023,-6269.98
247,601155.SH,20200214,15759,5525.31
248,601155.SH,20200213,-10191,-3489.11
249,601155.SH,20200212,-25317,-8672.04
250,601155.SH,20200211,15169,5210.83
251,601155.SH,20200210,4557,1533.66
252,601155.SH,20200207,-17577,-5703.39
253,601155.SH,20200206,-289,-52.2
254,601155.SH,20200205,-34467,-11232.79
