,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601816.SH,20210219,1024435,58697.18
1,601816.SH,20210218,-143446,-7789.17
2,601816.SH,20210210,80770,4475.87
3,601816.SH,20210209,39732,2114.48
4,601816.SH,20210208,-24413,-1252.41
5,601816.SH,20210205,-35979,-1844.51
6,601816.SH,20210204,-51255,-2621.12
7,601816.SH,20210203,-105946,-5499.52
8,601816.SH,20210202,-49091,-2580.02
9,601816.SH,20210201,-132215,-7030.13
10,601816.SH,20210129,-27779,-1456.07
11,601816.SH,20210128,-165800,-8965.18
12,601816.SH,20210127,-216637,-11827.47
13,601816.SH,20210126,-76036,-4151.83
14,601816.SH,20210125,-238918,-13266.33
15,601816.SH,20210122,346476,19606.85
16,601816.SH,20210121,101851,5676.43
17,601816.SH,20210120,8851,542.87
18,601816.SH,20210119,-12860,-678.78
19,601816.SH,20210118,-105205,-5805.34
20,601816.SH,20210115,177662,9984.71
21,601816.SH,20210114,90637,5148.22
22,601816.SH,20210113,11991,800.06
23,601816.SH,20210112,-95376,-5204.94
24,601816.SH,20210111,-170167,-9374.15
25,601816.SH,20210108,-35504,-1959.79
26,601816.SH,20210107,-144046,-8018.9
27,601816.SH,20210106,62255,3570.81
28,601816.SH,20210105,-142396,-7914.6
29,601816.SH,20210104,-67372,-3773.67
30,601816.SH,20201231,86318,4898.46
31,601816.SH,20201230,-22954,-1264.16
32,601816.SH,20201229,-18605,-1027.31
33,601816.SH,20201228,-120568,-6713.87
34,601816.SH,20201225,22345,1269.38
35,601816.SH,20201224,-107221,-6037.89
36,601816.SH,20201223,-46511,-2635.78
37,601816.SH,20201222,-44990,-2571.94
38,601816.SH,20201221,-7867,-432.72
39,601816.SH,20201218,83445,4829.42
40,601816.SH,20201217,5215,324.44
41,601816.SH,20201216,93653,5351.38
42,601816.SH,20201215,-78375,-4400.94
43,601816.SH,20201214,-84060,-4755.09
44,601816.SH,20201211,-66606,-3771.36
45,601816.SH,20201210,-57183,-3252.34
46,601816.SH,20201209,-106365,-6095.16
47,601816.SH,20201208,-109167,-6318.97
48,601816.SH,20201207,-145508,-8482.53
49,601816.SH,20201204,-123166,-7244.19
50,601816.SH,20201203,241301,14438.99
51,601816.SH,20201202,-3678,-191.28
52,601816.SH,20201201,158609,9265.01
53,601816.SH,20201130,7285,458.53
54,601816.SH,20201127,3469,215.68
55,601816.SH,20201126,-91849,-5220.16
56,601816.SH,20201125,-56417,-3208.06
57,601816.SH,20201124,-12783,-728.12
58,601816.SH,20201123,10042,613.19
59,601816.SH,20201120,-71151,-4107.04
60,601816.SH,20201119,-146058,-8489.89
61,601816.SH,20201118,-2250,-105.37
62,601816.SH,20201117,141941,8352.53
63,601816.SH,20201116,126278,7331.05
64,601816.SH,20201113,-63524,-3627.61
65,601816.SH,20201112,48418,2816.64
66,601816.SH,20201111,-48698,-2755.91
67,601816.SH,20201110,-22740,-1276.34
68,601816.SH,20201109,11190,656.85
69,601816.SH,20201106,58335,3344.57
70,601816.SH,20201105,29843,1701.61
71,601816.SH,20201104,-21190,-1180.62
72,601816.SH,20201103,55677,3130.12
73,601816.SH,20201102,-50828,-2799.72
74,601816.SH,20201030,-25466,-1402.9
75,601816.SH,20201029,-43433,-2413.86
76,601816.SH,20201028,-111720,-6289.9
77,601816.SH,20201027,-77273,-4396.6
78,601816.SH,20201026,450079,25842.92
79,601816.SH,20201023,-360,-12.14
80,601816.SH,20201022,-74365,-4089.83
81,601816.SH,20201021,-317137,-17680.66
82,601816.SH,20201020,-176677,-10009.55
83,601816.SH,20201019,1076,76.9
84,601816.SH,20201016,-100223,-5740.82
85,601816.SH,20201015,-165041,-9549.85
86,601816.SH,20201014,-107993,-6291.6
87,601816.SH,20201013,-122645,-7184.52
88,601816.SH,20201012,-47449,-2765.0
89,601816.SH,20201009,-117831,-6896.6
90,601816.SH,20200930,-14622,-842.02
91,601816.SH,20200929,-24266,-1393.95
92,601816.SH,20200928,-316571,-18574.87
93,601816.SH,20200925,-205405,-12354.99
94,601816.SH,20200924,-154311,-9390.47
95,601816.SH,20200923,-124620,-7629.53
96,601816.SH,20200922,-114063,-6988.15
97,601816.SH,20200921,-67000,-4132.78
98,601816.SH,20200918,131555,8146.67
99,601816.SH,20200917,-78076,-4791.87
100,601816.SH,20200916,142624,8850.22
101,601816.SH,20200915,-24019,-1464.21
102,601816.SH,20200914,-40377,-2479.23
103,601816.SH,20200911,-104655,-6385.64
104,601816.SH,20200910,-110774,-6790.66
105,601816.SH,20200909,-232770,-14323.74
