,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600690.SH,20210219,-60514,-19551.66
1,600690.SH,20210218,-34593,-11552.65
2,600690.SH,20210210,30764,10874.54
3,600690.SH,20210209,-28173,-9525.77
4,600690.SH,20210208,56759,19623.46
5,600690.SH,20210205,15651,5540.44
6,600690.SH,20210204,32406,10629.29
7,600690.SH,20210203,-33658,-10999.13
8,600690.SH,20210202,21160,6924.39
9,600690.SH,20210201,-7288,-2289.81
10,600690.SH,20210129,-11209,-3607.0
11,600690.SH,20210128,-97413,-31519.58
12,600690.SH,20210127,27612,9493.89
13,600690.SH,20210126,-108041,-36290.87
14,600690.SH,20210125,33510,11866.76
15,600690.SH,20210122,2861,981.37
16,600690.SH,20210121,86907,29838.67
17,600690.SH,20210120,-40159,-13287.05
18,600690.SH,20210119,-63307,-21406.62
19,600690.SH,20210118,62468,21661.2
20,600690.SH,20210115,3859,1574.07
21,600690.SH,20210114,-48485,-16521.81
22,600690.SH,20210113,-23768,-8169.54
23,600690.SH,20210112,144135,50011.43
24,600690.SH,20210111,-59582,-19587.25
25,600690.SH,20210108,31653,10635.17
26,600690.SH,20210107,49156,16156.51
27,600690.SH,20210106,-21300,-6689.47
28,600690.SH,20210105,59874,19333.36
29,600690.SH,20210104,110395,33142.31
30,600690.SH,20201231,129756,37434.91
31,600690.SH,20201230,37054,10494.36
32,600690.SH,20201229,-110950,-31008.16
33,600690.SH,20201228,6509,1974.78
34,600690.SH,20201225,22949,6602.05
35,600690.SH,20201224,58942,16641.73
36,600690.SH,20201223,32901,9063.53
37,600690.SH,20201222,-116231,-30696.05
38,600690.SH,20201221,-137890,-36410.12
39,600690.SH,20201218,-8564,-2297.69
40,600690.SH,20201217,-9802,-2508.33
41,600690.SH,20201216,108582,29112.67
42,600690.SH,20201215,-199,-13.86
43,600690.SH,20201214,-40557,-10387.1
44,600690.SH,20201211,-54732,-14206.34
45,600690.SH,20201210,-14536,-3805.47
46,600690.SH,20201209,-42011,-11107.38
47,600690.SH,20201208,-61916,-16536.87
48,600690.SH,20201207,-52072,-14082.42
49,600690.SH,20201204,-53939,-14433.75
50,600690.SH,20201203,-4539,-1212.91
51,600690.SH,20201202,-16395,-4452.98
52,600690.SH,20201201,38841,10762.29
53,600690.SH,20201130,-80841,-22297.64
54,600690.SH,20201127,36161,10256.32
55,600690.SH,20201126,-6974,-1947.77
56,600690.SH,20201125,-35778,-10130.9
57,600690.SH,20201124,-187017,-54469.88
58,600690.SH,20201123,10078,3250.13
59,600690.SH,20201120,59031,17849.77
60,600690.SH,20201119,86763,25011.87
61,600690.SH,20201118,-70787,-20083.96
62,600690.SH,20201117,24117,7272.01
63,600690.SH,20201116,-52558,-14855.74
64,600690.SH,20201113,-36693,-10306.86
65,600690.SH,20201112,3179,967.27
66,600690.SH,20201111,-59982,-16864.31
67,600690.SH,20201110,-21892,-5974.09
68,600690.SH,20201109,-148541,-41659.64
69,600690.SH,20201106,3089,981.07
70,600690.SH,20201105,11708,3423.21
71,600690.SH,20201104,85331,23929.41
72,600690.SH,20201103,37476,10147.48
73,600690.SH,20201102,163580,42903.35
74,600690.SH,20201030,-57079,-14555.47
75,600690.SH,20201029,109804,27709.69
76,600690.SH,20201028,112620,26904.38
77,600690.SH,20201027,-35233,-7938.38
78,600690.SH,20201026,19874,4596.9
79,600690.SH,20201023,786,218.65
80,600690.SH,20201022,-2420,-471.88
81,600690.SH,20201021,85332,19379.7
82,600690.SH,20201020,21869,4892.84
83,600690.SH,20201019,7097,1766.69
84,600690.SH,20201016,-15212,-3455.38
85,600690.SH,20201015,-38500,-8847.29
86,600690.SH,20201014,37085,8717.74
87,600690.SH,20201013,79172,18355.66
88,600690.SH,20201012,61068,13770.55
