,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600104.SH,20210219,15119,3432.47
1,600104.SH,20210218,-39963,-8721.23
2,600104.SH,20210210,69835,15284.9
3,600104.SH,20210209,-64198,-13437.39
4,600104.SH,20210208,-33161,-7123.51
5,600104.SH,20210205,-30953,-6676.14
6,600104.SH,20210204,-56830,-12302.27
7,600104.SH,20210203,-38502,-8477.88
8,600104.SH,20210202,57630,12916.87
9,600104.SH,20210201,-58644,-12584.43
10,600104.SH,20210129,-110225,-24512.31
11,600104.SH,20210128,-54148,-12284.7
12,600104.SH,20210127,96999,22472.28
13,600104.SH,20210126,-80005,-18203.94
14,600104.SH,20210125,-136647,-31219.51
15,600104.SH,20210122,-90690,-21107.83
16,600104.SH,20210121,-5162,-931.63
17,600104.SH,20210120,-56048,-13134.56
18,600104.SH,20210119,-228718,-54294.47
19,600104.SH,20210118,-196457,-48746.94
20,600104.SH,20210115,-30164,-7161.02
21,600104.SH,20210114,14458,3961.62
22,600104.SH,20210113,-219301,-56299.88
23,600104.SH,20210112,-36282,-9078.76
24,600104.SH,20210111,108796,29040.31
25,600104.SH,20210108,520628,129306.25
26,600104.SH,20210107,10293,2449.55
27,600104.SH,20210106,-3328,-684.43
28,600104.SH,20210105,-364494,-83270.67
29,600104.SH,20210104,-324770,-76561.14
30,600104.SH,20201231,-78042,-18884.35
31,600104.SH,20201230,61735,15396.9
32,600104.SH,20201229,-292622,-71275.48
33,600104.SH,20201228,247942,61181.7
34,600104.SH,20201225,-95666,-22522.74
35,600104.SH,20201224,-56031,-13383.7
36,600104.SH,20201223,287960,69404.82
37,600104.SH,20201222,-307640,-73117.36
38,600104.SH,20201221,-47829,-11514.35
39,600104.SH,20201218,97376,24263.15
40,600104.SH,20201217,77936,18934.12
41,600104.SH,20201216,-75542,-18107.32
42,600104.SH,20201215,-74139,-17911.35
43,600104.SH,20201214,53984,13301.26
44,600104.SH,20201211,-113917,-26771.25
45,600104.SH,20201210,-11254,-2633.68
46,600104.SH,20201209,-73316,-17547.68
47,600104.SH,20201208,-9260,-2200.45
48,600104.SH,20201207,-28598,-6822.84
49,600104.SH,20201204,-73086,-18419.5
50,600104.SH,20201203,-47572,-12135.63
51,600104.SH,20201202,-166591,-42875.67
52,600104.SH,20201201,-2971,-267.88
53,600104.SH,20201130,-101555,-27006.02
54,600104.SH,20201127,190386,52332.4
55,600104.SH,20201126,-78436,-19672.42
56,600104.SH,20201125,72743,19701.8
57,600104.SH,20201124,-170295,-45098.84
58,600104.SH,20201123,-119199,-31767.11
59,600104.SH,20201120,8002,2516.25
60,600104.SH,20201119,3319,959.32
61,600104.SH,20201118,12913,3485.67
62,600104.SH,20201117,1457,720.0
63,600104.SH,20201116,61667,16129.2
64,600104.SH,20201113,-85361,-22299.22
65,600104.SH,20201112,22928,6218.2
66,600104.SH,20201111,-10633,-2635.24
67,600104.SH,20201110,-149032,-39978.95
68,600104.SH,20201109,65470,18876.02
69,600104.SH,20201106,-104727,-27768.62
70,600104.SH,20201105,226715,60963.25
71,600104.SH,20201104,124259,31136.65
72,600104.SH,20201103,-54426,-12885.65
73,600104.SH,20201102,191462,46482.69
74,600104.SH,20201030,109093,25696.75
75,600104.SH,20201029,225111,50912.24
76,600104.SH,20201028,100335,21701.86
77,600104.SH,20201027,5296,1172.79
78,600104.SH,20201026,-13558,-2827.73
79,600104.SH,20201023,9411,2074.92
80,600104.SH,20201022,-75033,-15729.26
81,600104.SH,20201021,90481,19377.3
82,600104.SH,20201020,157232,32926.31
83,600104.SH,20201019,-30705,-6244.51
84,600104.SH,20201016,6157,1316.94
85,600104.SH,20201015,13095,2793.45
86,600104.SH,20201014,-5350,-1054.91
87,600104.SH,20201013,74855,15459.23
88,600104.SH,20201012,37476,7566.23
89,600104.SH,20201009,83008,16413.94
90,600104.SH,20200930,2452,508.68
91,600104.SH,20200929,-20484,-3924.41
92,600104.SH,20200928,12463,2420.94
93,600104.SH,20200925,-15995,-3061.83
94,600104.SH,20200924,-88753,-17189.53
95,600104.SH,20200923,-11219,-2193.07
96,600104.SH,20200922,-25443,-4978.99
97,600104.SH,20200921,-16667,-3301.22
98,600104.SH,20200918,-56944,-11356.64
99,600104.SH,20200917,231979,47164.62
100,600104.SH,20200916,112435,22539.33
101,600104.SH,20200915,-4304,-815.73
102,600104.SH,20200914,34756,6731.96
103,600104.SH,20200911,-111080,-21041.65
104,600104.SH,20200910,-1611,-227.54
105,600104.SH,20200909,-269559,-52372.31
106,600104.SH,20200908,157040,31288.38
107,600104.SH,20200907,111692,22031.16
108,600104.SH,20200904,5740,1332.63
109,600104.SH,20200903,-44387,-8564.68
110,600104.SH,20200902,-25087,-4715.94
111,600104.SH,20200901,97252,18430.62
112,600104.SH,20200831,-122461,-22949.74
113,600104.SH,20200828,-82099,-15348.06
114,600104.SH,20200827,215272,40964.77
115,600104.SH,20200826,-117217,-21479.94
116,600104.SH,20200825,-10611,-1931.33
117,600104.SH,20200824,70028,13067.59
118,600104.SH,20200821,5928,1116.23
119,600104.SH,20200820,-76411,-13886.87
120,600104.SH,20200819,-93485,-17307.27
121,600104.SH,20200818,-70696,-13228.98
122,600104.SH,20200817,109028,20515.54
123,600104.SH,20200814,6743,1272.08
124,600104.SH,20200813,-4600,-826.25
125,600104.SH,20200812,-66890,-12096.26
126,600104.SH,20200811,58023,10833.31
127,600104.SH,20200810,31473,5785.41
128,600104.SH,20200807,-59401,-10720.51
129,600104.SH,20200806,-42865,-7709.21
130,600104.SH,20200805,-94297,-17157.42
131,600104.SH,20200804,-19568,-3552.88
132,600104.SH,20200803,-23805,-4305.15
133,600104.SH,20200731,-13630,-2415.2
134,600104.SH,20200730,-29494,-5305.57
135,600104.SH,20200729,37927,6980.11
136,600104.SH,20200728,-41406,-7454.42
137,600104.SH,20200727,-41633,-7464.57
138,600104.SH,20200724,-137036,-24788.51
139,600104.SH,20200723,-84226,-15653.48
140,600104.SH,20200722,-16467,-3056.92
141,600104.SH,20200721,-69340,-13117.57
142,600104.SH,20200720,-2916,-487.58
143,600104.SH,20200717,-29823,-5486.43
144,600104.SH,20200716,-108821,-20472.84
145,600104.SH,20200715,-165002,-32244.66
146,600104.SH,20200714,-106317,-20269.65
147,600104.SH,20200713,14666,2853.99
148,600104.SH,20200710,-117414,-22302.39
149,600104.SH,20200709,-67671,-13005.72
150,600104.SH,20200708,-42539,-8043.34
151,600104.SH,20200707,-63530,-12217.78
152,600104.SH,20200706,96239,18874.88
153,600104.SH,20200703,137335,25383.89
154,600104.SH,20200702,235186,41595.53
155,600104.SH,20200701,14895,2628.84
156,600104.SH,20200630,-128224,-21788.46
157,600104.SH,20200629,-29064,-5226.58
158,600104.SH,20200624,27341,4973.37
159,600104.SH,20200623,-82186,-14756.54
160,600104.SH,20200622,-72931,-13184.37
161,600104.SH,20200619,46109,8403.68
162,600104.SH,20200618,-79294,-14106.59
163,600104.SH,20200617,-21285,-3758.24
164,600104.SH,20200616,-73593,-13056.19
165,600104.SH,20200615,-68076,-12091.43
166,600104.SH,20200612,-163752,-29116.61
167,600104.SH,20200611,-61824,-11128.81
168,600104.SH,20200610,-99347,-18013.04
169,600104.SH,20200609,-52621,-9596.65
170,600104.SH,20200608,-34602,-6283.22
171,600104.SH,20200605,-53076,-9609.62
172,600104.SH,20200604,-381604,-69944.81
173,600104.SH,20200603,81265,15245.3
174,600104.SH,20200602,-32092,-5799.94
175,600104.SH,20200601,-74935,-13475.09
176,600104.SH,20200529,-75072,-13473.4
177,600104.SH,20200528,-54576,-9902.05
178,600104.SH,20200527,-110089,-20162.23
179,600104.SH,20200526,-12745,-2364.06
180,600104.SH,20200525,52580,9809.14
181,600104.SH,20200522,-50152,-9159.59
182,600104.SH,20200521,-4483,-814.22
183,600104.SH,20200520,-76960,-14280.64
184,600104.SH,20200519,-14454,-2674.79
185,600104.SH,20200518,-60809,-11242.93
186,600104.SH,20200515,-33150,-6188.51
187,600104.SH,20200514,-82162,-15634.24
188,600104.SH,20200513,-15793,-3066.98
189,600104.SH,20200512,-23452,-4648.62
190,600104.SH,20200511,16499,3399.46
191,600104.SH,20200508,107213,21580.96
192,600104.SH,20200507,-4097,-774.27
193,600104.SH,20200506,29291,5770.92
194,600104.SH,20200430,96790,18158.26
195,600104.SH,20200429,3062,578.52
196,600104.SH,20200428,-26173,-4669.66
197,600104.SH,20200427,-67183,-12152.31
198,600104.SH,20200424,-29947,-5470.56
199,600104.SH,20200423,-29209,-5376.66
200,600104.SH,20200422,-40843,-7525.51
201,600104.SH,20200421,-32557,-6039.64
202,600104.SH,20200420,-52158,-9772.76
203,600104.SH,20200417,-40622,-7722.68
204,600104.SH,20200416,68573,12909.63
205,600104.SH,20200415,-80942,-15131.31
206,600104.SH,20200414,9249,1775.2
207,600104.SH,20200413,19028,3573.86
208,600104.SH,20200410,-46835,-8918.3
209,600104.SH,20200409,-2220,-403.84
210,600104.SH,20200408,-9257,-1765.81
211,600104.SH,20200407,-16382,-3155.11
212,600104.SH,20200403,-39769,-7647.35
213,600104.SH,20200402,-27750,-5339.81
214,600104.SH,20200401,-49570,-9817.22
215,600104.SH,20200331,-28565,-5908.85
216,600104.SH,20200330,95511,19912.96
217,600104.SH,20200327,88552,18288.97
218,600104.SH,20200326,-39258,-7884.51
219,600104.SH,20200325,89462,18393.33
220,600104.SH,20200324,118657,21926.03
221,600104.SH,20200323,-54768,-9737.17
222,600104.SH,20200320,27753,5326.02
223,600104.SH,20200319,-39366,-7473.38
224,600104.SH,20200318,-52292,-10605.06
225,600104.SH,20200317,-13832,-2789.27
226,600104.SH,20200316,-67192,-14326.82
227,600104.SH,20200313,-30134,-6503.74
228,600104.SH,20200312,-24544,-5486.44
