,ts_code,trade_date,net_mf_vol,net_mf_amount
0,002120.SZ,20210219,4479,855.47
1,002120.SZ,20210218,32327,5870.82
2,002120.SZ,20210210,-8010,-1388.63
3,002120.SZ,20210209,5581,990.26
4,002120.SZ,20210208,43195,7552.21
5,002120.SZ,20210205,-50184,-8483.82
6,002120.SZ,20210204,-21474,-3833.45
7,002120.SZ,20210203,5472,1049.87
8,002120.SZ,20210202,47063,8557.76
9,002120.SZ,20210201,4547,806.7
10,002120.SZ,20210129,-12003,-2054.78
11,002120.SZ,20210128,-32648,-5832.68
12,002120.SZ,20210127,-69928,-12775.32
13,002120.SZ,20210126,112468,21332.67
14,002120.SZ,20210125,20792,3684.18
15,002120.SZ,20210122,5153,913.54
16,002120.SZ,20210121,51262,8649.63
17,002120.SZ,20210120,8522,1431.15
18,002120.SZ,20210119,25298,4166.02
19,002120.SZ,20210118,-7116,-1137.97
20,002120.SZ,20210115,-5824,-934.41
21,002120.SZ,20210114,21990,3536.97
22,002120.SZ,20210113,9708,1522.92
23,002120.SZ,20210112,-13859,-2107.65
24,002120.SZ,20210111,-12373,-1907.77
25,002120.SZ,20210108,47795,7446.39
26,002120.SZ,20210107,-43043,-6617.52
27,002120.SZ,20210106,-19195,-3072.72
28,002120.SZ,20210105,-4481,-694.43
29,002120.SZ,20210104,19914,3157.54
30,002120.SZ,20201231,13348,2098.71
31,002120.SZ,20201230,6588,1018.95
32,002120.SZ,20201229,41126,6348.42
33,002120.SZ,20201228,6351,991.53
34,002120.SZ,20201225,-30001,-4575.47
35,002120.SZ,20201224,-70643,-11101.99
36,002120.SZ,20201223,-45901,-7452.47
37,002120.SZ,20201222,4703,803.88
38,002120.SZ,20201221,16903,2808.13
39,002120.SZ,20201218,-47922,-7951.89
40,002120.SZ,20201217,-7387,-1228.77
41,002120.SZ,20201216,-31178,-5258.54
42,002120.SZ,20201215,-27700,-4730.99
43,002120.SZ,20201214,-14326,-2448.03
44,002120.SZ,20201211,-39849,-6854.26
45,002120.SZ,20201210,-4329,-748.73
46,002120.SZ,20201209,-19163,-3391.49
47,002120.SZ,20201208,24422,4448.9
48,002120.SZ,20201207,-20447,-3673.08
49,002120.SZ,20201204,2888,528.84
50,002120.SZ,20201203,16985,3048.34
51,002120.SZ,20201202,13316,2353.76
52,002120.SZ,20201201,21863,3827.24
53,002120.SZ,20201130,7387,1293.8
54,002120.SZ,20201127,-14328,-2461.59
55,002120.SZ,20201126,-2416,-410.65
56,002120.SZ,20201125,-29353,-5166.74
57,002120.SZ,20201124,-14235,-2537.89
58,002120.SZ,20201123,16603,3005.63
59,002120.SZ,20201120,7859,1416.6
60,002120.SZ,20201119,-142403,-25432.85
61,002120.SZ,20201118,-23214,-4269.73
62,002120.SZ,20201117,-40930,-7624.1
63,002120.SZ,20201116,5901,1105.42
64,002120.SZ,20201113,-11417,-2094.9
65,002120.SZ,20201112,-7424,-1365.67
66,002120.SZ,20201111,-16669,-3082.19
67,002120.SZ,20201110,-31622,-5927.93
68,002120.SZ,20201109,34346,6515.51
69,002120.SZ,20201106,-71897,-13327.98
70,002120.SZ,20201105,-36366,-6896.21
71,002120.SZ,20201104,-42864,-8220.37
72,002120.SZ,20201103,-25245,-4953.03
73,002120.SZ,20201102,25053,4950.72
74,002120.SZ,20201030,-31016,-6056.91
75,002120.SZ,20201029,-2736,-524.07
76,002120.SZ,20201028,-15825,-3074.93
77,002120.SZ,20201027,-26159,-5169.21
78,002120.SZ,20201026,-53595,-10651.07
79,002120.SZ,20201023,-35534,-7367.51
80,002120.SZ,20201022,-29587,-6216.76
81,002120.SZ,20201021,6427,1404.64
82,002120.SZ,20201020,58682,12154.69
83,002120.SZ,20201019,-17199,-3442.66
84,002120.SZ,20201016,-32718,-6535.04
85,002120.SZ,20201015,-21091,-4284.04
86,002120.SZ,20201014,30912,6360.81
87,002120.SZ,20201013,15271,3046.73
88,002120.SZ,20201012,9056,1759.1
89,002120.SZ,20201009,-7531,-1427.35
90,002120.SZ,20200930,-31065,-5809.73
91,002120.SZ,20200929,-8584,-1605.08
92,002120.SZ,20200928,-12804,-2394.57
93,002120.SZ,20200925,-8683,-1637.81
94,002120.SZ,20200924,-20803,-3933.96
95,002120.SZ,20200923,-26863,-5118.86
96,002120.SZ,20200922,-31995,-6174.51
97,002120.SZ,20200921,23456,4627.5
98,002120.SZ,20200918,39799,7525.24
99,002120.SZ,20200917,-763,-103.47
100,002120.SZ,20200916,-7319,-1338.78
101,002120.SZ,20200915,-27024,-4928.55
102,002120.SZ,20200914,3662,707.28
103,002120.SZ,20200911,1456,272.34
104,002120.SZ,20200910,-30265,-5556.93
105,002120.SZ,20200909,-46583,-8768.88
106,002120.SZ,20200908,-7756,-1510.37
107,002120.SZ,20200907,-72276,-14517.71
108,002120.SZ,20200904,-25857,-5211.85
109,002120.SZ,20200903,-8601,-1782.31
110,002120.SZ,20200902,38366,8138.36
111,002120.SZ,20200901,-7953,-1593.09
112,002120.SZ,20200831,-78875,-16449.23
113,002120.SZ,20200828,37751,8105.98
114,002120.SZ,20200827,-19178,-4025.11
115,002120.SZ,20200826,-67294,-14356.38
116,002120.SZ,20200825,-70468,-15468.4
