,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601628.SH,20210219,-5002,-1738.35
1,601628.SH,20210218,17540,6177.79
2,601628.SH,20210210,-12485,-4181.68
3,601628.SH,20210209,19140,6338.76
4,601628.SH,20210208,-41289,-13504.29
5,601628.SH,20210205,42103,14337.71
6,601628.SH,20210204,-61902,-21395.23
7,601628.SH,20210203,-8313,-2903.13
8,601628.SH,20210202,-2303,-793.44
9,601628.SH,20210201,5686,2087.62
10,601628.SH,20210129,-40626,-14769.8
11,601628.SH,20210128,-12949,-4808.21
12,601628.SH,20210127,-9035,-3389.98
13,601628.SH,20210126,-39905,-15094.3
14,601628.SH,20210125,5073,2007.67
15,601628.SH,20210122,-125395,-48346.44
16,601628.SH,20210121,-52457,-20659.01
17,601628.SH,20210120,-68681,-27558.96
18,601628.SH,20210119,-6484,-2522.68
19,601628.SH,20210118,-71436,-28897.27
20,601628.SH,20210115,53371,22407.62
21,601628.SH,20210114,-1314,-378.11
22,601628.SH,20210113,-44396,-17768.54
23,601628.SH,20210112,120185,47683.21
24,601628.SH,20210111,-75799,-28915.88
25,601628.SH,20210108,-2625,-1003.3
26,601628.SH,20210107,-18733,-7153.16
27,601628.SH,20210106,33382,12968.22
28,601628.SH,20210105,-41557,-15352.14
29,601628.SH,20210104,-47373,-17750.4
30,601628.SH,20201231,17276,6716.3
31,601628.SH,20201230,-14892,-5506.75
32,601628.SH,20201229,4498,1710.17
33,601628.SH,20201228,-10130,-3762.97
34,601628.SH,20201225,11363,4260.56
35,601628.SH,20201224,-15409,-5760.84
36,601628.SH,20201223,5484,2059.23
37,601628.SH,20201222,-79674,-30450.04
38,601628.SH,20201221,7382,2932.58
39,601628.SH,20201218,-47517,-18589.23
40,601628.SH,20201217,24691,9817.54
41,601628.SH,20201216,6819,2666.21
42,601628.SH,20201215,-4443,-1677.04
43,601628.SH,20201214,-23991,-9349.83
44,601628.SH,20201211,-57855,-23089.52
45,601628.SH,20201210,-124203,-50842.46
46,601628.SH,20201209,-14446,-5967.91
47,601628.SH,20201208,-7704,-3208.96
48,601628.SH,20201207,-3439,-1387.76
49,601628.SH,20201204,-48119,-19995.54
50,601628.SH,20201203,-33501,-14043.49
51,601628.SH,20201202,-70828,-30034.6
52,601628.SH,20201201,9340,4285.69
53,601628.SH,20201130,15748,7268.71
54,601628.SH,20201127,23558,10207.15
55,601628.SH,20201126,1659,879.74
56,601628.SH,20201125,43121,18641.94
57,601628.SH,20201124,-31346,-13163.75
58,601628.SH,20201123,-11063,-4402.19
59,601628.SH,20201120,-49934,-21183.37
60,601628.SH,20201119,46287,19964.79
61,601628.SH,20201118,65698,28031.49
62,601628.SH,20201117,-20290,-8339.94
63,601628.SH,20201116,-850,-296.65
64,601628.SH,20201113,-30105,-12262.77
65,601628.SH,20201112,-60523,-25371.96
66,601628.SH,20201111,-360,-101.93
67,601628.SH,20201110,-65516,-27994.81
68,601628.SH,20201109,37705,15970.85
69,601628.SH,20201106,-57904,-24241.74
70,601628.SH,20201105,-44779,-19088.28
71,601628.SH,20201104,-27261,-11820.97
72,601628.SH,20201103,12158,5531.06
73,601628.SH,20201102,-34818,-15523.54
74,601628.SH,20201030,-58858,-27408.67
75,601628.SH,20201029,-30309,-13726.87
76,601628.SH,20201028,-8952,-4269.9
77,601628.SH,20201027,37083,18077.35
78,601628.SH,20201026,2518,1328.26
79,601628.SH,20201023,7038,3631.33
80,601628.SH,20201022,-31592,-15678.26
81,601628.SH,20201021,19409,9962.84
82,601628.SH,20201020,-7284,-3562.76
83,601628.SH,20201019,6649,3527.87
84,601628.SH,20201016,42803,21194.02
85,601628.SH,20201015,18086,8947.94
86,601628.SH,20201014,-6116,-2765.41
87,601628.SH,20201013,-22039,-10043.67
88,601628.SH,20201012,42009,19488.81
89,601628.SH,20201009,-15147,-6778.25
90,601628.SH,20200930,-40036,-17850.91
91,601628.SH,20200929,-20985,-9551.37
92,601628.SH,20200928,-6769,-3062.77
93,601628.SH,20200925,-273,-56.32
94,601628.SH,20200924,-6532,-2959.13
95,601628.SH,20200923,-22796,-10259.0
96,601628.SH,20200922,-22537,-10058.95
97,601628.SH,20200921,-75410,-34597.85
98,601628.SH,20200918,125716,56654.29
99,601628.SH,20200917,-31715,-13534.5
100,601628.SH,20200916,-8849,-3798.02
101,601628.SH,20200915,-6493,-2808.9
102,601628.SH,20200914,-34536,-15037.51
103,601628.SH,20200911,8559,4042.75
104,601628.SH,20200910,72332,32010.67
105,601628.SH,20200909,14076,6125.06
106,601628.SH,20200908,48266,20447.92
107,601628.SH,20200907,-2800,-1110.15
108,601628.SH,20200904,-13160,-5513.13
109,601628.SH,20200903,-37022,-16097.29
110,601628.SH,20200902,-16089,-6961.25
111,601628.SH,20200901,-1722,-707.01
112,601628.SH,20200831,-73410,-32509.05
113,601628.SH,20200828,51358,22770.49
114,601628.SH,20200827,-8797,-3628.05
115,601628.SH,20200826,6986,3322.29
116,601628.SH,20200825,-4430,-1639.17
117,601628.SH,20200824,-39477,-17175.2
118,601628.SH,20200821,13889,6395.09
119,601628.SH,20200820,-43839,-19097.81
120,601628.SH,20200819,-122154,-56789.09
121,601628.SH,20200818,56794,28115.07
122,601628.SH,20200817,31088,13868.14
123,601628.SH,20200814,43636,16367.45
124,601628.SH,20200813,-39956,-15514.63
125,601628.SH,20200812,-11760,-4545.38
126,601628.SH,20200811,-13322,-5243.63
127,601628.SH,20200810,100758,40439.84
128,601628.SH,20200807,-37198,-14373.19
129,601628.SH,20200806,12432,5057.59
130,601628.SH,20200805,-63108,-24057.22
131,601628.SH,20200804,63470,24968.21
132,601628.SH,20200803,6610,2554.28
133,601628.SH,20200731,-1148,-233.78
134,601628.SH,20200730,-37813,-13677.65
