,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000728.SZ,20210219,51800,4195.28
1,000728.SZ,20210218,-4681,-363.13
2,000728.SZ,20210210,-4849,-353.91
3,000728.SZ,20210209,20689,1634.78
4,000728.SZ,20210208,9832,762.2
5,000728.SZ,20210205,-45363,-3449.95
6,000728.SZ,20210204,-24119,-1881.47
7,000728.SZ,20210203,-30934,-2475.41
8,000728.SZ,20210202,13109,1072.97
9,000728.SZ,20210201,14842,1212.89
10,000728.SZ,20210129,-3621,-277.17
11,000728.SZ,20210128,22040,1791.82
12,000728.SZ,20210127,-24593,-1974.34
13,000728.SZ,20210126,-103401,-8479.94
14,000728.SZ,20210125,-26600,-2200.11
15,000728.SZ,20210122,-143859,-12180.27
16,000728.SZ,20210121,36281,3147.95
17,000728.SZ,20210120,-53011,-4520.35
18,000728.SZ,20210119,-23859,-1983.03
19,000728.SZ,20210118,-38656,-3300.88
20,000728.SZ,20210115,-34846,-2954.04
21,000728.SZ,20210114,-80960,-6939.53
22,000728.SZ,20210113,-71101,-6206.77
23,000728.SZ,20210112,70241,6345.85
24,000728.SZ,20210111,-111164,-9683.79
25,000728.SZ,20210108,-22859,-1981.43
26,000728.SZ,20210107,-40619,-3506.67
27,000728.SZ,20210106,-92801,-8221.89
28,000728.SZ,20210105,72439,6575.68
29,000728.SZ,20210104,-11071,-950.42
30,000728.SZ,20201231,78944,7080.34
31,000728.SZ,20201230,32788,2847.75
32,000728.SZ,20201229,10394,920.18
33,000728.SZ,20201228,-1143,-67.65
34,000728.SZ,20201225,30627,2613.33
35,000728.SZ,20201224,-49636,-4139.69
36,000728.SZ,20201223,-2717,-202.33
37,000728.SZ,20201222,-141094,-12021.55
38,000728.SZ,20201221,-3279,-257.19
39,000728.SZ,20201218,-36605,-3147.39
40,000728.SZ,20201217,101709,8831.76
41,000728.SZ,20201216,-26879,-2274.35
42,000728.SZ,20201215,8607,755.13
43,000728.SZ,20201214,-21590,-1823.03
44,000728.SZ,20201211,-130156,-11160.2
45,000728.SZ,20201210,-69803,-6038.55
46,000728.SZ,20201209,-150979,-13435.31
47,000728.SZ,20201208,-29622,-2644.72
