,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600655.SH,20210219,38165,4143.2
1,600655.SH,20210218,-51365,-5329.87
2,600655.SH,20210210,-39393,-4003.24
3,600655.SH,20210209,20923,2140.41
4,600655.SH,20210208,-13466,-1327.09
5,600655.SH,20210205,-36333,-3627.36
6,600655.SH,20210204,-27004,-2888.06
7,600655.SH,20210203,-89670,-9361.66
8,600655.SH,20210202,5580,689.05
9,600655.SH,20210201,32444,3467.4
10,600655.SH,20210129,-37650,-3969.53
11,600655.SH,20210128,-3480,-358.47
12,600655.SH,20210127,-15985,-1734.44
13,600655.SH,20210126,7794,922.9
14,600655.SH,20210125,-64578,-7450.86
15,600655.SH,20210122,-56342,-6553.29
16,600655.SH,20210121,-57577,-6740.97
17,600655.SH,20210120,56085,6847.07
18,600655.SH,20210119,-66941,-8023.62
19,600655.SH,20210118,17377,2286.12
20,600655.SH,20210115,-22403,-2477.72
21,600655.SH,20210114,-5553,-1076.0
22,600655.SH,20210113,109378,15916.86
23,600655.SH,20210112,-59938,-7703.97
24,600655.SH,20210111,-78307,-10955.45
25,600655.SH,20210108,18879,2230.85
26,600655.SH,20210107,59036,8266.94
27,600655.SH,20210106,-210884,-24968.69
28,600655.SH,20210105,-92123,-9912.42
29,600655.SH,20210104,-70447,-6889.69
30,600655.SH,20201231,-1453,-276.17
31,600655.SH,20201230,-6491,-518.57
32,600655.SH,20201229,-13450,-1083.14
33,600655.SH,20201228,-38000,-3111.07
34,600655.SH,20201225,-15387,-1293.57
35,600655.SH,20201224,-17067,-1467.03
36,600655.SH,20201223,-15653,-1353.77
37,600655.SH,20201222,-17719,-1546.31
38,600655.SH,20201221,-2602,-222.77
39,600655.SH,20201218,-3088,-273.29
40,600655.SH,20201217,-5451,-472.09
41,600655.SH,20201216,14332,1274.17
42,600655.SH,20201215,-3697,-311.49
43,600655.SH,20201214,-11145,-961.78
44,600655.SH,20201211,-41517,-3618.99
45,600655.SH,20201210,-26408,-2342.84
46,600655.SH,20201209,-33742,-3080.36
47,600655.SH,20201208,38687,3608.09
48,600655.SH,20201207,25546,2340.09
49,600655.SH,20201204,2926,267.19
50,600655.SH,20201203,248,24.27
51,600655.SH,20201202,16592,1526.32
52,600655.SH,20201201,215,23.48
53,600655.SH,20201130,-2811,-249.42
54,600655.SH,20201127,10230,933.59
55,600655.SH,20201126,17603,1580.03
56,600655.SH,20201125,-48097,-4344.04
57,600655.SH,20201124,-22130,-2030.34
58,600655.SH,20201123,23082,2141.37
59,600655.SH,20201120,-15865,-1441.39
60,600655.SH,20201119,2069,195.34
61,600655.SH,20201118,-19912,-1822.54
62,600655.SH,20201117,-14663,-1349.85
63,600655.SH,20201116,-16173,-1504.1
64,600655.SH,20201113,-32548,-3075.17
65,600655.SH,20201112,44921,4320.44
66,600655.SH,20201111,42254,3919.95
67,600655.SH,20201110,-17201,-1569.32
68,600655.SH,20201109,2411,231.62
69,600655.SH,20201106,-494,-38.88
70,600655.SH,20201105,22294,2031.45
71,600655.SH,20201104,-24017,-2149.33
72,600655.SH,20201103,18279,1654.22
73,600655.SH,20201102,16400,1450.64
74,600655.SH,20201030,-9581,-839.2
75,600655.SH,20201029,6754,601.54
76,600655.SH,20201028,-22473,-1962.18
77,600655.SH,20201027,-6733,-592.09
78,600655.SH,20201026,-14127,-1255.74
79,600655.SH,20201023,-8435,-761.36
80,600655.SH,20201022,-8912,-807.46
81,600655.SH,20201021,17314,1603.41
82,600655.SH,20201020,23983,2138.79
83,600655.SH,20201019,-847,-70.38
84,600655.SH,20201016,-11526,-1014.95
85,600655.SH,20201015,11574,1028.95
86,600655.SH,20201014,-19040,-1683.02
87,600655.SH,20201013,-27567,-2469.5
88,600655.SH,20201012,4061,369.16
89,600655.SH,20201009,-12123,-1075.27
90,600655.SH,20200930,-7828,-685.53
91,600655.SH,20200929,4548,402.02
92,600655.SH,20200928,-3043,-266.0
93,600655.SH,20200925,-5958,-524.25
94,600655.SH,20200924,-20133,-1798.95
95,600655.SH,20200923,-6470,-586.74
96,600655.SH,20200922,-8677,-790.58
97,600655.SH,20200921,3105,294.84
98,600655.SH,20200918,25656,2359.19
99,600655.SH,20200917,-2538,-225.46
100,600655.SH,20200916,7697,703.29
101,600655.SH,20200915,-2176,-191.97
102,600655.SH,20200914,-11383,-1029.77
103,600655.SH,20200911,4153,380.23
104,600655.SH,20200910,-24169,-2229.66
105,600655.SH,20200909,-21854,-2068.72
106,600655.SH,20200908,-3716,-351.87
107,600655.SH,20200907,-21567,-2071.72
108,600655.SH,20200904,-15773,-1528.4
109,600655.SH,20200903,-26863,-2625.53
110,600655.SH,20200902,-34121,-3351.67
111,600655.SH,20200901,-5371,-521.63
112,600655.SH,20200831,15296,1517.31
113,600655.SH,20200828,14478,1387.3
114,600655.SH,20200827,-22848,-2162.2
115,600655.SH,20200826,-48202,-4621.21
116,600655.SH,20200825,-10270,-994.03
117,600655.SH,20200824,-11829,-1144.61
118,600655.SH,20200821,-20700,-2020.99
119,600655.SH,20200820,-17523,-1719.49
120,600655.SH,20200819,-17687,-1752.65
121,600655.SH,20200818,-6736,-669.62
122,600655.SH,20200817,20338,2031.03
123,600655.SH,20200814,-4387,-417.33
124,600655.SH,20200813,-12016,-1177.97
125,600655.SH,20200812,-1575,-123.49
126,600655.SH,20200811,-10606,-1052.83
127,600655.SH,20200810,5559,567.77
128,600655.SH,20200807,-45373,-4542.21
129,600655.SH,20200806,-33517,-3402.39
130,600655.SH,20200805,6737,707.28
131,600655.SH,20200804,-51914,-5327.19
132,600655.SH,20200803,207,34.66
133,600655.SH,20200731,2694,289.9
134,600655.SH,20200730,-29426,-3003.17
135,600655.SH,20200729,22004,2276.84
136,600655.SH,20200728,-39773,-4102.7
137,600655.SH,20200727,13132,1366.32
138,600655.SH,20200724,-60572,-6174.92
139,600655.SH,20200723,-47221,-4938.19
140,600655.SH,20200722,-37261,-4051.95
141,600655.SH,20200721,-14268,-1473.1
142,600655.SH,20200720,24,-0.96
143,600655.SH,20200717,4767,467.3
144,600655.SH,20200716,-41485,-4408.55
145,600655.SH,20200715,-13363,-1426.88
146,600655.SH,20200714,-113897,-12890.94
147,600655.SH,20200713,-35546,-4018.35
148,600655.SH,20200710,-68162,-8084.08
149,600655.SH,20200709,-23868,-2835.54
150,600655.SH,20200708,-46781,-4722.71
151,600655.SH,20200707,-9769,-1053.7
152,600655.SH,20200706,-22106,-2033.48
153,600655.SH,20200703,-68650,-6218.64
154,600655.SH,20200702,19589,1837.61
155,600655.SH,20200701,16072,1456.31
156,600655.SH,20200630,7375,661.67
157,600655.SH,20200629,-16972,-1478.14
158,600655.SH,20200624,-3370,-285.66
159,600655.SH,20200623,-13243,-1141.35
160,600655.SH,20200622,-64611,-5734.55
161,600655.SH,20200619,105556,9492.68
162,600655.SH,20200618,-26920,-2301.25
163,600655.SH,20200617,16066,1389.06
164,600655.SH,20200616,-16983,-1475.74
165,600655.SH,20200615,-618,-40.09
166,600655.SH,20200612,8907,775.94
167,600655.SH,20200611,-11661,-1011.23
168,600655.SH,20200610,-20942,-1836.42
169,600655.SH,20200609,-23016,-1999.04
170,600655.SH,20200608,-51285,-4544.53
171,600655.SH,20200605,87447,7874.67
172,600655.SH,20200604,-13536,-1169.25
173,600655.SH,20200603,-33284,-2815.55
174,600655.SH,20200602,44441,3786.4
175,600655.SH,20200601,-9590,-787.29
176,600655.SH,20200529,15836,1321.29
177,600655.SH,20200528,-15623,-1252.9
178,600655.SH,20200527,1887,158.61
179,600655.SH,20200526,-3867,-303.55
180,600655.SH,20200525,34114,2755.32
181,600655.SH,20200522,10388,825.33
182,600655.SH,20200521,20663,1635.98
183,600655.SH,20200520,1967,155.93
184,600655.SH,20200519,4831,381.41
185,600655.SH,20200518,11528,913.0
186,600655.SH,20200515,17262,1358.17
187,600655.SH,20200514,35819,2778.17
188,600655.SH,20200513,10953,847.35
189,600655.SH,20200512,-16200,-1217.31
190,600655.SH,20200511,-6359,-479.9
191,600655.SH,20200508,-22492,-1712.54
192,600655.SH,20200507,16107,1239.69
193,600655.SH,20200506,8155,624.09
194,600655.SH,20200430,30746,2330.76
195,600655.SH,20200429,6385,471.22
196,600655.SH,20200428,-18543,-1337.09
197,600655.SH,20200427,-11986,-880.34
198,600655.SH,20200424,-17579,-1305.9
199,600655.SH,20200423,30383,2297.69
200,600655.SH,20200422,6909,513.08
201,600655.SH,20200421,6853,507.46
202,600655.SH,20200420,-26389,-1919.69
203,600655.SH,20200417,-9835,-724.79
204,600655.SH,20200416,8729,650.61
205,600655.SH,20200415,652,51.18
206,600655.SH,20200414,-8977,-658.76
207,600655.SH,20200413,-5523,-402.04
208,600655.SH,20200410,-10583,-779.91
209,600655.SH,20200409,-4471,-330.93
210,600655.SH,20200408,-24853,-1845.32
211,600655.SH,20200407,9338,705.23
212,600655.SH,20200403,-4188,-300.76
213,600655.SH,20200402,-3964,-281.21
214,600655.SH,20200401,-2324,-165.28
215,600655.SH,20200331,-7169,-521.24
216,600655.SH,20200330,10024,750.38
217,600655.SH,20200327,14052,1079.28
218,600655.SH,20200326,1056,84.15
219,600655.SH,20200325,25579,1948.29
220,600655.SH,20200324,30105,2168.27
221,600655.SH,20200323,-4988,-336.96
222,600655.SH,20200320,17732,1231.01
223,600655.SH,20200319,10702,727.1
224,600655.SH,20200318,-18973,-1278.71
225,600655.SH,20200317,8433,592.35
226,600655.SH,20200316,-1733,-117.55
227,600655.SH,20200313,885,75.05
228,600655.SH,20200312,-9140,-656.41
229,600655.SH,20200311,-8896,-654.07
230,600655.SH,20200310,12265,910.7
231,600655.SH,20200309,-25653,-1887.06
232,600655.SH,20200306,907,74.85
233,600655.SH,20200305,20129,1516.37
234,600655.SH,20200304,17958,1327.39
235,600655.SH,20200303,-2511,-176.47
236,600655.SH,20200302,2076,153.3
237,600655.SH,20200228,-23194,-1650.48
238,600655.SH,20200227,-8649,-630.7
239,600655.SH,20200226,-7893,-579.25
240,600655.SH,20200225,-45208,-3343.39
241,600655.SH,20200224,-31125,-2381.81
242,600655.SH,20200221,1414,112.43
243,600655.SH,20200220,9751,738.25
244,600655.SH,20200219,-17735,-1329.23
245,600655.SH,20200218,-8276,-618.31
246,600655.SH,20200217,14672,1096.19
247,600655.SH,20200214,-3542,-257.34
248,600655.SH,20200213,14819,1094.99
249,600655.SH,20200212,-18052,-1328.04
250,600655.SH,20200211,-31521,-2332.74
251,600655.SH,20200210,-2547,-191.44
252,600655.SH,20200207,5472,400.52
253,600655.SH,20200206,-8432,-592.79
254,600655.SH,20200205,10142,712.85
255,600655.SH,20200204,-11848,-812.13
256,600655.SH,20200203,41904,2862.03
257,600655.SH,20200123,-24282,-1881.01
258,600655.SH,20200122,-7142,-559.81
259,600655.SH,20200121,-10083,-807.96
260,600655.SH,20200120,-6049,-488.61
261,600655.SH,20200117,-3671,-297.21
262,600655.SH,20200116,-1822,-147.47
263,600655.SH,20200115,2176,181.48
264,600655.SH,20200114,-2261,-184.01
