,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000656.SZ,20210219,-73031,-5294.7
1,000656.SZ,20210218,183330,13519.34
2,000656.SZ,20210210,-207248,-14536.29
3,000656.SZ,20210209,-91934,-6642.67
4,000656.SZ,20210208,83476,6240.08
5,000656.SZ,20210205,102467,7685.65
6,000656.SZ,20210204,8114,599.96
7,000656.SZ,20210203,-11904,-859.36
8,000656.SZ,20210202,104914,7778.51
9,000656.SZ,20210201,1445,119.57
10,000656.SZ,20210129,18752,1292.37
11,000656.SZ,20210128,-51231,-3494.28
12,000656.SZ,20210127,-111253,-7845.18
13,000656.SZ,20210126,44002,3217.01
14,000656.SZ,20210125,42718,3064.98
15,000656.SZ,20210122,-56952,-4104.75
16,000656.SZ,20210121,-83542,-6242.47
17,000656.SZ,20210120,15764,1257.83
18,000656.SZ,20210119,240958,18342.79
19,000656.SZ,20210118,62520,4557.96
20,000656.SZ,20210115,-52599,-3722.8
21,000656.SZ,20210114,-67445,-4860.34
22,000656.SZ,20210113,37048,2728.68
23,000656.SZ,20210112,-39962,-2834.77
24,000656.SZ,20210111,84784,6185.17
25,000656.SZ,20210108,84875,5996.13
26,000656.SZ,20210107,-34133,-2294.86
27,000656.SZ,20210106,19577,1360.68
28,000656.SZ,20210105,85592,5891.23
29,000656.SZ,20210104,-264147,-17605.63
30,000656.SZ,20201231,11474,830.93
31,000656.SZ,20201230,-70340,-4905.26
32,000656.SZ,20201229,93737,6586.76
33,000656.SZ,20201228,37156,2568.38
34,000656.SZ,20201225,-44938,-2997.31
35,000656.SZ,20201224,-70949,-4804.48
36,000656.SZ,20201223,-191368,-13109.86
37,000656.SZ,20201222,-56894,-3953.1
38,000656.SZ,20201221,-89553,-6384.99
39,000656.SZ,20201218,-30662,-2221.52
40,000656.SZ,20201217,-17340,-1223.7
41,000656.SZ,20201216,-41765,-3050.2
42,000656.SZ,20201215,-60962,-4485.6
43,000656.SZ,20201214,24169,1858.72
44,000656.SZ,20201211,67767,5006.43
45,000656.SZ,20201210,-31898,-2284.85
46,000656.SZ,20201209,-8871,-628.89
47,000656.SZ,20201208,-153990,-11537.8
48,000656.SZ,20201207,-279094,-21374.64
49,000656.SZ,20201204,-76775,-6005.84
