,ts_code,trade_date,net_mf_vol,net_mf_amount
0,603259.SH,20210219,16372,28125.22
1,603259.SH,20210218,-7491,-12828.49
2,603259.SH,20210210,-1723,-2985.1
3,603259.SH,20210209,-3318,-5927.76
4,603259.SH,20210208,1455,2660.08
5,603259.SH,20210205,404,810.29
6,603259.SH,20210204,-15561,-27293.6
7,603259.SH,20210203,-11908,-21239.42
8,603259.SH,20210202,6846,11834.75
9,603259.SH,20210201,3312,5550.15
10,603259.SH,20210129,8516,14191.09
11,603259.SH,20210128,-7410,-12564.02
12,603259.SH,20210127,-5289,-8835.88
13,603259.SH,20210126,-3697,-6463.42
14,603259.SH,20210125,-4757,-8557.94
15,603259.SH,20210122,32534,56900.95
16,603259.SH,20210121,14491,23155.14
17,603259.SH,20210120,26882,41318.45
18,603259.SH,20210119,-13618,-20034.87
19,603259.SH,20210118,-1571,-2242.08
20,603259.SH,20210115,1507,2130.02
21,603259.SH,20210114,16608,23654.84
22,603259.SH,20210113,-19274,-28126.18
23,603259.SH,20210112,-5059,-7415.35
24,603259.SH,20210111,-20196,-30023.02
25,603259.SH,20210108,-10248,-14919.95
26,603259.SH,20210107,4726,6954.82
27,603259.SH,20210106,-10329,-14492.18
28,603259.SH,20210105,-226,-317.68
29,603259.SH,20210104,8060,11045.26
30,603259.SH,20201231,2435,3407.54
31,603259.SH,20201230,2113,2821.4
32,603259.SH,20201229,12399,16026.42
33,603259.SH,20201228,2340,3056.45
34,603259.SH,20201225,29190,37678.72
35,603259.SH,20201224,4499,5691.35
36,603259.SH,20201223,11224,14081.92
37,603259.SH,20201222,15882,20143.27
38,603259.SH,20201221,19842,24522.63
39,603259.SH,20201218,9165,11271.28
40,603259.SH,20201217,13298,16437.64
41,603259.SH,20201216,-7150,-8377.19
42,603259.SH,20201215,11414,13216.98
43,603259.SH,20201214,24971,27869.09
44,603259.SH,20201211,4108,4569.84
45,603259.SH,20201210,1162,1324.87
46,603259.SH,20201209,-1619,-1744.98
47,603259.SH,20201208,30967,34455.8
48,603259.SH,20201207,25047,27913.83
49,603259.SH,20201204,14138,15758.02
50,603259.SH,20201203,23461,25816.4
51,603259.SH,20201202,783,870.46
52,603259.SH,20201201,14861,15913.29
53,603259.SH,20201130,-376,-552.97
54,603259.SH,20201127,-1963,-1973.31
55,603259.SH,20201126,4759,4937.56
56,603259.SH,20201125,1631,1759.89
57,603259.SH,20201124,10209,10795.01
58,603259.SH,20201123,3338,3575.12
59,603259.SH,20201120,7891,8641.08
60,603259.SH,20201119,14313,15373.1
61,603259.SH,20201118,-34308,-36952.93
62,603259.SH,20201117,-13049,-15388.26
63,603259.SH,20201116,10110,12238.51
64,603259.SH,20201113,31219,36843.39
65,603259.SH,20201112,23516,27710.87
66,603259.SH,20201111,-3503,-4026.34
67,603259.SH,20201110,6937,8361.89
68,603259.SH,20201109,6303,7573.33
69,603259.SH,20201106,7460,8792.44
70,603259.SH,20201105,-862,-900.67
71,603259.SH,20201104,4346,4989.97
72,603259.SH,20201103,681,835.65
73,603259.SH,20201102,-4924,-5508.29
74,603259.SH,20201030,1343,1583.0
75,603259.SH,20201029,16296,18286.03
76,603259.SH,20201028,8668,9585.65
77,603259.SH,20201027,16944,18282.91
78,603259.SH,20201026,13248,13720.23
79,603259.SH,20201023,-6883,-7216.25
80,603259.SH,20201022,-4556,-4881.04
81,603259.SH,20201021,3810,4157.65
82,603259.SH,20201020,16509,17686.29
83,603259.SH,20201019,-6060,-6383.44
84,603259.SH,20201016,124,167.22
85,603259.SH,20201015,9903,10900.24
86,603259.SH,20201014,4125,4510.72
87,603259.SH,20201013,10171,11124.72
88,603259.SH,20201012,4352,4609.21
89,603259.SH,20201009,4793,5023.2
90,603259.SH,20200930,1771,1918.06
91,603259.SH,20200929,26292,26222.2
92,603259.SH,20200928,-3204,-3051.26
93,603259.SH,20200925,11505,11382.72
94,603259.SH,20200924,-12516,-12104.22
95,603259.SH,20200923,11982,11657.22
96,603259.SH,20200922,-823,-705.73
97,603259.SH,20200921,-11255,-10756.53
98,603259.SH,20200918,17408,16701.28
99,603259.SH,20200917,-1539,-1427.68
100,603259.SH,20200916,-8140,-7889.37
101,603259.SH,20200915,-1150,-1136.62
102,603259.SH,20200914,-15177,-14761.28
103,603259.SH,20200911,-3773,-3692.39
104,603259.SH,20200910,-12650,-12351.42
105,603259.SH,20200909,-4318,-4212.92
106,603259.SH,20200908,-1099,-1066.74
107,603259.SH,20200907,-30344,-31119.9
108,603259.SH,20200904,-22163,-23189.45
109,603259.SH,20200903,-11794,-12856.16
110,603259.SH,20200902,23835,26130.14
111,603259.SH,20200901,13447,14554.4
112,603259.SH,20200831,-4315,-4653.03
113,603259.SH,20200828,23281,25855.66
114,603259.SH,20200827,-6497,-6754.89
115,603259.SH,20200826,-3940,-4027.68
116,603259.SH,20200825,-1470,-1519.11
117,603259.SH,20200824,1949,2087.16
118,603259.SH,20200821,-11017,-11593.22
119,603259.SH,20200820,729,804.02
120,603259.SH,20200819,-4466,-4759.34
121,603259.SH,20200818,10309,11279.18
122,603259.SH,20200817,6044,6444.91
123,603259.SH,20200814,-487,-547.6
124,603259.SH,20200813,-7398,-7888.85
125,603259.SH,20200812,-13477,-14453.0
126,603259.SH,20200811,5988,7031.72
127,603259.SH,20200810,2641,3032.33
128,603259.SH,20200807,398,424.05
129,603259.SH,20200806,-13411,-15365.37
130,603259.SH,20200805,8406,9748.8
131,603259.SH,20200804,3246,3809.16
132,603259.SH,20200803,-122,-92.29
133,603259.SH,20200731,9861,11260.58
134,603259.SH,20200730,4424,5046.06
135,603259.SH,20200729,-6069,-6512.39
136,603259.SH,20200728,6317,6891.32
137,603259.SH,20200727,3147,3514.66
138,603259.SH,20200724,-17340,-18905.65
139,603259.SH,20200723,26088,29672.88
140,603259.SH,20200722,2849,3222.16
141,603259.SH,20200721,54165,58742.03
142,603259.SH,20200720,-14619,-14479.53
143,603259.SH,20200717,4755,5033.94
144,603259.SH,20200716,-8385,-8433.56
145,603259.SH,20200715,13808,14812.31
146,603259.SH,20200714,-14104,-14385.54
147,603259.SH,20200713,16227,16949.68
148,603259.SH,20200710,-517,-481.49
149,603259.SH,20200709,5403,5340.49
150,603259.SH,20200708,-1150,-1020.53
151,603259.SH,20200707,21218,20135.38
152,603259.SH,20200706,-34476,-32297.88
153,603259.SH,20200703,13948,13299.91
154,603259.SH,20200702,-957,-731.61
155,603259.SH,20200701,-21305,-20010.43
156,603259.SH,20200630,10394,10083.09
157,603259.SH,20200629,11480,11037.26
158,603259.SH,20200624,4899,4720.04
159,603259.SH,20200623,8301,7532.05
160,603259.SH,20200622,1206,1107.18
161,603259.SH,20200619,7397,6422.06
162,603259.SH,20200618,13464,11455.47
163,603259.SH,20200617,-8459,-7119.2
164,603259.SH,20200616,14768,12425.62
165,603259.SH,20200615,-4064,-3337.54
166,603259.SH,20200612,5358,4454.88
167,603259.SH,20200611,10357,8553.0
168,603259.SH,20200610,19017,15397.06
169,603259.SH,20200609,18444,14816.42
170,603259.SH,20200608,103,297.67
171,603259.SH,20200605,-2897,-2241.03
172,603259.SH,20200604,-11048,-9015.38
173,603259.SH,20200603,30328,33813.74
174,603259.SH,20200602,-3117,-3316.53
175,603259.SH,20200601,13503,14833.78
176,603259.SH,20200529,17533,18618.06
177,603259.SH,20200528,-9428,-9690.16
178,603259.SH,20200527,-14853,-15791.49
179,603259.SH,20200526,7728,8451.8
180,603259.SH,20200525,4565,4874.64
181,603259.SH,20200522,233,216.32
182,603259.SH,20200521,2889,3241.49
183,603259.SH,20200520,-30,-7.47
184,603259.SH,20200519,5616,6169.63
185,603259.SH,20200518,-267,-285.52
186,603259.SH,20200515,1069,1200.27
187,603259.SH,20200514,-2165,-2327.0
188,603259.SH,20200513,15654,17028.1
189,603259.SH,20200512,28963,30234.21
190,603259.SH,20200511,-13882,-14201.72
191,603259.SH,20200508,18692,19130.2
192,603259.SH,20200507,8438,8560.21
193,603259.SH,20200506,-22486,-22294.21
194,603259.SH,20200430,1057,1123.31
195,603259.SH,20200429,-10344,-10664.45
196,603259.SH,20200428,-1678,-1691.14
197,603259.SH,20200427,2430,2608.98
198,603259.SH,20200424,-12518,-12471.34
199,603259.SH,20200423,-19349,-19984.51
