,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000671.SZ,20210219,32719,2096.94
1,000671.SZ,20210218,100624,6237.97
2,000671.SZ,20210210,-16446,-987.48
3,000671.SZ,20210209,-16268,-973.18
4,000671.SZ,20210208,-10307,-608.76
5,000671.SZ,20210205,23690,1440.83
6,000671.SZ,20210204,-38957,-2320.88
7,000671.SZ,20210203,-11070,-641.28
8,000671.SZ,20210202,-5206,-305.15
9,000671.SZ,20210201,7868,500.13
10,000671.SZ,20210129,12570,784.82
11,000671.SZ,20210128,-15636,-919.34
12,000671.SZ,20210127,-49671,-3061.45
13,000671.SZ,20210126,-20271,-1249.14
14,000671.SZ,20210125,-63827,-4037.93
15,000671.SZ,20210122,-10780,-662.13
16,000671.SZ,20210121,-102881,-6664.77
17,000671.SZ,20210120,-44323,-2913.23
18,000671.SZ,20210119,93499,6311.1
19,000671.SZ,20210118,203056,13351.83
20,000671.SZ,20210115,-46950,-2927.68
21,000671.SZ,20210114,-44355,-2754.87
22,000671.SZ,20210113,3923,256.51
23,000671.SZ,20210112,-840,-33.78
24,000671.SZ,20210111,-88048,-5523.02
25,000671.SZ,20210108,78271,4992.79
26,000671.SZ,20210107,-66653,-4040.01
27,000671.SZ,20210106,104561,6679.11
28,000671.SZ,20210105,11676,758.5
29,000671.SZ,20210104,-127887,-7961.16
30,000671.SZ,20201231,52592,3433.13
31,000671.SZ,20201230,-34800,-2227.64
32,000671.SZ,20201229,15572,1004.4
33,000671.SZ,20201228,-51866,-3285.96
34,000671.SZ,20201225,-25392,-1642.74
35,000671.SZ,20201224,-55241,-3647.54
36,000671.SZ,20201223,8541,575.75
37,000671.SZ,20201222,-22789,-1511.59
38,000671.SZ,20201221,15216,1059.98
39,000671.SZ,20201218,-30245,-2033.04
40,000671.SZ,20201217,-30823,-2059.43
41,000671.SZ,20201216,-40224,-2711.17
42,000671.SZ,20201215,-35148,-2380.73
43,000671.SZ,20201214,-8395,-570.67
44,000671.SZ,20201211,-74582,-5080.76
45,000671.SZ,20201210,2490,180.84
46,000671.SZ,20201209,-45447,-3131.84
47,000671.SZ,20201208,23104,1631.38
48,000671.SZ,20201207,-118263,-8276.1
49,000671.SZ,20201204,-29439,-2085.35
50,000671.SZ,20201203,-68761,-4939.62
51,000671.SZ,20201202,123647,9059.98
52,000671.SZ,20201201,-64702,-4569.9
53,000671.SZ,20201130,20728,1577.04
54,000671.SZ,20201127,26984,1966.66
55,000671.SZ,20201126,-47991,-3376.5
56,000671.SZ,20201125,-91828,-6595.47
57,000671.SZ,20201124,-37836,-2747.55
58,000671.SZ,20201123,-1715,-95.67
59,000671.SZ,20201120,-40886,-2993.4
60,000671.SZ,20201119,-38744,-2841.95
61,000671.SZ,20201118,34132,2593.52
62,000671.SZ,20201117,50809,3847.02
63,000671.SZ,20201116,31117,2351.47
64,000671.SZ,20201113,-48487,-3502.38
65,000671.SZ,20201112,199,26.0
66,000671.SZ,20201111,145868,10748.52
67,000671.SZ,20201110,-36084,-2580.36
68,000671.SZ,20201109,-16257,-1164.39
69,000671.SZ,20201106,60022,4373.56
70,000671.SZ,20201105,92631,6591.75
71,000671.SZ,20201104,-11476,-791.26
72,000671.SZ,20201103,-7377,-500.52
73,000671.SZ,20201102,1370,117.85
74,000671.SZ,20201030,-52699,-3629.88
75,000671.SZ,20201029,-9291,-642.23
76,000671.SZ,20201028,-38159,-2667.1
77,000671.SZ,20201027,-39324,-2742.18
78,000671.SZ,20201026,-28457,-2012.02
79,000671.SZ,20201023,11783,874.08
