,ts_code,trade_date,net_mf_vol,net_mf_amount
0,002624.SZ,20210219,50328,12639.88
1,002624.SZ,20210218,-13310,-3138.17
2,002624.SZ,20210210,-20969,-4875.74
3,002624.SZ,20210209,3177,804.2
4,002624.SZ,20210208,-26005,-5886.96
5,002624.SZ,20210205,-34177,-8065.58
6,002624.SZ,20210204,-160158,-39589.03
7,002624.SZ,20210203,-56834,-15030.26
8,002624.SZ,20210202,-104097,-27950.2
9,002624.SZ,20210201,12440,3358.69
10,002624.SZ,20210129,-61394,-16443.9
11,002624.SZ,20210128,-34460,-9492.43
12,002624.SZ,20210127,168901,46558.49
13,002624.SZ,20210126,-16471,-4250.98
14,002624.SZ,20210125,-100160,-26206.98
15,002624.SZ,20210122,-80273,-21751.14
16,002624.SZ,20210121,56197,15621.94
17,002624.SZ,20210120,10428,2835.58
18,002624.SZ,20210119,-94215,-24708.75
19,002624.SZ,20210118,18747,5086.15
20,002624.SZ,20210115,-74200,-18972.34
21,002624.SZ,20210114,-151584,-39907.57
22,002624.SZ,20210113,-67769,-18136.11
23,002624.SZ,20210112,-125237,-34913.84
24,002624.SZ,20210111,-21034,-6230.5
25,002624.SZ,20210108,100094,30152.22
26,002624.SZ,20210107,-22075,-6311.24
27,002624.SZ,20210106,-15502,-4693.39
28,002624.SZ,20210105,-4546,-1377.51
29,002624.SZ,20210104,-17685,-5212.54
30,002624.SZ,20201231,15041,4525.3
31,002624.SZ,20201230,23266,7237.43
32,002624.SZ,20201229,154603,42967.57
33,002624.SZ,20201228,-64960,-16989.88
34,002624.SZ,20201225,-18502,-4915.44
35,002624.SZ,20201224,-41311,-11265.94
36,002624.SZ,20201223,-16502,-4471.41
37,002624.SZ,20201222,-21837,-6066.68
38,002624.SZ,20201221,66076,18374.61
39,002624.SZ,20201218,2872,800.2
40,002624.SZ,20201217,-21843,-5644.99
41,002624.SZ,20201216,-23844,-6308.6
42,002624.SZ,20201215,-25219,-6781.21
43,002624.SZ,20201214,-291,19.46
44,002624.SZ,20201211,18993,5147.97
45,002624.SZ,20201210,10872,2969.52
46,002624.SZ,20201209,-34462,-9646.71
47,002624.SZ,20201208,-4904,-1302.17
48,002624.SZ,20201207,-22762,-6444.24
49,002624.SZ,20201204,20538,5921.3
50,002624.SZ,20201203,-13496,-3823.12
51,002624.SZ,20201202,-23092,-6563.38
52,002624.SZ,20201201,38455,10918.06
53,002624.SZ,20201130,80420,21387.21
54,002624.SZ,20201127,3448,879.87
55,002624.SZ,20201126,-17023,-4267.88
56,002624.SZ,20201125,-58919,-15034.35
57,002624.SZ,20201124,-16960,-4388.89
58,002624.SZ,20201123,1724,477.36
59,002624.SZ,20201120,28845,7514.22
60,002624.SZ,20201119,18528,4847.85
61,002624.SZ,20201118,-33888,-8740.19
62,002624.SZ,20201117,-40431,-11144.48
63,002624.SZ,20201116,-2696,-726.79
64,002624.SZ,20201113,-52044,-14669.81
65,002624.SZ,20201112,-12391,-3559.58
66,002624.SZ,20201111,-47148,-13690.39
67,002624.SZ,20201110,-10975,-3107.43
68,002624.SZ,20201109,55887,16610.46
69,002624.SZ,20201106,-5333,-1452.69
70,002624.SZ,20201105,-37811,-10761.52
71,002624.SZ,20201104,19162,5500.35
72,002624.SZ,20201103,24473,6897.78
73,002624.SZ,20201102,-41911,-11599.93
74,002624.SZ,20201030,-41632,-11779.56
75,002624.SZ,20201029,-24950,-7150.58
76,002624.SZ,20201028,4813,1411.0
77,002624.SZ,20201027,1332,415.69
78,002624.SZ,20201026,-6399,-1754.03
79,002624.SZ,20201023,-36234,-10344.22
80,002624.SZ,20201022,-9405,-2726.82
81,002624.SZ,20201021,-20714,-6184.26
82,002624.SZ,20201020,8554,2585.86
83,002624.SZ,20201019,-37922,-11386.78
84,002624.SZ,20201016,-22563,-7049.83
85,002624.SZ,20201015,-2838,-854.76
86,002624.SZ,20201014,-43980,-13864.12
87,002624.SZ,20201013,-7403,-2253.08
88,002624.SZ,20201012,-63146,-20576.86
89,002624.SZ,20201009,25776,8909.76
90,002624.SZ,20200930,11665,3967.87
91,002624.SZ,20200929,14926,4974.51
92,002624.SZ,20200928,2627,900.53
93,002624.SZ,20200925,-7151,-2397.74
94,002624.SZ,20200924,-16279,-5449.9
95,002624.SZ,20200923,44651,14931.85
96,002624.SZ,20200922,44283,14470.88
97,002624.SZ,20200921,-38443,-12390.43
98,002624.SZ,20200918,1054,365.29
99,002624.SZ,20200917,-25393,-8241.0
100,002624.SZ,20200916,-35423,-11701.12
101,002624.SZ,20200915,-10774,-3570.06
102,002624.SZ,20200914,-13888,-4611.15
103,002624.SZ,20200911,702,265.93
104,002624.SZ,20200910,-11750,-3864.14
105,002624.SZ,20200909,-15639,-5246.73
106,002624.SZ,20200908,6324,2173.98
107,002624.SZ,20200907,-51152,-17919.12
108,002624.SZ,20200904,-57284,-20512.61
109,002624.SZ,20200903,-5618,-2063.29
110,002624.SZ,20200902,13009,4835.9
111,002624.SZ,20200901,-11040,-3919.3
112,002624.SZ,20200831,-56807,-21217.45
113,002624.SZ,20200828,30051,11376.34
114,002624.SZ,20200827,-8910,-3258.13
115,002624.SZ,20200826,2196,831.25
116,002624.SZ,20200825,-23009,-8559.48
117,002624.SZ,20200824,-3665,-1310.26
118,002624.SZ,20200821,21412,7900.17
119,002624.SZ,20200820,-5362,-1870.36
120,002624.SZ,20200819,-39015,-13899.48
121,002624.SZ,20200818,3207,1207.17
122,002624.SZ,20200817,-6626,-2353.84
123,002624.SZ,20200814,-11899,-4221.31
124,002624.SZ,20200813,8009,2844.49
125,002624.SZ,20200812,-11728,-4131.71
126,002624.SZ,20200811,-30257,-10810.85
127,002624.SZ,20200810,-4528,-1550.06
128,002624.SZ,20200807,-14333,-5186.81
129,002624.SZ,20200806,-35111,-12881.23
130,002624.SZ,20200805,37,73.42
131,002624.SZ,20200804,-27478,-10280.82
132,002624.SZ,20200803,-10774,-4097.83
133,002624.SZ,20200731,-11974,-4526.15
134,002624.SZ,20200730,-42470,-16323.0
135,002624.SZ,20200729,-2993,-1173.4
136,002624.SZ,20200728,5489,2086.4
137,002624.SZ,20200727,-6473,-2387.47
138,002624.SZ,20200724,-81745,-31799.29
139,002624.SZ,20200723,-28983,-12083.61
140,002624.SZ,20200722,16556,7116.02
141,002624.SZ,20200721,3602,1649.88
142,002624.SZ,20200720,-21710,-13111.31
143,002624.SZ,20200717,12395,7575.4
144,002624.SZ,20200716,3221,2273.87
145,002624.SZ,20200715,16236,9964.25
146,002624.SZ,20200714,-5278,-2954.5
147,002624.SZ,20200713,-1588,-915.92
148,002624.SZ,20200710,-3130,-1822.79
149,002624.SZ,20200709,7924,4714.44
150,002624.SZ,20200708,17033,9830.72
151,002624.SZ,20200707,-3128,-1674.68
152,002624.SZ,20200706,935,537.03
153,002624.SZ,20200703,-7436,-4006.24
154,002624.SZ,20200702,-12448,-6951.74
155,002624.SZ,20200701,-17665,-9935.38
156,002624.SZ,20200630,2318,1313.99
157,002624.SZ,20200629,-11947,-6572.2
158,002624.SZ,20200624,-3248,-1753.77
159,002624.SZ,20200623,44594,24152.56
160,002624.SZ,20200622,-22406,-11447.56
161,002624.SZ,20200619,38235,19700.01
162,002624.SZ,20200618,-2113,-1022.37
163,002624.SZ,20200617,-8918,-4448.35
164,002624.SZ,20200616,13259,6876.21
165,002624.SZ,20200615,35960,19038.94
166,002624.SZ,20200612,59458,29958.53
167,002624.SZ,20200611,32462,16019.55
168,002624.SZ,20200610,16447,7820.8
169,002624.SZ,20200609,24619,11585.27
170,002624.SZ,20200608,-15202,-7000.23
171,002624.SZ,20200605,41315,19040.6
172,002624.SZ,20200604,11578,5318.76
173,002624.SZ,20200603,11284,5090.64
174,002624.SZ,20200602,-6794,-3032.11
175,002624.SZ,20200601,16672,7561.13
176,002624.SZ,20200529,13931,6124.97
177,002624.SZ,20200528,-8924,-3731.66
178,002624.SZ,20200527,-15072,-6470.85
179,002624.SZ,20200526,7945,3395.97
180,002624.SZ,20200525,-2681,-1128.01
181,002624.SZ,20200522,-8330,-3574.92
182,002624.SZ,20200521,-16033,-6998.52
183,002624.SZ,20200520,-20352,-9054.89
184,002624.SZ,20200519,-1744,-731.82
185,002624.SZ,20200518,-21897,-9660.48
186,002624.SZ,20200515,-20422,-9189.32
187,002624.SZ,20200514,19130,8922.35
188,002624.SZ,20200513,-24705,-10951.25
189,002624.SZ,20200512,-14100,-6325.42
190,002624.SZ,20200511,-19376,-8755.21
191,002624.SZ,20200508,-13636,-6229.47
192,002624.SZ,20200507,-4660,-2085.85
193,002624.SZ,20200506,-44163,-20165.14
194,002624.SZ,20200430,6345,3035.52
195,002624.SZ,20200429,643,316.84
196,002624.SZ,20200428,922,463.53
197,002624.SZ,20200427,-14964,-6885.18
198,002624.SZ,20200424,-27206,-12733.18
199,002624.SZ,20200423,-36181,-17527.45
200,002624.SZ,20200422,-6845,-3320.54
201,002624.SZ,20200421,442,249.04
