,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601169.SH,20210219,84332,4104.91
1,601169.SH,20210218,205251,9968.77
2,601169.SH,20210210,278446,13369.77
3,601169.SH,20210209,-10082,-435.22
4,601169.SH,20210208,-33554,-1562.89
5,601169.SH,20210205,434800,20839.49
6,601169.SH,20210204,-126415,-5953.35
7,601169.SH,20210203,-58631,-2749.58
8,601169.SH,20210202,-196374,-9270.35
9,601169.SH,20210201,29753,1455.89
10,601169.SH,20210129,-31582,-1480.96
11,601169.SH,20210128,-125082,-5919.97
12,601169.SH,20210127,11538,579.77
13,601169.SH,20210126,-62159,-2948.94
14,601169.SH,20210125,-119957,-5697.96
15,601169.SH,20210122,-199663,-9560.28
16,601169.SH,20210121,-184555,-8915.73
17,601169.SH,20210120,-237814,-11590.72
18,601169.SH,20210119,181772,8990.03
19,601169.SH,20210118,-108502,-5265.5
20,601169.SH,20210115,172800,8592.33
21,601169.SH,20210114,98227,4794.37
22,601169.SH,20210113,81648,3954.79
23,601169.SH,20210112,-66209,-3125.95
24,601169.SH,20210111,-286264,-13754.81
25,601169.SH,20210108,99215,4829.23
26,601169.SH,20210107,-43375,-2066.13
27,601169.SH,20210106,77773,3794.98
28,601169.SH,20210105,11635,580.14
29,601169.SH,20210104,-43964,-2065.92
30,601169.SH,20201231,124807,6037.81
31,601169.SH,20201230,16288,794.56
32,601169.SH,20201229,1467,82.14
33,601169.SH,20201228,-30738,-1444.99
34,601169.SH,20201225,29884,1431.52
35,601169.SH,20201224,-26457,-1247.52
36,601169.SH,20201223,-45889,-2170.62
37,601169.SH,20201222,-212416,-10139.07
38,601169.SH,20201221,-38874,-1844.44
39,601169.SH,20201218,-72021,-3458.16
40,601169.SH,20201217,45458,2221.06
41,601169.SH,20201216,-43679,-2096.03
42,601169.SH,20201215,-84643,-4073.95
43,601169.SH,20201214,15388,778.33
44,601169.SH,20201211,47177,2264.72
45,601169.SH,20201210,-79527,-3926.66
46,601169.SH,20201209,194723,9777.57
47,601169.SH,20201208,192458,9620.56
48,601169.SH,20201207,-174158,-8626.83
49,601169.SH,20201204,-72396,-3572.99
50,601169.SH,20201203,50664,2620.35
51,601169.SH,20201202,27309,1453.48
52,601169.SH,20201201,214077,10700.56
53,601169.SH,20201130,-107070,-5186.56
54,601169.SH,20201127,357624,17517.54
55,601169.SH,20201126,76792,3720.7
56,601169.SH,20201125,-81482,-3909.07
57,601169.SH,20201124,68934,3355.12
58,601169.SH,20201123,155235,7508.35
59,601169.SH,20201120,-32128,-1525.59
60,601169.SH,20201119,-46663,-2209.61
61,601169.SH,20201118,207238,9966.66
62,601169.SH,20201117,17099,835.53
63,601169.SH,20201116,-44804,-2113.97
64,601169.SH,20201113,-176890,-8359.08
65,601169.SH,20201112,-76070,-3630.99
66,601169.SH,20201111,71721,3459.19
67,601169.SH,20201110,-59711,-2824.33
68,601169.SH,20201109,127112,6109.95
69,601169.SH,20201106,38840,1863.3
70,601169.SH,20201105,78795,3757.2
71,601169.SH,20201104,20603,983.28
72,601169.SH,20201103,105594,5008.96
73,601169.SH,20201102,17427,831.98
74,601169.SH,20201030,-101235,-4730.67
75,601169.SH,20201029,37673,1781.83
76,601169.SH,20201028,-41828,-1959.21
77,601169.SH,20201027,-154801,-7307.4
78,601169.SH,20201026,-243057,-11607.54
79,601169.SH,20201023,81013,3942.88
80,601169.SH,20201022,-69642,-3343.28
81,601169.SH,20201021,110530,5338.43
82,601169.SH,20201020,-69998,-3336.03
83,601169.SH,20201019,118911,5864.73
84,601169.SH,20201016,144294,6942.33
85,601169.SH,20201015,-3773,-151.34
86,601169.SH,20201014,-8905,-408.0
87,601169.SH,20201013,-66492,-3154.76
88,601169.SH,20201012,150322,7136.37
89,601169.SH,20201009,-82626,-3871.54
90,601169.SH,20200930,-152072,-7126.31
91,601169.SH,20200929,-24043,-1126.42
92,601169.SH,20200928,17702,843.77
93,601169.SH,20200925,-82835,-3894.92
94,601169.SH,20200924,-135808,-6410.5
95,601169.SH,20200923,-104000,-4952.17
96,601169.SH,20200922,-65420,-3106.18
97,601169.SH,20200921,-77303,-3725.54
98,601169.SH,20200918,241861,11687.95
99,601169.SH,20200917,-14307,-673.43
100,601169.SH,20200916,80092,3854.42
101,601169.SH,20200915,-30959,-1466.22
102,601169.SH,20200914,67364,3236.12
103,601169.SH,20200911,-16992,-788.89
104,601169.SH,20200910,-134354,-6410.16
105,601169.SH,20200909,-140195,-6718.85
106,601169.SH,20200908,33960,1650.07
107,601169.SH,20200907,-86805,-4151.15
108,601169.SH,20200904,-53905,-2573.95
109,601169.SH,20200903,-67002,-3222.86
110,601169.SH,20200902,-192252,-9267.53
111,601169.SH,20200901,-109787,-5311.41
112,601169.SH,20200831,-28923,-1349.98
113,601169.SH,20200828,-29517,-1392.34
114,601169.SH,20200827,-96173,-4667.37
115,601169.SH,20200826,-61711,-2995.58
116,601169.SH,20200825,-84098,-4107.25
117,601169.SH,20200824,-34474,-1673.4
118,601169.SH,20200821,-8786,-419.53
119,601169.SH,20200820,-134746,-6612.37
120,601169.SH,20200819,-108669,-5385.15
121,601169.SH,20200818,-163985,-8173.55
122,601169.SH,20200817,375015,18711.53
123,601169.SH,20200814,179105,8764.27
124,601169.SH,20200813,-74421,-3602.25
125,601169.SH,20200812,-37200,-1781.15
126,601169.SH,20200811,5852,331.31
127,601169.SH,20200810,49998,2443.94
128,601169.SH,20200807,-109565,-5297.62
129,601169.SH,20200806,-73772,-3569.29
130,601169.SH,20200805,-134019,-6512.41
131,601169.SH,20200804,218337,10754.78
132,601169.SH,20200803,-18501,-873.51
133,601169.SH,20200731,-60634,-2895.15
134,601169.SH,20200730,-48175,-2317.97
135,601169.SH,20200729,181369,8780.37
136,601169.SH,20200728,-57825,-2757.34
137,601169.SH,20200727,-119131,-5675.34
138,601169.SH,20200724,-282431,-13605.48
139,601169.SH,20200723,-157372,-7633.32
140,601169.SH,20200722,-78087,-3769.08
141,601169.SH,20200721,-239642,-11804.17
142,601169.SH,20200720,86328,4270.33
143,601169.SH,20200717,-192970,-9400.02
144,601169.SH,20200716,-242756,-11971.42
145,601169.SH,20200715,-377899,-18988.33
146,601169.SH,20200714,-284419,-15319.84
147,601169.SH,20200713,123474,6767.21
148,601169.SH,20200710,-272548,-14784.29
149,601169.SH,20200709,-255618,-13969.55
150,601169.SH,20200708,161031,8993.17
151,601169.SH,20200707,-826714,-45393.08
152,601169.SH,20200706,824317,44995.55
153,601169.SH,20200703,36493,1942.27
154,601169.SH,20200702,286095,14419.1
155,601169.SH,20200701,263320,13056.18
156,601169.SH,20200630,62484,3072.54
157,601169.SH,20200629,-76712,-3737.66
158,601169.SH,20200624,43838,2161.11
159,601169.SH,20200623,-107126,-5217.59
160,601169.SH,20200622,-47638,-2321.62
161,601169.SH,20200619,136410,6697.73
162,601169.SH,20200618,-27630,-1329.98
163,601169.SH,20200617,-58294,-2827.95
164,601169.SH,20200616,12723,632.1
165,601169.SH,20200615,-158643,-7716.6
166,601169.SH,20200612,18294,907.0
167,601169.SH,20200611,-42844,-2087.18
168,601169.SH,20200610,-49724,-2439.89
169,601169.SH,20200609,44870,2232.67
170,601169.SH,20200608,26327,1309.51
171,601169.SH,20200605,-7225,-342.67
172,601169.SH,20200604,-139624,-6856.17
173,601169.SH,20200603,1947,110.67
174,601169.SH,20200602,-47607,-2330.33
175,601169.SH,20200601,22249,1102.57
176,601169.SH,20200529,-126640,-6162.05
177,601169.SH,20200528,30911,1528.7
178,601169.SH,20200527,58174,2833.6
179,601169.SH,20200526,-74978,-3620.82
180,601169.SH,20200525,-20074,-960.93
181,601169.SH,20200522,-179519,-8704.63
182,601169.SH,20200521,-97687,-4780.11
183,601169.SH,20200520,-22480,-1083.75
184,601169.SH,20200519,-113049,-5535.95
185,601169.SH,20200518,-47760,-2322.67
186,601169.SH,20200515,-89644,-4364.9
187,601169.SH,20200514,-62491,-3048.2
188,601169.SH,20200513,-55408,-2700.31
189,601169.SH,20200512,-186776,-9183.44
190,601169.SH,20200511,-165257,-8192.94
191,601169.SH,20200508,-1876,-78.68
192,601169.SH,20200507,-87550,-4305.27
193,601169.SH,20200506,-99551,-4891.22
194,601169.SH,20200430,67257,3392.52
195,601169.SH,20200429,166079,8151.82
196,601169.SH,20200428,226606,10969.96
197,601169.SH,20200427,-36771,-1738.41
198,601169.SH,20200424,-69278,-3259.21
199,601169.SH,20200423,-62722,-2948.69
200,601169.SH,20200422,-104864,-4926.84
201,601169.SH,20200421,-107544,-5064.94
202,601169.SH,20200420,-265354,-12607.08
203,601169.SH,20200417,-132251,-6297.22
204,601169.SH,20200416,-11728,-545.22
205,601169.SH,20200415,-81732,-3903.48
206,601169.SH,20200414,-113319,-5402.76
207,601169.SH,20200413,-149667,-7143.63
208,601169.SH,20200410,-123559,-5951.03
209,601169.SH,20200409,-140963,-6826.71
210,601169.SH,20200408,-26742,-1287.27
211,601169.SH,20200407,-51414,-2478.84
212,601169.SH,20200403,-46894,-2257.67
213,601169.SH,20200402,5152,269.28
214,601169.SH,20200401,838,55.5
215,601169.SH,20200331,-160173,-7762.07
216,601169.SH,20200330,25075,1233.88
217,601169.SH,20200327,46281,2281.83
218,601169.SH,20200326,6779,342.08
219,601169.SH,20200325,38391,1879.07
220,601169.SH,20200324,-74744,-3485.52
221,601169.SH,20200323,-221524,-10479.62
222,601169.SH,20200320,53269,2607.75
223,601169.SH,20200319,-21290,-993.92
224,601169.SH,20200318,-157017,-7704.07
225,601169.SH,20200317,-101406,-4956.08
226,601169.SH,20200316,-350157,-17557.05
227,601169.SH,20200313,-15947,-747.9
228,601169.SH,20200312,-94565,-4838.77
229,601169.SH,20200311,-134718,-6961.84
230,601169.SH,20200310,113956,5954.23
231,601169.SH,20200309,-246036,-12755.01
232,601169.SH,20200306,-159176,-8393.5
233,601169.SH,20200305,129376,6888.41
234,601169.SH,20200304,-1140,-41.61
235,601169.SH,20200303,30228,1600.62
236,601169.SH,20200302,94469,4904.06
237,601169.SH,20200228,-182592,-9368.3
238,601169.SH,20200227,-41643,-2149.63
239,601169.SH,20200226,-110952,-5765.82
