,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601607.SH,20210219,3302,618.44
1,601607.SH,20210218,819,157.32
2,601607.SH,20210210,2145,402.55
3,601607.SH,20210209,11149,2052.53
4,601607.SH,20210208,3670,660.1
5,601607.SH,20210205,-8832,-1566.02
6,601607.SH,20210204,-19818,-3561.26
7,601607.SH,20210203,-23485,-4270.06
8,601607.SH,20210202,-5256,-961.66
9,601607.SH,20210201,-9060,-1632.22
10,601607.SH,20210129,-16188,-2931.46
11,601607.SH,20210128,-41198,-7588.02
12,601607.SH,20210127,-12429,-2317.16
13,601607.SH,20210126,-44463,-8358.73
14,601607.SH,20210125,-58971,-11318.41
15,601607.SH,20210122,32580,6365.34
16,601607.SH,20210121,-5435,-1038.65
17,601607.SH,20210120,10302,1999.45
18,601607.SH,20210119,-19532,-3707.12
19,601607.SH,20210118,-11083,-2095.12
20,601607.SH,20210115,-32000,-6084.32
21,601607.SH,20210114,16977,3246.43
22,601607.SH,20210113,-10313,-1935.06
23,601607.SH,20210112,6106,1161.88
24,601607.SH,20210111,-23718,-4467.3
25,601607.SH,20210108,7128,1354.75
26,601607.SH,20210107,-45807,-8674.36
27,601607.SH,20210106,10441,2019.68
28,601607.SH,20210105,-19724,-3741.65
29,601607.SH,20210104,-20206,-3838.51
30,601607.SH,20201231,2862,545.15
31,601607.SH,20201230,507,99.19
32,601607.SH,20201229,4355,818.54
33,601607.SH,20201228,-6794,-1253.38
34,601607.SH,20201225,-11098,-2069.42
35,601607.SH,20201224,-31362,-5947.87
36,601607.SH,20201223,-24343,-4639.41
37,601607.SH,20201222,-1225,-231.02
38,601607.SH,20201221,-7581,-1448.29
39,601607.SH,20201218,-14708,-2833.84
40,601607.SH,20201217,15948,3084.02
41,601607.SH,20201216,-6080,-1157.11
42,601607.SH,20201215,-45700,-8688.34
43,601607.SH,20201214,-19426,-3719.29
44,601607.SH,20201211,-27085,-5210.51
45,601607.SH,20201210,-872,-160.62
46,601607.SH,20201209,-10276,-2015.68
47,601607.SH,20201208,-35178,-6939.46
48,601607.SH,20201207,-47780,-9586.95
49,601607.SH,20201204,-16420,-3315.92
50,601607.SH,20201203,3528,727.48
51,601607.SH,20201202,-21003,-4232.87
52,601607.SH,20201201,-72,-8.06
53,601607.SH,20201130,-22894,-4626.01
54,601607.SH,20201127,-5242,-1048.08
55,601607.SH,20201126,-16196,-3271.42
56,601607.SH,20201125,-21122,-4294.85
57,601607.SH,20201124,-24642,-5087.28
58,601607.SH,20201123,-11130,-2306.56
59,601607.SH,20201120,-15194,-3157.47
60,601607.SH,20201119,9577,2011.11
61,601607.SH,20201118,10180,2137.85
62,601607.SH,20201117,490,135.59
63,601607.SH,20201116,4996,1030.26
64,601607.SH,20201113,-8681,-1752.38
65,601607.SH,20201112,-8608,-1746.16
66,601607.SH,20201111,-16985,-3457.6
67,601607.SH,20201110,-22668,-4714.42
68,601607.SH,20201109,3953,815.61
69,601607.SH,20201106,98,37.13
70,601607.SH,20201105,37011,7466.99
71,601607.SH,20201104,-36256,-7202.51
72,601607.SH,20201103,-12824,-2569.58
73,601607.SH,20201102,-844,-165.32
74,601607.SH,20201030,-35095,-7047.7
75,601607.SH,20201029,19072,3870.4
76,601607.SH,20201028,1205,248.26
77,601607.SH,20201027,-1248,-246.74
78,601607.SH,20201026,-17867,-3575.29
79,601607.SH,20201023,-46999,-9691.08
