,ts_code,trade_date,net_mf_vol,net_mf_amount
0,300676.SZ,20210219,-3112,-4706.06
1,300676.SZ,20210218,-8548,-13329.35
2,300676.SZ,20210210,12103,19463.24
3,300676.SZ,20210209,-6810,-10445.34
4,300676.SZ,20210208,-4621,-7269.82
5,300676.SZ,20210205,-10290,-16315.84
6,300676.SZ,20210204,11683,18480.51
7,300676.SZ,20210203,-5299,-7705.67
8,300676.SZ,20210202,7774,11596.63
9,300676.SZ,20210201,-3602,-5069.86
10,300676.SZ,20210129,-2252,-3093.53
11,300676.SZ,20210128,5009,7327.21
12,300676.SZ,20210127,375,671.78
13,300676.SZ,20210126,-4818,-7706.27
14,300676.SZ,20210125,-10542,-17876.48
15,300676.SZ,20210122,3106,5922.46
16,300676.SZ,20210121,22683,37813.95
17,300676.SZ,20210120,8480,12727.04
18,300676.SZ,20210119,-2186,-3199.76
19,300676.SZ,20210118,8100,12288.93
20,300676.SZ,20210115,-9257,-13456.81
21,300676.SZ,20210114,12066,18548.12
22,300676.SZ,20210113,-4016,-5956.02
23,300676.SZ,20210112,-2231,-3276.98
24,300676.SZ,20210111,7958,11950.62
25,300676.SZ,20210108,8181,11450.46
26,300676.SZ,20210107,-3765,-5071.45
27,300676.SZ,20210106,20918,28723.42
28,300676.SZ,20210105,-6973,-8812.32
29,300676.SZ,20210104,-12074,-15270.65
30,300676.SZ,20201231,2803,3618.62
31,300676.SZ,20201230,-4974,-6305.08
32,300676.SZ,20201229,-8430,-10718.47
33,300676.SZ,20201228,-3905,-5060.26
34,300676.SZ,20201225,44,103.79
35,300676.SZ,20201224,-3894,-5074.84
36,300676.SZ,20201223,-8542,-11202.62
37,300676.SZ,20201222,10334,14121.31
38,300676.SZ,20201221,8391,10961.54
39,300676.SZ,20201218,-11689,-14917.87
40,300676.SZ,20201217,-877,-1103.25
41,300676.SZ,20201216,-5996,-7888.6
42,300676.SZ,20201215,712,988.57
43,300676.SZ,20201214,3732,4980.55
44,300676.SZ,20201211,16269,21598.15
45,300676.SZ,20201210,4918,6470.08
46,300676.SZ,20201209,-6957,-9011.14
47,300676.SZ,20201208,2178,2893.42
48,300676.SZ,20201207,-1917,-2447.49
49,300676.SZ,20201204,-4055,-5304.68
50,300676.SZ,20201203,2386,3173.83
51,300676.SZ,20201202,2483,3257.94
52,300676.SZ,20201201,-2551,-3292.21
53,300676.SZ,20201130,5014,6449.66
54,300676.SZ,20201127,-800,-1002.16
55,300676.SZ,20201126,-2685,-3418.82
56,300676.SZ,20201125,2321,3010.97
57,300676.SZ,20201124,-4244,-5503.11
58,300676.SZ,20201123,-4618,-6135.13
59,300676.SZ,20201120,2235,2914.78
60,300676.SZ,20201119,4959,6289.78
61,300676.SZ,20201118,-10133,-13065.08
62,300676.SZ,20201117,-6951,-9118.34
63,300676.SZ,20201116,-5140,-6853.7
64,300676.SZ,20201113,-8188,-10798.87
65,300676.SZ,20201112,-3523,-4680.13
66,300676.SZ,20201111,-15151,-20153.76
67,300676.SZ,20201110,-10598,-14359.37
68,300676.SZ,20201109,13042,18612.27
69,300676.SZ,20201106,-3957,-5477.12
70,300676.SZ,20201105,-1160,-1568.5
71,300676.SZ,20201104,-5634,-7916.59
72,300676.SZ,20201103,-3548,-5052.66
73,300676.SZ,20201102,-9644,-13739.1
74,300676.SZ,20201030,-15604,-23120.42
75,300676.SZ,20201029,27167,39929.68
76,300676.SZ,20201028,-2316,-3052.69
77,300676.SZ,20201027,-1001,-1333.31
78,300676.SZ,20201026,1591,2150.26
79,300676.SZ,20201023,-2756,-3732.27
80,300676.SZ,20201022,950,1337.09
81,300676.SZ,20201021,-4832,-6905.76
82,300676.SZ,20201020,-1821,-2595.06
83,300676.SZ,20201019,-11163,-16349.03
84,300676.SZ,20201016,3206,4876.93
85,300676.SZ,20201015,-8657,-12872.26
86,300676.SZ,20201014,1884,2941.28
87,300676.SZ,20201013,-2621,-4089.78
88,300676.SZ,20201012,12454,19117.93
89,300676.SZ,20201009,1851,2780.64
90,300676.SZ,20200930,3056,4445.21
91,300676.SZ,20200929,-549,-768.39
92,300676.SZ,20200928,1473,2133.8
93,300676.SZ,20200925,-721,-1021.97
94,300676.SZ,20200924,-363,-514.28
95,300676.SZ,20200923,1357,2142.58
96,300676.SZ,20200922,1506,2303.05
97,300676.SZ,20200921,-1646,-2314.36
98,300676.SZ,20200918,3496,4991.94
99,300676.SZ,20200917,-1276,-1745.0
100,300676.SZ,20200916,-2266,-3152.89
101,300676.SZ,20200915,3490,4950.22
102,300676.SZ,20200914,-2572,-3592.63
103,300676.SZ,20200911,10938,15026.41
104,300676.SZ,20200910,2351,3205.4
105,300676.SZ,20200909,-3217,-4425.31
106,300676.SZ,20200908,3922,5599.03
107,300676.SZ,20200907,-12950,-18577.97
108,300676.SZ,20200904,-3098,-4510.63
109,300676.SZ,20200903,-3691,-5711.02
110,300676.SZ,20200902,-2965,-4356.33
111,300676.SZ,20200901,3203,4760.98
112,300676.SZ,20200831,-7610,-11219.05
113,300676.SZ,20200828,3324,5142.72
114,300676.SZ,20200827,6934,10262.53
115,300676.SZ,20200826,-5681,-7945.23
116,300676.SZ,20200825,-2885,-4123.55
117,300676.SZ,20200824,-558,-778.44
118,300676.SZ,20200821,2734,4079.48
119,300676.SZ,20200820,2090,3056.54
120,300676.SZ,20200819,1192,1676.87
121,300676.SZ,20200818,-4766,-7117.06
122,300676.SZ,20200817,-7612,-11412.01
123,300676.SZ,20200814,-4856,-7191.72
124,300676.SZ,20200813,-1336,-1955.49
125,300676.SZ,20200812,3057,4575.15
126,300676.SZ,20200811,-11128,-17455.51
127,300676.SZ,20200810,7450,11994.6
128,300676.SZ,20200807,2200,3531.99
129,300676.SZ,20200806,-21932,-35399.69
130,300676.SZ,20200805,-5143,-8602.99
131,300676.SZ,20200804,9446,16818.38
132,300676.SZ,20200803,12855,21934.9
133,300676.SZ,20200731,-10738,-17263.69
134,300676.SZ,20200730,5204,8699.3
135,300676.SZ,20200729,1913,3152.17
136,300676.SZ,20200728,4165,6831.17
137,300676.SZ,20200727,10485,16394.57
138,300676.SZ,20200724,-13256,-21382.34
139,300676.SZ,20200723,3130,5457.17
140,300676.SZ,20200722,7303,12031.96
141,300676.SZ,20200721,15515,24924.23
142,300676.SZ,20200720,-14073,-23100.18
143,300676.SZ,20200717,4786,7882.83
144,300676.SZ,20200716,-9007,-14735.67
145,300676.SZ,20200715,3682,5975.17
146,300676.SZ,20200714,-6144,-12541.53
147,300676.SZ,20200713,-1692,-2754.76
148,300676.SZ,20200710,8893,17296.8
149,300676.SZ,20200709,-343,-604.26
150,300676.SZ,20200708,4155,7246.28
151,300676.SZ,20200707,9575,16107.25
152,300676.SZ,20200706,-11749,-18944.15
153,300676.SZ,20200703,17520,28458.66
154,300676.SZ,20200702,-4090,-6096.28
155,300676.SZ,20200701,-2753,-4214.24
156,300676.SZ,20200630,5605,8760.21
157,300676.SZ,20200629,4115,6275.42
158,300676.SZ,20200624,-398,-527.77
159,300676.SZ,20200623,12140,17546.22
160,300676.SZ,20200622,-2780,-3840.36
161,300676.SZ,20200619,6351,8791.98
162,300676.SZ,20200618,-27790,-38505.45
163,300676.SZ,20200617,1684,2498.14
164,300676.SZ,20200616,6700,9789.42
165,300676.SZ,20200615,-17924,-25550.76
166,300676.SZ,20200612,5791,7797.69
167,300676.SZ,20200611,25533,33573.24
168,300676.SZ,20200610,2908,3668.84
169,300676.SZ,20200609,829,1032.43
170,300676.SZ,20200608,-7659,-9312.77
171,300676.SZ,20200605,7693,9461.33
172,300676.SZ,20200604,10118,12416.29
173,300676.SZ,20200603,525,673.09
174,300676.SZ,20200602,-23590,-28539.19
175,300676.SZ,20200601,5915,7535.36
176,300676.SZ,20200529,5518,6799.63
177,300676.SZ,20200528,-7005,-8322.84
178,300676.SZ,20200527,206,226.43
179,300676.SZ,20200526,35057,40764.24
180,300676.SZ,20200525,24946,26421.41
181,300676.SZ,20200522,-7649,-7691.83
182,300676.SZ,20200521,9470,9822.16
183,300676.SZ,20200520,-298,-270.71
184,300676.SZ,20200519,-5941,-6006.47
185,300676.SZ,20200518,-7892,-8301.71
186,300676.SZ,20200515,2640,2773.04
187,300676.SZ,20200514,-19368,-20393.15
188,300676.SZ,20200513,-18582,-19872.89
189,300676.SZ,20200512,8160,8915.87
190,300676.SZ,20200511,-2236,-2126.5
191,300676.SZ,20200508,6451,6774.82
192,300676.SZ,20200507,-316,-258.41
193,300676.SZ,20200506,14279,15162.76
194,300676.SZ,20200430,-18070,-18988.96
195,300676.SZ,20200429,10525,12101.63
196,300676.SZ,20200428,-2290,-2374.15
197,300676.SZ,20200427,5940,6701.38
198,300676.SZ,20200424,-24988,-26955.23
199,300676.SZ,20200423,8701,10136.76
200,300676.SZ,20200422,4521,4956.61
201,300676.SZ,20200421,-14182,-15704.81
202,300676.SZ,20200420,1926,1870.77
203,300676.SZ,20200417,-9323,-9624.48
204,300676.SZ,20200416,-12386,-13661.31
205,300676.SZ,20200415,16023,15557.14
206,300676.SZ,20200414,13449,12038.48
207,300676.SZ,20200413,24907,21321.28
208,300676.SZ,20200410,-10800,-8910.01
209,300676.SZ,20200409,2948,2575.62
210,300676.SZ,20200408,1636,1444.99
211,300676.SZ,20200407,7350,6140.32
212,300676.SZ,20200403,-2558,-2091.02
213,300676.SZ,20200402,1758,1467.42
214,300676.SZ,20200401,-5525,-4487.64
215,300676.SZ,20200331,7806,6593.96
216,300676.SZ,20200330,-7735,-6541.12
217,300676.SZ,20200327,10610,9030.32
218,300676.SZ,20200326,15316,12195.45
219,300676.SZ,20200325,10786,7793.52
220,300676.SZ,20200324,-3866,-2715.4
221,300676.SZ,20200323,-8432,-6045.56
222,300676.SZ,20200320,3775,2840.86
223,300676.SZ,20200319,-1575,-1099.18
224,300676.SZ,20200318,-11586,-8301.01
225,300676.SZ,20200317,2315,1681.26
226,300676.SZ,20200316,-1851,-1248.79
227,300676.SZ,20200313,-9767,-7387.85
228,300676.SZ,20200312,-3582,-2784.27
229,300676.SZ,20200311,-533,-363.61
230,300676.SZ,20200310,-6272,-4869.71
231,300676.SZ,20200309,-15184,-12832.51
232,300676.SZ,20200306,4582,4017.29
233,300676.SZ,20200305,-8798,-7477.52
234,300676.SZ,20200304,-16145,-13857.8
235,300676.SZ,20200303,7709,6855.76
236,300676.SZ,20200302,-8326,-7273.56
237,300676.SZ,20200228,9044,7622.7
238,300676.SZ,20200227,-6794,-5492.42
239,300676.SZ,20200226,-5920,-4925.75
240,300676.SZ,20200225,6718,5812.72
241,300676.SZ,20200224,3853,3213.63
242,300676.SZ,20200221,-2225,-1754.32
243,300676.SZ,20200220,4811,3810.82
244,300676.SZ,20200219,-13632,-10825.85
245,300676.SZ,20200218,-2661,-2148.12
246,300676.SZ,20200217,2261,1783.04
247,300676.SZ,20200214,-3108,-2369.54
248,300676.SZ,20200213,-11328,-8779.93
249,300676.SZ,20200212,-2912,-2293.78
250,300676.SZ,20200211,-9584,-7632.96
251,300676.SZ,20200210,-5907,-4715.89
252,300676.SZ,20200207,-18056,-15206.4
253,300676.SZ,20200206,-19725,-17695.78
254,300676.SZ,20200205,-604,-219.64
255,300676.SZ,20200204,13620,11761.64
256,300676.SZ,20200203,-73760,-64475.06
257,300676.SZ,20200123,15534,12531.47
258,300676.SZ,20200122,-11496,-8556.63
259,300676.SZ,20200121,-22197,-17514.69
260,300676.SZ,20200120,21392,16240.18
261,300676.SZ,20200117,8311,5850.12
262,300676.SZ,20200116,-11550,-7992.6
263,300676.SZ,20200115,8466,5922.64
264,300676.SZ,20200114,-2624,-1790.75
265,300676.SZ,20200113,3657,2519.75
266,300676.SZ,20200110,-1005,-658.16
267,300676.SZ,20200109,2627,1752.53
268,300676.SZ,20200108,-20261,-13414.37
269,300676.SZ,20200107,1921,1316.39
270,300676.SZ,20200106,-10078,-6792.79
271,300676.SZ,20200103,-1767,-1203.81
272,300676.SZ,20200102,-3182,-2165.52
273,300676.SZ,20191231,1678,1206.96
274,300676.SZ,20191230,2694,1809.35
275,300676.SZ,20191227,-2077,-1352.29
276,300676.SZ,20191226,-1416,-914.11
277,300676.SZ,20191225,505,342.51
278,300676.SZ,20191224,686,467.6
279,300676.SZ,20191223,-5046,-3288.06
280,300676.SZ,20191220,-11524,-7639.32
281,300676.SZ,20191219,4051,2178.31
282,300676.SZ,20191218,-5066,-3129.21
283,300676.SZ,20191217,3176,1972.68
284,300676.SZ,20191216,799,490.36
285,300676.SZ,20191213,-1372,-805.34
286,300676.SZ,20191212,-6691,-4001.79
287,300676.SZ,20191211,-3850,-2332.56
288,300676.SZ,20191210,-3098,-1866.52
289,300676.SZ,20191209,-1248,-748.9
290,300676.SZ,20191206,-2656,-1592.38
291,300676.SZ,20191205,342,208.35
292,300676.SZ,20191204,-1409,-820.92
293,300676.SZ,20191203,-1631,-948.89
294,300676.SZ,20191202,-1410,-838.45
295,300676.SZ,20191129,-3184,-1881.06
296,300676.SZ,20191128,-10529,-6316.44
297,300676.SZ,20191127,-546,-317.2
298,300676.SZ,20191126,-919,-540.87
299,300676.SZ,20191125,-4749,-2876.21
300,300676.SZ,20191122,-8082,-4998.01
301,300676.SZ,20191121,-377,-201.12
302,300676.SZ,20191120,5334,3327.4
303,300676.SZ,20191119,3371,2069.56
304,300676.SZ,20191118,2078,1253.61
305,300676.SZ,20191115,-5315,-3184.54
306,300676.SZ,20191114,4368,2666.31
307,300676.SZ,20191113,437,264.13
308,300676.SZ,20191112,-1450,-831.1
309,300676.SZ,20191111,-7993,-4767.66
310,300676.SZ,20191108,-3811,-2336.03
311,300676.SZ,20191107,1517,929.46
312,300676.SZ,20191106,-4517,-2720.65
313,300676.SZ,20191105,-5421,-3259.87
314,300676.SZ,20191104,10304,6255.13
315,300676.SZ,20191101,-2730,-1556.6
316,300676.SZ,20191031,-3164,-1882.0
317,300676.SZ,20191030,-1852,-1092.16
318,300676.SZ,20191029,-14340,-8624.41
319,300676.SZ,20191028,2128,1336.88
320,300676.SZ,20191025,1802,1063.46
321,300676.SZ,20191024,-3163,-1855.44
322,300676.SZ,20191023,-4347,-2574.51
323,300676.SZ,20191022,-3978,-2365.21
324,300676.SZ,20191021,-768,-452.91
325,300676.SZ,20191018,-1244,-737.82
326,300676.SZ,20191017,3836,2294.74
327,300676.SZ,20191016,-2093,-1248.87
328,300676.SZ,20191015,-1342,-1041.34
329,300676.SZ,20191014,3238,2146.29
330,300676.SZ,20191011,-1305,-833.51
331,300676.SZ,20191010,-2125,-1376.47
332,300676.SZ,20191009,1043,680.81
333,300676.SZ,20191008,-1673,-1078.61
334,300676.SZ,20190930,-3672,-2349.67
335,300676.SZ,20190927,-1123,-715.12
336,300676.SZ,20190926,-2773,-1828.33
337,300676.SZ,20190925,-9935,-6687.63
338,300676.SZ,20190924,-2792,-1916.93
339,300676.SZ,20190923,-1089,-740.26
340,300676.SZ,20190920,-6653,-4653.6
341,300676.SZ,20190919,132,102.79
342,300676.SZ,20190918,-2818,-1975.04
343,300676.SZ,20190917,-8830,-6278.55
344,300676.SZ,20190916,-5684,-4163.0
345,300676.SZ,20190912,1888,1409.53
346,300676.SZ,20190911,-295,-168.48
347,300676.SZ,20190910,-4844,-3521.69
348,300676.SZ,20190909,-6102,-4417.66
349,300676.SZ,20190906,7646,5608.95
350,300676.SZ,20190905,-6601,-4780.75
351,300676.SZ,20190904,2038,1460.9
352,300676.SZ,20190903,-2191,-1473.26
353,300676.SZ,20190902,9068,5591.46
354,300676.SZ,20190830,-3984,-2458.76
355,300676.SZ,20190829,-2296,-1422.55
356,300676.SZ,20190828,-7245,-4527.32
357,300676.SZ,20190827,3329,2118.47
358,300676.SZ,20190826,1772,1098.89
359,300676.SZ,20190823,-1444,-894.85
360,300676.SZ,20190822,-708,-428.89
361,300676.SZ,20190821,612,411.38
362,300676.SZ,20190820,-119,-56.29
363,300676.SZ,20190819,14608,9098.42
364,300676.SZ,20190816,2202,1308.74
365,300676.SZ,20190815,1908,1121.12
366,300676.SZ,20190814,1696,982.62
367,300676.SZ,20190813,-4679,-2648.45
368,300676.SZ,20190812,3925,2239.37
369,300676.SZ,20190809,-1423,-792.16
370,300676.SZ,20190808,-61,-28.08
371,300676.SZ,20190807,-6901,-3897.3
372,300676.SZ,20190806,-8671,-4979.55
373,300676.SZ,20190805,-3882,-2363.23
374,300676.SZ,20190802,-2803,-1710.55
375,300676.SZ,20190801,-544,-332.35
376,300676.SZ,20190731,-5767,-3629.89
377,300676.SZ,20190730,1620,1039.53
378,300676.SZ,20190729,-2500,-1562.63
379,300676.SZ,20190726,3057,1940.22
380,300676.SZ,20190725,468,299.67
381,300676.SZ,20190724,5600,3498.46
382,300676.SZ,20190723,-2191,-1305.93
383,300676.SZ,20190722,-8935,-5438.37
384,300676.SZ,20190719,-3829,-2414.82
385,300676.SZ,20190718,-7583,-4801.03
386,300676.SZ,20190717,12577,8055.46
387,300676.SZ,20190716,-997,-602.48
388,300676.SZ,20190715,-2904,-1759.98
389,300676.SZ,20190712,-159,-88.6
390,300676.SZ,20190711,1353,881.03
391,300676.SZ,20190710,-59,-2.66
392,300676.SZ,20190709,264,170.72
393,300676.SZ,20190708,-3650,-2180.58
394,300676.SZ,20190705,-1525,-931.34
395,300676.SZ,20190704,885,567.71
396,300676.SZ,20190703,-61,-33.66
397,300676.SZ,20190702,-172,-101.13
