,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000001.SZ,20210219,-151798,-35965.36
1,000001.SZ,20210218,19642,5166.14
2,000001.SZ,20210210,-245006,-58439.49
3,000001.SZ,20210209,41604,10313.82
4,000001.SZ,20210208,-16083,-3733.76
5,000001.SZ,20210205,-61105,-14808.0
6,000001.SZ,20210204,-38888,-9127.95
7,000001.SZ,20210203,366461,89968.4
8,000001.SZ,20210202,-81398,-18299.32
9,000001.SZ,20210201,185717,44329.02
10,000001.SZ,20210129,-21304,-4551.5
11,000001.SZ,20210128,-67996,-15251.39
12,000001.SZ,20210127,75446,17536.61
13,000001.SZ,20210126,-43605,-9819.13
14,000001.SZ,20210125,54057,12256.23
15,000001.SZ,20210122,-88858,-19416.06
16,000001.SZ,20210121,-155763,-34811.69
17,000001.SZ,20210120,-160021,-35908.84
18,000001.SZ,20210119,-83939,-18599.93
19,000001.SZ,20210118,512195,113814.65
20,000001.SZ,20210115,324226,70106.22
21,000001.SZ,20210114,-101208,-20492.95
22,000001.SZ,20210113,-249004,-51134.24
23,000001.SZ,20210112,109331,22913.27
24,000001.SZ,20210111,37851,7923.34
25,000001.SZ,20210108,-38686,-7429.18
26,000001.SZ,20210107,50635,10246.8
27,000001.SZ,20210106,536918,101604.09
28,000001.SZ,20210105,-329008,-59121.7
29,000001.SZ,20210104,-312682,-58000.12
30,000001.SZ,20201231,114453,22213.95
31,000001.SZ,20201230,19784,3956.51
32,000001.SZ,20201229,121616,23341.66
33,000001.SZ,20201228,289112,53879.27
34,000001.SZ,20201225,2063,421.0
35,000001.SZ,20201224,38470,7075.63
36,000001.SZ,20201223,-19580,-3378.09
37,000001.SZ,20201222,-94221,-16671.65
38,000001.SZ,20201221,38413,7274.02
39,000001.SZ,20201218,-244793,-45032.53
40,000001.SZ,20201217,-4329,-735.14
41,000001.SZ,20201216,129887,24718.46
42,000001.SZ,20201215,-71768,-13176.49
43,000001.SZ,20201214,24949,4774.47
44,000001.SZ,20201211,-123384,-22548.51
45,000001.SZ,20201210,-48019,-8841.47
46,000001.SZ,20201209,28125,5448.77
47,000001.SZ,20201208,-83951,-15610.06
48,000001.SZ,20201207,-42225,-7924.71
49,000001.SZ,20201204,-65137,-12299.27
50,000001.SZ,20201203,-31043,-5876.95
51,000001.SZ,20201202,-103419,-20329.38
52,000001.SZ,20201201,146489,29382.23
53,000001.SZ,20201130,72497,15419.6
54,000001.SZ,20201127,38762,7761.35
55,000001.SZ,20201126,174581,33936.64
56,000001.SZ,20201125,-51115,-9803.9
57,000001.SZ,20201124,-58992,-11346.5
58,000001.SZ,20201123,270373,52393.48
59,000001.SZ,20201120,86292,16398.73
60,000001.SZ,20201119,239655,45209.27
61,000001.SZ,20201118,319931,58635.7
62,000001.SZ,20201117,115450,20450.31
63,000001.SZ,20201116,7957,1421.68
64,000001.SZ,20201113,-79239,-13376.02
65,000001.SZ,20201112,-95639,-16804.79
66,000001.SZ,20201111,-147911,-26288.27
67,000001.SZ,20201110,-26584,-4588.35
68,000001.SZ,20201109,-7401,-1185.95
69,000001.SZ,20201106,-57189,-9816.41
70,000001.SZ,20201105,-233966,-41567.87
71,000001.SZ,20201104,27608,5142.47
72,000001.SZ,20201103,16414,3096.66
73,000001.SZ,20201102,-45522,-7892.39
74,000001.SZ,20201030,-18043,-3118.83
75,000001.SZ,20201029,132673,23598.14
76,000001.SZ,20201028,-38799,-6729.37
77,000001.SZ,20201027,45714,8289.9
78,000001.SZ,20201026,9757,1765.34
79,000001.SZ,20201023,313776,57498.15
80,000001.SZ,20201022,-42826,-7015.79
81,000001.SZ,20201021,79728,14413.52
82,000001.SZ,20201020,3145,653.58
83,000001.SZ,20201019,198354,35597.41
84,000001.SZ,20201016,519334,89196.97
85,000001.SZ,20201015,282248,46861.57
86,000001.SZ,20201014,55877,9024.49
87,000001.SZ,20201013,209973,33669.81
88,000001.SZ,20201012,466979,73809.65
89,000001.SZ,20201009,6702,1140.47
90,000001.SZ,20200930,191746,29048.97
91,000001.SZ,20200929,-128214,-19230.98
92,000001.SZ,20200928,74558,11435.35
93,000001.SZ,20200925,143721,21877.49
94,000001.SZ,20200924,-202074,-30922.24
95,000001.SZ,20200923,50731,8029.84
96,000001.SZ,20200922,-162264,-25233.07
97,000001.SZ,20200921,-155241,-24529.36
98,000001.SZ,20200918,425815,67871.99
99,000001.SZ,20200917,130550,20517.37
100,000001.SZ,20200916,136436,21142.52
101,000001.SZ,20200915,21983,3446.05
102,000001.SZ,20200914,104186,15851.74
103,000001.SZ,20200911,-120948,-17991.61
104,000001.SZ,20200910,117983,18248.32
105,000001.SZ,20200909,-26718,-3909.71
106,000001.SZ,20200908,335026,51258.92
107,000001.SZ,20200907,-37998,-5557.44
108,000001.SZ,20200904,32089,4963.76
109,000001.SZ,20200903,-249321,-37236.27
110,000001.SZ,20200902,184297,28801.19
111,000001.SZ,20200901,42417,6461.59
112,000001.SZ,20200831,127435,20160.85
113,000001.SZ,20200828,869716,130465.76
114,000001.SZ,20200827,-78449,-11103.34
115,000001.SZ,20200826,-118965,-17078.95
116,000001.SZ,20200825,23419,3501.66
117,000001.SZ,20200824,-2416,-137.12
118,000001.SZ,20200821,-129061,-18565.9
119,000001.SZ,20200820,-271076,-39797.42
120,000001.SZ,20200819,111535,17090.64
121,000001.SZ,20200818,-134993,-20155.8
122,000001.SZ,20200817,730068,110039.25
123,000001.SZ,20200814,282187,40600.42
124,000001.SZ,20200813,-207739,-29491.25
125,000001.SZ,20200812,79328,11650.86
126,000001.SZ,20200811,207302,30316.48
127,000001.SZ,20200810,320415,44815.35
128,000001.SZ,20200807,-183337,-25053.08
129,000001.SZ,20200806,-4539,-393.44
130,000001.SZ,20200805,-251319,-34427.5
131,000001.SZ,20200804,195808,27681.55
132,000001.SZ,20200803,121612,16570.76
133,000001.SZ,20200731,-196601,-26130.88
134,000001.SZ,20200730,-209368,-28052.98
135,000001.SZ,20200729,106536,14526.63
136,000001.SZ,20200728,-53207,-6932.35
137,000001.SZ,20200727,-299042,-39501.57
138,000001.SZ,20200724,-482498,-65838.53
139,000001.SZ,20200723,-347622,-48631.81
140,000001.SZ,20200722,-184138,-26356.18
141,000001.SZ,20200721,-321466,-46520.4
142,000001.SZ,20200720,157771,23151.1
143,000001.SZ,20200717,-218764,-30691.24
144,000001.SZ,20200716,-101568,-14265.8
145,000001.SZ,20200715,-597594,-86092.67
146,000001.SZ,20200714,-384628,-56482.11
147,000001.SZ,20200713,-61073,-8814.37
148,000001.SZ,20200710,-409555,-61582.63
149,000001.SZ,20200709,-438443,-67551.21
150,000001.SZ,20200708,119486,19215.62
151,000001.SZ,20200707,-168183,-25876.25
152,000001.SZ,20200706,820235,126246.71
153,000001.SZ,20200703,736156,103518.8
154,000001.SZ,20200702,519236,69381.57
155,000001.SZ,20200701,374124,48817.89
156,000001.SZ,20200630,16553,2190.64
157,000001.SZ,20200629,-148323,-18934.36
158,000001.SZ,20200624,107517,13784.86
159,000001.SZ,20200623,-186620,-23437.13
160,000001.SZ,20200622,-417160,-52741.74
161,000001.SZ,20200619,-144717,-18093.36
162,000001.SZ,20200618,-250157,-31649.66
163,000001.SZ,20200617,-124022,-15869.55
164,000001.SZ,20200616,-51304,-6577.23
165,000001.SZ,20200615,-130719,-16798.88
166,000001.SZ,20200612,-361629,-46695.14
167,000001.SZ,20200611,-445189,-58456.04
168,000001.SZ,20200610,-171082,-23031.52
169,000001.SZ,20200609,-52858,-7162.14
170,000001.SZ,20200608,-14915,-1942.43
171,000001.SZ,20200605,-53556,-7192.9
172,000001.SZ,20200604,-22000,-2887.79
173,000001.SZ,20200603,23118,3321.52
174,000001.SZ,20200602,143167,19393.07
175,000001.SZ,20200601,128958,17155.6
176,000001.SZ,20200529,36179,4721.97
177,000001.SZ,20200528,170017,22238.56
178,000001.SZ,20200527,-83716,-10887.77
179,000001.SZ,20200526,-58342,-7569.85
180,000001.SZ,20200525,14265,1871.94
181,000001.SZ,20200522,-257341,-33646.44
182,000001.SZ,20200521,-42634,-5691.46
183,000001.SZ,20200520,104491,14155.25
184,000001.SZ,20200519,65062,8729.06
185,000001.SZ,20200518,-78077,-10273.1
186,000001.SZ,20200515,-126194,-16695.28
187,000001.SZ,20200514,-366175,-48835.06
188,000001.SZ,20200513,-133255,-18103.32
189,000001.SZ,20200512,-113371,-15631.31
190,000001.SZ,20200511,-28212,-3912.5
191,000001.SZ,20200508,41402,5809.56
192,000001.SZ,20200507,-154148,-20989.95
193,000001.SZ,20200506,-196034,-26784.06
194,000001.SZ,20200430,-58725,-8072.31
195,000001.SZ,20200429,387962,53991.09
196,000001.SZ,20200428,73402,9958.99
197,000001.SZ,20200427,92443,12518.26
198,000001.SZ,20200424,61302,8143.53
199,000001.SZ,20200423,-80628,-10600.45
200,000001.SZ,20200422,-133917,-17653.02
201,000001.SZ,20200421,360337,48787.12
202,000001.SZ,20200420,103973,13566.99
203,000001.SZ,20200417,244591,31570.78
204,000001.SZ,20200416,-150028,-18947.41
205,000001.SZ,20200415,2417,343.42
206,000001.SZ,20200414,37396,4832.85
207,000001.SZ,20200413,-142326,-17905.34
208,000001.SZ,20200410,10536,1483.87
209,000001.SZ,20200409,-117727,-15011.35
210,000001.SZ,20200408,-42801,-5438.67
211,000001.SZ,20200407,41855,5440.37
212,000001.SZ,20200403,-206068,-26140.13
213,000001.SZ,20200402,-9766,-1166.02
214,000001.SZ,20200401,39167,5181.53
215,000001.SZ,20200331,-109054,-13999.41
216,000001.SZ,20200330,-42741,-5428.48
217,000001.SZ,20200327,-14349,-1819.6
218,000001.SZ,20200326,141372,18508.91
219,000001.SZ,20200325,-7043,-735.98
220,000001.SZ,20200324,160666,20212.03
221,000001.SZ,20200323,-1362,11.62
222,000001.SZ,20200320,43044,5621.45
223,000001.SZ,20200319,-106599,-12707.67
224,000001.SZ,20200318,-347357,-45260.6
225,000001.SZ,20200317,-152102,-20294.27
226,000001.SZ,20200316,-461622,-64616.45
227,000001.SZ,20200313,-26820,-3417.76
228,000001.SZ,20200312,-73982,-10721.53
229,000001.SZ,20200311,-67764,-9912.9
230,000001.SZ,20200310,121921,17948.74
231,000001.SZ,20200309,-574030,-83315.41
232,000001.SZ,20200306,-245039,-36973.45
233,000001.SZ,20200305,329701,49986.16
234,000001.SZ,20200304,-103056,-14936.33
235,000001.SZ,20200303,-230426,-33901.54
236,000001.SZ,20200302,104672,15532.84
237,000001.SZ,20200228,-384101,-56221.61
238,000001.SZ,20200227,39586,6043.96
239,000001.SZ,20200226,-2929,-350.7
240,000001.SZ,20200225,-158533,-23600.01
241,000001.SZ,20200224,-285932,-43587.01
242,000001.SZ,20200221,34752,5520.76
243,000001.SZ,20200220,190499,29634.02
244,000001.SZ,20200219,14179,2230.19
245,000001.SZ,20200218,-207927,-31502.31
246,000001.SZ,20200217,113217,17350.72
247,000001.SZ,20200214,326843,48772.03
248,000001.SZ,20200213,-55701,-8086.69
249,000001.SZ,20200212,-169412,-24786.42
250,000001.SZ,20200211,17568,2652.7
251,000001.SZ,20200210,-184301,-26448.91
252,000001.SZ,20200207,-278540,-40444.24
253,000001.SZ,20200206,-23389,-3245.8
254,000001.SZ,20200205,-235966,-34346.33
255,000001.SZ,20200204,139524,20376.81
256,000001.SZ,20200203,42738,6240.31
257,000001.SZ,20200123,-102755,-16115.35
258,000001.SZ,20200122,48397,7855.33
259,000001.SZ,20200121,-236320,-37991.29
260,000001.SZ,20200120,-116004,-18972.7
261,000001.SZ,20200117,-11328,-1828.56
262,000001.SZ,20200116,-313165,-51077.13
263,000001.SZ,20200115,-264659,-43815.14
264,000001.SZ,20200114,-161718,-27215.52
265,000001.SZ,20200113,49790,8550.07
266,000001.SZ,20200110,-121564,-20196.26
267,000001.SZ,20200109,-150947,-25136.87
268,000001.SZ,20200108,-297399,-49932.23
269,000001.SZ,20200107,13185,2360.01
270,000001.SZ,20200106,-66447,-11242.28
271,000001.SZ,20200103,209152,36004.28
272,000001.SZ,20200102,143254,24246.44
273,000001.SZ,20191231,-99006,-16170.31
274,000001.SZ,20191230,-46367,-7437.85
275,000001.SZ,20191227,167266,28033.4
276,000001.SZ,20191226,46003,7581.13
277,000001.SZ,20191225,-44951,-7301.69
278,000001.SZ,20191224,62607,10288.31
279,000001.SZ,20191223,-108075,-17660.1
280,000001.SZ,20191220,54502,9107.35
281,000001.SZ,20191219,27462,4636.13
282,000001.SZ,20191218,68726,11454.83
283,000001.SZ,20191217,217786,35894.56
284,000001.SZ,20191216,-39369,-6207.67
285,000001.SZ,20191213,282192,45124.48
286,000001.SZ,20191212,-23748,-3672.26
287,000001.SZ,20191211,164246,25571.2
288,000001.SZ,20191210,-100194,-15290.94
289,000001.SZ,20191209,-164307,-25332.78
290,000001.SZ,20191206,61667,9651.65
291,000001.SZ,20191205,39375,6113.65
292,000001.SZ,20191204,-122003,-18605.4
293,000001.SZ,20191203,27629,4274.38
294,000001.SZ,20191202,-8266,-1192.79
295,000001.SZ,20191129,-108712,-16620.26
296,000001.SZ,20191128,-47207,-7289.94
297,000001.SZ,20191127,-71145,-10952.07
298,000001.SZ,20191126,-280933,-43755.79
299,000001.SZ,20191125,194897,30753.97
300,000001.SZ,20191122,-133550,-20885.32
301,000001.SZ,20191121,-35444,-5484.02
302,000001.SZ,20191120,-551107,-87765.07
303,000001.SZ,20191119,-99003,-16172.81
304,000001.SZ,20191118,10040,1732.35
305,000001.SZ,20191115,4071,744.36
306,000001.SZ,20191114,-46658,-7568.42
307,000001.SZ,20191113,1001,216.39
308,000001.SZ,20191112,19688,3257.73
309,000001.SZ,20191111,-233893,-38119.64
310,000001.SZ,20191108,-213509,-35680.56
311,000001.SZ,20191107,-114831,-19277.68
312,000001.SZ,20191106,-112068,-18983.18
313,000001.SZ,20191105,207187,35764.88
314,000001.SZ,20191104,-31449,-5170.03
315,000001.SZ,20191101,349610,58704.08
316,000001.SZ,20191031,-112240,-18228.68
317,000001.SZ,20191030,-193776,-31974.95
318,000001.SZ,20191029,114036,19230.85
319,000001.SZ,20191028,-225473,-37379.18
320,000001.SZ,20191025,1679,412.62
321,000001.SZ,20191024,204600,34399.21
322,000001.SZ,20191023,107738,17787.57
323,000001.SZ,20191022,-226401,-36569.09
324,000001.SZ,20191021,153570,25858.54
325,000001.SZ,20191018,-180261,-29686.76
326,000001.SZ,20191017,-3546,-429.37
327,000001.SZ,20191016,-166830,-27849.02
328,000001.SZ,20191015,-95702,-16165.75
329,000001.SZ,20191014,139531,24347.26
330,000001.SZ,20191011,287035,47667.36
331,000001.SZ,20191010,-106806,-17062.96
332,000001.SZ,20191009,108635,17883.98
333,000001.SZ,20191008,317673,51134.31
334,000001.SZ,20190930,-75410,-11734.54
335,000001.SZ,20190927,106410,17014.82
336,000001.SZ,20190926,181361,29032.34
337,000001.SZ,20190925,396078,61857.06
338,000001.SZ,20190924,-73546,-11100.72
339,000001.SZ,20190923,35316,5576.77
340,000001.SZ,20190920,772023,117480.22
341,000001.SZ,20190919,475435,70179.7
342,000001.SZ,20190918,73627,10604.82
343,000001.SZ,20190917,-165220,-23538.07
344,000001.SZ,20190916,-173840,-25144.46
345,000001.SZ,20190912,268630,39387.24
346,000001.SZ,20190911,-1753,-194.63
347,000001.SZ,20190910,-70684,-10227.3
348,000001.SZ,20190909,-60572,-8767.27
349,000001.SZ,20190906,181682,26807.49
350,000001.SZ,20190905,316911,46758.73
351,000001.SZ,20190904,227267,32815.17
352,000001.SZ,20190903,-146606,-20948.76
353,000001.SZ,20190902,266395,38333.72
354,000001.SZ,20190830,-21680,-2988.68
355,000001.SZ,20190829,-91020,-12829.35
356,000001.SZ,20190828,-62382,-8754.18
357,000001.SZ,20190827,52149,7642.04
358,000001.SZ,20190826,-214592,-30499.65
359,000001.SZ,20190823,351763,51355.79
360,000001.SZ,20190822,-69335,-9802.49
361,000001.SZ,20190821,-463299,-67615.78
362,000001.SZ,20190820,272108,40922.67
363,000001.SZ,20190819,-20737,-2795.89
364,000001.SZ,20190816,66603,10069.69
365,000001.SZ,20190815,130466,19492.6
366,000001.SZ,20190814,69772,10589.9
367,000001.SZ,20190813,-351291,-52184.31
368,000001.SZ,20190812,402161,60435.98
369,000001.SZ,20190809,122901,18344.18
370,000001.SZ,20190808,487711,69647.16
371,000001.SZ,20190807,138628,18807.08
372,000001.SZ,20190806,87026,11599.34
373,000001.SZ,20190805,-268598,-36053.84
374,000001.SZ,20190802,-183658,-25179.71
375,000001.SZ,20190801,-70985,-9921.94
376,000001.SZ,20190731,-115397,-16300.65
377,000001.SZ,20190730,84566,12318.21
378,000001.SZ,20190729,31596,4587.2
379,000001.SZ,20190726,33872,4839.78
380,000001.SZ,20190725,233633,32920.46
381,000001.SZ,20190724,27526,3913.87
382,000001.SZ,20190723,-81037,-11097.51
