,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600606.SH,20210219,45316,2489.4
1,600606.SH,20210218,43325,2336.02
2,600606.SH,20210210,10788,576.69
3,600606.SH,20210209,7587,419.71
4,600606.SH,20210208,-41858,-2172.62
5,600606.SH,20210205,48642,2568.47
6,600606.SH,20210204,-74947,-3839.94
7,600606.SH,20210203,-123712,-6514.28
8,600606.SH,20210202,-93454,-5002.79
9,600606.SH,20210201,-45370,-2433.42
10,600606.SH,20210129,-74880,-4030.55
11,600606.SH,20210128,-112151,-6104.4
12,600606.SH,20210127,-74856,-4159.64
13,600606.SH,20210126,-21772,-1206.28
14,600606.SH,20210125,-158549,-8992.25
15,600606.SH,20210122,-131185,-7689.31
16,600606.SH,20210121,2273,190.86
17,600606.SH,20210120,-218910,-13111.05
18,600606.SH,20210119,202274,12241.57
19,600606.SH,20210118,8222,520.88
20,600606.SH,20210115,-51931,-2985.44
21,600606.SH,20210114,103496,6022.39
22,600606.SH,20210113,-33184,-1819.62
23,600606.SH,20210112,-38327,-2142.7
24,600606.SH,20210111,-66618,-3771.93
25,600606.SH,20210108,44851,2587.92
26,600606.SH,20210107,-92880,-5273.18
27,600606.SH,20210106,54050,3124.84
28,600606.SH,20210105,-75985,-4235.75
29,600606.SH,20210104,-119923,-6850.1
30,600606.SH,20201231,-2417,-118.65
31,600606.SH,20201230,-69329,-3978.42
32,600606.SH,20201229,70110,4110.49
33,600606.SH,20201228,-11869,-658.25
34,600606.SH,20201225,-17316,-964.57
35,600606.SH,20201224,-122454,-7063.21
36,600606.SH,20201223,-30689,-1797.87
37,600606.SH,20201222,-114033,-6821.76
38,600606.SH,20201221,-95097,-5716.91
39,600606.SH,20201218,-9405,-563.05
40,600606.SH,20201217,-74325,-4442.8
41,600606.SH,20201216,-9088,-539.01
42,600606.SH,20201215,-103048,-6267.15
43,600606.SH,20201214,-9791,-582.02
44,600606.SH,20201211,-62707,-3934.19
45,600606.SH,20201210,41049,2614.68
46,600606.SH,20201209,-7597,-460.85
47,600606.SH,20201208,-27908,-1772.6
48,600606.SH,20201207,-103040,-6612.05
49,600606.SH,20201204,-47630,-3065.12
50,600606.SH,20201203,-101937,-6663.82
51,600606.SH,20201202,155942,10359.1
52,600606.SH,20201201,-93243,-5904.8
53,600606.SH,20201130,110510,7312.65
54,600606.SH,20201127,57265,3677.8
55,600606.SH,20201126,-93387,-5872.02
56,600606.SH,20201125,45381,2982.19
57,600606.SH,20201124,-66745,-4216.37
58,600606.SH,20201123,125965,7998.78
59,600606.SH,20201120,-153390,-9594.63
60,600606.SH,20201119,-45531,-2842.74
61,600606.SH,20201118,66676,4310.96
62,600606.SH,20201117,119518,7577.56
63,600606.SH,20201116,-15618,-959.93
64,600606.SH,20201113,-177236,-10996.31
65,600606.SH,20201112,-113067,-7184.7
66,600606.SH,20201111,-4115,-220.85
67,600606.SH,20201110,58066,3808.09
68,600606.SH,20201109,-11767,-724.62
69,600606.SH,20201106,-42014,-2649.83
70,600606.SH,20201105,53275,3392.3
71,600606.SH,20201104,-34571,-2146.15
72,600606.SH,20201103,16920,1070.49
73,600606.SH,20201102,-72182,-4418.96
74,600606.SH,20201030,47918,3039.52
75,600606.SH,20201029,-44665,-2685.36
76,600606.SH,20201028,-57989,-3582.95
77,600606.SH,20201027,-7483,-450.39
78,600606.SH,20201026,-86068,-5369.34
79,600606.SH,20201023,-2201,-130.84
80,600606.SH,20201022,15766,1016.48
81,600606.SH,20201021,-59784,-3753.57
82,600606.SH,20201020,-115317,-7275.57
83,600606.SH,20201019,-51890,-3291.09
84,600606.SH,20201016,-6966,-425.79
85,600606.SH,20201015,-45347,-2877.65
86,600606.SH,20201014,-102616,-6608.55
87,600606.SH,20201013,-63395,-4158.19
88,600606.SH,20201012,119244,7815.51
89,600606.SH,20201009,-58873,-3760.17
90,600606.SH,20200930,-46631,-2978.74
91,600606.SH,20200929,-55720,-3601.56
92,600606.SH,20200928,84529,5586.16
93,600606.SH,20200925,-75520,-4843.52
94,600606.SH,20200924,-190150,-12597.05
95,600606.SH,20200923,-50266,-3439.75
96,600606.SH,20200922,-171625,-11860.38
