,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600918.SH,20210219,20795,3022.26
1,600918.SH,20210218,3356,534.74
2,600918.SH,20210210,-38588,-5334.69
3,600918.SH,20210209,26297,3711.06
4,600918.SH,20210208,25236,3447.33
5,600918.SH,20210205,-10326,-1387.98
6,600918.SH,20210204,-19802,-2712.4
7,600918.SH,20210203,-93555,-13251.26
8,600918.SH,20210202,18439,2722.4
9,600918.SH,20210201,-25174,-3632.86
10,600918.SH,20210129,-12363,-1749.58
11,600918.SH,20210128,19047,2762.03
12,600918.SH,20210127,-44097,-6324.17
13,600918.SH,20210126,-48843,-7101.97
14,600918.SH,20210125,-53514,-8035.99
15,600918.SH,20210122,-194208,-30493.21
16,600918.SH,20210121,8210,1404.45
17,600918.SH,20210120,-44651,-7195.57
18,600918.SH,20210119,1662,358.57
19,600918.SH,20210118,11218,1850.19
20,600918.SH,20210115,-3779,-555.4
21,600918.SH,20210114,-38567,-6130.33
22,600918.SH,20210113,-149947,-24544.6
23,600918.SH,20210112,73755,12447.44
24,600918.SH,20210111,-114357,-19141.06
25,600918.SH,20210108,-62915,-10774.02
26,600918.SH,20210107,-20713,-3307.68
27,600918.SH,20210106,-86655,-14804.12
28,600918.SH,20210105,-144764,-25197.98
29,600918.SH,20210104,-163497,-29373.74
30,600918.SH,20201231,56044,10670.82
31,600918.SH,20201230,197667,34418.83
32,600918.SH,20201229,16201,2968.37
33,600918.SH,20201228,-84260,-13991.32
34,600918.SH,20201225,103334,18260.46
35,600918.SH,20201224,-36224,-5913.76
36,600918.SH,20201223,28265,4825.59
37,600918.SH,20201222,-170271,-28148.93
38,600918.SH,20201221,57429,9856.14
39,600918.SH,20201218,20272,3576.75
40,600918.SH,20201217,273440,44996.32
41,600918.SH,20201216,-93949,-14719.3
42,600918.SH,20201215,-11668,-1798.17
43,600918.SH,20201214,30629,4983.46
44,600918.SH,20201211,111416,17816.09
45,600918.SH,20201210,115257,18085.93
46,600918.SH,20201209,-45275,-7094.69
47,600918.SH,20201208,-27712,-4442.48
48,600918.SH,20201207,-51902,-8471.42
49,600918.SH,20201204,-30483,-4899.98
50,600918.SH,20201203,-90030,-15154.86
51,600918.SH,20201202,-94435,-15968.27
52,600918.SH,20201201,229945,40601.98
53,600918.SH,20201130,-5102,-677.88
54,600918.SH,20201127,15765,2791.91
55,600918.SH,20201126,146873,22788.03
56,600918.SH,20201125,-78386,-11844.06
57,600918.SH,20201124,16381,2509.83
58,600918.SH,20201123,170056,25584.21
59,600918.SH,20201120,34021,4934.19
60,600918.SH,20201119,-8057,-1096.25
61,600918.SH,20201118,950,157.34
62,600918.SH,20201117,-9457,-1298.98
63,600918.SH,20201116,-17435,-2462.67
64,600918.SH,20201113,-8789,-1218.53
65,600918.SH,20201112,-26072,-3657.81
66,600918.SH,20201111,-44968,-6391.4
67,600918.SH,20201110,-67562,-9801.51
68,600918.SH,20201109,98180,14212.87
69,600918.SH,20201106,22491,3138.54
70,600918.SH,20201105,-17510,-2359.13
71,600918.SH,20201104,7476,1021.28
72,600918.SH,20201103,22652,3021.56
73,600918.SH,20201102,-44196,-5858.32
74,600918.SH,20201030,-72299,-10053.19
75,600918.SH,20201029,7765,1135.28
76,600918.SH,20201028,-6354,-888.48
77,600918.SH,20201027,-4754,-660.43
78,600918.SH,20201026,-36958,-5236.61
79,600918.SH,20201023,-24369,-3615.02
80,600918.SH,20201022,-9400,-1370.7
81,600918.SH,20201021,-13991,-2052.06
82,600918.SH,20201020,-41797,-6113.75
83,600918.SH,20201019,-61192,-9281.94
84,600918.SH,20201016,-3515,-521.9
85,600918.SH,20201015,-6644,-982.71
86,600918.SH,20201014,-90459,-13832.84
87,600918.SH,20201013,-107503,-16724.54
88,600918.SH,20201012,53081,8557.93
89,600918.SH,20201009,-15939,-2466.51
90,600918.SH,20200930,-64871,-10041.69
91,600918.SH,20200929,39274,6217.95
92,600918.SH,20200928,-20723,-3173.92
93,600918.SH,20200925,56579,8796.85
94,600918.SH,20200924,-21589,-3246.05
95,600918.SH,20200923,-75319,-11467.96
96,600918.SH,20200922,47384,7401.83
97,600918.SH,20200921,-89498,-14035.84
98,600918.SH,20200918,168938,25533.96
99,600918.SH,20200917,-3656,-425.5
100,600918.SH,20200916,3397,516.94
101,600918.SH,20200915,-20194,-2835.98
102,600918.SH,20200914,12894,1848.28
103,600918.SH,20200911,-10194,-1402.57
104,600918.SH,20200910,-25650,-3665.33
105,600918.SH,20200909,-78660,-11467.84
106,600918.SH,20200908,-22417,-3266.47
107,600918.SH,20200907,-107901,-16533.85
108,600918.SH,20200904,-46919,-7317.2
