,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600233.SH,20210219,18455,2256.72
1,600233.SH,20210218,-6394,-747.14
2,600233.SH,20210210,12544,1477.87
3,600233.SH,20210209,-899,-85.71
4,600233.SH,20210208,9010,1040.58
5,600233.SH,20210205,-17698,-1985.77
6,600233.SH,20210204,-26718,-3028.59
7,600233.SH,20210203,-27292,-3186.94
8,600233.SH,20210202,45723,5448.41
9,600233.SH,20210201,15181,1755.61
10,600233.SH,20210129,-5591,-630.88
11,600233.SH,20210128,-34012,-3884.47
12,600233.SH,20210127,-36208,-4209.8
13,600233.SH,20210126,37988,4533.28
14,600233.SH,20210125,-30131,-3490.21
15,600233.SH,20210122,-49729,-5885.05
16,600233.SH,20210121,35099,4233.1
17,600233.SH,20210120,-17735,-2091.65
18,600233.SH,20210119,-2682,-298.33
19,600233.SH,20210118,-15419,-1828.11
20,600233.SH,20210115,1986,245.21
21,600233.SH,20210114,-4508,-531.64
22,600233.SH,20210113,-547,9.06
23,600233.SH,20210112,-26140,-3041.08
24,600233.SH,20210111,-47537,-5613.41
25,600233.SH,20210108,4988,625.83
26,600233.SH,20210107,-44570,-5332.66
27,600233.SH,20210106,-106352,-12991.13
28,600233.SH,20210105,-19510,-2479.14
29,600233.SH,20210104,12938,1511.12
30,600233.SH,20201231,11633,1342.03
31,600233.SH,20201230,-9915,-1116.17
32,600233.SH,20201229,30279,3501.82
33,600233.SH,20201228,-8853,-995.79
34,600233.SH,20201225,-16552,-1885.42
35,600233.SH,20201224,-44074,-5194.27
36,600233.SH,20201223,-32416,-3931.99
37,600233.SH,20201222,12704,1590.02
38,600233.SH,20201221,-923,-108.27
39,600233.SH,20201218,-24322,-2895.97
40,600233.SH,20201217,5296,647.78
41,600233.SH,20201216,-37476,-4515.61
42,600233.SH,20201215,-44754,-5540.76
43,600233.SH,20201214,-17616,-2228.93
44,600233.SH,20201211,-52493,-6760.95
45,600233.SH,20201210,-15619,-2072.55
46,600233.SH,20201209,-10056,-1346.54
47,600233.SH,20201208,-19119,-2608.88
48,600233.SH,20201207,42360,5831.07
49,600233.SH,20201204,31333,4210.67
50,600233.SH,20201203,-998,-116.33
51,600233.SH,20201202,27885,3725.66
52,600233.SH,20201201,40583,5327.75
53,600233.SH,20201130,38373,4965.15
54,600233.SH,20201127,5880,766.65
55,600233.SH,20201126,-30149,-3851.36
