,ts_code,trade_date,net_mf_vol,net_mf_amount
0,002456.SZ,20210219,131420,14478.5
1,002456.SZ,20210218,68006,7294.18
2,002456.SZ,20210210,-24552,-2502.85
3,002456.SZ,20210209,-106558,-10925.34
4,002456.SZ,20210208,58199,6166.24
5,002456.SZ,20210205,-78925,-8026.81
6,002456.SZ,20210204,19350,2081.78
7,002456.SZ,20210203,-108171,-11047.15
8,002456.SZ,20210202,149995,15552.32
9,002456.SZ,20210201,-118305,-11748.96
10,002456.SZ,20210129,32724,3406.63
11,002456.SZ,20210128,-70080,-7071.41
12,002456.SZ,20210127,-228500,-24162.15
13,002456.SZ,20210126,57401,6465.96
14,002456.SZ,20210125,-207640,-23281.9
15,002456.SZ,20210122,-319111,-38121.36
16,002456.SZ,20210121,-146350,-19644.95
17,002456.SZ,20210120,-54774,-7627.12
18,002456.SZ,20210119,-106267,-14991.2
19,002456.SZ,20210118,34656,4963.68
20,002456.SZ,20210115,-120885,-16915.17
21,002456.SZ,20210114,-98822,-14159.6
22,002456.SZ,20210113,114867,16603.09
23,002456.SZ,20210112,51946,7428.88
24,002456.SZ,20210111,-70645,-9646.06
25,002456.SZ,20210108,86025,11733.98
26,002456.SZ,20210107,-85095,-11284.64
27,002456.SZ,20210106,-148242,-20217.09
28,002456.SZ,20210105,67419,9327.53
29,002456.SZ,20210104,62274,8293.32
30,002456.SZ,20201231,14045,1881.96
31,002456.SZ,20201230,-55592,-7100.81
32,002456.SZ,20201229,-12885,-1701.64
33,002456.SZ,20201228,-104189,-13715.08
34,002456.SZ,20201225,-57553,-7949.66
35,002456.SZ,20201224,-92939,-13046.47
36,002456.SZ,20201223,-41770,-5862.54
37,002456.SZ,20201222,-101509,-14589.09
38,002456.SZ,20201221,55012,8060.04
39,002456.SZ,20201218,-51785,-7348.83
40,002456.SZ,20201217,-62782,-8704.47
41,002456.SZ,20201216,-69026,-9983.12
42,002456.SZ,20201215,-8528,-1211.42
43,002456.SZ,20201214,-12943,-1840.63
44,002456.SZ,20201211,-104161,-15100.64
45,002456.SZ,20201210,-71646,-10631.44
46,002456.SZ,20201209,-64968,-9897.23
47,002456.SZ,20201208,-13810,-2104.62
48,002456.SZ,20201207,-117727,-18138.76
49,002456.SZ,20201204,-96913,-15069.02
50,002456.SZ,20201203,-56949,-8778.24
51,002456.SZ,20201202,58040,9159.89
52,002456.SZ,20201201,28203,4401.31
53,002456.SZ,20201130,-14859,-2256.03
54,002456.SZ,20201127,37568,5774.49
55,002456.SZ,20201126,-51253,-7734.47
56,002456.SZ,20201125,-88808,-13588.44
57,002456.SZ,20201124,-68221,-10560.0
58,002456.SZ,20201123,35927,5659.58
59,002456.SZ,20201120,-38091,-5790.98
60,002456.SZ,20201119,-29802,-4527.8
61,002456.SZ,20201118,-26067,-3935.42
62,002456.SZ,20201117,-98183,-14877.22
63,002456.SZ,20201116,-159167,-25292.72
64,002456.SZ,20201113,-17794,-2807.79
65,002456.SZ,20201112,20985,3449.57
66,002456.SZ,20201111,-192208,-31086.75
67,002456.SZ,20201110,-202830,-33694.53
68,002456.SZ,20201109,36458,6326.41
69,002456.SZ,20201106,182407,30038.69
70,002456.SZ,20201105,20597,3395.56
71,002456.SZ,20201104,-67777,-10792.12
72,002456.SZ,20201103,44012,7118.06
73,002456.SZ,20201102,42917,6790.41
74,002456.SZ,20201030,-226067,-35437.13
75,002456.SZ,20201029,-70593,-11149.82
76,002456.SZ,20201028,317097,50553.76
77,002456.SZ,20201027,43799,6810.37
78,002456.SZ,20201026,-60780,-9184.65
79,002456.SZ,20201023,-35781,-5454.26
80,002456.SZ,20201022,18831,2920.17
81,002456.SZ,20201021,-106449,-16333.91
82,002456.SZ,20201020,132814,20572.57
83,002456.SZ,20201019,-15129,-2262.92
84,002456.SZ,20201016,-65921,-9888.5
85,002456.SZ,20201015,-18755,-2789.47
86,002456.SZ,20201014,-140897,-21142.74
87,002456.SZ,20201013,-106444,-16288.04
88,002456.SZ,20201012,-25693,-3871.14
89,002456.SZ,20201009,149337,22412.24
90,002456.SZ,20200930,-47914,-6926.0
91,002456.SZ,20200929,-6788,-965.96
92,002456.SZ,20200928,11108,1697.46
93,002456.SZ,20200925,-38247,-5516.97
94,002456.SZ,20200924,-136770,-19961.65
95,002456.SZ,20200923,-2108,-279.35
96,002456.SZ,20200922,-85505,-12739.78
97,002456.SZ,20200921,-86181,-13075.94
98,002456.SZ,20200918,82313,12533.5
99,002456.SZ,20200917,52126,7809.24
100,002456.SZ,20200916,-98017,-14390.8
101,002456.SZ,20200915,-60130,-8826.43
102,002456.SZ,20200914,-75203,-11126.91
103,002456.SZ,20200911,125163,18297.38
104,002456.SZ,20200910,-74954,-10879.02
105,002456.SZ,20200909,-104265,-15411.37
106,002456.SZ,20200908,-93621,-14230.51
107,002456.SZ,20200907,-291158,-46441.13
108,002456.SZ,20200904,-153452,-24924.67
109,002456.SZ,20200903,-8107,-1322.52
110,002456.SZ,20200902,-453057,-75499.49
111,002456.SZ,20200901,1293334,218615.12
112,002456.SZ,20200831,-129662,-24707.42
113,002456.SZ,20200828,-14672,-2503.65
114,002456.SZ,20200827,-58502,-10855.25
115,002456.SZ,20200826,-273602,-52417.51
116,002456.SZ,20200825,-207153,-40818.92
117,002456.SZ,20200824,400832,79504.38
118,002456.SZ,20200821,-31863,-5824.59
119,002456.SZ,20200820,21733,4267.94
120,002456.SZ,20200819,-142803,-27430.14
121,002456.SZ,20200818,-98879,-19313.39
122,002456.SZ,20200817,184186,36142.25
123,002456.SZ,20200814,134922,25665.77
124,002456.SZ,20200813,-107359,-20093.18
125,002456.SZ,20200812,28879,5726.2
126,002456.SZ,20200811,-191955,-35973.26
127,002456.SZ,20200810,-118628,-22201.85
128,002456.SZ,20200807,-202712,-39525.03
129,002456.SZ,20200806,-213293,-42440.96
130,002456.SZ,20200805,-90151,-18243.03
131,002456.SZ,20200804,-311865,-63923.33
132,002456.SZ,20200803,101786,20757.79
133,002456.SZ,20200731,147303,28589.32
134,002456.SZ,20200730,-209475,-39430.71
135,002456.SZ,20200729,220169,40997.64
136,002456.SZ,20200728,-63259,-11215.79
137,002456.SZ,20200727,30544,5784.26
138,002456.SZ,20200724,-312519,-57308.24
139,002456.SZ,20200723,-113852,-21386.71
140,002456.SZ,20200722,197090,38239.18
141,002456.SZ,20200721,-322206,-59250.33
142,002456.SZ,20200720,-13548,-2486.19
143,002456.SZ,20200717,8706,1870.58
144,002456.SZ,20200716,-280360,-55185.39
145,002456.SZ,20200715,-760669,-164307.29
146,002456.SZ,20200714,-522738,-116412.47
147,002456.SZ,20200713,219964,47631.57
148,002456.SZ,20200710,20660,4739.09
149,002456.SZ,20200709,69451,14771.48
150,002456.SZ,20200708,61579,12814.85
151,002456.SZ,20200707,98428,20644.85
152,002456.SZ,20200706,33810,7004.16
153,002456.SZ,20200703,136958,26908.68
154,002456.SZ,20200702,-240190,-44534.73
155,002456.SZ,20200701,104450,19995.01
156,002456.SZ,20200630,569654,102547.5
157,002456.SZ,20200629,-203649,-34643.72
158,002456.SZ,20200624,311551,54371.14
159,002456.SZ,20200623,-206957,-35070.45
160,002456.SZ,20200622,-64387,-10749.37
161,002456.SZ,20200619,214000,37341.45
162,002456.SZ,20200618,91189,16127.12
163,002456.SZ,20200617,180186,30789.84
164,002456.SZ,20200616,304302,49907.83
165,002456.SZ,20200615,-84777,-13160.78
166,002456.SZ,20200612,29364,4871.01
167,002456.SZ,20200611,-89841,-14131.72
168,002456.SZ,20200610,53014,9224.29
169,002456.SZ,20200609,-179269,-29536.59
170,002456.SZ,20200608,-134859,-22152.43
171,002456.SZ,20200605,12750,2518.21
172,002456.SZ,20200604,-11848,-1272.56
173,002456.SZ,20200603,189133,29270.11
174,002456.SZ,20200602,281793,44599.62
175,002456.SZ,20200601,509252,76612.1
176,002456.SZ,20200529,-42409,-5978.76
177,002456.SZ,20200528,-73613,-10360.61
178,002456.SZ,20200527,-147458,-21277.44
179,002456.SZ,20200526,151461,22266.27
180,002456.SZ,20200525,-101484,-14504.04
181,002456.SZ,20200522,-86044,-12430.53
182,002456.SZ,20200521,-191597,-28407.51
183,002456.SZ,20200520,-118666,-18230.32
184,002456.SZ,20200519,211765,32771.12
185,002456.SZ,20200518,-393212,-59380.97
186,002456.SZ,20200515,-26832,-3989.2
187,002456.SZ,20200514,-156474,-25153.16
188,002456.SZ,20200513,223384,36395.27
189,002456.SZ,20200512,-134553,-21018.05
190,002456.SZ,20200511,15217,2743.09
191,002456.SZ,20200508,136829,21965.73
192,002456.SZ,20200507,-196652,-30580.53
193,002456.SZ,20200506,198762,31184.5
194,002456.SZ,20200430,340818,51444.23
195,002456.SZ,20200429,80718,11843.48
196,002456.SZ,20200428,160380,23167.61
197,002456.SZ,20200427,24083,3444.79
198,002456.SZ,20200424,-199668,-27806.26
199,002456.SZ,20200423,-329691,-47676.31
200,002456.SZ,20200422,58273,8701.07
201,002456.SZ,20200421,-188783,-27594.14
202,002456.SZ,20200420,-45838,-6652.32
