,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000768.SZ,20210219,-3503,-1061.49
1,000768.SZ,20210218,18375,5887.7
2,000768.SZ,20210210,-15450,-4832.66
3,000768.SZ,20210209,19361,6086.54
4,000768.SZ,20210208,15760,4865.06
5,000768.SZ,20210205,-1025,-284.13
6,000768.SZ,20210204,-16614,-5258.55
7,000768.SZ,20210203,-35910,-11696.24
8,000768.SZ,20210202,-24210,-7658.2
9,000768.SZ,20210201,1050,375.58
10,000768.SZ,20210129,31137,9603.61
11,000768.SZ,20210128,-13964,-4496.0
12,000768.SZ,20210127,6167,2032.64
13,000768.SZ,20210126,-123555,-42368.83
14,000768.SZ,20210125,36277,13490.28
15,000768.SZ,20210122,18532,6619.83
16,000768.SZ,20210121,-30581,-10545.98
17,000768.SZ,20210120,34479,12106.78
18,000768.SZ,20210119,-2451,-803.74
19,000768.SZ,20210118,23124,8203.04
20,000768.SZ,20210115,1356,425.88
21,000768.SZ,20210114,-94537,-34240.83
22,000768.SZ,20210113,-34416,-12685.22
23,000768.SZ,20210112,68292,27058.16
24,000768.SZ,20210111,122414,49639.24
25,000768.SZ,20210108,-61357,-23073.41
26,000768.SZ,20210107,86879,34438.68
27,000768.SZ,20210106,40221,16081.26
28,000768.SZ,20210105,-83409,-31527.55
29,000768.SZ,20210104,41303,16211.61
30,000768.SZ,20201231,88824,32027.98
31,000768.SZ,20201230,81765,28602.4
32,000768.SZ,20201229,39402,13579.55
33,000768.SZ,20201228,-27956,-9071.55
34,000768.SZ,20201225,14146,5167.25
35,000768.SZ,20201224,-13801,-4204.82
36,000768.SZ,20201223,220173,71504.67
37,000768.SZ,20201222,24816,7920.32
38,000768.SZ,20201221,141347,42987.9
39,000768.SZ,20201218,-55340,-16247.55
40,000768.SZ,20201217,-91106,-27038.94
41,000768.SZ,20201216,51425,15741.85
42,000768.SZ,20201215,-3885,-1096.98
43,000768.SZ,20201214,102481,30818.82
44,000768.SZ,20201211,16613,4921.73
45,000768.SZ,20201210,104443,31786.22
46,000768.SZ,20201209,27833,8927.72
47,000768.SZ,20201208,883,357.0
48,000768.SZ,20201207,56845,17855.61
49,000768.SZ,20201204,69241,21551.84
50,000768.SZ,20201203,-143570,-44775.37
51,000768.SZ,20201202,19784,6975.5
52,000768.SZ,20201201,40996,13144.66
53,000768.SZ,20201130,108516,33969.5
54,000768.SZ,20201127,-12170,-3138.18
55,000768.SZ,20201126,123317,37734.1
56,000768.SZ,20201125,-27031,-7904.81
57,000768.SZ,20201124,8999,2956.07
58,000768.SZ,20201123,-20316,-5800.66
59,000768.SZ,20201120,121014,36436.93
60,000768.SZ,20201119,88462,24010.06
61,000768.SZ,20201118,24545,6460.84
62,000768.SZ,20201117,-86492,-22273.13
63,000768.SZ,20201116,26837,7306.44
64,000768.SZ,20201113,116228,30347.83
65,000768.SZ,20201112,-47618,-11747.57
66,000768.SZ,20201111,-756,-91.99
67,000768.SZ,20201110,-17003,-4269.55
68,000768.SZ,20201109,2516,730.51
69,000768.SZ,20201106,-31257,-7737.0
70,000768.SZ,20201105,-20901,-5253.21
71,000768.SZ,20201104,-3920,-955.68
72,000768.SZ,20201103,36479,9311.76
73,000768.SZ,20201102,17799,4440.57
74,000768.SZ,20201030,20135,5075.05
75,000768.SZ,20201029,256,87.93
76,000768.SZ,20201028,-14524,-3402.57
77,000768.SZ,20201027,-21024,-4985.21
78,000768.SZ,20201026,3285,783.45
79,000768.SZ,20201023,-8866,-2106.73
80,000768.SZ,20201022,5946,1431.53
81,000768.SZ,20201021,-28896,-7039.73
82,000768.SZ,20201020,356,109.69
83,000768.SZ,20201019,-7127,-1765.33
84,000768.SZ,20201016,-34912,-8851.13
85,000768.SZ,20201015,5514,1550.72
86,000768.SZ,20201014,22506,5931.4
87,000768.SZ,20201013,1172,476.33
88,000768.SZ,20201012,132524,33035.67
89,000768.SZ,20201009,-18929,-4354.85
90,000768.SZ,20200930,9047,2099.55
91,000768.SZ,20200929,41181,9341.13
92,000768.SZ,20200928,-22469,-4967.63
93,000768.SZ,20200925,-7742,-1709.66
94,000768.SZ,20200924,-41900,-9483.71
95,000768.SZ,20200923,17377,4092.87
96,000768.SZ,20200922,-30341,-6811.93
97,000768.SZ,20200921,-13144,-2997.3
98,000768.SZ,20200918,25000,5583.6
99,000768.SZ,20200917,-13130,-2847.34
100,000768.SZ,20200916,-7108,-1552.7
101,000768.SZ,20200915,-5005,-1082.72
102,000768.SZ,20200914,-11710,-2549.53
103,000768.SZ,20200911,31167,6782.33
104,000768.SZ,20200910,-27986,-6331.41
105,000768.SZ,20200909,2686,668.05
106,000768.SZ,20200908,4207,986.42
107,000768.SZ,20200907,-56719,-13237.09
108,000768.SZ,20200904,-8775,-2076.08
109,000768.SZ,20200903,-11229,-2666.6
110,000768.SZ,20200902,-49899,-12150.57
111,000768.SZ,20200901,1709,459.14
112,000768.SZ,20200831,-19367,-4719.47
113,000768.SZ,20200828,-22846,-5431.57
114,000768.SZ,20200827,-3415,-770.19
115,000768.SZ,20200826,-37073,-8912.16
116,000768.SZ,20200825,-72981,-18185.73
117,000768.SZ,20200824,-47860,-12306.15
118,000768.SZ,20200821,-46879,-11979.77
119,000768.SZ,20200820,-45445,-11920.12
120,000768.SZ,20200819,-30317,-8126.61
121,000768.SZ,20200818,24201,6965.27
122,000768.SZ,20200817,149550,40850.1
123,000768.SZ,20200814,-104971,-27827.74
124,000768.SZ,20200813,28837,6971.3
125,000768.SZ,20200812,-84754,-20024.92
126,000768.SZ,20200811,-35332,-8670.75
127,000768.SZ,20200810,-43365,-10824.56
128,000768.SZ,20200807,-41400,-10060.17
129,000768.SZ,20200806,97566,25818.27
130,000768.SZ,20200805,60676,15472.78
131,000768.SZ,20200804,-105600,-26370.84
132,000768.SZ,20200803,226503,57589.36
