,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601238.SH,20210219,48709,5466.69
1,601238.SH,20210218,-25011,-2708.86
2,601238.SH,20210210,52877,5820.09
3,601238.SH,20210209,15429,1690.82
4,601238.SH,20210208,18532,1984.75
5,601238.SH,20210205,-84910,-9002.87
6,601238.SH,20210204,-53720,-5780.9
7,601238.SH,20210203,-17112,-1682.35
8,601238.SH,20210202,50060,5476.49
9,601238.SH,20210201,538,74.83
10,601238.SH,20210129,-123569,-13155.17
11,601238.SH,20210128,594,113.6
12,601238.SH,20210127,-48544,-5311.85
13,601238.SH,20210126,-107134,-12029.28
14,601238.SH,20210125,-151144,-17536.02
15,601238.SH,20210122,-4615,-485.91
16,601238.SH,20210121,-39234,-4492.73
17,601238.SH,20210120,-125357,-14882.73
18,601238.SH,20210119,-334491,-40435.27
19,601238.SH,20210118,130046,17975.06
20,601238.SH,20210115,71367,8096.13
21,601238.SH,20210114,-138952,-16118.25
22,601238.SH,20210113,-97819,-11751.92
23,601238.SH,20210112,-6464,-683.42
24,601238.SH,20210111,14854,1987.01
25,601238.SH,20210108,109409,13754.05
26,601238.SH,20210107,-43384,-5147.45
27,601238.SH,20210106,-60263,-7307.81
28,601238.SH,20210105,-177390,-21934.94
29,601238.SH,20210104,-111085,-14257.8
30,601238.SH,20201231,-35087,-4583.45
31,601238.SH,20201230,115472,15357.07
32,601238.SH,20201229,-160954,-20950.5
33,601238.SH,20201228,77634,10654.25
34,601238.SH,20201225,29288,3921.38
35,601238.SH,20201224,-76486,-9987.76
36,601238.SH,20201223,59600,8174.81
37,601238.SH,20201222,-163410,-22436.77
38,601238.SH,20201221,-49875,-6704.6
39,601238.SH,20201218,161379,22816.12
40,601238.SH,20201217,-74569,-10136.73
41,601238.SH,20201216,-26003,-3574.91
42,601238.SH,20201215,-15962,-2118.38
43,601238.SH,20201214,104586,14412.82
44,601238.SH,20201211,38661,5015.32
45,601238.SH,20201210,-87523,-11035.26
46,601238.SH,20201209,-85082,-11155.93
47,601238.SH,20201208,32669,4397.47
48,601238.SH,20201207,-42026,-5377.52
49,601238.SH,20201204,-23890,-3137.99
50,601238.SH,20201203,-14311,-1821.7
51,601238.SH,20201202,-154417,-20844.69
52,601238.SH,20201201,16858,2456.42
53,601238.SH,20201130,-139971,-19078.85
54,601238.SH,20201127,-127560,-17522.51
55,601238.SH,20201126,-114370,-15736.07
56,601238.SH,20201125,-92216,-13380.81
57,601238.SH,20201124,-83699,-12444.31
58,601238.SH,20201123,255375,38300.18
59,601238.SH,20201120,-16300,-2755.52
60,601238.SH,20201119,26777,3552.74
61,601238.SH,20201118,-35346,-4322.55
62,601238.SH,20201117,-81218,-10143.9
63,601238.SH,20201116,2314,315.0
64,601238.SH,20201113,10589,1376.84
65,601238.SH,20201112,47928,6099.22
66,601238.SH,20201111,4554,584.77
67,601238.SH,20201110,-37655,-4934.31
68,601238.SH,20201109,17208,2406.62
69,601238.SH,20201106,-118271,-15838.35
70,601238.SH,20201105,-67593,-9236.46
71,601238.SH,20201104,27512,3822.12
72,601238.SH,20201103,-39836,-5229.94
73,601238.SH,20201102,-12954,-1652.38
74,601238.SH,20201030,139615,18937.46
75,601238.SH,20201029,109916,13990.24
76,601238.SH,20201028,23490,2876.26
77,601238.SH,20201027,-10668,-1215.37
78,601238.SH,20201026,-13024,-1510.47
79,601238.SH,20201023,109442,13234.12
80,601238.SH,20201022,72368,8449.34
81,601238.SH,20201021,274896,30257.2
82,601238.SH,20201020,64269,6595.42
83,601238.SH,20201019,-50207,-5037.0
84,601238.SH,20201016,2377,237.57
85,601238.SH,20201015,-12811,-1296.27
86,601238.SH,20201014,3536,401.41
87,601238.SH,20201013,20877,2219.39
88,601238.SH,20201012,23118,2299.45
