,ts_code,trade_date,net_mf_vol,net_mf_amount
0,300059.SZ,20210219,-322882,-117642.12
1,300059.SZ,20210218,-177455,-67653.66
2,300059.SZ,20210210,83790,32816.34
3,300059.SZ,20210209,500781,187658.86
4,300059.SZ,20210208,79235,28540.29
5,300059.SZ,20210205,-1614,83.16
6,300059.SZ,20210204,138437,49191.3
7,300059.SZ,20210203,-439012,-156378.61
8,300059.SZ,20210202,56453,21247.69
9,300059.SZ,20210201,-22689,-7658.44
10,300059.SZ,20210129,-69043,-24768.44
11,300059.SZ,20210128,-243189,-87996.51
12,300059.SZ,20210127,114195,42970.41
13,300059.SZ,20210126,-436304,-165579.24
14,300059.SZ,20210125,24722,11570.89
15,300059.SZ,20210122,-47309,-17687.22
16,300059.SZ,20210121,418758,163555.13
17,300059.SZ,20210120,33530,13297.19
18,300059.SZ,20210119,-144447,-53728.89
19,300059.SZ,20210118,279216,105811.01
20,300059.SZ,20210115,-55636,-19327.83
21,300059.SZ,20210114,-312472,-115493.2
22,300059.SZ,20210113,-63118,-22512.05
23,300059.SZ,20210112,813265,286010.19
24,300059.SZ,20210111,-21102,-6547.12
25,300059.SZ,20210108,-315323,-105772.05
26,300059.SZ,20210107,372334,126614.81
27,300059.SZ,20210106,124241,42337.07
28,300059.SZ,20210105,331174,108357.33
29,300059.SZ,20210104,422581,136135.75
30,300059.SZ,20201231,490944,151755.72
31,300059.SZ,20201230,942979,269140.5
32,300059.SZ,20201229,114618,33048.35
33,300059.SZ,20201228,418256,115413.12
34,300059.SZ,20201225,82770,22869.73
35,300059.SZ,20201224,-29149,-7498.27
36,300059.SZ,20201223,25618,7279.88
37,300059.SZ,20201222,-434827,-116777.47
38,300059.SZ,20201221,345585,95345.96
39,300059.SZ,20201218,-321229,-86452.32
40,300059.SZ,20201217,495158,133164.47
41,300059.SZ,20201216,-264448,-69482.21
42,300059.SZ,20201215,-39109,-9918.45
43,300059.SZ,20201214,-84133,-21980.61
44,300059.SZ,20201211,-179940,-47575.39
45,300059.SZ,20201210,45276,12607.09
46,300059.SZ,20201209,-418852,-113696.06
47,300059.SZ,20201208,101951,29084.73
48,300059.SZ,20201207,-216306,-60253.64
49,300059.SZ,20201204,-225783,-63549.78
50,300059.SZ,20201203,250908,73794.31
51,300059.SZ,20201202,-329739,-94144.8
52,300059.SZ,20201201,926049,266634.36
53,300059.SZ,20201130,939984,267611.5
54,300059.SZ,20201127,454484,120587.47
55,300059.SZ,20201126,114269,29921.19
56,300059.SZ,20201125,-210103,-54455.44
57,300059.SZ,20201124,-110251,-28645.36
58,300059.SZ,20201123,522962,138821.41
59,300059.SZ,20201120,-122958,-31290.0
60,300059.SZ,20201119,340421,87940.84
61,300059.SZ,20201118,12120,3313.76
62,300059.SZ,20201117,-168949,-41364.71
63,300059.SZ,20201116,-108552,-26975.72
64,300059.SZ,20201113,-305646,-75776.93
65,300059.SZ,20201112,-173263,-43913.86
66,300059.SZ,20201111,-507649,-130657.87
67,300059.SZ,20201110,123822,34286.54
68,300059.SZ,20201109,728096,192540.03
69,300059.SZ,20201106,236016,59861.29
70,300059.SZ,20201105,446742,111646.1
71,300059.SZ,20201104,-68275,-16367.76
72,300059.SZ,20201103,375981,91712.2
73,300059.SZ,20201102,-13033,-2802.8
74,300059.SZ,20201030,-476114,-113740.66
75,300059.SZ,20201029,-9703,-1840.79
76,300059.SZ,20201028,-43850,-10287.08
77,300059.SZ,20201027,-20207,-4766.6
