,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600019.SH,20210219,370565,26762.98
1,600019.SH,20210218,200071,14395.67
2,600019.SH,20210210,-372557,-25228.6
3,600019.SH,20210209,-44554,-3017.12
4,600019.SH,20210208,-8660,-474.07
5,600019.SH,20210205,-12632,-766.78
6,600019.SH,20210204,-73395,-4550.12
7,600019.SH,20210203,269197,17974.83
8,600019.SH,20210202,-128829,-8189.19
9,600019.SH,20210201,34336,2320.55
10,600019.SH,20210129,-161769,-10715.37
11,600019.SH,20210128,-91332,-6175.79
12,600019.SH,20210127,12597,1075.13
13,600019.SH,20210126,362967,25776.41
14,600019.SH,20210125,197204,13613.52
15,600019.SH,20210122,-14736,-912.71
16,600019.SH,20210121,-58903,-3799.99
17,600019.SH,20210120,428104,29169.79
18,600019.SH,20210119,-300408,-18598.8
19,600019.SH,20210118,-178616,-11133.31
20,600019.SH,20210115,-589947,-38399.15
21,600019.SH,20210114,279901,19100.14
22,600019.SH,20210113,71876,4823.74
23,600019.SH,20210112,52434,3354.23
24,600019.SH,20210111,-502458,-32223.33
25,600019.SH,20210108,227206,14889.59
26,600019.SH,20210107,535729,33495.48
27,600019.SH,20210106,107555,6438.64
28,600019.SH,20210105,-228227,-13536.48
29,600019.SH,20210104,178229,10879.34
30,600019.SH,20201231,-104636,-6187.24
31,600019.SH,20201230,37922,2296.09
32,600019.SH,20201229,-112785,-6652.72
33,600019.SH,20201228,-27044,-1583.23
34,600019.SH,20201225,77870,4706.0
35,600019.SH,20201224,-56718,-3375.37
36,600019.SH,20201223,-117194,-6947.48
37,600019.SH,20201222,-383513,-23052.07
38,600019.SH,20201221,-129666,-8026.11
39,600019.SH,20201218,136009,8519.83
40,600019.SH,20201217,379796,22987.59
41,600019.SH,20201216,-35090,-2022.29
42,600019.SH,20201215,-215641,-12626.06
43,600019.SH,20201214,-298144,-17613.37
44,600019.SH,20201211,-331134,-20008.61
45,600019.SH,20201210,226833,13895.9
46,600019.SH,20201209,-1415,-2.75
47,600019.SH,20201208,46115,2800.36
48,600019.SH,20201207,-135117,-7987.58
49,600019.SH,20201204,-317839,-19136.43
50,600019.SH,20201203,-557646,-34822.97
51,600019.SH,20201202,304862,19588.74
52,600019.SH,20201201,-4361,-198.23
53,600019.SH,20201130,77380,5163.81
54,600019.SH,20201127,-233273,-14441.65
55,600019.SH,20201126,34590,2236.0
56,600019.SH,20201125,-147683,-9343.04
57,600019.SH,20201124,226947,14832.97
58,600019.SH,20201123,-322871,-20533.44
59,600019.SH,20201120,426446,27462.49
60,600019.SH,20201119,37296,2426.59
61,600019.SH,20201118,-115646,-7178.26
62,600019.SH,20201117,-235029,-14988.51
63,600019.SH,20201116,300433,19539.25
64,600019.SH,20201113,-123182,-7704.45
65,600019.SH,20201112,-47502,-2888.44
66,600019.SH,20201111,-125392,-7950.11
67,600019.SH,20201110,-81792,-5094.02
68,600019.SH,20201109,326532,21095.25
69,600019.SH,20201106,-18419,-980.4
