,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600837.SH,20210219,955,66.73
1,600837.SH,20210218,-38169,-4597.65
2,600837.SH,20210210,-247489,-29484.28
3,600837.SH,20210209,-19584,-2267.07
4,600837.SH,20210208,-200393,-23705.07
5,600837.SH,20210205,-77524,-9207.49
6,600837.SH,20210204,-45209,-5373.08
7,600837.SH,20210203,10313,1291.68
8,600837.SH,20210202,27063,3323.4
9,600837.SH,20210201,-31070,-3750.43
10,600837.SH,20210129,23519,2900.3
11,600837.SH,20210128,-19349,-2311.27
12,600837.SH,20210127,-55850,-6808.95
13,600837.SH,20210126,45975,5693.84
14,600837.SH,20210125,-114873,-14168.22
15,600837.SH,20210122,-204480,-25538.86
16,600837.SH,20210121,-139306,-17582.51
17,600837.SH,20210120,-185334,-23568.78
18,600837.SH,20210119,-133165,-17018.76
19,600837.SH,20210118,-53912,-6917.34
20,600837.SH,20210115,-35893,-4556.25
21,600837.SH,20210114,-90876,-11656.72
22,600837.SH,20210113,-216401,-28221.41
23,600837.SH,20210112,303988,40824.78
24,600837.SH,20210111,-156135,-19939.23
25,600837.SH,20210108,66071,8579.14
26,600837.SH,20210107,-82120,-10391.12
27,600837.SH,20210106,-83669,-10652.44
28,600837.SH,20210105,-142216,-18206.87
29,600837.SH,20210104,-24434,-3020.17
30,600837.SH,20201231,41847,5409.11
31,600837.SH,20201230,-96249,-11923.16
32,600837.SH,20201229,-61306,-7620.01
33,600837.SH,20201228,-29574,-3692.18
34,600837.SH,20201225,-12222,-1527.64
35,600837.SH,20201224,-171,-6.47
36,600837.SH,20201223,20074,2547.08
37,600837.SH,20201222,-97408,-12236.75
38,600837.SH,20201221,-13619,-1702.24
39,600837.SH,20201218,-50787,-6430.73
40,600837.SH,20201217,53440,6770.17
41,600837.SH,20201216,-47778,-5958.57
42,600837.SH,20201215,-24597,-3040.78
43,600837.SH,20201214,-14175,-1700.27
44,600837.SH,20201211,-424841,-53031.83
45,600837.SH,20201210,-299792,-38370.51
46,600837.SH,20201209,-103777,-13532.66
47,600837.SH,20201208,-39043,-5144.74
48,600837.SH,20201207,-32248,-4276.24
49,600837.SH,20201204,-75404,-10110.37
50,600837.SH,20201203,-57859,-7834.14
51,600837.SH,20201202,11494,1707.57
52,600837.SH,20201201,134434,18425.74
53,600837.SH,20201130,-21845,-2820.51
54,600837.SH,20201127,91172,12324.26
55,600837.SH,20201126,3676,526.21
56,600837.SH,20201125,-86395,-11649.22
57,600837.SH,20201124,3716,522.94
58,600837.SH,20201123,141691,19131.23
59,600837.SH,20201120,60763,8058.83
60,600837.SH,20201119,-313735,-41031.9
61,600837.SH,20201118,67514,9536.73
62,600837.SH,20201117,-68282,-9486.07
63,600837.SH,20201116,-61917,-8628.26
64,600837.SH,20201113,-114496,-15969.62
65,600837.SH,20201112,-166861,-23762.37
66,600837.SH,20201111,-11488,-1576.76
67,600837.SH,20201110,6287,976.62
68,600837.SH,20201109,180451,26302.72
69,600837.SH,20201106,-53904,-7608.7
70,600837.SH,20201105,-33592,-4755.95
71,600837.SH,20201104,-5413,-753.75
72,600837.SH,20201103,19916,2865.32
73,600837.SH,20201102,-26082,-3589.59
74,600837.SH,20201030,-60872,-8629.58
75,600837.SH,20201029,47396,6871.79
76,600837.SH,20201028,29564,4249.13
77,600837.SH,20201027,-83329,-11770.72
78,600837.SH,20201026,-51865,-7436.85
79,600837.SH,20201023,23150,3481.93
80,600837.SH,20201022,28745,4284.55
81,600837.SH,20201021,21794,3216.06
82,600837.SH,20201020,32619,4816.06
83,600837.SH,20201019,23429,3597.85
84,600837.SH,20201016,-8362,-1167.53
85,600837.SH,20201015,7910,1223.51
86,600837.SH,20201014,-13993,-2058.39
87,600837.SH,20201013,74719,11177.53
88,600837.SH,20201012,323023,48055.99
89,600837.SH,20201009,38555,5586.51
90,600837.SH,20200930,-68849,-9761.23
91,600837.SH,20200929,37346,5475.85
92,600837.SH,20200928,95474,13879.02
93,600837.SH,20200925,167291,24047.18
94,600837.SH,20200924,-5645,-784.07
95,600837.SH,20200923,-9031,-1264.12
96,600837.SH,20200922,21099,3317.67
97,600837.SH,20200921,-12378,-1738.98
98,600837.SH,20200918,258582,37509.78
99,600837.SH,20200917,-55572,-7797.61
100,600837.SH,20200916,17752,2578.83
101,600837.SH,20200915,7236,1061.22
102,600837.SH,20200914,-12313,-1732.0
103,600837.SH,20200911,20044,2900.59
104,600837.SH,20200910,-134068,-19247.56
105,600837.SH,20200909,-42582,-6139.05
106,600837.SH,20200908,160871,23614.8
107,600837.SH,20200907,-75917,-11013.38
108,600837.SH,20200904,-43895,-6406.03
109,600837.SH,20200903,-41691,-6175.42
110,600837.SH,20200902,-51156,-7615.69
111,600837.SH,20200901,-44929,-6715.27
112,600837.SH,20200831,33215,5287.36
113,600837.SH,20200828,141051,21291.57
114,600837.SH,20200827,11154,1688.58
115,600837.SH,20200826,-109437,-16148.63
116,600837.SH,20200825,-50082,-7565.21
117,600837.SH,20200824,-3927,-550.73
118,600837.SH,20200821,96511,14753.15
119,600837.SH,20200820,-21497,-3177.81
120,600837.SH,20200819,-201825,-30860.58
121,600837.SH,20200818,-185098,-28911.73
122,600837.SH,20200817,377574,60216.19
123,600837.SH,20200814,73913,11620.89
124,600837.SH,20200813,251313,38650.45
125,600837.SH,20200812,163077,24377.33
126,600837.SH,20200811,-120634,-18072.33
127,600837.SH,20200810,535073,80322.69
128,600837.SH,20200807,-141436,-20365.67
129,600837.SH,20200806,86671,13090.07
130,600837.SH,20200805,-121679,-17489.62
131,600837.SH,20200804,-90969,-13167.47
132,600837.SH,20200803,236230,34444.33
133,600837.SH,20200731,-68792,-9510.2
134,600837.SH,20200730,-158800,-22249.77
135,600837.SH,20200729,112050,15744.38
136,600837.SH,20200728,-81801,-11162.57
137,600837.SH,20200727,-95144,-13030.58
138,600837.SH,20200724,-312383,-43800.98
139,600837.SH,20200723,-146910,-20866.49
140,600837.SH,20200722,136411,20415.4
141,600837.SH,20200721,-213717,-30875.32
142,600837.SH,20200720,199,194.18
143,600837.SH,20200717,-146573,-21076.2
144,600837.SH,20200716,-135332,-20142.82
145,600837.SH,20200715,-152898,-23908.62
146,600837.SH,20200714,-40204,-6129.37
147,600837.SH,20200713,151719,24349.31
148,600837.SH,20200710,-293071,-46150.81
149,600837.SH,20200709,-268855,-43590.79
150,600837.SH,20200708,492589,81001.75
151,600837.SH,20200707,12077,2223.59
152,600837.SH,20200706,612881,98578.66
153,600837.SH,20200703,486414,71535.42
154,600837.SH,20200702,663143,89539.36
155,600837.SH,20200701,158480,20388.02
156,600837.SH,20200630,129648,16269.67
157,600837.SH,20200629,-353488,-43671.74
158,600837.SH,20200624,140125,18204.96
159,600837.SH,20200623,144689,18489.37
160,600837.SH,20200622,226503,29014.8
161,600837.SH,20200619,353970,43204.62
162,600837.SH,20200618,98500,11695.11
163,600837.SH,20200617,-36140,-4235.14
164,600837.SH,20200616,-13510,-1576.19
165,600837.SH,20200615,17816,2158.49
166,600837.SH,20200612,-74910,-8750.09
167,600837.SH,20200611,-63063,-7438.98
168,600837.SH,20200610,-127245,-15177.78
169,600837.SH,20200609,11540,1424.83
170,600837.SH,20200608,-55441,-6644.11
171,600837.SH,20200605,27175,3291.04
172,600837.SH,20200604,-45948,-5458.48
173,600837.SH,20200603,-110803,-13334.81
174,600837.SH,20200602,15206,1863.28
175,600837.SH,20200601,111711,13398.43
176,600837.SH,20200529,-34673,-4004.9
177,600837.SH,20200528,29399,3436.32
178,600837.SH,20200527,-130813,-15084.51
179,600837.SH,20200526,-1195,-118.35
180,600837.SH,20200525,-41858,-4866.96
181,600837.SH,20200522,-110664,-13233.43
182,600837.SH,20200521,-133044,-16404.1
183,600837.SH,20200520,-5714,-695.15
184,600837.SH,20200519,-27698,-3440.2
185,600837.SH,20200518,-71050,-8847.12
186,600837.SH,20200515,-10048,-1243.44
187,600837.SH,20200514,-101581,-12783.75
188,600837.SH,20200513,-14630,-1843.73
189,600837.SH,20200512,-53551,-6808.13
190,600837.SH,20200511,-85027,-10905.14
191,600837.SH,20200508,108718,14038.17
192,600837.SH,20200507,-106535,-13525.02
193,600837.SH,20200506,-38311,-4822.84
194,600837.SH,20200430,67813,8722.2
195,600837.SH,20200429,-13417,-1679.03
196,600837.SH,20200428,20861,2689.04
197,600837.SH,20200427,-66029,-8321.97
198,600837.SH,20200424,-87077,-11024.01
199,600837.SH,20200423,-82325,-10528.66
200,600837.SH,20200422,-41441,-5301.0
201,600837.SH,20200421,-44629,-5753.47
202,600837.SH,20200420,12557,1663.24
203,600837.SH,20200417,18126,2405.47
204,600837.SH,20200416,150912,19807.86
205,600837.SH,20200415,11483,1553.86
206,600837.SH,20200414,35669,4663.24
207,600837.SH,20200413,-111700,-14221.95
208,600837.SH,20200410,-127720,-16558.2
209,600837.SH,20200409,-68087,-8924.91
210,600837.SH,20200408,-36449,-4737.24
211,600837.SH,20200407,46362,6122.27
212,600837.SH,20200403,-67371,-8682.73
213,600837.SH,20200402,55994,7300.76
214,600837.SH,20200401,-7793,-960.77
215,600837.SH,20200331,-5904,-729.79
