,ts_code,trade_date,net_mf_vol,net_mf_amount
0,000860.SZ,20210219,-13808,-7840.47
1,000860.SZ,20210218,-60263,-35107.3
2,000860.SZ,20210210,-145753,-96427.64
3,000860.SZ,20210209,-8640,-5242.36
4,000860.SZ,20210208,12923,7844.48
5,000860.SZ,20210205,13964,8694.55
6,000860.SZ,20210204,930,588.53
7,000860.SZ,20210203,-24289,-15828.91
8,000860.SZ,20210202,1659,1068.04
9,000860.SZ,20210201,9844,6356.16
10,000860.SZ,20210129,-8279,-5495.24
11,000860.SZ,20210128,2845,1887.25
12,000860.SZ,20210127,2085,1405.77
13,000860.SZ,20210126,-3103,-2126.01
14,000860.SZ,20210125,-278,-182.2
15,000860.SZ,20210122,11386,7995.21
16,000860.SZ,20210121,17013,12032.23
17,000860.SZ,20210120,10978,7573.25
18,000860.SZ,20210119,8724,5921.52
19,000860.SZ,20210118,19702,12928.91
20,000860.SZ,20210115,12477,8327.09
21,000860.SZ,20210114,10737,7342.21
22,000860.SZ,20210113,34273,23283.96
23,000860.SZ,20210112,8944,6243.08
24,000860.SZ,20210111,17636,12326.21
25,000860.SZ,20210108,13757,9741.02
26,000860.SZ,20210107,9741,7008.13
27,000860.SZ,20210106,-5721,-4332.38
28,000860.SZ,20210105,-4503,-3439.81
29,000860.SZ,20210104,617,439.89
30,000860.SZ,20201231,3852,2822.01
31,000860.SZ,20201230,17697,12599.49
32,000860.SZ,20201229,-7833,-5447.82
33,000860.SZ,20201228,33315,23441.75
34,000860.SZ,20201225,13216,9008.98
35,000860.SZ,20201224,-13393,-9414.01
36,000860.SZ,20201223,12699,9437.7
37,000860.SZ,20201222,12445,8908.58
38,000860.SZ,20201221,-674,-450.36
39,000860.SZ,20201218,-10185,-6943.45
40,000860.SZ,20201217,-4734,-3183.11
41,000860.SZ,20201216,-7986,-5397.2
42,000860.SZ,20201215,-6147,-4008.41
43,000860.SZ,20201214,47922,32419.24
44,000860.SZ,20201211,-6425,-3966.45
45,000860.SZ,20201210,-866,-531.5
46,000860.SZ,20201209,666,555.55
47,000860.SZ,20201208,34279,22404.56
48,000860.SZ,20201207,7145,4525.17
49,000860.SZ,20201204,21946,13554.71
50,000860.SZ,20201203,-21668,-13219.78
51,000860.SZ,20201202,89,54.28
52,000860.SZ,20201201,-21263,-13358.17
53,000860.SZ,20201130,-13935,-8864.22
54,000860.SZ,20201127,12929,8531.93
55,000860.SZ,20201126,30759,19242.55
56,000860.SZ,20201125,-16361,-9696.1
57,000860.SZ,20201124,12664,7697.04
58,000860.SZ,20201123,-2668,-1536.11
59,000860.SZ,20201120,12832,7429.23
60,000860.SZ,20201119,14916,8484.21
61,000860.SZ,20201118,-15718,-8551.17
62,000860.SZ,20201117,-9618,-5452.5
63,000860.SZ,20201116,3274,1987.12
64,000860.SZ,20201113,-45860,-24962.07
65,000860.SZ,20201112,51587,29198.75
66,000860.SZ,20201111,-262,-95.79
67,000860.SZ,20201110,-14018,-7475.47
68,000860.SZ,20201109,-11661,-6323.66
69,000860.SZ,20201106,-14129,-7585.22
70,000860.SZ,20201105,27049,14425.98
71,000860.SZ,20201104,125,90.75
72,000860.SZ,20201103,1851,975.09
73,000860.SZ,20201102,5657,2930.58
74,000860.SZ,20201030,26411,14501.1
75,000860.SZ,20201029,20652,12641.18
76,000860.SZ,20201028,7988,4733.79
77,000860.SZ,20201027,11554,6671.36
78,000860.SZ,20201026,163,117.77
79,000860.SZ,20201023,-6383,-3794.33
80,000860.SZ,20201022,5191,3095.77
81,000860.SZ,20201021,-4718,-2782.36
82,000860.SZ,20201020,19994,11768.19
83,000860.SZ,20201019,3482,2026.95
84,000860.SZ,20201016,-41348,-24043.64
85,000860.SZ,20201015,-19925,-12105.61
86,000860.SZ,20201014,-25472,-15940.86
87,000860.SZ,20201013,17037,10835.44
88,000860.SZ,20201012,21206,12951.79
89,000860.SZ,20201009,-14342,-8578.68
90,000860.SZ,20200930,6199,3797.09
91,000860.SZ,20200929,-6399,-3828.87
92,000860.SZ,20200928,-1727,-987.3
93,000860.SZ,20200925,-4276,-2550.35
94,000860.SZ,20200924,-14224,-8693.05
95,000860.SZ,20200923,4968,3116.6
96,000860.SZ,20200922,-12371,-7805.79
97,000860.SZ,20200921,-9188,-5912.76
98,000860.SZ,20200918,16,30.44
99,000860.SZ,20200917,-1022,-655.7
100,000860.SZ,20200916,-6781,-4553.7
101,000860.SZ,20200915,-4797,-3277.63
102,000860.SZ,20200914,317,253.85
103,000860.SZ,20200911,2340,1586.06
104,000860.SZ,20200910,-9837,-6570.43
105,000860.SZ,20200909,-10792,-7163.19
106,000860.SZ,20200908,-3758,-2532.75
107,000860.SZ,20200907,-6593,-4496.93
108,000860.SZ,20200904,-30,23.15
109,000860.SZ,20200903,-6771,-4912.2
110,000860.SZ,20200902,-4881,-3567.51
111,000860.SZ,20200901,2216,1697.72
112,000860.SZ,20200831,15401,11815.75
113,000860.SZ,20200828,8463,6343.44
114,000860.SZ,20200827,25755,18001.42
115,000860.SZ,20200826,-2588,-1730.37
116,000860.SZ,20200825,15978,11175.61
117,000860.SZ,20200824,8734,5840.77
118,000860.SZ,20200821,11764,7795.62
