,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601288.SH,20210219,136960,4479.14
1,601288.SH,20210218,-258619,-8228.3
2,601288.SH,20210210,1196937,38342.69
3,601288.SH,20210209,-558574,-17590.47
4,601288.SH,20210208,107906,3526.71
5,601288.SH,20210205,2379632,75822.15
6,601288.SH,20210204,281671,8953.34
7,601288.SH,20210203,-392803,-12308.23
8,601288.SH,20210202,-643412,-20281.19
9,601288.SH,20210201,636884,20256.66
10,601288.SH,20210129,476329,15096.37
11,601288.SH,20210128,-413791,-12912.67
12,601288.SH,20210127,335305,10612.89
13,601288.SH,20210126,-64712,-1980.08
14,601288.SH,20210125,-597083,-18642.07
15,601288.SH,20210122,-1064346,-33455.16
16,601288.SH,20210121,-840192,-26587.64
17,601288.SH,20210120,-406830,-12892.15
18,601288.SH,20210119,767440,24680.17
19,601288.SH,20210118,-646322,-20444.76
20,601288.SH,20210115,1033478,33284.6
21,601288.SH,20210114,434753,13879.17
22,601288.SH,20210113,707928,22438.97
23,601288.SH,20210112,-25206,-687.84
24,601288.SH,20210111,93307,3041.65
25,601288.SH,20210108,340529,10752.39
26,601288.SH,20210107,531764,16770.2
27,601288.SH,20210106,47896,1564.04
28,601288.SH,20210105,-21872,-609.67
29,601288.SH,20210104,-764026,-23814.3
30,601288.SH,20201231,327707,10389.49
31,601288.SH,20201230,-991308,-30902.8
32,601288.SH,20201229,-238376,-7417.14
33,601288.SH,20201228,-92326,-2860.78
34,601288.SH,20201225,-141868,-4422.44
35,601288.SH,20201224,-245873,-7693.51
36,601288.SH,20201223,-1055970,-33063.34
37,601288.SH,20201222,-1729183,-54494.31
38,601288.SH,20201221,-174843,-5500.44
39,601288.SH,20201218,-436874,-13813.6
40,601288.SH,20201217,-74045,-2289.09
41,601288.SH,20201216,-1001690,-31754.19
42,601288.SH,20201215,-1085825,-34670.28
43,601288.SH,20201214,-123953,-3940.44
44,601288.SH,20201211,-279048,-8914.0
45,601288.SH,20201210,462055,15035.44
46,601288.SH,20201209,219924,7136.02
47,601288.SH,20201208,-418920,-13433.18
48,601288.SH,20201207,-927581,-30036.72
49,601288.SH,20201204,-523503,-17112.67
50,601288.SH,20201203,-54373,-1692.87
51,601288.SH,20201202,-119843,-3915.87
52,601288.SH,20201201,579988,19624.28
53,601288.SH,20201130,512103,17825.05
54,601288.SH,20201127,3364004,110417.7
55,601288.SH,20201126,90370,2949.68
56,601288.SH,20201125,-376438,-12104.46
57,601288.SH,20201124,170259,5554.18
58,601288.SH,20201123,943804,30513.34
59,601288.SH,20201120,-332808,-10650.34
60,601288.SH,20201119,367238,11858.62
61,601288.SH,20201118,703854,22618.26
62,601288.SH,20201117,-315005,-10010.14
63,601288.SH,20201116,12777,440.01
64,601288.SH,20201113,-708621,-22556.3
65,601288.SH,20201112,-300525,-9617.82
66,601288.SH,20201111,610946,19781.26
67,601288.SH,20201110,-159809,-5109.15
68,601288.SH,20201109,11234,431.02
69,601288.SH,20201106,366632,11743.82
70,601288.SH,20201105,41606,1366.45
71,601288.SH,20201104,-70404,-2208.63
72,601288.SH,20201103,-50953,-1556.26
73,601288.SH,20201102,323414,10311.3
74,601288.SH,20201030,67201,2178.74
75,601288.SH,20201029,-384632,-12127.14
76,601288.SH,20201028,-437402,-13954.44
77,601288.SH,20201027,-332126,-10628.39
78,601288.SH,20201026,-145321,-4580.75
79,601288.SH,20201023,562343,18195.59
80,601288.SH,20201022,582830,18804.82
81,601288.SH,20201021,555948,17823.82
82,601288.SH,20201020,-496694,-15776.39
83,601288.SH,20201019,741427,23953.53
84,601288.SH,20201016,987863,31619.99
85,601288.SH,20201015,711014,22615.02
86,601288.SH,20201014,-420808,-13198.64
87,601288.SH,20201013,-811371,-25695.38
88,601288.SH,20201012,280880,9004.62
89,601288.SH,20201009,-260740,-8230.5
90,601288.SH,20200930,109414,3575.56
91,601288.SH,20200929,-67366,-2107.69
92,601288.SH,20200928,1115894,35439.84
93,601288.SH,20200925,599855,18939.57
94,601288.SH,20200924,-191648,-5989.02
95,601288.SH,20200923,64838,2098.34
96,601288.SH,20200922,-216865,-6839.5
97,601288.SH,20200921,66747,2190.76
98,601288.SH,20200918,650375,20760.06
99,601288.SH,20200917,385094,12237.88
100,601288.SH,20200916,359133,11398.17
101,601288.SH,20200915,168558,5361.36
102,601288.SH,20200914,171525,5452.89
103,601288.SH,20200911,139408,4447.23
104,601288.SH,20200910,-341466,-10770.59
105,601288.SH,20200909,-180213,-5673.66
106,601288.SH,20200908,903524,28636.41
107,601288.SH,20200907,-407784,-12840.01
108,601288.SH,20200904,-80992,-2488.09
109,601288.SH,20200903,-662266,-20987.82
110,601288.SH,20200902,-985625,-31391.02
111,601288.SH,20200901,-686783,-21997.69
112,601288.SH,20200831,-901709,-28994.61
113,601288.SH,20200828,18510,681.55
114,601288.SH,20200827,-628859,-20196.01
115,601288.SH,20200826,-545458,-17579.08
116,601288.SH,20200825,-136697,-4368.83
117,601288.SH,20200824,-294314,-9492.22
118,601288.SH,20200821,-136824,-4371.64
119,601288.SH,20200820,-222393,-7151.24
120,601288.SH,20200819,-751256,-24437.09
121,601288.SH,20200818,-863602,-28179.22
122,601288.SH,20200817,1215165,39966.12
123,601288.SH,20200814,300696,9831.18
124,601288.SH,20200813,353601,11497.88
125,601288.SH,20200812,87301,2899.06
126,601288.SH,20200811,-212571,-6789.99
127,601288.SH,20200810,118473,3915.2
128,601288.SH,20200807,-662102,-21346.18
129,601288.SH,20200806,70307,2378.57
130,601288.SH,20200805,-733478,-23728.3
131,601288.SH,20200804,1683055,54866.85
132,601288.SH,20200803,-897976,-28957.6
133,601288.SH,20200731,-848462,-27297.03
134,601288.SH,20200730,-910630,-29387.9
135,601288.SH,20200729,155712,5135.18
136,601288.SH,20200728,-181803,-5788.56
137,601288.SH,20200727,-269407,-8625.36
138,601288.SH,20200724,-1088615,-35266.43
139,601288.SH,20200723,-1024024,-33399.13
140,601288.SH,20200722,-113781,-3637.41
141,601288.SH,20200721,-689910,-22732.41
142,601288.SH,20200720,693240,22964.78
143,601288.SH,20200717,-521820,-16990.06
144,601288.SH,20200716,-375079,-12154.84
145,601288.SH,20200715,-1743758,-57299.47
146,601288.SH,20200714,-1659931,-55036.77
147,601288.SH,20200713,-2353096,-78523.22
148,601288.SH,20200710,-1990456,-67594.1
149,601288.SH,20200709,-1618953,-59008.17
150,601288.SH,20200708,-820769,-30248.42
151,601288.SH,20200707,75050,3222.92
152,601288.SH,20200706,2035539,74447.9
153,601288.SH,20200703,837725,29330.29
154,601288.SH,20200702,1256034,42975.52
155,601288.SH,20200701,446088,15174.4
156,601288.SH,20200630,-49752,-1612.87
157,601288.SH,20200629,-182765,-6085.71
158,601288.SH,20200624,519556,17536.66
159,601288.SH,20200623,-234306,-7809.14
160,601288.SH,20200622,-175722,-5814.24
161,601288.SH,20200619,-31261,-981.14
162,601288.SH,20200618,-173477,-5744.68
163,601288.SH,20200617,274740,9240.46
164,601288.SH,20200616,-22106,-686.28
165,601288.SH,20200615,-1262703,-42225.32
166,601288.SH,20200612,-1015875,-34110.9
167,601288.SH,20200611,-977825,-33087.22
168,601288.SH,20200610,-484266,-16464.03
169,601288.SH,20200609,11428,453.95
170,601288.SH,20200608,-349517,-11872.89
171,601288.SH,20200605,-335524,-11426.15
172,601288.SH,20200604,-336224,-11451.67
173,601288.SH,20200603,16124,610.96
174,601288.SH,20200602,53815,1876.69
175,601288.SH,20200601,70866,2453.7
176,601288.SH,20200529,-231018,-7845.81
177,601288.SH,20200528,228640,7846.78
178,601288.SH,20200527,380717,12962.31
179,601288.SH,20200526,69873,2404.91
180,601288.SH,20200525,-31689,-1044.74
181,601288.SH,20200522,-121899,-4077.93
182,601288.SH,20200521,-222610,-7549.54
183,601288.SH,20200520,74210,2556.41
184,601288.SH,20200519,38388,1334.85
185,601288.SH,20200518,-174342,-5880.03
186,601288.SH,20200515,-294832,-9964.22
187,601288.SH,20200514,-251633,-8520.54
188,601288.SH,20200513,-113309,-3825.24
189,601288.SH,20200512,-363200,-12371.09
190,601288.SH,20200511,301171,10344.01
191,601288.SH,20200508,-347650,-11809.76
192,601288.SH,20200507,-225122,-7617.45
193,601288.SH,20200506,-487276,-16536.44
194,601288.SH,20200430,269735,9353.28
195,601288.SH,20200429,643332,22071.6
196,601288.SH,20200428,-30857,-1005.46
197,601288.SH,20200427,30098,1056.69
198,601288.SH,20200424,-65315,-2189.97
199,601288.SH,20200423,-557327,-18900.34
200,601288.SH,20200422,61105,2113.83
201,601288.SH,20200421,19063,683.06
202,601288.SH,20200420,-217834,-7409.64
203,601288.SH,20200417,-126713,-4301.39
204,601288.SH,20200416,153140,5279.29
205,601288.SH,20200415,136894,4716.8
206,601288.SH,20200414,73343,2541.49
207,601288.SH,20200413,11151,411.16
208,601288.SH,20200410,102216,3515.77
209,601288.SH,20200409,-73710,-2484.32
210,601288.SH,20200408,-113256,-3814.79
211,601288.SH,20200407,-103929,-3502.93
212,601288.SH,20200403,193241,6626.0
213,601288.SH,20200402,-6242,-164.68
214,601288.SH,20200401,113177,3866.66
215,601288.SH,20200331,-569930,-19228.74
216,601288.SH,20200330,248439,8522.13
217,601288.SH,20200327,288924,9862.68
218,601288.SH,20200326,260320,8840.48
219,601288.SH,20200325,99567,3421.73
220,601288.SH,20200324,559492,18675.73
221,601288.SH,20200323,-169887,-5537.9
222,601288.SH,20200320,677917,22710.38
223,601288.SH,20200319,-301568,-9907.92
224,601288.SH,20200318,-814732,-27446.67
225,601288.SH,20200317,392019,13436.12
226,601288.SH,20200316,-249762,-8355.78
227,601288.SH,20200313,-216662,-7177.12
228,601288.SH,20200312,-89507,-2983.29
229,601288.SH,20200311,-316191,-10836.95
230,601288.SH,20200310,516599,17871.73
231,601288.SH,20200309,-1087125,-37270.16
232,601288.SH,20200306,-416740,-14557.49
233,601288.SH,20200305,278922,9821.18
234,601288.SH,20200304,-447119,-15544.05
235,601288.SH,20200303,235389,8268.71
236,601288.SH,20200302,211076,7338.31
237,601288.SH,20200228,30538,1213.8
238,601288.SH,20200227,-259813,-8916.54
239,601288.SH,20200226,-169718,-5728.45
240,601288.SH,20200225,-550301,-18806.22
241,601288.SH,20200224,-389612,-13477.5
242,601288.SH,20200221,-143768,-4964.17
243,601288.SH,20200220,-114963,-3883.14
244,601288.SH,20200219,284487,9938.09
245,601288.SH,20200218,-22995,-738.61
246,601288.SH,20200217,364560,12648.55
247,601288.SH,20200214,36200,1279.11
248,601288.SH,20200213,-471771,-16082.49
249,601288.SH,20200212,-102662,-3469.88
250,601288.SH,20200211,281449,9657.1
251,601288.SH,20200210,-323879,-10915.01
252,601288.SH,20200207,-399503,-13508.25
253,601288.SH,20200206,136144,4734.72
254,601288.SH,20200205,-15323,-413.32
255,601288.SH,20200204,116917,4121.44
256,601288.SH,20200203,-47804,-1402.89
257,601288.SH,20200123,-576210,-20265.8
258,601288.SH,20200122,-493042,-17520.61
259,601288.SH,20200121,-878385,-31495.12
260,601288.SH,20200120,-121826,-4379.35
261,601288.SH,20200117,59738,2207.26
262,601288.SH,20200116,-932768,-33756.5
263,601288.SH,20200115,-545767,-19926.27
264,601288.SH,20200114,23384,909.5
265,601288.SH,20200113,-575124,-20986.71
266,601288.SH,20200110,-316156,-11589.97
267,601288.SH,20200109,-446795,-16432.29
268,601288.SH,20200108,-537907,-19843.76
269,601288.SH,20200107,1330498,49626.69
270,601288.SH,20200106,-551936,-20318.33
271,601288.SH,20200103,-57963,-2108.5
272,601288.SH,20200102,359580,13450.69
273,601288.SH,20191231,-626617,-23085.0
274,601288.SH,20191230,-31834,-1128.24
275,601288.SH,20191227,380715,14260.45
276,601288.SH,20191226,352815,13060.38
277,601288.SH,20191225,-239343,-8751.61
278,601288.SH,20191224,-347099,-12753.35
279,601288.SH,20191223,-480540,-17698.25
280,601288.SH,20191220,252238,9368.32
281,601288.SH,20191219,341451,12630.15
282,601288.SH,20191218,-89519,-3227.2
283,601288.SH,20191217,337833,12481.5
284,601288.SH,20191216,-526873,-19149.99
285,601288.SH,20191213,1199129,43720.81
286,601288.SH,20191212,-386673,-13873.86
287,601288.SH,20191211,-642722,-23165.23
288,601288.SH,20191210,-448871,-16166.69
289,601288.SH,20191209,-353597,-12702.21
290,601288.SH,20191206,-399132,-14407.96
291,601288.SH,20191205,-414940,-14975.67
292,601288.SH,20191204,-583726,-21102.87
293,601288.SH,20191203,-114460,-4104.97
294,601288.SH,20191202,-26798,-938.76
295,601288.SH,20191129,80244,3027.89
296,601288.SH,20191128,-440403,-16021.44
297,601288.SH,20191127,16610,644.7
298,601288.SH,20191126,167422,6181.46
299,601288.SH,20191125,381874,13935.6
300,601288.SH,20191122,315098,11442.55
301,601288.SH,20191121,380403,13721.51
302,601288.SH,20191120,-412626,-14741.36
303,601288.SH,20191119,206466,7455.48
304,601288.SH,20191118,196427,7088.72
305,601288.SH,20191115,-209768,-7426.18
306,601288.SH,20191114,-581751,-20663.08
307,601288.SH,20191113,430901,15420.49
308,601288.SH,20191112,-189191,-6684.88
309,601288.SH,20191111,-419266,-14912.56
310,601288.SH,20191108,-651285,-23706.06
311,601288.SH,20191107,-195495,-7135.54
312,601288.SH,20191106,244604,9038.47
313,601288.SH,20191105,8750,450.79
314,601288.SH,20191104,-85338,-3083.19
315,601288.SH,20191101,373532,13694.73
316,601288.SH,20191031,176488,6460.2
317,601288.SH,20191030,235521,8569.44
318,601288.SH,20191029,-378795,-13648.38
319,601288.SH,20191028,-512272,-18630.3
320,601288.SH,20191025,-235667,-8459.73
321,601288.SH,20191024,158663,5924.71
322,601288.SH,20191023,1322200,48097.66
323,601288.SH,20191022,273806,9929.05
324,601288.SH,20191021,586388,21056.15
325,601288.SH,20191018,-358736,-12783.4
326,601288.SH,20191017,435498,15692.03
327,601288.SH,20191016,102360,3825.06
328,601288.SH,20191015,610708,21962.24
329,601288.SH,20191014,-38080,-1234.65
330,601288.SH,20191011,1049236,37014.61
331,601288.SH,20191010,-38312,-1277.17
332,601288.SH,20191009,-337858,-11745.2
333,601288.SH,20191008,217742,7630.37
334,601288.SH,20190930,-192276,-6639.22
335,601288.SH,20190927,-97414,-3306.31
336,601288.SH,20190926,1028567,35984.64
337,601288.SH,20190925,-59660,-2033.17
338,601288.SH,20190924,258202,9011.48
339,601288.SH,20190923,-210879,-7281.49
340,601288.SH,20190920,545228,19099.59
341,601288.SH,20190919,25806,948.82
342,601288.SH,20190918,113111,4019.85
343,601288.SH,20190917,-560238,-19578.71
344,601288.SH,20190916,-279959,-9814.25
345,601288.SH,20190912,339496,12055.04
346,601288.SH,20190911,1133724,39782.0
347,601288.SH,20190910,-142172,-4813.55
348,601288.SH,20190909,-804192,-27941.3
349,601288.SH,20190906,462244,16191.87
350,601288.SH,20190905,598309,20890.15
351,601288.SH,20190904,968913,33270.99
352,601288.SH,20190903,96053,3356.09
353,601288.SH,20190902,-43249,-1369.55
354,601288.SH,20190830,114134,3971.58
355,601288.SH,20190829,-223097,-7526.49
356,601288.SH,20190828,-577931,-19634.18
357,601288.SH,20190827,796235,27251.6
358,601288.SH,20190826,-202142,-6762.97
359,601288.SH,20190823,-33527,-1093.56
360,601288.SH,20190822,-951544,-32399.05
361,601288.SH,20190821,31962,1148.51
362,601288.SH,20190820,-9884,-259.59
363,601288.SH,20190819,-242406,-7965.25
364,601288.SH,20190816,-106094,-3545.71
365,601288.SH,20190815,330066,11376.08
366,601288.SH,20190814,-710066,-24414.94
367,601288.SH,20190813,-570711,-19659.95
368,601288.SH,20190812,317466,11070.87
369,601288.SH,20190809,-317026,-10905.65
370,601288.SH,20190808,-228798,-7800.17
371,601288.SH,20190807,-812659,-27895.55
372,601288.SH,20190806,-316798,-10812.2
373,601288.SH,20190805,-952742,-33430.74
374,601288.SH,20190802,-630818,-22328.54
375,601288.SH,20190801,-607800,-21709.48
376,601288.SH,20190731,-58489,-2025.35
377,601288.SH,20190730,-58505,-2044.57
378,601288.SH,20190729,506683,18299.61
379,601288.SH,20190726,141987,5204.54
380,601288.SH,20190725,-55163,-1890.14
381,601288.SH,20190724,-607238,-21702.31
382,601288.SH,20190723,568258,20462.73
383,601288.SH,20190722,260370,9409.34
384,601288.SH,20190719,402783,14419.4
385,601288.SH,20190718,-662640,-23485.41
386,601288.SH,20190717,-506172,-18037.77
387,601288.SH,20190716,52136,1910.34
388,601288.SH,20190715,-626018,-22354.35
389,601288.SH,20190712,177111,6419.38
390,601288.SH,20190711,30069,1112.42
391,601288.SH,20190710,-190642,-6778.01
392,601288.SH,20190709,-362715,-12947.22
393,601288.SH,20190708,-997695,-35931.42
394,601288.SH,20190705,-345508,-12525.18
395,601288.SH,20190704,160646,5956.18
396,601288.SH,20190703,1418486,51811.08
397,601288.SH,20190702,496534,18150.69
398,601288.SH,20190701,-29166,-958.36
399,601288.SH,20190628,-584034,-20909.2
400,601288.SH,20190627,-143572,-5114.84
401,601288.SH,20190626,-997178,-35986.3
402,601288.SH,20190625,-637236,-23050.16
403,601288.SH,20190624,288361,10630.79
404,601288.SH,20190621,-773839,-28069.71
405,601288.SH,20190620,357297,13213.16
406,601288.SH,20190619,-32923,-1061.79
407,601288.SH,20190618,1156731,44201.94
408,601288.SH,20190617,930909,35311.89
409,601288.SH,20190614,-619746,-23280.49
410,601288.SH,20190613,16535,678.2
411,601288.SH,20190612,366551,14067.06
412,601288.SH,20190611,-131822,-4903.91
413,601288.SH,20190610,213920,8190.55
414,601288.SH,20190606,85067,3256.56
415,601288.SH,20190605,447190,16975.76
416,601288.SH,20190604,380891,14310.63
417,601288.SH,20190603,672122,25028.12
418,601288.SH,20190531,72704,2791.18
419,601288.SH,20190530,289917,10796.44
420,601288.SH,20190529,-824691,-30365.25
421,601288.SH,20190528,-77715,-2802.63
422,601288.SH,20190527,-264523,-9668.21
423,601288.SH,20190524,268529,9995.37
424,601288.SH,20190523,260050,9615.38
425,601288.SH,20190522,175411,6512.78
426,601288.SH,20190521,201667,7452.67
427,601288.SH,20190520,571511,20894.59
428,601288.SH,20190517,-27129,-893.74
429,601288.SH,20190516,684488,24841.71
430,601288.SH,20190515,454399,16489.6
431,601288.SH,20190514,-465810,-16614.85
432,601288.SH,20190513,-982463,-35371.22
433,601288.SH,20190510,412635,15172.52
434,601288.SH,20190509,-332304,-11859.56
435,601288.SH,20190508,-780893,-28201.17
436,601288.SH,20190507,-33875,-1120.68
437,601288.SH,20190506,-1433503,-52499.28
438,601288.SH,20190430,674300,25454.7
439,601288.SH,20190429,-165780,-6093.98
440,601288.SH,20190426,-284943,-10510.32
441,601288.SH,20190425,-837828,-31291.1
442,601288.SH,20190424,-711602,-26645.66
443,601288.SH,20190423,-713890,-26868.47
444,601288.SH,20190422,-1631734,-62038.7
445,601288.SH,20190419,-756224,-29101.26
446,601288.SH,20190418,-725001,-27830.12
447,601288.SH,20190417,156437,6242.04
448,601288.SH,20190416,2573028,98882.4
449,601288.SH,20190415,1387417,52872.23
450,601288.SH,20190412,-345554,-12812.87
451,601288.SH,20190411,-784428,-29320.8
452,601288.SH,20190410,-145355,-5344.98
