,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601800.SH,20210219,115457,8026.83
1,601800.SH,20210218,26823,1829.43
2,601800.SH,20210210,14635,981.99
3,601800.SH,20210209,5679,381.03
4,601800.SH,20210208,-919,-58.79
5,601800.SH,20210205,-11848,-769.48
6,601800.SH,20210204,-67847,-4487.49
7,601800.SH,20210203,-76194,-5177.2
8,601800.SH,20210202,-19355,-1329.86
9,601800.SH,20210201,-8544,-582.57
10,601800.SH,20210129,-102687,-7122.09
11,601800.SH,20210128,-101006,-7109.49
12,601800.SH,20210127,-30636,-2178.45
13,601800.SH,20210126,-10120,-709.91
14,601800.SH,20210125,-97604,-6953.24
15,601800.SH,20210122,-138798,-9972.64
16,601800.SH,20210121,-94648,-6893.88
17,601800.SH,20210120,-32672,-2375.68
18,601800.SH,20210119,-61882,-4553.57
19,601800.SH,20210118,-88638,-6534.45
20,601800.SH,20210115,-149856,-11144.32
21,601800.SH,20210114,110391,8500.85
22,601800.SH,20210113,144474,10827.04
23,601800.SH,20210112,5355,409.44
24,601800.SH,20210111,-143594,-10307.71
25,601800.SH,20210108,-12696,-910.05
26,601800.SH,20210107,-104634,-7615.5
27,601800.SH,20210106,161734,11959.39
28,601800.SH,20210105,16061,1232.37
29,601800.SH,20210104,-92295,-6633.47
30,601800.SH,20201231,8191,606.48
31,601800.SH,20201230,-45492,-3275.07
32,601800.SH,20201229,61072,4443.56
33,601800.SH,20201228,-38237,-2734.95
34,601800.SH,20201225,11649,851.98
35,601800.SH,20201224,-29668,-2120.04
36,601800.SH,20201223,-27154,-1942.91
37,601800.SH,20201222,-199026,-14449.83
38,601800.SH,20201221,-25500,-1869.28
39,601800.SH,20201218,26797,2022.04
40,601800.SH,20201217,-34875,-2533.24
41,601800.SH,20201216,-90117,-6667.88
42,601800.SH,20201215,-48545,-3604.14
43,601800.SH,20201214,-12615,-938.36
44,601800.SH,20201211,-46167,-3450.39
45,601800.SH,20201210,964,79.29
46,601800.SH,20201209,-63554,-4821.65
47,601800.SH,20201208,-43771,-3342.62
48,601800.SH,20201207,-89894,-6917.88
49,601800.SH,20201204,-108017,-8420.06
50,601800.SH,20201203,-87575,-6925.38
51,601800.SH,20201202,5764,506.78
52,601800.SH,20201201,14864,1233.07
53,601800.SH,20201130,137011,11047.18
54,601800.SH,20201127,20125,1614.45
55,601800.SH,20201126,-28830,-2212.57
56,601800.SH,20201125,-144787,-11328.73
57,601800.SH,20201124,-33746,-2636.9
58,601800.SH,20201123,127291,10032.26
59,601800.SH,20201120,-54328,-4170.41
60,601800.SH,20201119,-13327,-1008.08
61,601800.SH,20201118,119304,9360.06
62,601800.SH,20201117,-83453,-6417.06
63,601800.SH,20201116,115048,8907.01
64,601800.SH,20201113,-124986,-9502.39
65,601800.SH,20201112,-159870,-12360.28
66,601800.SH,20201111,421735,33093.28
67,601800.SH,20201110,-113646,-8607.42
68,601800.SH,20201109,49690,3799.66
69,601800.SH,20201106,12758,987.86
70,601800.SH,20201105,43668,3282.8
71,601800.SH,20201104,-15752,-1170.22
72,601800.SH,20201103,11982,899.3
73,601800.SH,20201102,-26043,-1919.54
74,601800.SH,20201030,-90576,-6739.83
75,601800.SH,20201029,-18653,-1394.69
76,601800.SH,20201028,-29157,-2185.07
77,601800.SH,20201027,-11438,-840.89
78,601800.SH,20201026,5827,485.54
79,601800.SH,20201023,92932,7114.73
80,601800.SH,20201022,-10614,-794.87
81,601800.SH,20201021,-3215,-226.78
82,601800.SH,20201020,-13809,-1025.29
83,601800.SH,20201019,-28866,-2169.66
84,601800.SH,20201016,-13340,-999.99
85,601800.SH,20201015,-8120,-606.25
86,601800.SH,20201014,-42073,-3179.31
87,601800.SH,20201013,-24726,-1879.96
88,601800.SH,20201012,39310,3002.5
89,601800.SH,20201009,-7153,-534.06
90,601800.SH,20200930,-46819,-3490.54
91,601800.SH,20200929,-16146,-1207.99
92,601800.SH,20200928,7910,597.51
93,601800.SH,20200925,-15536,-1159.1
94,601800.SH,20200924,-65799,-4949.43
95,601800.SH,20200923,-40917,-3110.64
96,601800.SH,20200922,-51920,-3969.25
97,601800.SH,20200921,-46074,-3568.39
98,601800.SH,20200918,56788,4430.82
99,601800.SH,20200917,-14978,-1140.51
100,601800.SH,20200916,31551,2435.05
101,601800.SH,20200915,-15860,-1197.75
102,601800.SH,20200914,-24138,-1832.27
103,601800.SH,20200911,-22222,-1678.47
104,601800.SH,20200910,-127558,-9828.93
105,601800.SH,20200909,-25120,-1951.38
106,601800.SH,20200908,30797,2418.14
107,601800.SH,20200907,-79155,-6160.73
108,601800.SH,20200904,-25976,-2017.63
109,601800.SH,20200903,-34437,-2693.91
110,601800.SH,20200902,-70727,-5543.98
111,601800.SH,20200901,-77414,-6112.65
112,601800.SH,20200831,-100603,-8042.76
113,601800.SH,20200828,13555,1104.44
114,601800.SH,20200827,-21767,-1716.36
115,601800.SH,20200826,-126385,-10120.38
116,601800.SH,20200825,-90167,-7344.31
117,601800.SH,20200824,-57369,-4681.92
118,601800.SH,20200821,-66433,-5421.95
119,601800.SH,20200820,-142437,-11670.5
120,601800.SH,20200819,-42642,-3435.12
121,601800.SH,20200818,-220717,-18423.6
122,601800.SH,20200817,229209,19407.27
123,601800.SH,20200814,-81146,-6567.8
124,601800.SH,20200813,-76763,-6328.26
125,601800.SH,20200812,3357,409.96
126,601800.SH,20200811,-231831,-19210.0
127,601800.SH,20200810,577593,48141.91
128,601800.SH,20200807,-46230,-3634.01
129,601800.SH,20200806,-112933,-8978.05
130,601800.SH,20200805,-138392,-11102.35
131,601800.SH,20200804,68970,5707.84
132,601800.SH,20200803,-44037,-3478.59
133,601800.SH,20200731,-45719,-3596.98
134,601800.SH,20200730,-51926,-4110.52
135,601800.SH,20200729,40141,3199.31
136,601800.SH,20200728,-21581,-1684.84
137,601800.SH,20200727,-84571,-6653.76
138,601800.SH,20200724,-176295,-14102.59
139,601800.SH,20200723,-77207,-6152.26
140,601800.SH,20200722,-74552,-6100.6
141,601800.SH,20200721,-124867,-10318.3
142,601800.SH,20200720,127437,10600.2
143,601800.SH,20200717,6346,547.92
144,601800.SH,20200716,-88311,-7049.91
145,601800.SH,20200715,-209383,-17433.06
146,601800.SH,20200714,-162724,-13778.06
147,601800.SH,20200713,77590,6733.25
148,601800.SH,20200710,-271348,-23098.33
149,601800.SH,20200709,-155191,-13264.05
150,601800.SH,20200708,47155,4252.8
151,601800.SH,20200707,-258595,-22383.57
152,601800.SH,20200706,439319,37424.8
153,601800.SH,20200703,63655,5131.92
154,601800.SH,20200702,268589,20781.07
155,601800.SH,20200701,111990,8452.5
156,601800.SH,20200630,-27184,-1987.36
157,601800.SH,20200629,-92618,-6799.24
158,601800.SH,20200624,-50093,-3739.85
159,601800.SH,20200623,-40971,-3073.39
160,601800.SH,20200622,-50539,-3938.44
161,601800.SH,20200619,-23293,-1807.89
162,601800.SH,20200618,39991,3162.38
163,601800.SH,20200617,-36269,-2804.6
164,601800.SH,20200616,84809,6613.59
165,601800.SH,20200615,15599,1216.31
166,601800.SH,20200612,149818,11563.98
167,601800.SH,20200611,-38280,-2922.0
168,601800.SH,20200610,-29358,-2251.06
169,601800.SH,20200609,10509,824.23
170,601800.SH,20200608,-35160,-2709.2
171,601800.SH,20200605,2104,177.96
172,601800.SH,20200604,-102927,-7923.83
173,601800.SH,20200603,-80156,-6244.42
174,601800.SH,20200602,44177,3460.47
175,601800.SH,20200601,28465,2238.76
176,601800.SH,20200529,-47627,-3626.41
177,601800.SH,20200528,-19055,-1454.55
178,601800.SH,20200527,-78515,-6028.54
179,601800.SH,20200526,-18107,-1381.98
180,601800.SH,20200525,-45213,-3468.07
181,601800.SH,20200522,-118923,-9291.38
182,601800.SH,20200521,-120490,-9603.77
183,601800.SH,20200520,-94998,-7632.88
184,601800.SH,20200519,28831,2369.44
185,601800.SH,20200518,3210,277.27
186,601800.SH,20200515,-68890,-5518.58
187,601800.SH,20200514,-137160,-11048.35
188,601800.SH,20200513,-37900,-3071.69
189,601800.SH,20200512,-131582,-10717.18
190,601800.SH,20200511,15112,1314.13
191,601800.SH,20200508,-167329,-13696.59
192,601800.SH,20200507,-185984,-15318.48
193,601800.SH,20200506,146966,12469.61
194,601800.SH,20200430,106499,8546.64
195,601800.SH,20200429,-31875,-2499.44
196,601800.SH,20200428,-144732,-11453.87
197,601800.SH,20200427,-44666,-3599.78
198,601800.SH,20200424,-102338,-8254.71
199,601800.SH,20200423,-97461,-7942.88
200,601800.SH,20200422,-79642,-6502.66
201,601800.SH,20200421,-97811,-7971.49
202,601800.SH,20200420,-117055,-9684.72
203,601800.SH,20200417,293469,24464.32
204,601800.SH,20200416,-35118,-2819.78
205,601800.SH,20200415,-106048,-8607.26
206,601800.SH,20200414,5479,471.68
207,601800.SH,20200413,-33171,-2664.56
208,601800.SH,20200410,-111680,-9059.78
209,601800.SH,20200409,-73526,-6026.9
210,601800.SH,20200408,-23856,-1927.16
211,601800.SH,20200407,163418,13442.65
212,601800.SH,20200403,-192781,-15471.3
213,601800.SH,20200402,-48273,-3828.76
214,601800.SH,20200401,-169788,-13848.41
215,601800.SH,20200331,-226459,-18702.69
216,601800.SH,20200330,-74090,-6077.94
217,601800.SH,20200327,27461,2442.16
218,601800.SH,20200326,-125087,-10212.02
219,601800.SH,20200325,-45362,-3637.25
220,601800.SH,20200324,-55624,-4481.55
221,601800.SH,20200323,-124857,-10210.44
222,601800.SH,20200320,-53924,-4474.06
223,601800.SH,20200319,-223971,-19060.03
224,601800.SH,20200318,-116469,-10260.79
225,601800.SH,20200317,-55306,-4814.19
226,601800.SH,20200316,-18978,-1519.02
227,601800.SH,20200313,-67716,-6000.85
228,601800.SH,20200312,-1473,38.64
229,601800.SH,20200311,-176460,-16336.84
230,601800.SH,20200310,57799,5554.17
231,601800.SH,20200309,-146131,-13350.78
232,601800.SH,20200306,-394421,-37706.98
233,601800.SH,20200305,-293701,-29413.19
234,601800.SH,20200304,24105,2858.03
235,601800.SH,20200303,133433,14129.52
236,601800.SH,20200302,59174,5044.79
237,601800.SH,20200228,504463,44070.38
238,601800.SH,20200227,-234738,-19516.94
239,601800.SH,20200226,248200,20849.26
