,ts_code,trade_date,net_mf_vol,net_mf_amount
0,300413.SZ,20210219,-4384,-3256.51
1,300413.SZ,20210218,120,581.76
2,300413.SZ,20210210,-15216,-12134.08
3,300413.SZ,20210209,-3309,-2703.78
4,300413.SZ,20210208,-3985,-3198.24
5,300413.SZ,20210205,-3044,-2490.12
6,300413.SZ,20210204,494,388.23
7,300413.SZ,20210203,-6714,-5628.24
8,300413.SZ,20210202,-7072,-6014.97
9,300413.SZ,20210201,1502,1235.21
10,300413.SZ,20210129,12711,10472.68
11,300413.SZ,20210128,1869,1490.77
12,300413.SZ,20210127,6244,5306.36
13,300413.SZ,20210126,-2233,-1937.03
14,300413.SZ,20210125,1296,1191.04
15,300413.SZ,20210122,-2927,-2641.96
16,300413.SZ,20210121,11174,10179.98
17,300413.SZ,20210120,24326,20662.06
18,300413.SZ,20210119,15904,13036.81
19,300413.SZ,20210118,7172,5928.94
20,300413.SZ,20210115,2779,2266.95
21,300413.SZ,20210114,-11142,-9281.59
22,300413.SZ,20210113,6514,5337.74
23,300413.SZ,20210112,1,31.81
24,300413.SZ,20210111,46251,35535.71
25,300413.SZ,20210108,21819,15007.43
26,300413.SZ,20210107,-6393,-4377.62
27,300413.SZ,20210106,3115,2157.49
28,300413.SZ,20210105,-5285,-3754.92
29,300413.SZ,20210104,2582,1856.54
30,300413.SZ,20201231,-195,-123.89
31,300413.SZ,20201230,10103,7108.96
32,300413.SZ,20201229,9089,6297.28
33,300413.SZ,20201228,1512,990.05
34,300413.SZ,20201225,-1277,-745.09
35,300413.SZ,20201224,599,448.61
36,300413.SZ,20201223,7645,5257.92
37,300413.SZ,20201222,-1516,-1007.94
38,300413.SZ,20201221,23291,16041.78
39,300413.SZ,20201218,6472,4288.01
40,300413.SZ,20201217,5104,3333.49
41,300413.SZ,20201216,726,516.23
42,300413.SZ,20201215,-219,-124.14
43,300413.SZ,20201214,-5643,-3740.01
44,300413.SZ,20201211,-4546,-3062.34
45,300413.SZ,20201210,18586,12442.51
46,300413.SZ,20201209,3284,2188.79
47,300413.SZ,20201208,3729,2510.11
48,300413.SZ,20201207,-5838,-3881.69
49,300413.SZ,20201204,1437,1004.7
50,300413.SZ,20201203,2488,1652.19
51,300413.SZ,20201202,-15348,-10172.15
52,300413.SZ,20201201,1558,1068.53
53,300413.SZ,20201130,-4951,-3281.45
54,300413.SZ,20201127,7056,4542.09
55,300413.SZ,20201126,-11050,-7103.43
56,300413.SZ,20201125,-701,-347.88
57,300413.SZ,20201124,10656,7162.61
58,300413.SZ,20201123,-10080,-7138.79
59,300413.SZ,20201120,-10556,-7555.83
60,300413.SZ,20201119,2149,1530.4
61,300413.SZ,20201118,-12286,-8604.75
62,300413.SZ,20201117,-5547,-3739.62
63,300413.SZ,20201116,2201,1559.22
64,300413.SZ,20201113,2362,1703.56
65,300413.SZ,20201112,-4524,-3200.27
66,300413.SZ,20201111,-8190,-5736.26
67,300413.SZ,20201110,5186,3817.16
68,300413.SZ,20201109,-892,-645.07
69,300413.SZ,20201106,-4213,-3321.33
70,300413.SZ,20201105,1770,1455.95
71,300413.SZ,20201104,-63,6.75
72,300413.SZ,20201103,500,387.71
73,300413.SZ,20201102,12269,9688.99
74,300413.SZ,20201030,-1167,-859.62
75,300413.SZ,20201029,-701,-527.93
76,300413.SZ,20201028,-2223,-1632.15
77,300413.SZ,20201027,3438,2503.52
78,300413.SZ,20201026,16457,11755.21
79,300413.SZ,20201023,603,470.8
80,300413.SZ,20201022,-2527,-1873.54
81,300413.SZ,20201021,-555,-438.32
82,300413.SZ,20201020,5904,4599.12
83,300413.SZ,20201019,10796,8265.63
84,300413.SZ,20201016,3451,2630.88
85,300413.SZ,20201015,11784,9342.84
86,300413.SZ,20201014,480,366.33
87,300413.SZ,20201013,-2423,-1785.09
88,300413.SZ,20201012,10781,7815.1
89,300413.SZ,20201009,1909,1318.38
90,300413.SZ,20200930,5647,3866.11
91,300413.SZ,20200929,5472,3775.33
92,300413.SZ,20200928,-2409,-1543.52
93,300413.SZ,20200925,100,93.74
94,300413.SZ,20200924,-9213,-5842.36
95,300413.SZ,20200923,9560,6204.84
96,300413.SZ,20200922,3608,2337.72
97,300413.SZ,20200921,-4908,-3191.94
98,300413.SZ,20200918,992,670.4
99,300413.SZ,20200917,-9827,-6494.66
100,300413.SZ,20200916,8824,5894.22
101,300413.SZ,20200915,1862,1254.16
102,300413.SZ,20200914,-728,-484.01
103,300413.SZ,20200911,7578,5079.63
104,300413.SZ,20200910,-5630,-3644.54
105,300413.SZ,20200909,-1265,-760.21
106,300413.SZ,20200908,-8530,-5785.2
107,300413.SZ,20200907,4193,2884.65
108,300413.SZ,20200904,2643,1937.16
109,300413.SZ,20200903,13748,10128.55
110,300413.SZ,20200902,15241,11204.93
111,300413.SZ,20200901,6419,4688.28
112,300413.SZ,20200831,16383,11739.22
113,300413.SZ,20200828,28971,19949.69
114,300413.SZ,20200827,5548,3781.61
115,300413.SZ,20200826,-2918,-1912.09
116,300413.SZ,20200825,-4685,-2944.2
117,300413.SZ,20200824,4707,2993.36
118,300413.SZ,20200821,1111,542.92
119,300413.SZ,20200820,-4852,-2899.14
120,300413.SZ,20200819,-6675,-4098.85
121,300413.SZ,20200818,9564,6114.26
122,300413.SZ,20200817,-5789,-3643.51
123,300413.SZ,20200814,4200,2708.88
124,300413.SZ,20200813,-5715,-3605.91
125,300413.SZ,20200812,5667,3465.47
126,300413.SZ,20200811,-2558,-1504.92
127,300413.SZ,20200810,248,169.96
128,300413.SZ,20200807,2542,1694.3
129,300413.SZ,20200806,-14484,-9510.8
130,300413.SZ,20200805,742,493.8
131,300413.SZ,20200804,-9479,-6380.7
132,300413.SZ,20200803,3692,2637.62
133,300413.SZ,20200731,8918,6148.85
134,300413.SZ,20200730,-920,-573.28
135,300413.SZ,20200729,11052,7577.93
136,300413.SZ,20200728,4210,2732.07
137,300413.SZ,20200727,-2383,-1580.93
138,300413.SZ,20200724,-12437,-8375.19
139,300413.SZ,20200723,1735,1257.16
140,300413.SZ,20200722,12577,8976.66
141,300413.SZ,20200721,-4256,-2778.57
142,300413.SZ,20200720,-3451,-2309.64
143,300413.SZ,20200717,3218,2311.09
144,300413.SZ,20200716,2221,1766.33
145,300413.SZ,20200715,-4870,-3446.8
146,300413.SZ,20200714,24220,17482.56
147,300413.SZ,20200713,-19972,-14160.96
148,300413.SZ,20200710,8801,6043.9
149,300413.SZ,20200709,28670,18784.69
150,300413.SZ,20200708,15040,9468.76
151,300413.SZ,20200707,30299,19001.92
152,300413.SZ,20200706,584,340.01
153,300413.SZ,20200703,8982,5537.1
154,300413.SZ,20200702,11526,7221.67
155,300413.SZ,20200701,-15163,-9621.71
156,300413.SZ,20200630,9852,6515.43
157,300413.SZ,20200629,1418,920.54
158,300413.SZ,20200624,-6406,-4039.87
159,300413.SZ,20200623,12198,7839.93
160,300413.SZ,20200622,-7149,-4472.35
161,300413.SZ,20200619,-4785,-3063.51
162,300413.SZ,20200618,-3616,-2176.76
163,300413.SZ,20200617,-692,-348.75
164,300413.SZ,20200616,4663,2814.81
165,300413.SZ,20200615,14160,8728.49
166,300413.SZ,20200612,21268,11717.51
167,300413.SZ,20200611,-5023,-2659.09
168,300413.SZ,20200610,-5049,-2659.92
169,300413.SZ,20200609,3716,1938.57
170,300413.SZ,20200608,-12063,-6222.33
171,300413.SZ,20200605,227,137.44
172,300413.SZ,20200604,-883,-442.04
173,300413.SZ,20200603,4950,2640.89
174,300413.SZ,20200602,-11173,-6116.17
175,300413.SZ,20200601,3268,1902.89
176,300413.SZ,20200529,8285,4343.29
177,300413.SZ,20200528,1378,699.24
178,300413.SZ,20200527,-1731,-898.78
179,300413.SZ,20200526,1751,838.02
180,300413.SZ,20200525,7368,3456.99
181,300413.SZ,20200522,-472,-224.74
182,300413.SZ,20200521,5512,2737.74
183,300413.SZ,20200520,-14598,-7344.95
184,300413.SZ,20200519,6761,3424.91
185,300413.SZ,20200518,4737,2342.12
186,300413.SZ,20200515,4442,2180.47
187,300413.SZ,20200514,453,229.25
188,300413.SZ,20200513,11776,5770.71
189,300413.SZ,20200512,-1707,-803.52
190,300413.SZ,20200511,591,285.15
191,300413.SZ,20200508,4115,1992.29
192,300413.SZ,20200507,-319,-135.15
193,300413.SZ,20200506,5248,2475.76
194,300413.SZ,20200430,-4317,-1989.19
195,300413.SZ,20200429,11831,5476.54
196,300413.SZ,20200428,1541,691.52
197,300413.SZ,20200427,-11576,-4993.86
198,300413.SZ,20200424,8820,3890.18
199,300413.SZ,20200423,1114,517.87
200,300413.SZ,20200422,5454,2361.71
201,300413.SZ,20200421,-5714,-2412.3
202,300413.SZ,20200420,2011,875.59
203,300413.SZ,20200417,2015,885.41
204,300413.SZ,20200416,12949,5502.87
205,300413.SZ,20200415,-293,-111.82
206,300413.SZ,20200414,11650,4758.94
207,300413.SZ,20200413,3800,1526.65
208,300413.SZ,20200410,-14326,-5705.81
209,300413.SZ,20200409,1909,843.36
210,300413.SZ,20200408,-13819,-5814.24
211,300413.SZ,20200407,3843,1660.12
212,300413.SZ,20200403,5593,2322.81
213,300413.SZ,20200402,-9163,-3785.16
214,300413.SZ,20200401,-2254,-1025.95
215,300413.SZ,20200331,4626,1993.66
216,300413.SZ,20200330,-28,65.36
217,300413.SZ,20200327,-6438,-2897.24
218,300413.SZ,20200326,11572,5391.32
219,300413.SZ,20200325,2997,1370.18
220,300413.SZ,20200324,8838,3880.21
221,300413.SZ,20200323,-3159,-1322.37
222,300413.SZ,20200320,6283,2786.19
223,300413.SZ,20200319,12263,5209.32
224,300413.SZ,20200318,14283,6324.28
225,300413.SZ,20200317,5526,2362.08
226,300413.SZ,20200316,-3948,-1660.49
227,300413.SZ,20200313,16493,6924.49
228,300413.SZ,20200312,4145,1762.96
229,300413.SZ,20200311,-5405,-2371.73
230,300413.SZ,20200310,24307,10727.94
231,300413.SZ,20200309,-2546,-1158.83
232,300413.SZ,20200306,-12953,-6114.06
233,300413.SZ,20200305,19273,9470.16
234,300413.SZ,20200304,-5630,-2514.17
235,300413.SZ,20200303,-6364,-2866.55
236,300413.SZ,20200302,-6684,-2995.16
237,300413.SZ,20200228,6722,3222.9
238,300413.SZ,20200227,-3469,-1581.14
239,300413.SZ,20200226,-12562,-5836.42
240,300413.SZ,20200225,-9577,-4577.41
241,300413.SZ,20200224,-3856,-1797.71
242,300413.SZ,20200221,11398,5720.45
243,300413.SZ,20200220,11968,5915.23
244,300413.SZ,20200219,-22572,-11140.1
245,300413.SZ,20200218,345,241.99
246,300413.SZ,20200217,14090,7065.79
247,300413.SZ,20200214,-18042,-8868.1
248,300413.SZ,20200213,932,572.35
249,300413.SZ,20200212,15036,7754.51
250,300413.SZ,20200211,-11252,-5545.87
251,300413.SZ,20200210,13195,6693.33
252,300413.SZ,20200207,21025,10579.22
253,300413.SZ,20200206,9266,4342.82
254,300413.SZ,20200205,-18972,-8613.0
255,300413.SZ,20200204,8812,4070.95
256,300413.SZ,20200203,-8161,-3419.44
