,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600050.SH,20210219,660292,28522.76
1,600050.SH,20210218,262158,11083.53
2,600050.SH,20210210,65279,2700.86
3,600050.SH,20210209,-49969,-1963.1
4,600050.SH,20210208,-42627,-1698.8
5,600050.SH,20210205,-57068,-2278.31
6,600050.SH,20210204,-366482,-14796.26
7,600050.SH,20210203,-259657,-10729.21
8,600050.SH,20210202,-63676,-2646.34
9,600050.SH,20210201,-158625,-6591.72
10,600050.SH,20210129,-222778,-9343.67
11,600050.SH,20210128,-286514,-12149.84
12,600050.SH,20210127,-220918,-9491.51
13,600050.SH,20210126,212581,9278.42
14,600050.SH,20210125,-254170,-10868.5
15,600050.SH,20210122,-445148,-19313.95
16,600050.SH,20210121,-408462,-18040.41
17,600050.SH,20210120,-513999,-22931.1
18,600050.SH,20210119,-344136,-15654.18
19,600050.SH,20210118,-402962,-18501.32
20,600050.SH,20210115,-246097,-11188.29
21,600050.SH,20210114,254246,12118.04
22,600050.SH,20210113,878829,40378.75
23,600050.SH,20210112,274784,12239.24
24,600050.SH,20210111,416277,18400.32
25,600050.SH,20210108,267617,11642.86
26,600050.SH,20210107,-655082,-28041.57
27,600050.SH,20210106,566655,25021.43
28,600050.SH,20210105,5140,840.88
29,600050.SH,20210104,-376503,-16071.3
30,600050.SH,20201231,-164284,-7263.51
31,600050.SH,20201230,-59559,-2616.08
32,600050.SH,20201229,-83871,-3713.61
33,600050.SH,20201228,-78440,-3495.08
34,600050.SH,20201225,67349,3027.39
35,600050.SH,20201224,-230664,-10289.04
36,600050.SH,20201223,-278147,-12524.26
37,600050.SH,20201222,-463267,-21236.38
38,600050.SH,20201221,-175426,-8116.31
39,600050.SH,20201218,-43903,-1992.71
40,600050.SH,20201217,-29899,-1331.35
41,600050.SH,20201216,-200292,-9259.2
42,600050.SH,20201215,-179667,-8316.93
43,600050.SH,20201214,-90672,-4204.7
44,600050.SH,20201211,-353982,-16517.29
45,600050.SH,20201210,-342627,-16141.63
46,600050.SH,20201209,-269882,-12841.11
47,600050.SH,20201208,-56114,-2667.37
48,600050.SH,20201207,-335972,-16084.86
49,600050.SH,20201204,-240536,-11594.82
50,600050.SH,20201203,-374447,-18221.71
51,600050.SH,20201202,-236142,-11602.8
52,600050.SH,20201201,134432,6667.18
53,600050.SH,20201130,162474,8232.16
54,600050.SH,20201127,-49256,-2379.13
55,600050.SH,20201126,22832,1141.16
56,600050.SH,20201125,52102,2605.6
57,600050.SH,20201124,61832,3034.89
58,600050.SH,20201123,38431,1884.65
59,600050.SH,20201120,-44274,-2111.34
60,600050.SH,20201119,-92423,-4431.65
61,600050.SH,20201118,17557,870.04
62,600050.SH,20201117,-26890,-1270.59
63,600050.SH,20201116,4749,250.86
64,600050.SH,20201113,-252954,-12095.26
65,600050.SH,20201112,-202496,-9843.59
66,600050.SH,20201111,219820,10845.02
67,600050.SH,20201110,-121718,-5936.06
68,600050.SH,20201109,22440,1143.15
69,600050.SH,20201106,58555,2879.62
70,600050.SH,20201105,193146,9396.71
71,600050.SH,20201104,-106389,-5080.94
72,600050.SH,20201103,228368,10981.59
73,600050.SH,20201102,-169230,-7956.07
74,600050.SH,20201030,-272177,-13044.14
75,600050.SH,20201029,-43275,-2064.35
76,600050.SH,20201028,-166688,-8061.44
77,600050.SH,20201027,-178786,-8729.73
78,600050.SH,20201026,-55606,-2706.66
79,600050.SH,20201023,-2140,-91.74
80,600050.SH,20201022,-419801,-20775.6
81,600050.SH,20201021,617665,31278.08
82,600050.SH,20201020,30319,1521.12
83,600050.SH,20201019,-101751,-4989.43
84,600050.SH,20201016,-32360,-1580.79
85,600050.SH,20201015,-142793,-7038.44
86,600050.SH,20201014,19598,992.97
87,600050.SH,20201013,-297012,-14723.89
88,600050.SH,20201012,69053,3452.54
89,600050.SH,20201009,20754,1045.72
90,600050.SH,20200930,-144909,-7018.47
91,600050.SH,20200929,-215783,-10488.42
92,600050.SH,20200928,-167119,-8134.64
93,600050.SH,20200925,-105946,-5183.72
94,600050.SH,20200924,-304140,-15047.35
95,600050.SH,20200923,-126561,-6328.53
96,600050.SH,20200922,-157616,-7909.54
97,600050.SH,20200921,-59406,-2989.36
98,600050.SH,20200918,311367,15806.27
99,600050.SH,20200917,-109330,-5455.98
100,600050.SH,20200916,-18656,-911.3
101,600050.SH,20200915,-208322,-10458.42
102,600050.SH,20200914,4696,265.82
103,600050.SH,20200911,-244795,-12257.21
104,600050.SH,20200910,-321046,-16206.71
105,600050.SH,20200909,-119470,-6038.33
106,600050.SH,20200908,43248,2252.09
107,600050.SH,20200907,-216357,-10963.19
108,600050.SH,20200904,-184159,-9332.96
109,600050.SH,20200903,-208047,-10629.1
110,600050.SH,20200902,-241446,-12370.68
111,600050.SH,20200901,-152467,-7818.96
112,600050.SH,20200831,-187275,-9670.79
113,600050.SH,20200828,-93739,-4766.7
114,600050.SH,20200827,-228391,-11843.95
115,600050.SH,20200826,165014,8764.33
116,600050.SH,20200825,-409335,-21450.42
117,600050.SH,20200824,-218323,-11572.94
118,600050.SH,20200821,-40579,-2079.38
119,600050.SH,20200820,-240016,-12694.66
120,600050.SH,20200819,-23988,-810.58
121,600050.SH,20200818,750295,41068.76
122,600050.SH,20200817,152789,8267.41
123,600050.SH,20200814,201028,10836.89
124,600050.SH,20200813,1060619,56334.52
125,600050.SH,20200812,4267,287.68
126,600050.SH,20200811,-76393,-3812.46
127,600050.SH,20200810,115057,5866.14
128,600050.SH,20200807,-442752,-22293.98
129,600050.SH,20200806,-324836,-16472.44
130,600050.SH,20200805,-407917,-20860.93
131,600050.SH,20200804,-27962,-1332.22
132,600050.SH,20200803,280512,14496.44
133,600050.SH,20200731,-284709,-14373.0
134,600050.SH,20200730,-188865,-9632.81
135,600050.SH,20200729,47485,2487.75
136,600050.SH,20200728,-101246,-5115.44
137,600050.SH,20200727,-275365,-13946.29
138,600050.SH,20200724,-675040,-34596.66
139,600050.SH,20200723,-416515,-21379.36
140,600050.SH,20200722,-283608,-14783.58
141,600050.SH,20200721,-330302,-17287.78
142,600050.SH,20200720,237182,12614.62
143,600050.SH,20200717,-379198,-19475.02
144,600050.SH,20200716,-1001440,-52367.93
145,600050.SH,20200715,-1492564,-80557.45
146,600050.SH,20200714,2044269,112880.92
147,600050.SH,20200713,38155,2308.1
148,600050.SH,20200710,-1278809,-67037.77
149,600050.SH,20200709,-829209,-44077.08
150,600050.SH,20200708,-204133,-10730.95
151,600050.SH,20200707,-418428,-22162.07
152,600050.SH,20200706,788305,41588.37
153,600050.SH,20200703,189312,9713.45
154,600050.SH,20200702,499349,24891.56
155,600050.SH,20200701,188719,9239.66
156,600050.SH,20200630,-105069,-5055.67
157,600050.SH,20200629,-71534,-3437.18
158,600050.SH,20200624,-210559,-10201.51
159,600050.SH,20200623,-85854,-4235.48
160,600050.SH,20200622,390105,19447.99
161,600050.SH,20200619,119052,5893.6
162,600050.SH,20200618,61613,3093.71
163,600050.SH,20200617,-74986,-3641.26
164,600050.SH,20200616,-34276,-1651.66
165,600050.SH,20200615,-346016,-16861.74
166,600050.SH,20200612,-420246,-20556.85
167,600050.SH,20200611,-337173,-16769.08
168,600050.SH,20200610,-322544,-16122.3
169,600050.SH,20200609,-47510,-2363.62
170,600050.SH,20200608,-95170,-4777.65
171,600050.SH,20200605,-59412,-2966.95
172,600050.SH,20200604,-113992,-5735.7
173,600050.SH,20200603,-153324,-7756.64
