,ts_code,trade_date,net_mf_vol,net_mf_amount
0,600000.SH,20210219,113462,12599.44
1,600000.SH,20210218,111027,12289.29
2,600000.SH,20210210,-68577,-7196.28
3,600000.SH,20210209,-161812,-17119.17
4,600000.SH,20210208,-16243,-1529.91
5,600000.SH,20210205,446136,47460.97
6,600000.SH,20210204,42150,4389.72
7,600000.SH,20210203,65807,6936.86
8,600000.SH,20210202,-86346,-8819.52
9,600000.SH,20210201,532772,54855.01
10,600000.SH,20210129,286294,28364.12
11,600000.SH,20210128,-86989,-8400.14
12,600000.SH,20210127,63097,6213.32
13,600000.SH,20210126,-34968,-3351.64
14,600000.SH,20210125,-170646,-16526.77
15,600000.SH,20210122,-146357,-14374.78
16,600000.SH,20210121,-87031,-8672.92
17,600000.SH,20210120,-234892,-23560.58
18,600000.SH,20210119,45712,4707.4
19,600000.SH,20210118,4479,600.07
20,600000.SH,20210115,30780,3344.41
21,600000.SH,20210114,19064,1926.31
22,600000.SH,20210113,71953,7088.34
23,600000.SH,20210112,1496,246.06
24,600000.SH,20210111,-87877,-8521.47
25,600000.SH,20210108,4900,529.36
26,600000.SH,20210107,-44363,-4286.69
27,600000.SH,20210106,96497,9448.4
28,600000.SH,20210105,-24585,-2313.43
29,600000.SH,20210104,85348,8290.14
30,600000.SH,20201231,185173,17868.36
31,600000.SH,20201230,-69474,-6561.9
32,600000.SH,20201229,-32973,-3115.67
33,600000.SH,20201228,-12853,-1199.1
34,600000.SH,20201225,32332,3108.19
35,600000.SH,20201224,-13650,-1294.25
36,600000.SH,20201223,-91398,-8700.71
37,600000.SH,20201222,-169036,-16257.17
38,600000.SH,20201221,-40530,-3920.9
39,600000.SH,20201218,-61471,-5966.01
40,600000.SH,20201217,50740,4968.31
41,600000.SH,20201216,-98285,-9495.0
42,600000.SH,20201215,-87334,-8402.16
43,600000.SH,20201214,-74134,-7186.97
44,600000.SH,20201211,-143163,-13921.0
45,600000.SH,20201210,-125388,-12329.5
46,600000.SH,20201209,-9281,-871.44
47,600000.SH,20201208,20195,2047.05
48,600000.SH,20201207,-122709,-12256.41
