,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601899.SH,20210219,-63504,-6076.54
1,601899.SH,20210218,-817538,-108650.76
2,601899.SH,20210210,876819,104917.56
3,601899.SH,20210209,928182,103827.8
4,601899.SH,20210208,880628,91961.7
5,601899.SH,20210205,-229737,-22438.66
6,601899.SH,20210204,-234514,-23932.65
7,601899.SH,20210203,-138376,-14099.59
8,601899.SH,20210202,430904,46266.29
9,601899.SH,20210201,709892,72431.59
10,601899.SH,20210129,-7720,-342.53
11,601899.SH,20210128,-745599,-73233.43
12,601899.SH,20210127,-276408,-28622.54
13,601899.SH,20210126,-258902,-27622.63
14,601899.SH,20210125,274218,31085.35
15,601899.SH,20210122,-131497,-13954.28
16,601899.SH,20210121,456105,50194.4
17,601899.SH,20210120,307080,32539.11
18,601899.SH,20210119,-495097,-51532.5
19,601899.SH,20210118,183818,19922.25
20,601899.SH,20210115,-347870,-36287.27
21,601899.SH,20210114,-16970,-1495.58
22,601899.SH,20210113,-340460,-36731.21
23,601899.SH,20210112,-13260,-661.79
24,601899.SH,20210111,-469339,-49397.8
25,601899.SH,20210108,322911,36676.42
26,601899.SH,20210107,519345,57286.24
27,601899.SH,20210106,-21681,-1621.49
28,601899.SH,20210105,-29981,-2471.07
29,601899.SH,20210104,732293,71768.92
30,601899.SH,20201231,97773,9373.61
31,601899.SH,20201230,45788,4528.79
32,601899.SH,20201229,-377437,-34770.11
33,601899.SH,20201228,419352,40215.74
34,601899.SH,20201225,741494,68388.84
35,601899.SH,20201224,119594,10926.84
36,601899.SH,20201223,-43159,-3584.39
37,601899.SH,20201222,-627592,-56042.71
38,601899.SH,20201221,242680,22996.05
39,601899.SH,20201218,461064,42516.11
40,601899.SH,20201217,794139,69277.82
41,601899.SH,20201216,-29775,-2248.59
42,601899.SH,20201215,-639458,-52330.62
43,601899.SH,20201214,259107,22138.59
44,601899.SH,20201211,-264749,-21867.73
45,601899.SH,20201210,59180,5392.33
46,601899.SH,20201209,-201160,-17396.47
47,601899.SH,20201208,287351,26078.3
48,601899.SH,20201207,-446989,-39357.22
49,601899.SH,20201204,383819,34891.15
50,601899.SH,20201203,-958539,-85572.8
51,601899.SH,20201202,-217068,-19830.67
52,601899.SH,20201201,101796,9804.06
53,601899.SH,20201130,382556,35297.65
54,601899.SH,20201127,14026,1709.31
55,601899.SH,20201126,242789,21670.51
56,601899.SH,20201125,-940065,-82885.52
57,601899.SH,20201124,-115802,-10051.34
58,601899.SH,20201123,56392,5780.43
59,601899.SH,20201120,907514,79830.75
60,601899.SH,20201119,-161666,-13164.52
61,601899.SH,20201118,57708,5924.53
62,601899.SH,20201117,124518,10526.5
63,601899.SH,20201116,1358541,110021.64
64,601899.SH,20201113,-163272,-12302.53
65,601899.SH,20201112,557974,42771.97
66,601899.SH,20201111,-334750,-25203.62
67,601899.SH,20201110,-908534,-70138.93
68,601899.SH,20201109,605940,49354.12
69,601899.SH,20201106,314966,25421.7
70,601899.SH,20201105,-66813,-4877.73
71,601899.SH,20201104,179739,13904.35
72,601899.SH,20201103,630651,48241.48
73,601899.SH,20201102,292285,21031.14
74,601899.SH,20201030,-154729,-10616.05
75,601899.SH,20201029,-7885,-451.54
76,601899.SH,20201028,268834,19285.11
77,601899.SH,20201027,-100817,-7026.49
78,601899.SH,20201026,186234,13239.51
79,601899.SH,20201023,132516,9309.03
80,601899.SH,20201022,-29796,-1949.74
81,601899.SH,20201021,508457,35614.42
82,601899.SH,20201020,191454,13069.12
83,601899.SH,20201019,109195,7361.66
84,601899.SH,20201016,-17283,-922.2
85,601899.SH,20201015,179041,11848.89
86,601899.SH,20201014,44094,2918.02
87,601899.SH,20201013,159741,10535.88
88,601899.SH,20201012,531534,34465.51
89,601899.SH,20201009,176875,11129.43
90,601899.SH,20200930,-122925,-7369.1
91,601899.SH,20200929,-413786,-25630.62
92,601899.SH,20200928,-24284,-1396.96
93,601899.SH,20200925,292789,18265.57
94,601899.SH,20200924,-466278,-28358.85
95,601899.SH,20200923,-58652,-3682.75
96,601899.SH,20200922,-236903,-15575.41
97,601899.SH,20200921,-268967,-18415.45
98,601899.SH,20200918,576229,40189.33
99,601899.SH,20200917,-457321,-31158.35
100,601899.SH,20200916,-175282,-12171.58
101,601899.SH,20200915,-97350,-6783.62
102,601899.SH,20200914,447974,32256.03
103,601899.SH,20200911,-310376,-21040.02
104,601899.SH,20200910,584227,41262.94
105,601899.SH,20200909,-376514,-25330.88
106,601899.SH,20200908,-295954,-19967.02
107,601899.SH,20200907,6174,1143.94
108,601899.SH,20200904,-127828,-8752.97
109,601899.SH,20200903,-229255,-16206.07
110,601899.SH,20200902,-1003060,-71273.21
111,601899.SH,20200901,348009,25614.71
112,601899.SH,20200831,1445781,102966.18
113,601899.SH,20200828,511330,34015.41
114,601899.SH,20200827,-247112,-15940.96
115,601899.SH,20200826,209813,14075.96
116,601899.SH,20200825,-330199,-21151.67
117,601899.SH,20200824,923973,61214.44
118,601899.SH,20200821,-633495,-39486.78
119,601899.SH,20200820,-256179,-15528.99
120,601899.SH,20200819,428486,27975.84
121,601899.SH,20200818,251264,16117.15
122,601899.SH,20200817,638985,38570.4
123,601899.SH,20200814,-3078,-33.64
124,601899.SH,20200813,-93781,-5172.53
125,601899.SH,20200812,-589021,-32061.05
126,601899.SH,20200811,-659814,-40054.96
127,601899.SH,20200810,-237489,-14536.12
128,601899.SH,20200807,188393,13943.11
129,601899.SH,20200806,1747022,113058.29
130,601899.SH,20200805,852550,51373.9
131,601899.SH,20200804,-384843,-22128.63
132,601899.SH,20200803,-49785,-2736.69
133,601899.SH,20200731,862810,49940.71
134,601899.SH,20200730,-19005,-580.1
135,601899.SH,20200729,-459859,-25684.34
136,601899.SH,20200728,-1025430,-59739.71
137,601899.SH,20200727,1702949,101631.81
138,601899.SH,20200724,-334087,-18396.73
139,601899.SH,20200723,-63916,-3418.65
140,601899.SH,20200722,114578,7068.16
141,601899.SH,20200721,139,350.99
142,601899.SH,20200720,1164344,64788.62
143,601899.SH,20200717,160557,8711.55
144,601899.SH,20200716,-442954,-24332.61
145,601899.SH,20200715,3430,546.54
146,601899.SH,20200714,-729544,-41989.1
147,601899.SH,20200713,1065162,63996.21
148,601899.SH,20200710,-1144301,-65875.73
149,601899.SH,20200709,1637520,98792.93
150,601899.SH,20200708,1239230,67624.92
151,601899.SH,20200707,-202847,-10247.49
152,601899.SH,20200706,1678845,84867.42
153,601899.SH,20200703,584721,27820.44
154,601899.SH,20200702,320125,14877.79
155,601899.SH,20200701,386230,17799.19
156,601899.SH,20200630,42945,2017.33
157,601899.SH,20200629,62690,2856.63
158,601899.SH,20200624,606697,26637.09
159,601899.SH,20200623,-103126,-4303.66
160,601899.SH,20200622,582789,25117.7
161,601899.SH,20200619,210929,8858.67
162,601899.SH,20200618,828269,34224.68
163,601899.SH,20200617,-107502,-4195.24
164,601899.SH,20200616,217849,8732.57
165,601899.SH,20200615,-339127,-13264.35
166,601899.SH,20200612,-127048,-4989.63
167,601899.SH,20200611,6656,417.16
168,601899.SH,20200610,-335190,-13383.92
169,601899.SH,20200609,156097,6374.11
170,601899.SH,20200608,1065983,42400.87
171,601899.SH,20200605,-334877,-12761.59
172,601899.SH,20200604,-578386,-22269.64
173,601899.SH,20200603,69522,2790.02
174,601899.SH,20200602,-122730,-4678.13
175,601899.SH,20200601,430636,16642.8
176,601899.SH,20200529,-555395,-20913.36
177,601899.SH,20200528,-6740,-164.29
178,601899.SH,20200527,-292592,-11081.47
179,601899.SH,20200526,-114532,-4407.97
180,601899.SH,20200525,-187073,-7153.54
181,601899.SH,20200522,-365826,-14304.22
182,601899.SH,20200521,-401114,-16211.62
183,601899.SH,20200520,438032,18124.36
184,601899.SH,20200519,-184515,-7387.77
185,601899.SH,20200518,714591,29492.62
186,601899.SH,20200515,843460,33084.49
187,601899.SH,20200514,-171906,-6557.99
188,601899.SH,20200513,-47581,-1797.76
189,601899.SH,20200512,-345189,-13374.66
190,601899.SH,20200511,-308916,-12202.82
191,601899.SH,20200508,-82025,-3201.03
192,601899.SH,20200507,-26117,-917.21
193,601899.SH,20200506,81955,3298.03
194,601899.SH,20200430,-74027,-2732.97
195,601899.SH,20200429,-68993,-2605.55
196,601899.SH,20200428,258132,10430.09
197,601899.SH,20200427,-1393878,-53870.27
198,601899.SH,20200424,656495,27729.33
199,601899.SH,20200423,98163,4250.9
200,601899.SH,20200422,-117251,-4674.58
201,601899.SH,20200421,-362766,-14719.24
202,601899.SH,20200420,-66495,-2612.47
203,601899.SH,20200417,-458448,-18831.67
204,601899.SH,20200416,95675,4194.1
205,601899.SH,20200415,-129660,-5390.84
206,601899.SH,20200414,1167457,49643.54
207,601899.SH,20200413,163416,6582.35
208,601899.SH,20200410,196073,7988.17
209,601899.SH,20200409,-172210,-6711.41
210,601899.SH,20200408,98688,3991.14
211,601899.SH,20200407,818886,32095.18
212,601899.SH,20200403,-103227,-3662.66
213,601899.SH,20200402,-78381,-2786.18
214,601899.SH,20200401,152041,5703.99
215,601899.SH,20200331,-21559,-725.3
216,601899.SH,20200330,-230981,-8464.33
217,601899.SH,20200327,17632,751.94
218,601899.SH,20200326,136690,5342.86
219,601899.SH,20200325,-259912,-9755.96
220,601899.SH,20200324,135341,5307.86
221,601899.SH,20200323,-80685,-2675.96
222,601899.SH,20200320,245238,8585.43
223,601899.SH,20200319,-343615,-11324.06
224,601899.SH,20200318,-295402,-10049.02
225,601899.SH,20200317,-629841,-21682.29
226,601899.SH,20200316,-650129,-24061.19
227,601899.SH,20200313,15145,1029.94
228,601899.SH,20200312,-232144,-8980.74
229,601899.SH,20200311,-130118,-5148.25
