,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601166.SH,20210219,-113335,-30269.97
1,601166.SH,20210218,103898,28812.62
2,601166.SH,20210210,-121516,-31337.48
3,601166.SH,20210209,135891,36395.15
4,601166.SH,20210208,236438,62958.68
5,601166.SH,20210205,255930,65656.75
6,601166.SH,20210204,76447,19380.59
7,601166.SH,20210203,258498,63820.43
8,601166.SH,20210202,-144552,-34011.83
9,601166.SH,20210201,183276,43873.52
10,601166.SH,20210129,73845,17338.88
11,601166.SH,20210128,13894,3378.67
12,601166.SH,20210127,46758,11188.71
13,601166.SH,20210126,-10460,-2235.8
14,601166.SH,20210125,-67533,-15070.07
15,601166.SH,20210122,-219590,-49588.81
16,601166.SH,20210121,70920,16829.27
17,601166.SH,20210120,-161630,-37910.38
18,601166.SH,20210119,-126578,-29905.2
19,601166.SH,20210118,419979,99233.33
20,601166.SH,20210115,105073,25129.37
21,601166.SH,20210114,259669,55833.37
22,601166.SH,20210113,144559,30661.71
23,601166.SH,20210112,141363,29539.12
24,601166.SH,20210111,114485,23946.98
25,601166.SH,20210108,45577,9540.9
26,601166.SH,20210107,225489,45309.74
27,601166.SH,20210106,200996,39301.84
28,601166.SH,20210105,-498315,-94144.76
29,601166.SH,20210104,-431002,-84514.45
30,601166.SH,20201231,-8227,-1522.33
31,601166.SH,20201230,102258,21361.24
32,601166.SH,20201229,90583,18897.25
33,601166.SH,20201228,153449,31459.06
34,601166.SH,20201225,-11470,-2092.15
35,601166.SH,20201224,192301,38995.01
36,601166.SH,20201223,-58061,-11295.5
37,601166.SH,20201222,-91620,-18230.93
38,601166.SH,20201221,-106583,-21284.3
39,601166.SH,20201218,-149610,-30470.22
40,601166.SH,20201217,16145,3546.58
41,601166.SH,20201216,72233,14703.79
42,601166.SH,20201215,-74629,-14763.3
43,601166.SH,20201214,162266,33457.94
44,601166.SH,20201211,89606,18333.04
45,601166.SH,20201210,-19821,-3993.98
46,601166.SH,20201209,59618,12419.47
47,601166.SH,20201208,26811,5663.53
48,601166.SH,20201207,-153718,-31454.09
49,601166.SH,20201204,31902,6945.37
50,601166.SH,20201203,46060,9883.97
51,601166.SH,20201202,5158,1452.53
52,601166.SH,20201201,270809,58732.59
53,601166.SH,20201130,418637,91385.98
54,601166.SH,20201127,59935,12578.51
55,601166.SH,20201126,433763,88023.84
56,601166.SH,20201125,-73828,-14386.5
57,601166.SH,20201124,213863,43093.26
58,601166.SH,20201123,825929,163323.64
59,601166.SH,20201120,-28616,-5287.69
60,601166.SH,20201119,352499,68139.01
61,601166.SH,20201118,1394899,264185.39
62,601166.SH,20201117,68429,12252.81
63,601166.SH,20201116,-77327,-13594.35
64,601166.SH,20201113,-281015,-50083.2
65,601166.SH,20201112,-94245,-17455.56
66,601166.SH,20201111,129886,24488.24
67,601166.SH,20201110,506014,94070.91
68,601166.SH,20201109,-85390,-15257.22
69,601166.SH,20201106,-82318,-14622.88
70,601166.SH,20201105,-53641,-9646.81
71,601166.SH,20201104,263287,48244.47
72,601166.SH,20201103,141606,26095.39
73,601166.SH,20201102,-66236,-11601.49
74,601166.SH,20201030,114973,20920.82
75,601166.SH,20201029,168621,30145.89
76,601166.SH,20201028,-82651,-14402.65
77,601166.SH,20201027,31940,5760.9
78,601166.SH,20201026,-84479,-14910.19
79,601166.SH,20201023,491301,91078.87
80,601166.SH,20201022,108956,20036.42
81,601166.SH,20201021,312157,56522.53
82,601166.SH,20201020,169573,30105.01
83,601166.SH,20201019,320725,58888.4
84,601166.SH,20201016,877320,153780.25
85,601166.SH,20201015,121123,20785.08
86,601166.SH,20201014,-378,-14.16
87,601166.SH,20201013,13557,2388.16
88,601166.SH,20201012,210126,34820.9
89,601166.SH,20201009,-31835,-5035.08
90,601166.SH,20200930,81642,13312.94
91,601166.SH,20200929,-63385,-10065.33
92,601166.SH,20200928,13918,2244.08
93,601166.SH,20200925,-11771,-1838.24
94,601166.SH,20200924,-153932,-24570.79
95,601166.SH,20200923,-105089,-16985.76
96,601166.SH,20200922,-100934,-16392.03
97,601166.SH,20200921,86058,14232.52
98,601166.SH,20200918,341758,55530.55
99,601166.SH,20200917,-216396,-34676.62
100,601166.SH,20200916,68416,11090.9
101,601166.SH,20200915,44728,7239.19
102,601166.SH,20200914,-33653,-5384.14
103,601166.SH,20200911,-124993,-20119.6
104,601166.SH,20200910,-106155,-17227.62
105,601166.SH,20200909,14681,2608.77
106,601166.SH,20200908,291299,48181.24
107,601166.SH,20200907,140582,22945.17
108,601166.SH,20200904,10092,1703.69
109,601166.SH,20200903,-23351,-3742.36
110,601166.SH,20200902,-85881,-13847.98
111,601166.SH,20200901,226149,37102.11
112,601166.SH,20200831,550308,90751.83
113,601166.SH,20200828,18251,2940.36
114,601166.SH,20200827,-57887,-9018.77
115,601166.SH,20200826,-238292,-37540.76
116,601166.SH,20200825,-88519,-14003.79
117,601166.SH,20200824,-205560,-32599.64
118,601166.SH,20200821,-37698,-5959.41
119,601166.SH,20200820,-206226,-32724.65
120,601166.SH,20200819,-150936,-24240.07
121,601166.SH,20200818,-302441,-49259.54
122,601166.SH,20200817,191875,31563.72
123,601166.SH,20200814,89124,14372.9
124,601166.SH,20200813,-111004,-17644.6
125,601166.SH,20200812,138820,22240.9
126,601166.SH,20200811,-186295,-29539.52
127,601166.SH,20200810,-44905,-7039.04
128,601166.SH,20200807,-351184,-55319.9
129,601166.SH,20200806,-130458,-20582.13
130,601166.SH,20200805,-357393,-56856.86
131,601166.SH,20200804,243903,39215.64
132,601166.SH,20200803,-280871,-44044.74
133,601166.SH,20200731,-189477,-29533.37
134,601166.SH,20200730,-144804,-22738.43
135,601166.SH,20200729,-18386,-2845.02
136,601166.SH,20200728,-90508,-14096.0
137,601166.SH,20200727,-260775,-40530.98
138,601166.SH,20200724,-351708,-55369.35
139,601166.SH,20200723,-248962,-39863.59
140,601166.SH,20200722,-181438,-29566.17
141,601166.SH,20200721,-162214,-26454.46
142,601166.SH,20200720,-54633,-8858.18
143,601166.SH,20200717,-227565,-36525.1
144,601166.SH,20200716,-60704,-9541.17
145,601166.SH,20200715,-586049,-95919.91
146,601166.SH,20200714,-463963,-80538.82
147,601166.SH,20200713,-501157,-87666.69
148,601166.SH,20200710,-605232,-107750.85
149,601166.SH,20200709,-620386,-113767.92
150,601166.SH,20200708,26755,5259.27
151,601166.SH,20200707,-233149,-43076.27
152,601166.SH,20200706,744897,134533.78
153,601166.SH,20200703,169125,28755.51
154,601166.SH,20200702,312660,51228.11
155,601166.SH,20200701,288669,46333.81
156,601166.SH,20200630,-54679,-8590.29
157,601166.SH,20200629,-55412,-8702.49
158,601166.SH,20200624,214424,33860.6
159,601166.SH,20200623,-145285,-22668.9
160,601166.SH,20200622,-225998,-35467.36
161,601166.SH,20200619,-129271,-20213.96
162,601166.SH,20200618,-24120,-3685.35
163,601166.SH,20200617,-121563,-19083.26
164,601166.SH,20200616,-14745,-2291.11
165,601166.SH,20200615,-360477,-56544.42
166,601166.SH,20200612,-245118,-38644.5
167,601166.SH,20200611,-378936,-60162.08
168,601166.SH,20200610,-212593,-34160.89
169,601166.SH,20200609,-19293,-3090.36
170,601166.SH,20200608,-163580,-26456.6
171,601166.SH,20200605,-131920,-21330.21
172,601166.SH,20200604,-54757,-8899.43
173,601166.SH,20200603,-87856,-14311.98
174,601166.SH,20200602,139600,22818.45
175,601166.SH,20200601,96953,15772.77
176,601166.SH,20200529,-70273,-11227.26
177,601166.SH,20200528,122428,19820.9
178,601166.SH,20200527,25067,4021.39
179,601166.SH,20200526,-33294,-5258.9
180,601166.SH,20200525,10213,1643.51
181,601166.SH,20200522,-117560,-18594.51
182,601166.SH,20200521,40364,6596.53
183,601166.SH,20200520,118433,19178.63
184,601166.SH,20200519,-18046,-2893.42
185,601166.SH,20200518,-3106,-463.71
186,601166.SH,20200515,16595,2688.8
187,601166.SH,20200514,-132503,-21265.92
188,601166.SH,20200513,-17112,-2739.77
189,601166.SH,20200512,-39169,-6363.89
190,601166.SH,20200511,-44970,-7347.57
191,601166.SH,20200508,43642,7138.74
192,601166.SH,20200507,-102651,-16611.64
193,601166.SH,20200506,-142243,-23172.14
194,601166.SH,20200430,50064,8460.02
195,601166.SH,20200429,196422,32299.75
196,601166.SH,20200428,6442,1071.16
197,601166.SH,20200427,149798,23932.59
198,601166.SH,20200424,-55533,-8653.75
199,601166.SH,20200423,-44962,-7055.55
200,601166.SH,20200422,-59869,-9402.47
201,601166.SH,20200421,-83602,-13237.62
202,601166.SH,20200420,-138863,-22083.57
203,601166.SH,20200417,49867,8034.53
204,601166.SH,20200416,-61352,-9739.72
205,601166.SH,20200415,-19826,-3164.9
206,601166.SH,20200414,9386,1556.85
207,601166.SH,20200413,-55162,-8771.98
208,601166.SH,20200410,101491,16425.92
209,601166.SH,20200409,-64058,-10267.65
210,601166.SH,20200408,-76346,-12254.27
211,601166.SH,20200407,6052,1036.65
212,601166.SH,20200403,-14697,-2321.55
213,601166.SH,20200402,-19840,-3133.94
214,601166.SH,20200401,67889,10920.1
215,601166.SH,20200331,-93849,-15000.93
216,601166.SH,20200330,25047,4092.67
217,601166.SH,20200327,22692,3784.53
218,601166.SH,20200326,153454,24893.37
219,601166.SH,20200325,70043,11172.29
220,601166.SH,20200324,170998,26397.0
221,601166.SH,20200323,-78543,-11732.91
222,601166.SH,20200320,235405,36224.63
223,601166.SH,20200319,-231528,-34859.43
224,601166.SH,20200318,-199100,-31737.34
225,601166.SH,20200317,-117621,-18685.58
226,601166.SH,20200316,-188978,-31152.78
227,601166.SH,20200313,-211615,-34977.98
228,601166.SH,20200312,-220156,-37940.65
229,601166.SH,20200311,-154144,-26856.31
230,601166.SH,20200310,78685,13863.84
231,601166.SH,20200309,-282841,-49184.0
232,601166.SH,20200306,-225014,-40459.92
233,601166.SH,20200305,258658,46967.08
234,601166.SH,20200304,-20890,-3623.56
235,601166.SH,20200303,-32364,-5686.75
236,601166.SH,20200302,12254,2201.99
237,601166.SH,20200228,-270014,-47043.56
238,601166.SH,20200227,-93296,-16541.54
239,601166.SH,20200226,-92667,-16312.9
240,601166.SH,20200225,-195351,-34412.86
241,601166.SH,20200224,-151950,-27149.59
242,601166.SH,20200221,-45400,-8121.97
243,601166.SH,20200220,97757,17696.81
244,601166.SH,20200219,-58077,-10354.26
245,601166.SH,20200218,-187428,-33663.85
246,601166.SH,20200217,141971,25627.48
247,601166.SH,20200214,-17198,-3004.91
248,601166.SH,20200213,-136445,-24028.01
249,601166.SH,20200212,-75998,-13387.59
250,601166.SH,20200211,-53905,-9534.0
251,601166.SH,20200210,-54600,-9512.29
252,601166.SH,20200207,-43816,-7577.25
253,601166.SH,20200206,-77251,-13490.75
254,601166.SH,20200205,-170817,-29882.68
255,601166.SH,20200204,-72565,-12458.67
256,601166.SH,20200203,-83906,-14190.84
257,601166.SH,20200123,-285223,-53365.02
258,601166.SH,20200122,13713,2665.2
259,601166.SH,20200121,-157983,-30197.99
260,601166.SH,20200120,11804,2315.93
261,601166.SH,20200117,-40022,-7663.25
262,601166.SH,20200116,-244635,-47162.23
263,601166.SH,20200115,-191164,-37348.81
264,601166.SH,20200114,25092,5056.81
265,601166.SH,20200113,-74153,-14448.39
266,601166.SH,20200110,-54748,-10715.03
267,601166.SH,20200109,-109708,-21499.43
268,601166.SH,20200108,-321183,-63211.73
269,601166.SH,20200107,-3651,-625.01
270,601166.SH,20200106,-138942,-27763.97
271,601166.SH,20200103,-78230,-15709.27
272,601166.SH,20200102,175819,35704.8
273,601166.SH,20191231,-29720,-5750.41
274,601166.SH,20191230,-149847,-29364.94
275,601166.SH,20191227,115983,23427.65
276,601166.SH,20191226,79361,15809.74
