,ts_code,trade_date,net_mf_vol,net_mf_amount
0,601988.SH,20210219,46134,1504.74
1,601988.SH,20210218,35162,1196.54
2,601988.SH,20210210,259423,8326.96
3,601988.SH,20210209,-149709,-4706.97
4,601988.SH,20210208,-206910,-6559.55
5,601988.SH,20210205,826368,26459.99
6,601988.SH,20210204,42690,1398.83
7,601988.SH,20210203,92268,2966.24
8,601988.SH,20210202,-3827,-76.92
9,601988.SH,20210201,157559,5054.07
10,601988.SH,20210129,70657,2284.21
11,601988.SH,20210128,-196455,-6186.04
12,601988.SH,20210127,320458,10231.11
13,601988.SH,20210126,-103040,-3248.24
14,601988.SH,20210125,-15521,-448.63
15,601988.SH,20210122,-511351,-16216.88
16,601988.SH,20210121,-182809,-5814.0
17,601988.SH,20210120,-264759,-8464.73
18,601988.SH,20210119,84304,2757.67
19,601988.SH,20210118,-758972,-24282.61
20,601988.SH,20210115,509933,16583.09
21,601988.SH,20210114,347812,11231.69
22,601988.SH,20210113,756866,24198.11
23,601988.SH,20210112,-157976,-4969.96
24,601988.SH,20210111,-412298,-13089.86
25,601988.SH,20210108,260004,8335.56
26,601988.SH,20210107,19324,659.66
27,601988.SH,20210106,-52517,-1627.19
28,601988.SH,20210105,-123362,-3847.43
29,601988.SH,20210104,-330266,-10429.2
30,601988.SH,20201231,313095,9981.28
31,601988.SH,20201230,-112578,-3525.23
32,601988.SH,20201229,-303314,-9560.22
33,601988.SH,20201228,85273,2729.03
34,601988.SH,20201225,-127553,-4024.66
35,601988.SH,20201224,50811,1633.13
36,601988.SH,20201223,-209125,-6585.34
37,601988.SH,20201222,-566612,-17945.85
38,601988.SH,20201221,-172887,-5477.11
39,601988.SH,20201218,-287269,-9112.2
40,601988.SH,20201217,-135128,-4235.27
41,601988.SH,20201216,-297017,-9408.65
42,601988.SH,20201215,-1310189,-41657.37
43,601988.SH,20201214,-657568,-21005.8
44,601988.SH,20201211,-578121,-18450.52
45,601988.SH,20201210,-422899,-13578.82
46,601988.SH,20201209,-374233,-12074.89
47,601988.SH,20201208,-204886,-6614.22
48,601988.SH,20201207,-504792,-16391.72
49,601988.SH,20201204,-293516,-9618.09
50,601988.SH,20201203,-387007,-12780.95
51,601988.SH,20201202,-213667,-7089.08
52,601988.SH,20201201,494462,16652.86
53,601988.SH,20201130,262919,9100.91
54,601988.SH,20201127,1463353,48325.69
55,601988.SH,20201126,112576,3688.5
56,601988.SH,20201125,-356720,-11575.8
57,601988.SH,20201124,450465,14749.49
58,601988.SH,20201123,499138,16268.41
59,601988.SH,20201120,-340035,-10962.45
60,601988.SH,20201119,71530,2343.34
61,601988.SH,20201118,472129,15336.09
62,601988.SH,20201117,72121,2351.54
63,601988.SH,20201116,7906,285.51
64,601988.SH,20201113,-230426,-7378.7
65,601988.SH,20201112,226486,7346.17
66,601988.SH,20201111,604809,19605.95
67,601988.SH,20201110,3870,173.07
68,601988.SH,20201109,157326,5099.53
69,601988.SH,20201106,279443,8991.19
70,601988.SH,20201105,84988,2755.19
71,601988.SH,20201104,7661,264.59
72,601988.SH,20201103,151516,4869.93
73,601988.SH,20201102,-16008,-478.89
74,601988.SH,20201030,-414633,-13184.64
75,601988.SH,20201029,-118322,-3730.58
76,601988.SH,20201028,-243468,-7787.54
77,601988.SH,20201027,216933,7041.27
78,601988.SH,20201026,-178679,-5721.75
79,601988.SH,20201023,238090,7735.31
80,601988.SH,20201022,-42062,-1325.83
81,601988.SH,20201021,312721,10107.17
82,601988.SH,20201020,-483937,-15522.09
83,601988.SH,20201019,408113,13401.11
84,601988.SH,20201016,431345,13968.29
85,601988.SH,20201015,243113,7820.25
86,601988.SH,20201014,-280805,-8940.7
87,601988.SH,20201013,-855188,-27375.43
88,601988.SH,20201012,94629,3086.63
89,601988.SH,20201009,-171189,-5471.13
90,601988.SH,20200930,-176503,-5607.92
91,601988.SH,20200929,-299269,-9614.72
92,601988.SH,20200928,921290,29718.4
93,601988.SH,20200925,-75385,-2379.19
94,601988.SH,20200924,-338555,-10786.89
95,601988.SH,20200923,30754,1011.73
96,601988.SH,20200922,-154564,-4919.11
97,601988.SH,20200921,26817,902.14
98,601988.SH,20200918,112863,3703.0
99,601988.SH,20200917,24223,798.89
100,601988.SH,20200916,53919,1753.76
101,601988.SH,20200915,32661,1070.67
102,601988.SH,20200914,15761,523.28
103,601988.SH,20200911,131601,4248.81
104,601988.SH,20200910,-193047,-6143.07
105,601988.SH,20200909,63045,2057.48
106,601988.SH,20200908,431578,13848.68
107,601988.SH,20200907,-334868,-10644.95
108,601988.SH,20200904,-433766,-13802.35
109,601988.SH,20200903,-315758,-10118.81
110,601988.SH,20200902,-700090,-22581.03
111,601988.SH,20200901,-832772,-27059.81
112,601988.SH,20200831,-679963,-22231.29
113,601988.SH,20200828,-200006,-6472.39
114,601988.SH,20200827,-595110,-19446.14
115,601988.SH,20200826,-874906,-28839.58
116,601988.SH,20200825,-590750,-19555.78
117,601988.SH,20200824,-655660,-21752.57
118,601988.SH,20200821,-393550,-13081.16
119,601988.SH,20200820,-929750,-30934.37
120,601988.SH,20200819,-228715,-7627.14
121,601988.SH,20200818,-516911,-17352.14
122,601988.SH,20200817,350991,11939.75
123,601988.SH,20200814,373888,12528.75
124,601988.SH,20200813,-345777,-11490.22
125,601988.SH,20200812,-460828,-15306.0
126,601988.SH,20200811,-268401,-8929.36
127,601988.SH,20200810,170825,5770.38
128,601988.SH,20200807,-124687,-4127.28
129,601988.SH,20200806,-106346,-3514.92
130,601988.SH,20200805,-398491,-13334.66
131,601988.SH,20200804,556314,18778.93
132,601988.SH,20200803,-220157,-7292.43
133,601988.SH,20200731,-296771,-9839.49
134,601988.SH,20200730,-137290,-4577.17
135,601988.SH,20200729,58906,2008.31
136,601988.SH,20200728,-161399,-5357.13
137,601988.SH,20200727,-246742,-8215.28
138,601988.SH,20200724,-478415,-16090.24
139,601988.SH,20200723,-402288,-13657.26
140,601988.SH,20200722,-31823,-1043.03
141,601988.SH,20200721,-177098,-6060.61
142,601988.SH,20200720,38692,1360.47
143,601988.SH,20200717,-211808,-7161.67
144,601988.SH,20200716,-412713,-14030.3
145,601988.SH,20200715,-737634,-25309.68
146,601988.SH,20200714,-577708,-21171.8
147,601988.SH,20200713,-137393,-4939.9
148,601988.SH,20200710,-896158,-32980.08
149,601988.SH,20200709,-845657,-31859.29
150,601988.SH,20200708,-331587,-12521.92
151,601988.SH,20200707,-23672,-719.36
152,601988.SH,20200706,1115124,42067.27
153,601988.SH,20200703,138193,5021.37
154,601988.SH,20200702,402914,14257.66
155,601988.SH,20200701,192970,6781.81
156,601988.SH,20200630,132358,4630.21
157,601988.SH,20200629,167557,5835.43
158,601988.SH,20200624,55986,1960.04
159,601988.SH,20200623,-226706,-7800.99
160,601988.SH,20200622,-141079,-4866.25
161,601988.SH,20200619,-36572,-1224.09
162,601988.SH,20200618,-54991,-1878.58
163,601988.SH,20200617,-24523,-839.0
164,601988.SH,20200616,114214,3969.68
165,601988.SH,20200615,-302125,-10413.08
166,601988.SH,20200612,-80938,-2780.69
167,601988.SH,20200611,-54417,-1872.27
168,601988.SH,20200610,-117124,-4081.43
169,601988.SH,20200609,12784,468.16
170,601988.SH,20200608,17725,640.49
171,601988.SH,20200605,-27206,-938.65
172,601988.SH,20200604,-54565,-1896.1
173,601988.SH,20200603,37689,1342.27
174,601988.SH,20200602,261760,9135.16
175,601988.SH,20200601,39825,1399.17
176,601988.SH,20200529,106531,3704.15
177,601988.SH,20200528,74533,2599.13
178,601988.SH,20200527,-2031,-47.34
179,601988.SH,20200526,-45281,-1544.5
180,601988.SH,20200525,28070,976.5
181,601988.SH,20200522,-225737,-7742.91
182,601988.SH,20200521,-105293,-3632.34
183,601988.SH,20200520,59195,2065.15
184,601988.SH,20200519,-120933,-4172.63
185,601988.SH,20200518,147393,5110.56
186,601988.SH,20200515,-51482,-1763.15
187,601988.SH,20200514,43511,1514.63
188,601988.SH,20200513,205304,7107.6
189,601988.SH,20200512,-196987,-6786.28
190,601988.SH,20200511,55663,1948.66
191,601988.SH,20200508,295116,10220.89
192,601988.SH,20200507,-24206,-805.89
193,601988.SH,20200506,-224679,-7701.34
194,601988.SH,20200430,182321,6362.66
195,601988.SH,20200429,135020,4678.71
196,601988.SH,20200428,-110991,-3785.09
197,601988.SH,20200427,-99867,-3405.92
198,601988.SH,20200424,-242632,-8323.72
199,601988.SH,20200423,-590202,-20365.15
200,601988.SH,20200422,-286895,-10141.07
