,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
53,2020-12-14,17.2827,11.4854,1.6922,1.7445,1.3302,2.468,2.2003,7555065.6746
54,2020-12-11,17.5545,11.666,1.7188,1.772,1.3511,2.4295,2.166,7673856.0154
55,2020-12-10,17.8081,11.8346,1.7436,1.7976,1.3706,2.396,2.1361,7784727.0001
56,2020-12-09,17.9349,11.9188,1.7561,1.8104,1.3804,2.379,2.121,7840162.4925
57,2020-12-08,18.3153,12.1717,1.7933,1.8488,1.4097,2.3296,2.077,8006468.9696
58,2020-12-07,19.6016,13.0265,1.9193,1.9786,1.5087,2.1767,1.9407,8568743.2493
59,2020-12-04,18.5146,12.3041,1.8128,1.8689,1.425,2.3045,2.0546,8093581.8862
60,2020-12-03,18.3153,12.1717,1.7933,1.8488,1.4097,2.3296,2.077,8006468.9696
61,2020-12-02,18.7675,12.4722,1.8376,1.8944,1.4445,2.2734,2.0269,8204144.8111
62,2020-12-01,17.0647,11.3405,1.6709,1.7225,1.3134,2.5002,2.2291,7459753.2935
63,2020-11-30,15.5068,10.3052,1.5183,1.5653,1.1935,2.7514,2.4531,6778714.2455
64,2020-11-27,14.9995,9.9681,1.4687,1.5141,1.1545,2.8446,2.5361,6556980.6019
65,2020-11-26,14.6191,9.7153,1.4314,1.4757,1.1252,2.9186,2.6021,6390680.3693
66,2020-11-25,14.601,9.7033,1.4296,1.4738,1.1238,2.9222,2.6053,6382761.3106
67,2020-11-24,14.6916,9.7635,1.4385,1.483,1.1308,2.9042,2.5893,6422356.6041
68,2020-11-23,14.5648,9.6792,1.4261,1.4702,1.121,2.9295,2.6118,6366923.1932
69,2020-11-20,14.1662,9.4143,1.3871,1.4299,1.0903,3.0119,2.6853,6192703.9018
70,2020-11-19,13.967,9.2819,1.3675,1.4098,1.075,3.0549,2.7236,6105594.2562
71,2020-11-18,14.0213,9.318,1.3729,1.4153,1.0792,3.043,2.7131,6129351.4323
72,2020-11-17,14.0213,9.318,1.3729,1.4153,1.0792,3.043,2.7131,6129351.4323
73,2020-11-16,14.0213,9.318,1.3729,1.4153,1.0792,3.043,2.7131,6129351.4323
74,2020-11-13,13.5141,8.9809,1.3232,1.3641,1.0401,3.1573,2.8149,5907617.7887
75,2020-11-12,13.9126,9.2458,1.3622,1.4043,1.0708,3.0668,2.7343,6081837.0801
76,2020-11-11,14.0394,9.3301,1.3746,1.4171,1.0806,3.0391,2.7096,6137270.491
77,2020-11-10,13.6221,9.0528,1.3338,1.375,1.0485,3.1321,2.7924,5954860.9291
78,2020-11-09,13.7671,9.1491,1.348,1.3896,1.0596,3.099,2.7629,6018210.5134
79,2020-11-06,13.5678,9.0166,1.3285,1.3695,1.0443,3.1448,2.8037,5931104.835
80,2020-11-05,13.441,8.9324,1.316,1.3567,1.0345,3.1744,2.8302,5875673.9486
81,2020-11-04,13.2961,8.8361,1.3018,1.3421,1.0234,3.209,2.861,5812324.3643
82,2020-11-03,13.1693,8.7518,1.2894,1.3293,1.0136,3.2399,2.8886,5756893.478
83,2020-11-02,13.1149,8.7157,1.2841,1.3238,1.0094,3.2533,2.9006,5733137.3839
84,2020-10-30,13.4048,10.0798,1.374,1.3531,1.175,3.183,2.8378,5859836.5526
85,2020-10-29,13.7489,10.3386,1.4093,1.3878,1.2051,3.1033,2.7668,6010291.8154
86,2020-10-28,13.8033,10.3795,1.4148,1.3933,1.2099,3.0911,2.7559,6034047.9095
87,2020-10-27,13.9663,10.5021,1.4316,1.4098,1.2242,3.055,2.7237,6105316.1919
88,2020-10-26,14.5098,10.9107,1.4314,1.4646,1.2718,2.9406,,6342877.1332
89,2020-10-23,14.5098,10.9107,1.4314,1.4646,1.2718,2.9406,,6342877.1332
90,2020-10-22,15.1981,11.4283,1.4994,1.5341,1.3322,2.8074,,6643787.6589
91,2020-10-21,15.6329,11.7552,1.5422,1.578,1.3703,2.7293,,6833836.412
92,2020-10-20,15.5604,11.7008,1.5351,1.5707,1.3639,2.7421,,6802161.6198
93,2020-10-19,15.6494,11.7677,1.5439,1.5797,1.3717,2.7262,,6841072.6762
94,2020-10-16,16.066,12.081,1.585,1.6217,1.4082,2.6558,,7023184.5645
95,2020-10-15,15.6313,11.7541,1.5421,1.5778,1.3701,2.7296,,6833154.768
96,2020-10-14,15.8305,11.9039,1.5617,1.5979,1.3876,2.6953,,6920251.7581
97,2020-10-13,15.5588,11.6996,1.5349,1.5705,1.3638,2.7423,,6801483.1352
98,2020-10-12,15.6313,11.7541,1.5421,1.5778,1.3701,2.7296,,6833154.768
99,2020-10-09,15.0698,11.3319,1.4867,1.5211,1.3209,2.8313,,6587699.6141
100,2020-09-30,14.6862,11.0434,1.4488,1.4824,1.2873,2.9046,,6419992.4191
101,2020-09-29,14.5051,10.9072,1.431,1.4641,1.2714,2.9416,,6340830.9836
102,2020-09-28,14.5775,10.9617,1.4381,1.4715,1.2778,2.9269,,6372495.5578
103,2020-09-25,14.7043,11.057,1.4506,1.4843,1.2889,2.9017,,6427908.5626
104,2020-09-24,14.6681,11.0298,1.4471,1.4806,1.2857,2.9089,,6412076.2755
105,2020-09-23,15.0664,11.3293,1.4864,1.5208,1.3206,2.832,,6586231.4336
106,2020-09-22,15.1751,11.411,1.4971,1.5318,1.3301,2.8117,,6633728.2949
107,2020-09-21,15.5373,11.6834,1.5328,1.5683,1.3619,2.7461,,6792051.1659
108,2020-09-18,15.5146,11.6664,1.5306,1.5661,1.3599,2.7461,,6782161.851
109,2020-09-17,15.406,11.5847,1.5199,1.5551,1.3504,2.7687,,6734678.8042
110,2020-09-16,15.0078,11.2852,1.4806,1.5149,1.3155,2.8422,,6560574.2993
111,2020-09-15,15.0259,11.2988,1.4824,1.5167,1.3171,2.8396,,6568488.1404
112,2020-09-14,14.6095,10.9857,1.4413,1.4747,1.2806,2.9205,,6386469.7943
113,2020-09-11,14.4828,10.8904,1.4288,1.4619,1.2695,2.9461,,6331072.9064
114,2020-09-10,14.4647,10.8768,1.427,1.4601,1.2679,2.9498,,6323159.0653
115,2020-09-09,14.5009,10.904,1.4306,1.4637,1.271,2.9424,,6338986.7475
116,2020-09-08,15.044,11.3124,1.4841,1.5185,1.3186,2.8362,,6576401.9815
117,2020-09-07,14.8448,11.1627,1.4645,1.4984,1.3012,2.8742,,6489349.7291
118,2020-09-04,15.3517,11.5438,1.5145,1.5496,1.3456,2.7793,,6710937.2808
119,2020-09-03,15.569,11.7072,1.5359,1.5715,1.3647,2.7405,,6805903.3744
120,2020-09-02,15.4241,11.5983,1.5217,1.5569,1.352,2.7663,,6742592.6453
121,2020-09-01,15.585,11.7193,1.5375,1.5732,1.3661,2.7374,,6812934.037
122,2020-08-31,15.4221,11.5968,1.5215,1.5567,1.3518,2.7663,,6741718.6986
123,2020-08-28,15.6936,11.801,1.5482,1.5841,1.3756,2.7188,,6860410.9293
124,2020-08-27,15.4583,11.624,1.525,1.5604,1.355,2.7602,,6757544.3294
125,2020-08-26,15.4402,11.6104,1.5232,1.5585,1.3534,2.7634,,6749631.514
126,2020-08-25,15.8747,11.9371,1.5661,1.6024,1.3915,2.6878,,6939539.083
127,2020-08-24,15.5488,11.6921,1.534,1.5695,1.3629,2.7441,,6797108.4063
128,2020-08-21,15.0963,15.014,1.6474,1.5238,1.5221,2.8263,,6599288.0219
129,2020-08-20,15.0963,15.014,1.6474,1.5238,1.5221,2.8263,,6599288.0219
130,2020-08-19,15.3497,15.266,1.6751,1.5494,1.5476,2.7797,,6710067.4372
131,2020-08-18,15.4221,15.338,1.683,1.5567,1.5549,2.7666,,6741718.6986
132,2020-08-17,15.1506,15.068,1.6533,1.5293,1.5275,2.8162,,6623026.468
133,2020-08-14,14.6438,14.5639,1.598,1.4781,1.4764,2.9137,,6401467.6376
134,2020-08-13,14.5533,14.4739,1.5882,1.469,1.4673,2.9318,,6361903.5607
135,2020-08-12,14.499,14.4199,1.5822,1.4635,1.4618,2.9428,,6338165.1146
136,2020-08-11,14.8248,14.7439,1.6178,1.4964,1.4947,2.8781,,6480595.7913
137,2020-08-10,15.0601,14.9779,1.6435,1.5202,1.5184,2.8331,,6583462.3912
138,2020-08-07,14.8429,14.7619,1.6198,1.4982,1.4965,2.8746,,6488508.6067
139,2020-08-06,14.8248,14.7439,1.6178,1.4964,1.4947,2.8781,,6480595.7913
140,2020-08-05,14.9973,14.9154,1.6366,1.5138,1.5121,2.84,,6555985.9326
141,2020-08-04,15.2502,15.167,1.6642,1.5394,1.5376,2.7929,2.7929,6666568.8278
142,2020-08-03,15.3044,15.2209,1.6701,1.5448,1.5431,2.783,2.783,6690265.1625
143,2020-07-31,14.925,14.8436,1.6287,1.5065,1.5048,2.8537,2.8537,6524390.8196
144,2020-07-30,14.8888,14.8076,1.6248,1.5029,1.5012,2.8654,2.8654,6508593.2632
145,2020-07-29,15.1779,15.0951,1.6563,1.5321,1.5303,2.8108,2.8108,6634973.7149
146,2020-07-28,15.0334,14.9514,1.6405,1.5175,1.5157,2.8379,2.8379,6571783.489
147,2020-07-27,14.8527,14.7717,1.6208,1.4992,1.4975,2.8724,2.8724,6492795.7067
148,2020-07-24,14.8888,14.8076,1.6248,1.5029,1.5012,2.8654,2.8654,6508593.2632
149,2020-07-23,15.7019,15.6163,1.7135,1.585,1.5831,2.717,2.717,6864038.2836
150,2020-07-22,15.8646,15.778,1.7313,1.6014,1.5995,2.6892,2.6892,6935127.2877
151,2020-07-21,16.1175,16.0296,1.7589,1.6269,1.625,2.647,2.647,7045710.1829
152,2020-07-20,16.0995,16.0116,1.7569,1.6251,1.6232,2.6502,2.6502,7037811.4047
153,2020-07-17,14.7262,14.6459,1.607,1.4865,1.4848,2.8974,2.8974,6437504.2591
154,2020-07-16,14.5094,14.4302,1.5834,1.4646,1.4629,2.9407,2.9407,6342718.9203
155,2020-07-15,14.9069,14.8256,1.6267,1.5047,1.503,2.8623,2.8623,6516492.0414
156,2020-07-14,14.1299,14.0529,1.542,1.4263,1.4246,3.0196,3.0196,6176844.5774
157,2020-07-13,14.4913,14.4123,1.5814,1.4628,1.4611,2.9443,2.9443,6334820.1421
158,2020-07-10,13.9493,13.8732,1.5222,1.408,1.4064,3.0588,3.0588,6097856.7951
159,2020-07-09,13.9131,13.8372,1.5183,1.4044,1.4028,3.0667,3.0667,6082059.2386
160,2020-07-08,13.7866,13.7114,1.5045,1.3916,1.39,3.0948,3.0948,6026767.791
161,2020-07-07,13.871,13.7953,1.5137,1.4001,1.3985,3.0747,3.0747,6063642.167
162,2020-07-06,13.3111,13.2385,1.4526,1.3436,1.3421,3.204,3.204,5818885.7775
163,2020-07-03,13.0402,12.969,1.423,1.3163,1.3148,3.2706,3.2706,5700455.2664
164,2020-07-02,12.9499,12.8792,1.4132,1.3072,1.3057,3.2934,3.2934,5660978.4294
165,2020-07-01,12.4622,12.3942,1.36,1.2579,1.2565,3.4223,3.4223,5447803.5095
166,2020-06-30,11.6133,11.55,1.2673,1.1723,1.1709,3.6724,3.6724,5076721.2414
167,2020-06-29,11.216,11.1548,1.224,1.1321,1.1308,3.8042,3.8042,4903023.1585
168,2020-06-24,11.2882,11.2267,1.2319,1.1394,1.1381,3.7798,3.7798,4934604.6281
169,2020-06-23,11.3244,11.2626,1.2358,1.1431,1.1418,3.7678,3.7678,4950395.3629
170,2020-06-22,11.4147,11.3524,1.2456,1.1522,1.1509,3.7379,3.7379,4989872.2
171,2020-06-19,11.6133,11.55,1.2673,1.1723,1.1709,3.674,3.674,5076721.2414
172,2020-06-18,11.5772,11.5141,1.2634,1.1686,1.1673,3.6855,3.6855,5060930.5066
173,2020-06-17,11.5592,11.4961,1.2614,1.1668,1.1654,3.6912,3.6912,5053035.1392
174,2020-06-16,11.5953,11.532,1.2654,1.1704,1.1691,3.6797,3.6797,5068825.874
175,2020-06-15,11.0896,11.0291,1.2102,1.1194,1.1181,3.8475,3.8475,4847755.5867
176,2020-06-12,11.2882,11.2267,1.2319,1.1394,1.1381,3.7798,3.7798,4934604.6281
177,2020-06-11,11.5592,11.4961,1.2614,1.1668,1.1654,3.6912,3.6912,5053035.1392
178,2020-06-10,11.5411,11.4781,1.2594,1.165,1.1636,3.697,3.697,5045139.7718
179,2020-06-09,11.5953,11.532,1.2654,1.1704,1.1691,3.6797,3.6797,5068825.874
180,2020-06-08,11.4508,11.3883,1.2496,1.1558,1.1545,3.7262,3.7262,5005662.9348
181,2020-06-05,11.4689,11.4063,1.2516,1.1577,1.1563,3.7203,3.7203,5013558.3022
182,2020-06-04,11.5772,11.5141,1.2634,1.1686,1.1673,3.6855,3.6855,5060930.5066
183,2020-06-03,11.6856,11.6218,1.2752,1.1795,1.1782,3.6513,3.6513,5108302.711
184,2020-06-02,11.7578,11.6937,1.2831,1.1868,1.1855,3.6289,3.6289,5139884.1807
185,2020-06-01,11.797,11.7326,1.2874,1.1908,1.1894,3.6067,3.6067,5156994.8899
186,2020-05-29,11.4728,11.4102,1.252,1.1581,1.1567,3.719,3.719,5015275.9463
187,2020-05-28,11.5268,11.4639,1.2579,1.1635,1.1622,3.7016,3.7016,5038895.7702
188,2020-05-27,11.5628,11.4998,1.2618,1.1672,1.1658,3.6901,3.6901,5054642.3195
189,2020-05-26,11.7069,11.643,1.2775,1.1817,1.1803,3.6446,3.6446,5117628.5167
190,2020-05-25,11.6889,11.6251,1.2756,1.1799,1.1785,3.6502,3.6502,5109755.242
191,2020-05-22,11.5989,11.5356,1.2657,1.1708,1.1694,3.6786,3.6786,5070388.8688
192,2020-05-21,11.9591,11.8938,1.3051,1.2072,1.2058,3.5678,3.5678,5227854.3616
193,2020-05-20,12.3013,12.2342,1.3424,1.2417,1.2403,3.4685,3.4685,5377446.5798
194,2020-05-19,12.5174,12.4491,1.366,1.2635,1.2621,3.4087,3.4087,5471925.8755
195,2020-05-18,12.3733,12.3058,1.3503,1.249,1.2475,3.4483,3.4483,5408939.6784
196,2020-05-15,12.3193,12.2521,1.3444,1.2435,1.2421,3.4635,3.4635,5385319.8544
197,2020-05-14,12.3733,12.3058,1.3503,1.249,1.2475,3.4483,3.4483,5408939.6784
198,2020-05-13,12.6255,12.5566,1.3778,1.2744,1.2729,3.3795,3.3795,5519165.5233
199,2020-05-12,12.5534,12.4849,1.3699,1.2671,1.2657,3.3989,3.3989,5487672.4248
200,2020-05-11,12.5174,12.4491,1.366,1.2635,1.2621,3.4087,3.4087,5471925.8755
201,2020-05-08,12.4273,12.3595,1.3562,1.2544,1.253,3.4334,3.4334,5432559.5023
202,2020-05-07,12.0491,11.9834,1.3149,1.2162,1.2148,3.5411,3.5411,5267220.7348
203,2020-05-06,11.833,11.7684,1.2913,1.1944,1.193,3.6058,3.6058,5172741.4391
204,2020-04-30,11.5268,11.4639,1.2579,1.1635,1.1622,3.7016,3.7016,5038895.7702
205,2020-04-29,11.2026,11.2026,1.2602,1.1308,1.1308,3.8087,3.8087,4897176.8267
206,2020-04-28,11.1486,11.1486,1.2541,1.1253,1.1253,3.8272,3.8272,4873557.0028
207,2020-04-27,11.0946,11.0946,1.248,1.1199,1.1199,3.8458,3.8458,4849937.1789
208,2020-04-24,11.1486,11.1486,1.2541,1.1253,1.1253,3.8272,3.8272,4873557.0028
209,2020-04-23,11.1306,11.1306,1.2521,1.1235,1.1235,3.8334,3.8334,4865683.7281
210,2020-04-22,11.3827,11.3827,1.2804,1.149,1.149,3.7484,3.7484,4975909.5731
211,2020-04-21,11.4187,11.4187,1.2845,1.1526,1.1526,3.7366,3.7366,4991656.1224
212,2020-04-20,11.6349,11.6349,1.3088,1.1744,1.1744,3.6672,3.6672,5086135.4181
213,2020-04-17,11.5808,11.5808,1.3027,1.169,1.169,3.6843,3.6843,5062515.5942
214,2020-04-16,11.4728,11.4728,1.2906,1.1581,1.1581,3.719,3.719,5015275.9463
215,2020-04-15,11.5268,11.5268,1.2967,1.1635,1.1635,3.7016,3.7016,5038895.7702
216,2020-04-14,11.779,11.779,1.325,1.189,1.189,3.6223,3.6223,5149121.6152
217,2020-04-13,11.7069,11.7069,1.3169,1.1817,1.1817,3.6446,3.6446,5117628.5167
218,2020-04-10,11.2206,11.2206,1.2622,1.1326,1.1326,3.8026,3.8026,4905050.1013
219,2020-04-09,10.9865,10.9865,1.2359,1.109,1.109,3.8836,3.8836,4802697.531
220,2020-04-08,10.9865,10.9865,1.2359,1.109,1.109,3.8836,3.8836,4802697.531
221,2020-04-07,10.8784,10.8784,1.2237,1.0981,1.0981,3.9222,3.9222,4755457.8832
222,2020-04-03,10.3561,10.3561,1.165,1.0453,1.0453,4.12,4.12,4527132.9186
223,2020-04-02,10.194,10.194,1.1467,1.029,1.029,4.1855,4.1855,4456273.4468
224,2020-04-01,10.0679,10.0679,1.1325,1.0163,1.0163,4.2379,4.2379,4401160.5243
225,2020-03-31,10.2481,10.2481,1.1528,1.0344,1.0344,4.1635,4.1635,4479893.2707
226,2020-03-30,23.2317,11.1811,1.2398,1.6352,1.1905,3.9749,3.9749,4692471.686
227,2020-03-27,23.2317,11.1811,1.2398,1.6352,1.1905,3.9749,3.9749,4692471.686
228,2020-03-26,22.608,10.8809,1.2065,1.5913,1.1585,4.0845,4.0845,4566499.2918
229,2020-03-25,22.3742,10.7684,1.194,1.5748,1.1465,4.1272,4.1272,4519259.6439
230,2020-03-24,22.1403,10.6558,1.1815,1.5584,1.1346,4.1708,4.1708,4472019.9961
231,2020-03-23,21.9454,10.562,1.1711,1.5447,1.1246,4.2078,4.2078,4432653.6229
232,2020-03-20,21.7895,10.487,1.1628,1.5337,1.1166,4.2379,4.2379,4401160.5243
233,2020-03-19,21.2048,10.2056,1.1316,1.4925,1.0866,4.3548,4.3548,4283061.4047
234,2020-03-18,21.2438,10.2243,1.1337,1.4953,1.0886,4.3468,4.3468,4290934.6793
235,2020-03-17,21.6335,10.4119,1.1545,1.5227,1.1086,4.2685,4.2685,4369667.4258
236,2020-03-16,21.2048,10.2056,1.1316,1.4925,1.0866,4.3548,4.3548,4283061.4047
237,2020-03-13,22.608,10.8809,1.2065,1.5913,1.1585,4.0845,4.0845,4566499.2918
238,2020-03-12,23.1927,11.1623,1.2377,1.6325,1.1885,3.9815,3.9815,4684598.4114
239,2020-03-11,23.8944,11.5,1.2752,1.6818,1.2244,3.8646,3.8646,4826317.3549
240,2020-03-10,24.3231,11.7064,1.298,1.712,1.2464,3.7965,3.7965,4912923.376
241,2020-03-09,24.0892,11.5938,1.2856,1.6956,1.2344,3.8334,3.8334,4865683.7281
242,2020-03-06,25.4535,12.2504,1.3584,1.7916,1.3043,3.6279,3.6279,5141248.3406
243,2020-03-05,26.0772,12.5506,1.3916,1.8355,1.3363,3.5411,3.5411,5267220.7348
244,2020-03-04,26.0382,12.5318,1.3896,1.8327,1.3343,3.5464,3.5464,5259347.4602
245,2020-03-03,25.9213,12.4756,1.3833,1.8245,1.3283,3.5624,3.5624,5235727.6363
246,2020-03-02,26.3111,12.6632,1.4041,1.852,1.3483,3.5096,3.5096,5314460.3827
247,2020-02-28,24.479,11.7814,1.3064,1.723,1.2544,3.7723,3.7723,4944416.4745
248,2020-02-27,25.6484,12.3442,1.3688,1.8053,1.3143,3.6003,3.6003,5180614.7138
249,2020-02-26,24.635,11.8565,1.3147,1.734,1.2624,3.7484,3.7484,4975909.5731
250,2020-02-25,24.4401,11.7627,1.3043,1.7203,1.2524,3.7783,3.7783,4936543.1999
251,2020-02-24,24.9858,12.0253,1.3334,1.7587,1.2804,3.6958,3.6958,5046769.0449
252,2020-02-21,25.3366,12.1942,1.3521,1.7834,1.2984,3.6446,3.6446,5117628.5167
253,2020-02-20,25.0637,12.0628,1.3376,1.7642,1.2844,3.6843,3.6843,5062515.5942
254,2020-02-19,24.7519,11.9127,1.3209,1.7422,1.2684,3.7307,3.7307,4999529.397
255,2020-02-18,24.8299,11.9503,1.3251,1.7477,1.2724,3.719,3.719,5015275.9463
256,2020-02-17,24.9468,12.0065,1.3313,1.7559,1.2784,3.7016,3.7016,5038895.7702
257,2020-02-14,24.479,11.7814,1.3064,1.723,1.2544,3.7723,3.7723,4944416.4745
258,2020-02-13,24.479,11.7814,1.3064,1.723,1.2544,3.7723,3.7723,4944416.4745
259,2020-02-12,24.2062,11.6501,1.2918,1.7038,1.2404,3.8148,3.8148,4889303.5521
260,2020-02-11,24.3621,11.7251,1.3001,1.7148,1.2484,3.7904,3.7904,4920796.6506
261,2020-02-10,24.2452,11.6689,1.2939,1.7065,1.2424,3.8087,3.8087,4897176.8267
262,2020-02-07,23.2707,11.1999,1.2419,1.6379,1.1925,3.9682,3.9682,4700344.9607
263,2020-02-06,23.3097,11.2186,1.244,1.6407,1.1945,3.9616,3.9616,4708218.2353
264,2020-02-05,22.764,10.956,1.2148,1.6023,1.1665,4.0565,4.0565,4597992.3903
265,2020-02-04,22.764,10.956,1.2148,1.6023,1.1665,4.0565,4.0565,4597992.3903
266,2020-02-03,22.1013,10.6371,1.1795,1.5556,1.1326,4.1782,4.1782,4464146.7214
267,2020-01-23,24.557,11.8189,1.3105,1.7285,1.2584,3.7603,3.7603,4960163.0238
268,2020-01-22,25.9603,12.4943,1.3854,1.8273,1.3303,3.5571,3.5571,5243600.9109
269,2020-01-21,25.5315,12.288,1.3625,1.7971,1.3083,3.6168,3.6168,5156994.8899
270,2020-01-20,26.7398,12.8695,1.427,1.8821,1.3703,3.4534,3.4534,5401066.4037
271,2020-01-17,26.7788,12.8883,1.4291,1.8849,1.3723,3.4483,3.4483,5408939.6784
272,2020-01-16,25.9603,12.4943,1.3854,1.8273,1.3303,3.5571,3.5571,5243600.9109
273,2020-01-15,25.6484,12.3442,1.3688,1.8053,1.3143,3.6003,3.6003,5180614.7138
274,2020-01-14,25.9203,12.4751,1.3833,1.8244,1.3283,3.5626,3.5626,5235522.6181
275,2020-01-13,25.9203,12.4751,1.3833,1.8244,1.3283,3.5626,3.5626,5235522.6181
276,2020-01-10,25.9982,12.5126,1.3875,1.8299,1.3323,3.5519,3.5519,5251268.5508
277,2020-01-09,25.9203,12.4751,1.3833,1.8244,1.3283,3.5626,3.5626,5235522.6181
278,2020-01-08,25.5305,12.2875,1.3624,1.797,1.3083,3.617,3.617,5156792.9547
279,2020-01-07,26.0438,12.5345,1.3898,1.8331,1.3346,3.5466,3.5466,5260483.2051
280,2020-01-06,25.9269,12.4782,1.3835,1.8249,1.3286,3.5617,3.5617,5236858.2806
