,ts_code,trade_date,avg_price
0,601878.SH,20201231,14.9
1,601878.SH,20201230,14.01
2,601878.SH,20201229,14.07
3,601878.SH,20201228,14.03
4,601878.SH,20201225,13.93
5,601878.SH,20201224,14.03
6,601878.SH,20201223,14.18
7,601878.SH,20201222,14.55
8,601878.SH,20201221,14.99
9,601878.SH,20201218,15.13
10,601878.SH,20201217,15.08
11,601878.SH,20201216,14.97
12,601878.SH,20201215,15.07
13,601878.SH,20201214,14.86
14,601878.SH,20201211,14.94
15,601878.SH,20201210,15.1
16,601878.SH,20201209,15.8
17,601878.SH,20201208,16.23
18,601878.SH,20201207,16.4
19,601878.SH,20201204,16.25
20,601878.SH,20201203,16.57
21,601878.SH,20201202,16.8
22,601878.SH,20201201,16.63
23,601878.SH,20201130,16.76
24,601878.SH,20201127,16.29
25,601878.SH,20201126,15.65
26,601878.SH,20201125,15.99
27,601878.SH,20201124,16.16
28,601878.SH,20201123,16.4
29,601878.SH,20201119,15.83
30,601878.SH,20201118,16.0
31,601878.SH,20201117,15.28
32,601878.SH,20201116,15.27
33,601878.SH,20201113,15.35
34,601878.SH,20201112,15.56
35,601878.SH,20201111,15.59
36,601878.SH,20201110,15.99
37,601878.SH,20201109,16.02
38,601878.SH,20201106,15.62
39,601878.SH,20201105,15.26
40,601878.SH,20201104,14.97
41,601878.SH,20201103,15.13
42,601878.SH,20201102,14.97
43,601878.SH,20201030,15.13
44,601878.SH,20201029,15.12
45,601878.SH,20201028,14.83
46,601878.SH,20201027,14.73
47,601878.SH,20201026,15.07
48,601878.SH,20201023,16.4
49,601878.SH,20201022,16.44
50,601878.SH,20201021,16.24
51,601878.SH,20201020,16.05
52,601878.SH,20201019,16.39
53,601878.SH,20201016,16.36
54,601878.SH,20201015,16.49
55,601878.SH,20201014,16.45
56,601878.SH,20201013,16.75
57,601878.SH,20201012,18.04
58,601878.SH,20201009,17.64
59,601878.SH,20200930,17.3
60,601878.SH,20200929,17.47
61,601878.SH,20200928,16.77
62,601878.SH,20200925,16.71
63,601878.SH,20200924,16.06
64,601878.SH,20200923,15.85
65,601878.SH,20200922,16.37
66,601878.SH,20200921,16.58
67,601878.SH,20200918,14.79
68,601878.SH,20200917,13.94
69,601878.SH,20200916,14.17
70,601878.SH,20200915,14.09
71,601878.SH,20200914,14.06
72,601878.SH,20200911,13.88
73,601878.SH,20200910,14.43
74,601878.SH,20200909,14.95
75,601878.SH,20200908,15.13
76,601878.SH,20200907,15.36
77,601878.SH,20200904,15.09
78,601878.SH,20200903,15.41
79,601878.SH,20200902,15.25
80,601878.SH,20200901,15.01
81,601878.SH,20200831,15.39
82,601878.SH,20200828,15.02
83,601878.SH,20200827,14.7
84,601878.SH,20200826,14.81
85,601878.SH,20200825,14.89
86,601878.SH,20200821,15.26
87,601878.SH,20200820,15.3
88,601878.SH,20200819,15.91
89,601878.SH,20200818,16.16
90,601878.SH,20200817,16.24
91,601878.SH,20200814,15.36
92,601878.SH,20200813,15.44
93,601878.SH,20200812,15.46
94,601878.SH,20200811,16.42
95,601878.SH,20200810,16.72
96,601878.SH,20200807,16.85
97,601878.SH,20200806,16.92
98,601878.SH,20200805,16.19
99,601878.SH,20200804,16.65
100,601878.SH,20200803,16.63
101,601878.SH,20200731,16.55
102,601878.SH,20200730,16.52
103,601878.SH,20200729,16.57
104,601878.SH,20200728,15.88
105,601878.SH,20200727,15.79
106,601878.SH,20200724,16.26
107,601878.SH,20200723,16.92
108,601878.SH,20200722,17.08
109,601878.SH,20200721,16.29
110,601878.SH,20200717,16.32
111,601878.SH,20200716,18.28
112,601878.SH,20200715,19.87
113,601878.SH,20200714,19.71
114,601878.SH,20200713,19.65
115,601878.SH,20200710,20.87
116,601878.SH,20200709,19.13
117,601878.SH,20200707,15.96
118,601878.SH,20200706,14.51
119,601878.SH,20200703,13.19
120,601878.SH,20200702,11.6
121,601878.SH,20200701,10.6
122,601878.SH,20200630,9.84
123,601878.SH,20200629,9.79
124,601878.SH,20200624,10.2
125,601878.SH,20200623,10.19
126,601878.SH,20200622,10.33
127,601878.SH,20200619,9.95
128,601878.SH,20200617,9.66
129,601878.SH,20200616,9.68
130,601878.SH,20200615,9.78
131,601878.SH,20200612,9.71
132,601878.SH,20200611,9.9
133,601878.SH,20200610,9.96
134,601878.SH,20200609,10.12
135,601878.SH,20200608,10.04
136,601878.SH,20200605,10.04
137,601878.SH,20200604,9.99
138,601878.SH,20200603,10.1
139,601878.SH,20200602,10.26
140,601878.SH,20200601,10.35
141,601878.SH,20200529,9.76
142,601878.SH,20200528,9.86
143,601878.SH,20200527,9.55
144,601878.SH,20200526,9.46
145,601878.SH,20200525,9.33
146,601878.SH,20200522,9.55
147,601878.SH,20200521,9.82
148,601878.SH,20200520,9.92
149,601878.SH,20200519,9.99
150,601878.SH,20200518,9.86
151,601878.SH,20200515,9.97
152,601878.SH,20200514,9.97
153,601878.SH,20200513,10.06
154,601878.SH,20200512,10.04
155,601878.SH,20200511,10.15
156,601878.SH,20200508,10.17
157,601878.SH,20200507,9.98
158,601878.SH,20200506,9.79
159,601878.SH,20200430,9.74
160,601878.SH,20200429,9.42
161,601878.SH,20200428,9.39
162,601878.SH,20200427,9.36
163,601878.SH,20200424,9.51
164,601878.SH,20200422,9.8
165,601878.SH,20200421,9.89
166,601878.SH,20200420,10.11
167,601878.SH,20200417,10.2
168,601878.SH,20200416,10.18
169,601878.SH,20200415,10.27
170,601878.SH,20200414,10.28
171,601878.SH,20200413,10.13
172,601878.SH,20200410,10.21
173,601878.SH,20200409,10.37
174,601878.SH,20200408,10.16
175,601878.SH,20200407,10.2
176,601878.SH,20200403,10.02
177,601878.SH,20200402,10.04
178,601878.SH,20200401,10.07
179,601878.SH,20200331,10.13
180,601878.SH,20200330,10.05
181,601878.SH,20200327,10.35
182,601878.SH,20200326,10.28
183,601878.SH,20200325,10.43
184,601878.SH,20200324,10.13
185,601878.SH,20200323,10.17
186,601878.SH,20200320,10.54
187,601878.SH,20200319,10.46
188,601878.SH,20200318,10.78
189,601878.SH,20200317,10.81
190,601878.SH,20200313,11.66
191,601878.SH,20200312,11.79
192,601878.SH,20200311,12.14
193,601878.SH,20200310,12.08
194,601878.SH,20200309,11.9
195,601878.SH,20200306,12.17
196,601878.SH,20200305,12.42
197,601878.SH,20200304,11.42
198,601878.SH,20200303,11.27
199,601878.SH,20200302,10.92
200,601878.SH,20200228,10.91
201,601878.SH,20200227,11.8
202,601878.SH,20200226,11.87
203,601878.SH,20200224,11.63
204,601878.SH,20200221,11.52
205,601878.SH,20200219,10.79
206,601878.SH,20200218,10.74
207,601878.SH,20200217,10.75
208,601878.SH,20200214,10.43
209,601878.SH,20200213,10.39
210,601878.SH,20200212,10.34
211,601878.SH,20200211,10.33
212,601878.SH,20200210,10.34
213,601878.SH,20200207,10.2
214,601878.SH,20200206,9.98
215,601878.SH,20200205,9.65
216,601878.SH,20200204,9.21
217,601878.SH,20200203,9.51
218,601878.SH,20200123,10.78
219,601878.SH,20200122,11.07
220,601878.SH,20200121,11.13
221,601878.SH,20200120,11.01
222,601878.SH,20200117,10.99
223,601878.SH,20200116,10.8
224,601878.SH,20200115,10.85
225,601878.SH,20200114,10.97
226,601878.SH,20200113,10.73
227,601878.SH,20200110,10.92
228,601878.SH,20200109,10.96
229,601878.SH,20200108,10.94
230,601878.SH,20200107,11.19
231,601878.SH,20200106,11.06
232,601878.SH,20200103,11.11
233,601878.SH,20200102,11.44
234,601878.SH,20191231,11.17
235,601878.SH,20191230,11.25
236,601878.SH,20191227,11.59
237,601878.SH,20191226,11.59
238,601878.SH,20191225,11.24
239,601878.SH,20191224,10.38
240,601878.SH,20191223,10.34
241,601878.SH,20191220,10.63
242,601878.SH,20191219,10.34
243,601878.SH,20191218,10.4
244,601878.SH,20191217,9.78
245,601878.SH,20191216,9.14
246,601878.SH,20191213,8.85
247,601878.SH,20191212,8.53
248,601878.SH,20191211,8.6
249,601878.SH,20191210,8.53
250,601878.SH,20191209,8.58
251,601878.SH,20191206,8.57
252,601878.SH,20191205,8.6
253,601878.SH,20191204,8.5
254,601878.SH,20191203,8.49
255,601878.SH,20191202,8.52
256,601878.SH,20191129,8.37
257,601878.SH,20191127,8.35
258,601878.SH,20191126,8.48
259,601878.SH,20191125,8.45
260,601878.SH,20191122,8.47
261,601878.SH,20191121,8.43
262,601878.SH,20191120,8.51
263,601878.SH,20191119,8.54
264,601878.SH,20191118,8.44
265,601878.SH,20191115,8.39
266,601878.SH,20191114,8.54
267,601878.SH,20191113,8.54
268,601878.SH,20191112,8.59
269,601878.SH,20191111,8.67
270,601878.SH,20191108,9.0
271,601878.SH,20191107,8.98
272,601878.SH,20191106,9.08
273,601878.SH,20191105,9.25
274,601878.SH,20191101,8.88
275,601878.SH,20191031,8.81
276,601878.SH,20191030,8.75
277,601878.SH,20191029,8.9
278,601878.SH,20191028,8.9
279,601878.SH,20191025,8.71
280,601878.SH,20191023,8.6
281,601878.SH,20191022,8.61
282,601878.SH,20191021,8.57
283,601878.SH,20191018,8.8
284,601878.SH,20191017,8.95
285,601878.SH,20191016,9.04
286,601878.SH,20191015,9.02
287,601878.SH,20191014,9.15
288,601878.SH,20191011,8.85
289,601878.SH,20191010,8.72
290,601878.SH,20191009,8.52
291,601878.SH,20191008,8.61
292,601878.SH,20190930,8.8
293,601878.SH,20190927,8.88
294,601878.SH,20190926,8.99
295,601878.SH,20190925,8.98
296,601878.SH,20190924,9.08
297,601878.SH,20190923,9.01
298,601878.SH,20190920,9.15
299,601878.SH,20190919,9.25
300,601878.SH,20190918,9.28
301,601878.SH,20190917,9.39
302,601878.SH,20190916,9.84
303,601878.SH,20190912,9.55
304,601878.SH,20190911,9.48
305,601878.SH,20190910,9.33
306,601878.SH,20190909,9.08
307,601878.SH,20190906,8.78
308,601878.SH,20190905,8.79
309,601878.SH,20190904,8.43
310,601878.SH,20190903,8.29
311,601878.SH,20190902,8.22
312,601878.SH,20190830,8.13
313,601878.SH,20190829,8.14
314,601878.SH,20190828,8.18
315,601878.SH,20190827,8.28
316,601878.SH,20190826,8.1
317,601878.SH,20190823,8.34
318,601878.SH,20190822,8.31
319,601878.SH,20190821,8.38
320,601878.SH,20190820,8.41
321,601878.SH,20190819,8.27
322,601878.SH,20190816,8.0
323,601878.SH,20190815,7.82
324,601878.SH,20190814,8.04
325,601878.SH,20190813,7.97
326,601878.SH,20190812,8.04
327,601878.SH,20190809,7.99
328,601878.SH,20190808,8.13
329,601878.SH,20190807,8.05
330,601878.SH,20190806,8.03
331,601878.SH,20190805,8.32
332,601878.SH,20190802,8.42
333,601878.SH,20190801,8.78
334,601878.SH,20190731,8.86
335,601878.SH,20190730,8.97
336,601878.SH,20190729,8.86
337,601878.SH,20190726,8.89
338,601878.SH,20190725,8.89
339,601878.SH,20190724,8.92
340,601878.SH,20190723,8.82
341,601878.SH,20190722,8.89
342,601878.SH,20190719,9.1
343,601878.SH,20190718,9.01
344,601878.SH,20190717,9.14
345,601878.SH,20190716,9.14
346,601878.SH,20190715,9.13
347,601878.SH,20190712,8.99
348,601878.SH,20190711,8.99
349,601878.SH,20190710,9.0
350,601878.SH,20190709,8.97
351,601878.SH,20190708,9.15
352,601878.SH,20190705,9.38
353,601878.SH,20190704,9.41
354,601878.SH,20190703,9.34
355,601878.SH,20190702,9.43
356,601878.SH,20190701,9.51
357,601878.SH,20190628,9.3
358,601878.SH,20190627,9.43
359,601878.SH,20190626,9.3
360,601878.SH,20190625,9.43
361,601878.SH,20190624,9.51
362,601878.SH,20190621,9.56
363,601878.SH,20190620,9.46
