,ts_code,trade_date,avg_price
0,002463.SZ,20201231,18.74
1,002463.SZ,20201230,18.52
2,002463.SZ,20201229,18.57
3,002463.SZ,20201228,18.05
4,002463.SZ,20201225,18.21
5,002463.SZ,20201224,18.25
6,002463.SZ,20201223,18.08
7,002463.SZ,20201222,18.39
8,002463.SZ,20201221,18.91
9,002463.SZ,20201218,18.82
10,002463.SZ,20201217,18.56
11,002463.SZ,20201216,18.54
12,002463.SZ,20201215,18.87
13,002463.SZ,20201214,18.9
14,002463.SZ,20201211,18.99
15,002463.SZ,20201210,19.61
16,002463.SZ,20201209,19.91
17,002463.SZ,20201208,19.88
18,002463.SZ,20201207,20.26
19,002463.SZ,20201204,20.62
20,002463.SZ,20201203,20.55
21,002463.SZ,20201202,20.23
22,002463.SZ,20201201,19.95
23,002463.SZ,20201130,20.07
24,002463.SZ,20201127,20.09
25,002463.SZ,20201126,20.24
26,002463.SZ,20201125,19.65
27,002463.SZ,20201124,19.32
28,002463.SZ,20201123,19.2
29,002463.SZ,20201119,19.39
30,002463.SZ,20201118,19.21
31,002463.SZ,20201117,19.12
32,002463.SZ,20201116,19.74
33,002463.SZ,20201113,19.87
34,002463.SZ,20201112,19.82
35,002463.SZ,20201111,19.84
36,002463.SZ,20201110,20.41
37,002463.SZ,20201109,20.54
38,002463.SZ,20201106,19.72
39,002463.SZ,20201105,19.31
40,002463.SZ,20201104,18.55
41,002463.SZ,20201103,18.46
42,002463.SZ,20201102,18.01
43,002463.SZ,20201030,18.58
44,002463.SZ,20201029,18.42
45,002463.SZ,20201028,17.99
46,002463.SZ,20201027,18.32
47,002463.SZ,20201026,18.42
48,002463.SZ,20201023,18.86
49,002463.SZ,20201022,19.03
50,002463.SZ,20201021,18.86
51,002463.SZ,20201020,19.04
52,002463.SZ,20201019,19.0
53,002463.SZ,20201016,19.03
54,002463.SZ,20201015,19.33
55,002463.SZ,20201014,19.48
56,002463.SZ,20201013,19.8
57,002463.SZ,20201012,19.78
58,002463.SZ,20201009,19.35
59,002463.SZ,20200930,18.91
60,002463.SZ,20200929,19.3
61,002463.SZ,20200928,19.31
62,002463.SZ,20200925,19.5
63,002463.SZ,20200924,19.73
64,002463.SZ,20200923,20.27
65,002463.SZ,20200922,20.45
66,002463.SZ,20200921,20.51
67,002463.SZ,20200918,20.15
68,002463.SZ,20200917,18.87
69,002463.SZ,20200916,18.33
70,002463.SZ,20200915,18.35
71,002463.SZ,20200914,18.55
72,002463.SZ,20200911,18.23
73,002463.SZ,20200910,18.65
74,002463.SZ,20200909,18.87
75,002463.SZ,20200908,19.84
76,002463.SZ,20200907,20.77
77,002463.SZ,20200904,20.84
78,002463.SZ,20200903,20.99
79,002463.SZ,20200902,21.21
80,002463.SZ,20200901,21.03
81,002463.SZ,20200831,21.24
82,002463.SZ,20200828,20.66
83,002463.SZ,20200827,20.62
84,002463.SZ,20200826,21.18
85,002463.SZ,20200825,21.7
86,002463.SZ,20200821,22.13
87,002463.SZ,20200820,23.12
88,002463.SZ,20200819,23.22
89,002463.SZ,20200818,23.55
90,002463.SZ,20200817,23.6
91,002463.SZ,20200814,23.38
92,002463.SZ,20200813,23.41
93,002463.SZ,20200812,23.22
94,002463.SZ,20200811,23.38
95,002463.SZ,20200810,23.47
96,002463.SZ,20200807,23.32
97,002463.SZ,20200806,23.72
98,002463.SZ,20200805,24.25
99,002463.SZ,20200804,24.17
100,002463.SZ,20200803,24.31
101,002463.SZ,20200731,24.13
102,002463.SZ,20200730,24.01
103,002463.SZ,20200729,24.06
104,002463.SZ,20200728,23.62
105,002463.SZ,20200727,23.33
106,002463.SZ,20200724,23.75
107,002463.SZ,20200723,24.04
108,002463.SZ,20200722,24.86
109,002463.SZ,20200721,24.83
110,002463.SZ,20200717,24.18
111,002463.SZ,20200716,24.75
112,002463.SZ,20200715,25.93
113,002463.SZ,20200714,27.13
114,002463.SZ,20200713,27.66
115,002463.SZ,20200710,27.4
116,002463.SZ,20200709,27.64
117,002463.SZ,20200707,27.13
118,002463.SZ,20200706,26.52
119,002463.SZ,20200703,25.46
120,002463.SZ,20200702,24.98
121,002463.SZ,20200701,25.04
122,002463.SZ,20200630,24.84
123,002463.SZ,20200629,24.58
124,002463.SZ,20200624,24.81
125,002463.SZ,20200623,24.13
126,002463.SZ,20200622,24.69
127,002463.SZ,20200619,24.49
128,002463.SZ,20200617,24.06
129,002463.SZ,20200616,23.93
130,002463.SZ,20200615,23.26
131,002463.SZ,20200612,23.38
132,002463.SZ,20200611,23.98
133,002463.SZ,20200610,23.98
134,002463.SZ,20200609,24.32
135,002463.SZ,20200608,24.69
136,002463.SZ,20200605,24.12
137,002463.SZ,20200604,24.24
138,002463.SZ,20200603,24.35
139,002463.SZ,20200602,24.28
