,ts_code,trade_date,avg_price
0,600487.SH,20201231,13.95
1,600487.SH,20201230,13.84
2,600487.SH,20201229,13.93
3,600487.SH,20201228,13.58
4,600487.SH,20201225,13.76
5,600487.SH,20201224,13.64
6,600487.SH,20201223,13.85
7,600487.SH,20201222,14.06
8,600487.SH,20201221,14.26
9,600487.SH,20201218,14.06
10,600487.SH,20201217,13.69
11,600487.SH,20201216,13.94
12,600487.SH,20201215,14.11
13,600487.SH,20201214,14.07
14,600487.SH,20201211,14.17
15,600487.SH,20201210,14.52
16,600487.SH,20201209,14.49
17,600487.SH,20201208,14.64
18,600487.SH,20201207,14.78
19,600487.SH,20201204,14.82
20,600487.SH,20201203,14.89
21,600487.SH,20201202,14.96
22,600487.SH,20201201,14.88
23,600487.SH,20201130,14.82
24,600487.SH,20201127,14.76
25,600487.SH,20201126,14.94
26,600487.SH,20201125,15.12
27,600487.SH,20201124,15.17
28,600487.SH,20201123,15.08
29,600487.SH,20201119,14.97
30,600487.SH,20201118,14.93
31,600487.SH,20201117,14.91
32,600487.SH,20201116,15.02
33,600487.SH,20201113,14.96
34,600487.SH,20201112,15.05
35,600487.SH,20201111,15.1
36,600487.SH,20201110,15.4
37,600487.SH,20201109,15.58
38,600487.SH,20201106,15.28
39,600487.SH,20201105,15.3
40,600487.SH,20201104,14.99
41,600487.SH,20201103,14.95
42,600487.SH,20201102,14.71
43,600487.SH,20201030,14.74
44,600487.SH,20201029,14.67
45,600487.SH,20201028,14.75
46,600487.SH,20201027,14.89
47,600487.SH,20201026,15.01
48,600487.SH,20201023,15.34
49,600487.SH,20201022,15.44
50,600487.SH,20201021,15.4
51,600487.SH,20201020,15.53
52,600487.SH,20201019,16.13
53,600487.SH,20201016,15.2
54,600487.SH,20201015,15.13
55,600487.SH,20201014,15.18
56,600487.SH,20201013,15.11
57,600487.SH,20201012,15.04
58,600487.SH,20201009,14.72
59,600487.SH,20200930,14.51
60,600487.SH,20200929,14.61
61,600487.SH,20200928,14.59
62,600487.SH,20200925,14.73
63,600487.SH,20200924,14.99
64,600487.SH,20200923,15.04
65,600487.SH,20200922,15.15
66,600487.SH,20200921,15.4
67,600487.SH,20200918,15.17
68,600487.SH,20200917,15.11
69,600487.SH,20200916,15.21
70,600487.SH,20200915,14.84
71,600487.SH,20200914,14.88
72,600487.SH,20200911,14.69
73,600487.SH,20200910,15.36
74,600487.SH,20200909,15.92
75,600487.SH,20200908,16.1
76,600487.SH,20200907,16.18
77,600487.SH,20200904,15.89
78,600487.SH,20200903,16.05
79,600487.SH,20200902,16.21
80,600487.SH,20200901,16.26
81,600487.SH,20200831,16.45
82,600487.SH,20200828,16.37
83,600487.SH,20200827,16.42
84,600487.SH,20200826,16.49
85,600487.SH,20200825,16.69
86,600487.SH,20200821,16.45
87,600487.SH,20200820,16.38
88,600487.SH,20200819,16.57
89,600487.SH,20200818,16.83
90,600487.SH,20200817,16.86
91,600487.SH,20200814,16.46
92,600487.SH,20200813,16.45
93,600487.SH,20200812,16.24
94,600487.SH,20200811,16.52
95,600487.SH,20200810,16.4
96,600487.SH,20200807,16.34
97,600487.SH,20200806,16.54
98,600487.SH,20200805,16.73
99,600487.SH,20200804,16.67
100,600487.SH,20200803,16.72
101,600487.SH,20200731,16.53
102,600487.SH,20200730,16.56
103,600487.SH,20200729,16.51
104,600487.SH,20200728,16.42
105,600487.SH,20200727,16.1
106,600487.SH,20200724,16.32
107,600487.SH,20200723,16.65
108,600487.SH,20200722,17.39
109,600487.SH,20200721,17.55
110,600487.SH,20200717,17.25
111,600487.SH,20200716,17.6
112,600487.SH,20200715,18.12
113,600487.SH,20200714,18.8
114,600487.SH,20200713,18.76
115,600487.SH,20200710,18.74
116,600487.SH,20200709,18.82
117,600487.SH,20200707,18.09
118,600487.SH,20200706,17.67
119,600487.SH,20200703,16.99
120,600487.SH,20200702,16.71
121,600487.SH,20200701,16.37
122,600487.SH,20200630,16.41
123,600487.SH,20200629,16.29
124,600487.SH,20200624,16.55
125,600487.SH,20200623,16.57
126,600487.SH,20200622,16.81
127,600487.SH,20200619,16.91
128,600487.SH,20200617,16.48
129,600487.SH,20200616,16.48
130,600487.SH,20200615,16.36
131,600487.SH,20200612,16.44
132,600487.SH,20200611,16.86
133,600487.SH,20200610,16.51
134,600487.SH,20200609,16.55
135,600487.SH,20200608,16.85
136,600487.SH,20200605,16.63
137,600487.SH,20200604,16.75
138,600487.SH,20200603,16.96
139,600487.SH,20200602,16.95
140,600487.SH,20200601,16.85
141,600487.SH,20200529,16.32
142,600487.SH,20200528,16.18
