,ts_code,trade_date,avg_price
0,000656.SZ,20201231,7.03
1,000656.SZ,20201230,6.99
2,000656.SZ,20201229,7.0
3,000656.SZ,20201228,6.84
4,000656.SZ,20201225,6.72
5,000656.SZ,20201224,6.81
6,000656.SZ,20201223,6.86
7,000656.SZ,20201222,7.02
8,000656.SZ,20201221,7.15
9,000656.SZ,20201218,7.3
10,000656.SZ,20201217,7.26
11,000656.SZ,20201216,7.35
12,000656.SZ,20201215,7.41
13,000656.SZ,20201214,7.54
14,000656.SZ,20201211,7.34
15,000656.SZ,20201210,7.25
16,000656.SZ,20201209,7.39
17,000656.SZ,20201208,7.51
18,000656.SZ,20201207,7.67
19,000656.SZ,20201204,7.85
20,000656.SZ,20201203,8.02
21,000656.SZ,20201202,8.16
22,000656.SZ,20201201,7.86
23,000656.SZ,20201130,8.18
24,000656.SZ,20201127,7.83
25,000656.SZ,20201126,7.67
26,000656.SZ,20201125,7.94
27,000656.SZ,20201124,8.06
28,000656.SZ,20201123,8.1
29,000656.SZ,20201119,8.3
30,000656.SZ,20201118,8.21
31,000656.SZ,20201117,8.33
32,000656.SZ,20201116,7.86
33,000656.SZ,20201113,7.78
34,000656.SZ,20201112,7.92
35,000656.SZ,20201111,8.16
36,000656.SZ,20201110,8.07
37,000656.SZ,20201109,8.02
38,000656.SZ,20201106,7.93
39,000656.SZ,20201105,7.79
40,000656.SZ,20201104,7.66
41,000656.SZ,20201103,7.75
42,000656.SZ,20201102,7.75
43,000656.SZ,20201030,7.93
44,000656.SZ,20201029,8.52
45,000656.SZ,20201028,8.53
46,000656.SZ,20201027,8.63
47,000656.SZ,20201026,8.7
48,000656.SZ,20201023,8.89
49,000656.SZ,20201022,8.93
50,000656.SZ,20201021,8.99
51,000656.SZ,20201020,9.02
52,000656.SZ,20201019,9.43
53,000656.SZ,20201016,9.34
54,000656.SZ,20201015,9.15
55,000656.SZ,20201014,9.16
56,000656.SZ,20201013,9.18
57,000656.SZ,20201012,9.02
58,000656.SZ,20201009,8.85
59,000656.SZ,20200930,9.06
60,000656.SZ,20200929,8.99
61,000656.SZ,20200928,9.13
62,000656.SZ,20200925,9.09
63,000656.SZ,20200924,9.62
64,000656.SZ,20200923,9.93
65,000656.SZ,20200922,10.15
66,000656.SZ,20200921,10.23
67,000656.SZ,20200918,10.25
68,000656.SZ,20200917,10.0
69,000656.SZ,20200916,9.99
70,000656.SZ,20200915,9.72
71,000656.SZ,20200914,9.54
72,000656.SZ,20200911,9.8
73,000656.SZ,20200910,10.11
74,000656.SZ,20200909,9.75
75,000656.SZ,20200908,9.76
76,000656.SZ,20200907,9.93
77,000656.SZ,20200904,9.88
78,000656.SZ,20200903,9.93
79,000656.SZ,20200902,9.82
80,000656.SZ,20200901,9.98
81,000656.SZ,20200831,10.32
82,000656.SZ,20200828,10.47
83,000656.SZ,20200827,10.47
84,000656.SZ,20200826,10.86
85,000656.SZ,20200825,10.94
86,000656.SZ,20200821,10.65
87,000656.SZ,20200820,10.53
88,000656.SZ,20200819,10.67
89,000656.SZ,20200818,10.8
