,ts_code,trade_date,avg_price
0,600362.SH,20201231,19.89
1,600362.SH,20201230,19.96
2,600362.SH,20201229,19.96
3,600362.SH,20201228,20.83
4,600362.SH,20201225,20.22
5,600362.SH,20201224,19.82
6,600362.SH,20201223,19.79
7,600362.SH,20201222,20.69
8,600362.SH,20201221,21.37
9,600362.SH,20201218,21.31
10,600362.SH,20201217,20.16
11,600362.SH,20201216,19.43
12,600362.SH,20201215,19.19
13,600362.SH,20201214,19.48
14,600362.SH,20201211,20.64
15,600362.SH,20201210,20.08
16,600362.SH,20201209,20.58
17,600362.SH,20201208,20.21
18,600362.SH,20201207,20.89
19,600362.SH,20201204,20.82
20,600362.SH,20201203,20.78
21,600362.SH,20201202,22.17
22,600362.SH,20201201,21.83
23,600362.SH,20201130,21.91
24,600362.SH,20201127,20.35
25,600362.SH,20201126,20.07
26,600362.SH,20201125,20.01
27,600362.SH,20201124,19.54
28,600362.SH,20201123,19.04
29,600362.SH,20201119,17.14
30,600362.SH,20201118,17.51
31,600362.SH,20201117,17.36
32,600362.SH,20201116,17.18
33,600362.SH,20201113,15.88
34,600362.SH,20201112,15.91
35,600362.SH,20201111,16.39
36,600362.SH,20201110,16.25
37,600362.SH,20201109,16.32
38,600362.SH,20201106,15.92
39,600362.SH,20201105,15.75
40,600362.SH,20201104,15.7
41,600362.SH,20201103,15.92
42,600362.SH,20201102,14.89
43,600362.SH,20201030,14.98
44,600362.SH,20201029,15.0
45,600362.SH,20201028,15.09
46,600362.SH,20201027,14.63
47,600362.SH,20201026,14.84
48,600362.SH,20201023,14.86
49,600362.SH,20201022,14.89
50,600362.SH,20201021,14.89
51,600362.SH,20201020,14.57
52,600362.SH,20201019,14.87
53,600362.SH,20201016,14.68
54,600362.SH,20201015,14.68
55,600362.SH,20201014,14.65
56,600362.SH,20201013,14.78
57,600362.SH,20201012,14.79
58,600362.SH,20201009,14.52
59,600362.SH,20200930,14.17
60,600362.SH,20200929,14.37
61,600362.SH,20200928,14.5
62,600362.SH,20200925,14.64
63,600362.SH,20200924,14.79
64,600362.SH,20200923,15.27
65,600362.SH,20200922,15.64
66,600362.SH,20200921,16.1
67,600362.SH,20200918,15.69
68,600362.SH,20200917,14.98
69,600362.SH,20200916,15.21
70,600362.SH,20200915,15.34
71,600362.SH,20200914,15.27
72,600362.SH,20200911,15.03
73,600362.SH,20200910,15.42
74,600362.SH,20200909,15.52
75,600362.SH,20200908,15.77
76,600362.SH,20200907,15.98
77,600362.SH,20200904,15.51
78,600362.SH,20200903,15.97
79,600362.SH,20200902,15.93
80,600362.SH,20200901,16.08
81,600362.SH,20200831,15.8
