,ts_code,trade_date,avg_price
0,600760.SH,20201231,76.02
1,600760.SH,20201230,73.65
2,600760.SH,20201229,72.32
3,600760.SH,20201228,73.77
4,600760.SH,20201225,73.41
5,600760.SH,20201224,75.64
6,600760.SH,20201223,69.48
7,600760.SH,20201222,67.19
8,600760.SH,20201221,65.51
9,600760.SH,20201218,62.81
10,600760.SH,20201217,62.7
11,600760.SH,20201216,63.74
12,600760.SH,20201215,64.83
13,600760.SH,20201214,62.95
14,600760.SH,20201211,59.21
15,600760.SH,20201210,60.44
16,600760.SH,20201209,60.38
17,600760.SH,20201208,62.83
18,600760.SH,20201207,62.33
19,600760.SH,20201204,61.83
20,600760.SH,20201203,62.2
21,600760.SH,20201202,62.84
22,600760.SH,20201201,62.52
23,600760.SH,20201130,61.0
24,600760.SH,20201127,58.44
25,600760.SH,20201126,53.68
26,600760.SH,20201125,53.54
27,600760.SH,20201124,55.79
28,600760.SH,20201123,56.13
29,600760.SH,20201119,54.54
30,600760.SH,20201118,51.18
31,600760.SH,20201117,51.05
32,600760.SH,20201116,53.86
33,600760.SH,20201113,52.59
34,600760.SH,20201112,51.78
35,600760.SH,20201111,51.82
36,600760.SH,20201110,52.66
37,600760.SH,20201109,52.89
38,600760.SH,20201106,52.6
39,600760.SH,20201105,54.68
40,600760.SH,20201104,55.23
41,600760.SH,20201103,53.46
42,600760.SH,20201102,52.21
43,600760.SH,20201030,54.46
44,600760.SH,20201029,56.13
45,600760.SH,20201028,56.37
46,600760.SH,20201027,56.79
47,600760.SH,20201026,56.48
48,600760.SH,20201023,57.04
49,600760.SH,20201022,57.36
50,600760.SH,20201021,59.21
51,600760.SH,20201020,60.33
52,600760.SH,20201019,61.1
53,600760.SH,20201016,61.9
54,600760.SH,20201015,64.68
55,600760.SH,20201014,64.45
56,600760.SH,20201013,61.39
57,600760.SH,20201012,61.3
58,600760.SH,20201009,57.53
59,600760.SH,20200930,57.03
60,600760.SH,20200929,56.74
61,600760.SH,20200928,54.2
62,600760.SH,20200925,54.25
63,600760.SH,20200924,54.59
64,600760.SH,20200923,55.48
65,600760.SH,20200922,56.18
66,600760.SH,20200921,58.9
67,600760.SH,20200918,55.04
68,600760.SH,20200917,53.12
69,600760.SH,20200916,53.35
70,600760.SH,20200915,53.52
71,600760.SH,20200914,53.51
72,600760.SH,20200911,53.81
73,600760.SH,20200910,56.57
74,600760.SH,20200909,57.47
75,600760.SH,20200908,55.36
76,600760.SH,20200907,55.87
77,600760.SH,20200904,56.97
78,600760.SH,20200903,56.35
79,600760.SH,20200902,58.26
80,600760.SH,20200901,60.28
81,600760.SH,20200831,59.35
82,600760.SH,20200828,58.55
83,600760.SH,20200827,57.83
84,600760.SH,20200826,57.99
85,600760.SH,20200825,58.67
86,600760.SH,20200821,60.64
87,600760.SH,20200820,61.52
88,600760.SH,20200819,65.71
89,600760.SH,20200818,68.59
90,600760.SH,20200817,67.08
91,600760.SH,20200814,66.2
92,600760.SH,20200813,65.98
93,600760.SH,20200812,66.35
94,600760.SH,20200811,68.62
95,600760.SH,20200810,73.46
96,600760.SH,20200807,70.92
97,600760.SH,20200806,69.27
98,600760.SH,20200805,64.72
99,600760.SH,20200804,65.07
100,600760.SH,20200803,67.58
101,600760.SH,20200731,64.04
102,600760.SH,20200730,64.87
103,600760.SH,20200729,63.72
104,600760.SH,20200728,64.58
105,600760.SH,20200727,63.77
106,600760.SH,20200724,70.72
107,600760.SH,20200723,65.11
108,600760.SH,20200722,62.42
109,600760.SH,20200721,64.74
110,600760.SH,20200717,57.3
111,600760.SH,20200716,56.03
112,600760.SH,20200715,59.22
113,600760.SH,20200714,59.95
114,600760.SH,20200713,54.87
115,600760.SH,20200710,56.72
116,600760.SH,20200709,51.56
117,600760.SH,20200707,41.56
118,600760.SH,20200706,38.23
119,600760.SH,20200703,34.96
120,600760.SH,20200702,33.6
121,600760.SH,20200701,33.21
122,600760.SH,20200630,32.76
123,600760.SH,20200629,32.52
124,600760.SH,20200624,32.35
125,600760.SH,20200623,32.36
126,600760.SH,20200622,32.2
127,600760.SH,20200619,32.02
128,600760.SH,20200617,33.3
129,600760.SH,20200616,32.32
130,600760.SH,20200615,32.2
131,600760.SH,20200612,32.37
132,600760.SH,20200611,32.55
133,600760.SH,20200610,32.5
134,600760.SH,20200609,32.64
135,600760.SH,20200608,32.8
136,600760.SH,20200605,32.54
137,600760.SH,20200604,32.93
138,600760.SH,20200603,33.48
139,600760.SH,20200602,33.95
140,600760.SH,20200601,33.76
141,600760.SH,20200529,33.29
142,600760.SH,20200528,32.91
143,600760.SH,20200527,33.09
144,600760.SH,20200526,33.07
145,600760.SH,20200525,33.13
146,600760.SH,20200522,33.37
147,600760.SH,20200521,34.19
148,600760.SH,20200520,34.61
149,600760.SH,20200519,35.59
150,600760.SH,20200518,35.72
151,600760.SH,20200515,34.64
152,600760.SH,20200514,34.93
153,600760.SH,20200513,34.85
154,600760.SH,20200512,34.72
155,600760.SH,20200511,35.05
156,600760.SH,20200508,34.57
157,600760.SH,20200507,34.48
158,600760.SH,20200506,34.44
159,600760.SH,20200430,33.74
160,600760.SH,20200429,33.19
161,600760.SH,20200428,32.47
162,600760.SH,20200427,31.9
163,600760.SH,20200424,31.19
164,600760.SH,20200422,31.21
165,600760.SH,20200421,31.42
166,600760.SH,20200420,31.19
167,600760.SH,20200417,31.95
168,600760.SH,20200416,32.93
169,600760.SH,20200415,31.41
170,600760.SH,20200414,31.33
171,600760.SH,20200413,31.19
172,600760.SH,20200410,31.19
173,600760.SH,20200409,30.91
174,600760.SH,20200408,30.35
175,600760.SH,20200407,29.43
176,600760.SH,20200403,28.49
177,600760.SH,20200402,28.12
178,600760.SH,20200401,28.19
179,600760.SH,20200331,28.73
180,600760.SH,20200330,28.57
181,600760.SH,20200327,27.98
182,600760.SH,20200326,27.58
183,600760.SH,20200325,27.59
184,600760.SH,20200324,26.97
185,600760.SH,20200323,26.85
186,600760.SH,20200320,27.32
187,600760.SH,20200319,27.18
188,600760.SH,20200318,28.15
189,600760.SH,20200317,28.76
190,600760.SH,20200313,30.64
191,600760.SH,20200312,30.84
192,600760.SH,20200311,30.64
193,600760.SH,20200310,27.71
194,600760.SH,20200309,27.94
195,600760.SH,20200306,29.02
196,600760.SH,20200305,29.22
197,600760.SH,20200304,29.12
198,600760.SH,20200303,29.2
199,600760.SH,20200302,28.3
200,600760.SH,20200228,27.95
201,600760.SH,20200227,29.15
202,600760.SH,20200226,29.36
203,600760.SH,20200224,29.4
204,600760.SH,20200221,29.03
205,600760.SH,20200219,28.79
206,600760.SH,20200218,29.08
207,600760.SH,20200217,28.52
208,600760.SH,20200214,26.92
209,600760.SH,20200213,27.16
210,600760.SH,20200212,27.19
211,600760.SH,20200211,27.52
212,600760.SH,20200210,27.43
213,600760.SH,20200207,27.12
214,600760.SH,20200206,27.08
215,600760.SH,20200205,27.02
216,600760.SH,20200204,26.2
217,600760.SH,20200203,26.12
218,600760.SH,20200123,29.37
219,600760.SH,20200122,29.69
220,600760.SH,20200121,30.27
221,600760.SH,20200120,30.97
222,600760.SH,20200117,30.68
223,600760.SH,20200116,30.87
224,600760.SH,20200115,30.9
225,600760.SH,20200114,31.65
226,600760.SH,20200113,31.82
227,600760.SH,20200110,31.94
228,600760.SH,20200109,32.42
229,600760.SH,20200108,33.67
230,600760.SH,20200107,33.21
231,600760.SH,20200106,33.43
232,600760.SH,20200103,32.45
233,600760.SH,20200102,31.88
234,600760.SH,20191231,31.32
235,600760.SH,20191230,30.9
236,600760.SH,20191227,31.39
237,600760.SH,20191226,31.17
238,600760.SH,20191225,31.43
239,600760.SH,20191224,31.68
240,600760.SH,20191223,31.2
241,600760.SH,20191220,31.2
242,600760.SH,20191219,31.55
243,600760.SH,20191218,31.92
244,600760.SH,20191217,32.5
245,600760.SH,20191216,31.33
246,600760.SH,20191213,29.94
247,600760.SH,20191212,30.22
248,600760.SH,20191211,30.41
249,600760.SH,20191210,29.97
250,600760.SH,20191209,29.95
251,600760.SH,20191206,30.04
252,600760.SH,20191205,30.18
253,600760.SH,20191204,29.41
254,600760.SH,20191203,28.94
255,600760.SH,20191202,28.22
256,600760.SH,20191129,28.04
257,600760.SH,20191127,28.04
258,600760.SH,20191126,28.18
259,600760.SH,20191125,27.92
260,600760.SH,20191122,28.46
261,600760.SH,20191121,28.46
262,600760.SH,20191120,28.2
263,600760.SH,20191119,28.38
264,600760.SH,20191118,28.05
265,600760.SH,20191115,27.89
266,600760.SH,20191114,27.94
267,600760.SH,20191113,27.86
268,600760.SH,20191112,27.83
269,600760.SH,20191111,28.28
270,600760.SH,20191108,29.11
271,600760.SH,20191107,29.32
272,600760.SH,20191106,30.22
273,600760.SH,20191105,29.14
274,600760.SH,20191101,29.44
275,600760.SH,20191031,29.3
276,600760.SH,20191030,29.21
277,600760.SH,20191029,29.72
278,600760.SH,20191028,29.71
279,600760.SH,20191025,29.67
280,600760.SH,20191023,29.13
281,600760.SH,20191022,29.19
282,600760.SH,20191021,28.9
283,600760.SH,20191018,29.28
284,600760.SH,20191017,29.64
285,600760.SH,20191016,29.94
286,600760.SH,20191015,30.04
287,600760.SH,20191014,30.6
288,600760.SH,20191011,30.02
289,600760.SH,20191010,30.09
290,600760.SH,20191009,29.92
291,600760.SH,20191008,30.33
292,600760.SH,20190930,31.39
293,600760.SH,20190927,31.55
294,600760.SH,20190926,31.94
295,600760.SH,20190925,32.92
296,600760.SH,20190924,33.34
297,600760.SH,20190923,33.34
298,600760.SH,20190920,33.63
299,600760.SH,20190919,34.49
300,600760.SH,20190918,34.44
301,600760.SH,20190917,34.83
302,600760.SH,20190916,35.66
303,600760.SH,20190912,35.75
304,600760.SH,20190911,36.13
305,600760.SH,20190910,36.67
306,600760.SH,20190909,36.92
307,600760.SH,20190906,36.73
308,600760.SH,20190905,36.7
