,ts_code,trade_date,avg_price
0,601766.SH,20201231,5.3
1,601766.SH,20201230,5.28
2,601766.SH,20201229,5.33
3,601766.SH,20201228,5.33
4,601766.SH,20201225,5.35
5,601766.SH,20201224,5.34
6,601766.SH,20201223,5.32
7,601766.SH,20201222,5.33
8,601766.SH,20201221,5.37
9,601766.SH,20201218,5.4
10,601766.SH,20201217,5.39
11,601766.SH,20201216,5.38
12,601766.SH,20201215,5.4
13,601766.SH,20201214,5.44
14,601766.SH,20201211,5.44
15,601766.SH,20201210,5.48
16,601766.SH,20201209,5.53
17,601766.SH,20201208,5.56
18,601766.SH,20201207,5.58
19,601766.SH,20201204,5.62
20,601766.SH,20201203,5.67
21,601766.SH,20201202,5.71
22,601766.SH,20201201,5.66
23,601766.SH,20201130,5.69
24,601766.SH,20201127,5.58
25,601766.SH,20201126,5.58
26,601766.SH,20201125,5.65
27,601766.SH,20201124,5.65
28,601766.SH,20201123,5.63
29,601766.SH,20201119,5.55
30,601766.SH,20201118,5.57
31,601766.SH,20201117,5.56
32,601766.SH,20201116,5.56
33,601766.SH,20201113,5.52
34,601766.SH,20201112,5.62
35,601766.SH,20201111,5.67
36,601766.SH,20201110,5.58
37,601766.SH,20201109,5.62
38,601766.SH,20201106,5.55
39,601766.SH,20201105,5.44
40,601766.SH,20201104,5.4
41,601766.SH,20201103,5.39
42,601766.SH,20201102,5.33
43,601766.SH,20201030,5.43
44,601766.SH,20201029,5.46
45,601766.SH,20201028,5.49
46,601766.SH,20201027,5.52
47,601766.SH,20201026,5.55
48,601766.SH,20201023,5.56
49,601766.SH,20201022,5.55
50,601766.SH,20201021,5.57
51,601766.SH,20201020,5.54
52,601766.SH,20201019,5.6
53,601766.SH,20201016,5.58
54,601766.SH,20201015,5.56
55,601766.SH,20201014,5.58
56,601766.SH,20201013,5.62
57,601766.SH,20201012,5.62
58,601766.SH,20201009,5.56
59,601766.SH,20200930,5.5
60,601766.SH,20200929,5.52
61,601766.SH,20200928,5.51
62,601766.SH,20200925,5.51
63,601766.SH,20200924,5.53
64,601766.SH,20200923,5.59
65,601766.SH,20200922,5.63
66,601766.SH,20200921,5.68
67,601766.SH,20200918,5.65
68,601766.SH,20200917,5.6
69,601766.SH,20200916,5.63
70,601766.SH,20200915,5.61
71,601766.SH,20200914,5.6
72,601766.SH,20200911,5.59
73,601766.SH,20200910,5.63
74,601766.SH,20200909,5.68
75,601766.SH,20200908,5.68
76,601766.SH,20200907,5.68
77,601766.SH,20200904,5.69
78,601766.SH,20200903,5.76
79,601766.SH,20200902,5.8
80,601766.SH,20200901,5.84
81,601766.SH,20200831,5.89
82,601766.SH,20200828,5.8
83,601766.SH,20200827,5.76
84,601766.SH,20200826,5.8
85,601766.SH,20200825,5.86
86,601766.SH,20200821,5.88
87,601766.SH,20200820,5.88
88,601766.SH,20200819,5.97
89,601766.SH,20200818,5.97
90,601766.SH,20200817,5.97
91,601766.SH,20200814,5.89
92,601766.SH,20200813,6.06
93,601766.SH,20200812,6.02
94,601766.SH,20200811,6.09
95,601766.SH,20200810,6.09
96,601766.SH,20200807,5.94
97,601766.SH,20200806,5.87
98,601766.SH,20200805,5.89
99,601766.SH,20200804,5.97
100,601766.SH,20200803,5.9
101,601766.SH,20200731,5.85
102,601766.SH,20200730,5.87
103,601766.SH,20200729,5.83
104,601766.SH,20200728,5.82
105,601766.SH,20200727,5.82
106,601766.SH,20200724,5.93
107,601766.SH,20200723,5.99
108,601766.SH,20200722,6.09
109,601766.SH,20200721,6.1
110,601766.SH,20200717,5.91
111,601766.SH,20200716,6.02
112,601766.SH,20200715,6.14
113,601766.SH,20200714,6.24
114,601766.SH,20200713,6.24
115,601766.SH,20200710,6.24
116,601766.SH,20200709,6.32
117,601766.SH,20200707,6.31
118,601766.SH,20200706,6.12
119,601766.SH,20200703,5.87
120,601766.SH,20200702,5.75
121,601766.SH,20200701,5.61
122,601766.SH,20200630,5.59
123,601766.SH,20200629,5.57
124,601766.SH,20200624,5.6
125,601766.SH,20200623,5.64
126,601766.SH,20200622,5.76
127,601766.SH,20200619,5.65
128,601766.SH,20200617,5.6
129,601766.SH,20200616,5.62
130,601766.SH,20200615,5.63
131,601766.SH,20200612,5.69
132,601766.SH,20200611,5.81
133,601766.SH,20200610,5.85
134,601766.SH,20200609,5.87
135,601766.SH,20200608,5.88
136,601766.SH,20200605,5.86
137,601766.SH,20200604,5.9
138,601766.SH,20200603,5.94
139,601766.SH,20200602,5.9
140,601766.SH,20200601,5.89
141,601766.SH,20200529,5.85
142,601766.SH,20200528,5.91
143,601766.SH,20200527,5.93
144,601766.SH,20200526,5.95
145,601766.SH,20200525,5.96
146,601766.SH,20200522,6.0
147,601766.SH,20200521,6.06
148,601766.SH,20200520,6.08
149,601766.SH,20200519,6.08
150,601766.SH,20200518,6.08
151,601766.SH,20200515,6.09
152,601766.SH,20200514,6.11
153,601766.SH,20200513,6.12
154,601766.SH,20200512,6.16
155,601766.SH,20200511,6.22
156,601766.SH,20200508,6.2
157,601766.SH,20200507,6.18
158,601766.SH,20200506,6.2
159,601766.SH,20200430,6.18
160,601766.SH,20200429,6.12
161,601766.SH,20200428,6.11
162,601766.SH,20200427,6.19
163,601766.SH,20200424,6.17
164,601766.SH,20200422,6.21
165,601766.SH,20200421,6.23
166,601766.SH,20200420,6.34
167,601766.SH,20200417,6.35
168,601766.SH,20200416,6.25
169,601766.SH,20200415,6.27
170,601766.SH,20200414,6.28
171,601766.SH,20200413,6.27
172,601766.SH,20200410,6.3
173,601766.SH,20200409,6.44
174,601766.SH,20200408,6.45
175,601766.SH,20200407,6.49
176,601766.SH,20200403,6.45
177,601766.SH,20200402,6.47
178,601766.SH,20200401,6.55
179,601766.SH,20200331,6.54
180,601766.SH,20200330,6.63
181,601766.SH,20200327,6.58
182,601766.SH,20200326,6.29
183,601766.SH,20200325,6.35
184,601766.SH,20200324,6.24
185,601766.SH,20200323,6.19
186,601766.SH,20200320,6.26
187,601766.SH,20200319,6.2
188,601766.SH,20200318,6.37
189,601766.SH,20200317,6.36
190,601766.SH,20200313,6.34
191,601766.SH,20200312,6.52
192,601766.SH,20200311,6.74
193,601766.SH,20200310,6.5
194,601766.SH,20200309,6.51
195,601766.SH,20200306,6.67
196,601766.SH,20200305,6.7
197,601766.SH,20200304,6.62
198,601766.SH,20200303,6.68
199,601766.SH,20200302,6.71
200,601766.SH,20200228,6.49
201,601766.SH,20200227,6.57
202,601766.SH,20200226,6.6
203,601766.SH,20200224,6.41
204,601766.SH,20200221,6.49
205,601766.SH,20200219,6.41
206,601766.SH,20200218,6.4
207,601766.SH,20200217,6.37
208,601766.SH,20200214,6.23
209,601766.SH,20200213,6.27
210,601766.SH,20200212,6.23
211,601766.SH,20200211,6.24
212,601766.SH,20200210,6.19
213,601766.SH,20200207,6.15
214,601766.SH,20200206,6.15
215,601766.SH,20200205,6.12
216,601766.SH,20200204,6.02
217,601766.SH,20200203,6.08
218,601766.SH,20200123,6.78
219,601766.SH,20200122,6.84
220,601766.SH,20200121,6.91
221,601766.SH,20200120,6.98
222,601766.SH,20200117,6.96
223,601766.SH,20200116,6.99
224,601766.SH,20200115,7.08
225,601766.SH,20200114,7.17
226,601766.SH,20200113,7.08
227,601766.SH,20200110,7.13
228,601766.SH,20200109,7.15
229,601766.SH,20200108,7.13
230,601766.SH,20200107,7.18
231,601766.SH,20200106,7.2
232,601766.SH,20200103,7.25
233,601766.SH,20200102,7.24
234,601766.SH,20191231,7.13
235,601766.SH,20191230,7.1
236,601766.SH,20191227,7.03
237,601766.SH,20191226,7.0
238,601766.SH,20191225,6.98
239,601766.SH,20191224,7.0
240,601766.SH,20191223,7.04
241,601766.SH,20191220,7.12
242,601766.SH,20191219,7.13
243,601766.SH,20191218,7.16
244,601766.SH,20191217,7.1
245,601766.SH,20191216,7.0
246,601766.SH,20191213,6.94
247,601766.SH,20191212,6.88
248,601766.SH,20191211,6.89
249,601766.SH,20191210,6.9
250,601766.SH,20191209,6.92
251,601766.SH,20191206,6.89
252,601766.SH,20191205,6.88
253,601766.SH,20191204,6.84
254,601766.SH,20191203,6.86
255,601766.SH,20191202,6.92
256,601766.SH,20191129,6.98
257,601766.SH,20191127,7.03
258,601766.SH,20191126,7.05
259,601766.SH,20191125,7.03
260,601766.SH,20191122,6.92
261,601766.SH,20191121,6.86
262,601766.SH,20191120,6.92
263,601766.SH,20191119,6.94
264,601766.SH,20191118,6.85
265,601766.SH,20191115,6.88
266,601766.SH,20191114,6.96
267,601766.SH,20191113,7.01
268,601766.SH,20191112,7.12
269,601766.SH,20191111,7.15
270,601766.SH,20191108,7.21
271,601766.SH,20191107,7.21
272,601766.SH,20191106,7.23
273,601766.SH,20191105,7.25
274,601766.SH,20191101,7.2
275,601766.SH,20191031,7.19
276,601766.SH,20191030,7.16
277,601766.SH,20191029,7.23
278,601766.SH,20191028,7.28
279,601766.SH,20191025,7.21
280,601766.SH,20191023,7.23
281,601766.SH,20191022,7.28
282,601766.SH,20191021,7.28
283,601766.SH,20191018,7.33
284,601766.SH,20191017,7.38
285,601766.SH,20191016,7.38
286,601766.SH,20191015,7.4
287,601766.SH,20191014,7.45
288,601766.SH,20191011,7.34
289,601766.SH,20191010,7.31
