,ts_code,trade_date,avg_price
0,600999.SH,20201231,22.5
1,600999.SH,20201230,20.94
2,600999.SH,20201229,21.07
3,600999.SH,20201228,21.29
4,600999.SH,20201225,21.85
5,600999.SH,20201224,21.67
6,600999.SH,20201223,21.55
7,600999.SH,20201222,21.96
8,600999.SH,20201221,22.45
9,600999.SH,20201218,22.4
10,600999.SH,20201217,22.22
11,600999.SH,20201216,21.85
12,600999.SH,20201215,21.71
13,600999.SH,20201214,21.77
14,600999.SH,20201211,21.96
15,600999.SH,20201210,22.7
16,600999.SH,20201209,23.07
17,600999.SH,20201208,23.19
18,600999.SH,20201207,23.16
19,600999.SH,20201204,23.52
20,600999.SH,20201203,23.81
21,600999.SH,20201202,24.54
22,600999.SH,20201201,23.27
23,600999.SH,20201130,22.31
24,600999.SH,20201127,21.23
25,600999.SH,20201126,21.05
26,600999.SH,20201125,21.34
27,600999.SH,20201124,21.7
28,600999.SH,20201123,21.55
29,600999.SH,20201119,22.13
30,600999.SH,20201118,21.89
31,600999.SH,20201117,21.36
32,600999.SH,20201116,21.28
33,600999.SH,20201113,21.21
34,600999.SH,20201112,21.39
35,600999.SH,20201111,21.66
36,600999.SH,20201110,22.15
37,600999.SH,20201109,21.85
38,600999.SH,20201106,21.24
39,600999.SH,20201105,21.32
40,600999.SH,20201104,21.21
41,600999.SH,20201103,21.24
42,600999.SH,20201102,20.75
43,600999.SH,20201030,20.96
44,600999.SH,20201029,20.98
45,600999.SH,20201028,20.99
46,600999.SH,20201027,20.78
47,600999.SH,20201026,21.03
48,600999.SH,20201023,22.59
49,600999.SH,20201022,22.22
50,600999.SH,20201021,22.17
51,600999.SH,20201020,22.17
52,600999.SH,20201019,22.63
53,600999.SH,20201016,22.29
54,600999.SH,20201015,22.25
55,600999.SH,20201014,22.18
56,600999.SH,20201013,22.28
57,600999.SH,20201012,22.68
58,600999.SH,20201009,21.92
59,600999.SH,20200930,21.7
60,600999.SH,20200929,21.88
61,600999.SH,20200928,21.65
62,600999.SH,20200925,21.17
63,600999.SH,20200924,21.11
64,600999.SH,20200923,21.36
65,600999.SH,20200922,21.8
66,600999.SH,20200921,22.21
67,600999.SH,20200918,21.34
68,600999.SH,20200917,20.4
69,600999.SH,20200916,20.99
70,600999.SH,20200915,20.6
71,600999.SH,20200914,20.6
72,600999.SH,20200911,20.55
73,600999.SH,20200910,20.72
74,600999.SH,20200909,20.93
75,600999.SH,20200908,21.29
76,600999.SH,20200907,21.62
77,600999.SH,20200904,21.97
78,600999.SH,20200903,22.21
79,600999.SH,20200902,22.04
80,600999.SH,20200901,21.82
81,600999.SH,20200831,22.35
82,600999.SH,20200828,21.48
83,600999.SH,20200827,20.98
84,600999.SH,20200826,20.97
85,600999.SH,20200825,21.61
86,600999.SH,20200821,21.8
87,600999.SH,20200820,21.96
88,600999.SH,20200819,23.0
89,600999.SH,20200818,23.6
90,600999.SH,20200817,22.15
91,600999.SH,20200814,20.3
92,600999.SH,20200813,20.16
93,600999.SH,20200812,20.0
94,600999.SH,20200811,20.92
95,600999.SH,20200810,20.97
96,600999.SH,20200807,20.92
97,600999.SH,20200806,21.19
98,600999.SH,20200805,20.92
99,600999.SH,20200804,21.58
100,600999.SH,20200803,21.42
101,600999.SH,20200731,21.62
102,600999.SH,20200730,21.61
103,600999.SH,20200729,21.63
104,600999.SH,20200728,20.72
105,600999.SH,20200727,20.68
106,600999.SH,20200724,21.22
107,600999.SH,20200723,21.85
108,600999.SH,20200722,22.71
109,600999.SH,20200721,22.42
110,600999.SH,20200717,28.59
111,600999.SH,20200716,28.59
112,600999.SH,20200715,28.59
113,600999.SH,20200714,28.59
114,600999.SH,20200713,28.59
115,600999.SH,20200710,28.59
116,600999.SH,20200709,28.67
117,600999.SH,20200707,29.52
118,600999.SH,20200706,29.01
119,600999.SH,20200703,25.48
120,600999.SH,20200702,23.11
121,600999.SH,20200701,21.64
122,600999.SH,20200630,21.23
123,600999.SH,20200629,20.75
124,600999.SH,20200624,20.11
125,600999.SH,20200623,19.04
126,600999.SH,20200622,19.13
127,600999.SH,20200619,17.43
128,600999.SH,20200617,16.82
129,600999.SH,20200616,16.94
130,600999.SH,20200615,16.97
131,600999.SH,20200612,16.86
132,600999.SH,20200611,16.97
133,600999.SH,20200610,17.03
134,600999.SH,20200609,17.21
135,600999.SH,20200608,17.16
136,600999.SH,20200605,17.04
137,600999.SH,20200604,17.04
138,600999.SH,20200603,17.18
139,600999.SH,20200602,17.19
140,600999.SH,20200601,17.15
141,600999.SH,20200529,16.83
142,600999.SH,20200528,17.0
143,600999.SH,20200527,16.82
144,600999.SH,20200526,16.93
145,600999.SH,20200525,16.85
146,600999.SH,20200522,16.87
147,600999.SH,20200521,17.2
148,600999.SH,20200520,17.31
149,600999.SH,20200519,17.49
150,600999.SH,20200518,17.51
151,600999.SH,20200515,17.58
152,600999.SH,20200514,17.58
153,600999.SH,20200513,17.72
154,600999.SH,20200512,17.92
155,600999.SH,20200511,18.2
156,600999.SH,20200508,18.32
157,600999.SH,20200507,18.15
158,600999.SH,20200506,18.18
159,600999.SH,20200430,18.53
160,600999.SH,20200429,18.18
161,600999.SH,20200428,18.2
162,600999.SH,20200427,17.91
163,600999.SH,20200424,17.81
