,ts_code,trade_date,avg_price
0,002460.SZ,20201231,101.4
1,002460.SZ,20201230,100.31
2,002460.SZ,20201229,99.21
3,002460.SZ,20201228,106.42
4,002460.SZ,20201225,103.85
5,002460.SZ,20201224,98.54
6,002460.SZ,20201223,95.92
7,002460.SZ,20201222,94.39
8,002460.SZ,20201221,91.38
9,002460.SZ,20201218,87.14
10,002460.SZ,20201217,83.95
11,002460.SZ,20201216,83.22
12,002460.SZ,20201215,82.31
13,002460.SZ,20201214,80.0
14,002460.SZ,20201211,78.59
15,002460.SZ,20201210,79.1
16,002460.SZ,20201209,82.88
17,002460.SZ,20201208,82.14
18,002460.SZ,20201207,79.8
19,002460.SZ,20201204,77.11
20,002460.SZ,20201203,74.44
21,002460.SZ,20201202,75.79
22,002460.SZ,20201201,77.68
23,002460.SZ,20201130,78.05
24,002460.SZ,20201127,77.29
25,002460.SZ,20201126,78.66
26,002460.SZ,20201125,80.49
27,002460.SZ,20201124,82.72
28,002460.SZ,20201123,79.09
29,002460.SZ,20201119,71.08
30,002460.SZ,20201118,72.84
31,002460.SZ,20201117,79.09
32,002460.SZ,20201116,76.59
33,002460.SZ,20201113,74.38
34,002460.SZ,20201112,73.18
35,002460.SZ,20201111,72.97
36,002460.SZ,20201110,73.23
37,002460.SZ,20201109,75.45
38,002460.SZ,20201106,74.1
39,002460.SZ,20201105,70.9
40,002460.SZ,20201104,67.72
41,002460.SZ,20201103,64.75
42,002460.SZ,20201102,62.99
43,002460.SZ,20201030,61.39
44,002460.SZ,20201029,62.73
45,002460.SZ,20201028,63.53
46,002460.SZ,20201027,61.65
47,002460.SZ,20201026,57.58
48,002460.SZ,20201023,59.89
49,002460.SZ,20201022,57.78
50,002460.SZ,20201021,58.37
51,002460.SZ,20201020,57.91
52,002460.SZ,20201019,57.73
53,002460.SZ,20201016,57.72
54,002460.SZ,20201015,59.71
55,002460.SZ,20201014,58.54
56,002460.SZ,20201013,58.2
57,002460.SZ,20201012,57.74
58,002460.SZ,20201009,57.43
59,002460.SZ,20200930,54.53
60,002460.SZ,20200929,54.36
61,002460.SZ,20200928,52.12
62,002460.SZ,20200925,51.8
63,002460.SZ,20200924,51.4
64,002460.SZ,20200923,53.48
65,002460.SZ,20200922,54.26
66,002460.SZ,20200921,55.83
67,002460.SZ,20200918,55.05
68,002460.SZ,20200917,53.81
69,002460.SZ,20200916,52.86
70,002460.SZ,20200915,51.65
71,002460.SZ,20200914,49.58
72,002460.SZ,20200911,46.95
73,002460.SZ,20200910,47.99
74,002460.SZ,20200909,48.38
75,002460.SZ,20200908,49.4
76,002460.SZ,20200907,50.04
77,002460.SZ,20200904,50.15
78,002460.SZ,20200903,51.65
79,002460.SZ,20200902,52.52
80,002460.SZ,20200901,52.06
81,002460.SZ,20200831,51.15
82,002460.SZ,20200828,51.02
83,002460.SZ,20200827,50.55
84,002460.SZ,20200826,50.35
85,002460.SZ,20200825,53.11
86,002460.SZ,20200821,52.3
87,002460.SZ,20200820,52.35
88,002460.SZ,20200819,54.68
89,002460.SZ,20200818,55.86
90,002460.SZ,20200817,54.76
91,002460.SZ,20200814,54.63
