,ts_code,trade_date,avg_price
0,600886.SH,20201231,8.62
1,600886.SH,20201230,8.67
2,600886.SH,20201229,8.73
3,600886.SH,20201228,8.78
4,600886.SH,20201225,8.76
5,600886.SH,20201224,8.59
6,600886.SH,20201223,8.56
7,600886.SH,20201222,8.53
8,600886.SH,20201221,8.63
9,600886.SH,20201218,8.75
10,600886.SH,20201217,8.69
11,600886.SH,20201216,8.7
12,600886.SH,20201215,8.61
13,600886.SH,20201214,8.46
14,600886.SH,20201211,8.51
15,600886.SH,20201210,8.67
16,600886.SH,20201209,8.92
17,600886.SH,20201208,9.16
18,600886.SH,20201207,9.2
19,600886.SH,20201204,9.33
20,600886.SH,20201203,9.38
21,600886.SH,20201202,9.45
22,600886.SH,20201201,9.49
23,600886.SH,20201130,9.67
24,600886.SH,20201127,9.68
25,600886.SH,20201126,9.54
26,600886.SH,20201125,9.36
27,600886.SH,20201124,9.34
28,600886.SH,20201123,9.37
29,600886.SH,20201119,9.32
30,600886.SH,20201118,9.33
31,600886.SH,20201117,9.38
32,600886.SH,20201116,9.31
33,600886.SH,20201113,9.25
34,600886.SH,20201112,9.45
35,600886.SH,20201111,9.6
36,600886.SH,20201110,9.67
37,600886.SH,20201109,9.49
38,600886.SH,20201106,9.52
39,600886.SH,20201105,9.29
40,600886.SH,20201104,9.01
41,600886.SH,20201103,9.02
42,600886.SH,20201102,9.1
43,600886.SH,20201030,9.25
44,600886.SH,20201029,9.02
45,600886.SH,20201028,9.07
46,600886.SH,20201027,9.01
47,600886.SH,20201026,8.94
48,600886.SH,20201023,9.08
49,600886.SH,20201022,9.09
50,600886.SH,20201021,9.1
51,600886.SH,20201020,9.14
52,600886.SH,20201019,9.05
53,600886.SH,20201016,9.13
54,600886.SH,20201015,9.14
55,600886.SH,20201014,9.08
56,600886.SH,20201013,9.05
57,600886.SH,20201012,8.98
58,600886.SH,20201009,9.01
59,600886.SH,20200930,9.03
60,600886.SH,20200929,9.03
61,600886.SH,20200928,9.01
62,600886.SH,20200925,9.0
63,600886.SH,20200924,9.03
64,600886.SH,20200923,9.26
65,600886.SH,20200922,9.29
66,600886.SH,20200921,9.32
67,600886.SH,20200918,9.37
68,600886.SH,20200917,9.38
69,600886.SH,20200916,9.46
70,600886.SH,20200915,9.45
