,ts_code,trade_date,avg_price
0,601600.SH,20201231,3.63
1,601600.SH,20201230,3.63
2,601600.SH,20201229,3.59
3,601600.SH,20201228,3.74
4,601600.SH,20201225,3.65
5,601600.SH,20201224,3.59
6,601600.SH,20201223,3.56
7,601600.SH,20201222,3.59
8,601600.SH,20201221,3.73
9,601600.SH,20201218,3.83
10,601600.SH,20201217,3.72
11,601600.SH,20201216,3.62
12,601600.SH,20201215,3.61
13,601600.SH,20201214,3.64
14,601600.SH,20201211,3.76
15,601600.SH,20201210,3.77
16,601600.SH,20201209,3.84
17,601600.SH,20201208,3.87
18,601600.SH,20201207,3.9
19,601600.SH,20201204,3.94
20,601600.SH,20201203,4.0
21,601600.SH,20201202,4.19
22,601600.SH,20201201,4.06
23,601600.SH,20201130,4.17
24,601600.SH,20201127,3.99
25,601600.SH,20201126,4.04
26,601600.SH,20201125,4.15
27,601600.SH,20201124,3.98
28,601600.SH,20201123,3.84
29,601600.SH,20201119,3.39
30,601600.SH,20201118,3.45
31,601600.SH,20201117,3.39
32,601600.SH,20201116,3.44
33,601600.SH,20201113,3.31
34,601600.SH,20201112,3.3
35,601600.SH,20201111,3.33
36,601600.SH,20201110,3.33
37,601600.SH,20201109,3.24
38,601600.SH,20201106,3.05
39,601600.SH,20201105,3.02
40,601600.SH,20201104,3.01
41,601600.SH,20201103,2.99
42,601600.SH,20201102,2.91
43,601600.SH,20201030,2.9
44,601600.SH,20201029,2.92
45,601600.SH,20201028,2.94
46,601600.SH,20201027,2.92
47,601600.SH,20201026,2.93
48,601600.SH,20201023,2.96
49,601600.SH,20201022,2.95
50,601600.SH,20201021,2.97
51,601600.SH,20201020,2.98
52,601600.SH,20201019,3.02
53,601600.SH,20201016,3.0
54,601600.SH,20201015,2.98
55,601600.SH,20201014,2.99
56,601600.SH,20201013,3.02
57,601600.SH,20201012,3.03
58,601600.SH,20201009,2.98
59,601600.SH,20200930,2.91
60,601600.SH,20200929,2.95
61,601600.SH,20200928,2.95
62,601600.SH,20200925,2.95
63,601600.SH,20200924,2.97
64,601600.SH,20200923,3.04
65,601600.SH,20200922,3.06
66,601600.SH,20200921,3.12
67,601600.SH,20200918,3.08
68,601600.SH,20200917,3.03
69,601600.SH,20200916,3.05
70,601600.SH,20200915,3.05
71,601600.SH,20200914,3.06
72,601600.SH,20200911,3.04
73,601600.SH,20200910,3.1
74,601600.SH,20200909,3.13
75,601600.SH,20200908,3.09
76,601600.SH,20200907,3.09
77,601600.SH,20200904,3.05
78,601600.SH,20200903,3.1
79,601600.SH,20200902,3.12
80,601600.SH,20200901,3.16
81,601600.SH,20200831,3.2
82,601600.SH,20200828,3.15
83,601600.SH,20200827,3.18
84,601600.SH,20200826,3.21
85,601600.SH,20200825,3.24
86,601600.SH,20200821,3.3
87,601600.SH,20200820,3.27
88,601600.SH,20200819,3.33
89,601600.SH,20200818,3.34
90,601600.SH,20200817,3.29
91,601600.SH,20200814,3.22
92,601600.SH,20200813,3.23
93,601600.SH,20200812,3.21
94,601600.SH,20200811,3.34
95,601600.SH,20200810,3.37
96,601600.SH,20200807,3.39
97,601600.SH,20200806,3.46
98,601600.SH,20200805,3.39
99,601600.SH,20200804,3.39
100,601600.SH,20200803,3.32
101,601600.SH,20200731,3.29
102,601600.SH,20200730,3.31
103,601600.SH,20200729,3.25
104,601600.SH,20200728,3.32
105,601600.SH,20200727,3.28
106,601600.SH,20200724,3.3
107,601600.SH,20200723,3.37
108,601600.SH,20200722,3.46
109,601600.SH,20200721,3.47
110,601600.SH,20200717,3.16
111,601600.SH,20200716,3.31
112,601600.SH,20200715,3.42
