,ts_code,trade_date,avg_price
0,601088.SH,20201231,17.92
1,601088.SH,20201230,18.08
2,601088.SH,20201229,18.14
3,601088.SH,20201228,18.48
4,601088.SH,20201225,18.3
5,601088.SH,20201224,17.93
6,601088.SH,20201223,17.86
7,601088.SH,20201222,18.07
8,601088.SH,20201221,18.83
9,601088.SH,20201218,18.83
10,601088.SH,20201217,17.91
11,601088.SH,20201216,17.73
12,601088.SH,20201215,17.49
13,601088.SH,20201214,17.64
14,601088.SH,20201211,18.69
15,601088.SH,20201210,18.68
16,601088.SH,20201209,18.73
17,601088.SH,20201208,18.44
18,601088.SH,20201207,18.58
19,601088.SH,20201204,18.84
20,601088.SH,20201203,19.28
21,601088.SH,20201202,19.83
22,601088.SH,20201201,19.79
23,601088.SH,20201130,19.8
24,601088.SH,20201127,19.03
25,601088.SH,20201126,18.86
26,601088.SH,20201125,18.66
27,601088.SH,20201124,18.31
28,601088.SH,20201123,18.24
29,601088.SH,20201119,17.6
30,601088.SH,20201118,17.78
31,601088.SH,20201117,17.89
32,601088.SH,20201116,17.79
33,601088.SH,20201113,17.5
34,601088.SH,20201112,17.73
35,601088.SH,20201111,18.04
36,601088.SH,20201110,17.82
37,601088.SH,20201109,17.88
38,601088.SH,20201106,17.7
39,601088.SH,20201105,17.21
40,601088.SH,20201104,17.01
41,601088.SH,20201103,16.79
42,601088.SH,20201102,16.67
43,601088.SH,20201030,16.72
44,601088.SH,20201029,16.38
45,601088.SH,20201028,16.64
46,601088.SH,20201027,16.74
47,601088.SH,20201026,16.63
48,601088.SH,20201023,16.72
49,601088.SH,20201022,16.77
50,601088.SH,20201021,16.73
51,601088.SH,20201020,16.77
52,601088.SH,20201019,16.99
53,601088.SH,20201016,16.97
54,601088.SH,20201015,16.77
55,601088.SH,20201014,16.62
56,601088.SH,20201013,16.72
57,601088.SH,20201012,16.72
58,601088.SH,20201009,16.63
59,601088.SH,20200930,16.55
60,601088.SH,20200929,16.58
61,601088.SH,20200928,16.58
62,601088.SH,20200925,16.32
63,601088.SH,20200924,16.13
64,601088.SH,20200923,16.35
65,601088.SH,20200922,16.51
66,601088.SH,20200921,16.63
67,601088.SH,20200918,16.5
68,601088.SH,20200917,16.25
69,601088.SH,20200916,16.17
70,601088.SH,20200915,16.06
71,601088.SH,20200914,15.97
72,601088.SH,20200911,16.0
73,601088.SH,20200910,16.34
74,601088.SH,20200909,16.35
75,601088.SH,20200908,16.34
76,601088.SH,20200907,16.19
77,601088.SH,20200904,16.22
78,601088.SH,20200903,16.05
79,601088.SH,20200902,15.98
80,601088.SH,20200901,16.06
81,601088.SH,20200831,16.22
82,601088.SH,20200828,15.72
83,601088.SH,20200827,15.55
84,601088.SH,20200826,15.69
85,601088.SH,20200825,15.86
86,601088.SH,20200821,15.83
87,601088.SH,20200820,15.85
88,601088.SH,20200819,16.05
89,601088.SH,20200818,16.04
90,601088.SH,20200817,15.93
91,601088.SH,20200814,15.55
92,601088.SH,20200813,15.61
93,601088.SH,20200812,15.42
94,601088.SH,20200811,15.5
95,601088.SH,20200810,15.36
96,601088.SH,20200807,15.41
97,601088.SH,20200806,15.41
98,601088.SH,20200805,15.52
99,601088.SH,20200804,15.66
100,601088.SH,20200803,15.54
101,601088.SH,20200731,15.43
102,601088.SH,20200730,15.57
103,601088.SH,20200729,15.57
104,601088.SH,20200728,15.67
105,601088.SH,20200727,15.47
106,601088.SH,20200724,15.66
107,601088.SH,20200723,15.7
108,601088.SH,20200722,16.18
109,601088.SH,20200721,16.19
110,601088.SH,20200717,15.67
111,601088.SH,20200716,16.04
112,601088.SH,20200715,16.31
113,601088.SH,20200714,16.51
114,601088.SH,20200713,16.54
115,601088.SH,20200710,16.61
116,601088.SH,20200709,17.01
117,601088.SH,20200707,17.21
