,ts_code,trade_date,avg_price
0,600271.SH,20201231,12.49
1,600271.SH,20201230,12.3
2,600271.SH,20201229,12.36
3,600271.SH,20201228,12.15
4,600271.SH,20201225,12.2
5,600271.SH,20201224,12.24
6,600271.SH,20201223,12.32
7,600271.SH,20201222,12.65
8,600271.SH,20201221,12.54
9,600271.SH,20201218,12.63
10,600271.SH,20201217,12.46
11,600271.SH,20201216,12.47
12,600271.SH,20201215,12.51
13,600271.SH,20201214,12.32
14,600271.SH,20201211,12.47
15,600271.SH,20201210,13.18
16,600271.SH,20201209,13.64
17,600271.SH,20201208,13.95
18,600271.SH,20201207,14.04
19,600271.SH,20201204,14.05
20,600271.SH,20201203,14.12
21,600271.SH,20201202,14.12
22,600271.SH,20201201,13.99
23,600271.SH,20201130,13.96
24,600271.SH,20201127,13.84
25,600271.SH,20201126,13.92
26,600271.SH,20201125,14.09
27,600271.SH,20201124,14.13
28,600271.SH,20201123,13.92
29,600271.SH,20201119,13.9
30,600271.SH,20201118,13.79
31,600271.SH,20201117,13.68
32,600271.SH,20201116,13.91
33,600271.SH,20201113,13.83
34,600271.SH,20201112,13.91
35,600271.SH,20201111,13.98
36,600271.SH,20201110,14.24
37,600271.SH,20201109,14.19
38,600271.SH,20201106,13.94
39,600271.SH,20201105,13.85
40,600271.SH,20201104,13.76
41,600271.SH,20201103,13.84
42,600271.SH,20201102,14.13
43,600271.SH,20201030,15.6
44,600271.SH,20201029,15.48
45,600271.SH,20201028,15.6
46,600271.SH,20201027,15.72
47,600271.SH,20201026,15.79
48,600271.SH,20201023,15.96
49,600271.SH,20201022,15.85
50,600271.SH,20201021,15.74
51,600271.SH,20201020,15.81
52,600271.SH,20201019,16.02
53,600271.SH,20201016,15.95
54,600271.SH,20201015,16.07
55,600271.SH,20201014,16.2
56,600271.SH,20201013,16.27
57,600271.SH,20201012,16.26
58,600271.SH,20201009,16.02
59,600271.SH,20200930,15.83
60,600271.SH,20200929,15.95
61,600271.SH,20200928,15.79
62,600271.SH,20200925,15.69
63,600271.SH,20200924,15.82
64,600271.SH,20200923,16.16
65,600271.SH,20200922,16.34
66,600271.SH,20200921,16.61
67,600271.SH,20200918,16.39
68,600271.SH,20200917,16.26
69,600271.SH,20200916,16.41
70,600271.SH,20200915,16.48
71,600271.SH,20200914,16.5
72,600271.SH,20200911,16.27
73,600271.SH,20200910,16.68
74,600271.SH,20200909,16.99
75,600271.SH,20200908,17.26
76,600271.SH,20200907,17.53
77,600271.SH,20200904,17.62
