,ts_code,trade_date,avg_price
0,000977.SZ,20201231,26.91
1,000977.SZ,20201230,26.14
2,000977.SZ,20201229,25.88
3,000977.SZ,20201228,24.67
4,000977.SZ,20201225,25.16
5,000977.SZ,20201224,25.69
6,000977.SZ,20201223,25.72
7,000977.SZ,20201222,26.48
8,000977.SZ,20201221,27.19
9,000977.SZ,20201218,27.19
10,000977.SZ,20201217,27.28
11,000977.SZ,20201216,27.91
12,000977.SZ,20201215,28.26
13,000977.SZ,20201214,27.83
14,000977.SZ,20201211,27.73
15,000977.SZ,20201210,28.07
16,000977.SZ,20201209,28.83
17,000977.SZ,20201208,28.41
18,000977.SZ,20201207,28.83
19,000977.SZ,20201204,29.08
20,000977.SZ,20201203,29.36
21,000977.SZ,20201202,28.87
22,000977.SZ,20201201,28.53
23,000977.SZ,20201130,28.17
24,000977.SZ,20201127,28.12
25,000977.SZ,20201126,28.12
26,000977.SZ,20201125,28.44
27,000977.SZ,20201124,28.64
28,000977.SZ,20201123,28.39
29,000977.SZ,20201119,28.59
30,000977.SZ,20201118,28.58
31,000977.SZ,20201117,28.44
32,000977.SZ,20201116,28.91
33,000977.SZ,20201113,28.88
34,000977.SZ,20201112,29.45
35,000977.SZ,20201111,29.67
36,000977.SZ,20201110,30.36
37,000977.SZ,20201109,30.52
38,000977.SZ,20201106,29.22
39,000977.SZ,20201105,28.72
40,000977.SZ,20201104,27.95
41,000977.SZ,20201103,28.0
42,000977.SZ,20201102,27.83
43,000977.SZ,20201030,30.91
44,000977.SZ,20201029,30.57
45,000977.SZ,20201028,30.5
46,000977.SZ,20201027,30.78
47,000977.SZ,20201026,30.9
48,000977.SZ,20201023,31.65
49,000977.SZ,20201022,31.55
50,000977.SZ,20201021,31.96
51,000977.SZ,20201020,32.57
52,000977.SZ,20201019,32.39
53,000977.SZ,20201016,31.94
54,000977.SZ,20201015,32.5
55,000977.SZ,20201014,32.65
56,000977.SZ,20201013,32.84
57,000977.SZ,20201012,32.36
58,000977.SZ,20201009,31.18
59,000977.SZ,20200930,30.55
60,000977.SZ,20200929,30.7
61,000977.SZ,20200928,30.58
62,000977.SZ,20200925,30.91
63,000977.SZ,20200924,30.58
64,000977.SZ,20200923,31.33
65,000977.SZ,20200922,31.37
66,000977.SZ,20200921,32.24
67,000977.SZ,20200918,31.93
68,000977.SZ,20200917,31.45
69,000977.SZ,20200916,31.07
