,ts_code,trade_date,avg_price
0,600029.SH,20201231,5.92
1,600029.SH,20201230,5.75
2,600029.SH,20201229,5.76
3,600029.SH,20201228,5.73
4,600029.SH,20201225,5.83
5,600029.SH,20201224,5.82
6,600029.SH,20201223,5.86
7,600029.SH,20201222,5.94
8,600029.SH,20201221,6.03
9,600029.SH,20201218,6.14
10,600029.SH,20201217,6.12
11,600029.SH,20201216,6.04
12,600029.SH,20201215,5.9
13,600029.SH,20201214,6.0
14,600029.SH,20201211,6.07
15,600029.SH,20201210,6.1
16,600029.SH,20201209,6.18
17,600029.SH,20201208,6.19
18,600029.SH,20201207,6.28
19,600029.SH,20201204,6.49
20,600029.SH,20201203,6.52
21,600029.SH,20201202,6.5
22,600029.SH,20201201,6.48
23,600029.SH,20201130,6.41
24,600029.SH,20201127,6.33
25,600029.SH,20201126,6.33
26,600029.SH,20201125,6.37
27,600029.SH,20201124,6.3
28,600029.SH,20201123,6.14
29,600029.SH,20201119,6.24
30,600029.SH,20201118,6.27
31,600029.SH,20201117,6.16
32,600029.SH,20201116,6.03
33,600029.SH,20201113,5.9
34,600029.SH,20201112,5.99
35,600029.SH,20201111,5.98
36,600029.SH,20201110,6.21
37,600029.SH,20201109,5.87
38,600029.SH,20201106,5.69
39,600029.SH,20201105,5.61
40,600029.SH,20201104,5.55
41,600029.SH,20201103,5.48
42,600029.SH,20201102,5.42
43,600029.SH,20201030,5.58
44,600029.SH,20201029,5.6
45,600029.SH,20201028,5.61
46,600029.SH,20201027,5.67
47,600029.SH,20201026,5.78
48,600029.SH,20201023,5.93
49,600029.SH,20201022,5.91
50,600029.SH,20201021,5.94
51,600029.SH,20201020,5.86
52,600029.SH,20201019,5.9
53,600029.SH,20201016,5.84
54,600029.SH,20201015,5.89
55,600029.SH,20201014,6.0
56,600029.SH,20201013,6.0
57,600029.SH,20201012,5.89
58,600029.SH,20201009,5.88
59,600029.SH,20200930,5.78
60,600029.SH,20200929,5.87
61,600029.SH,20200928,5.85
62,600029.SH,20200925,5.79
